"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Joey Slye","K","WAS","2022",10,10,"ppr",1,4,4,100,58,0,0,1,1,2,2,2,1,19,19,"2.0%"
"2","Eddy Pineiro","K","CAR","2022",10,10,"ppr",2,4,4,100,49,0,0,1,3,0,1,2,1,16,16,"2.2%"
"3","Tyler Bass","K","BUF","2022",10,10,"ppr",3,3,3,100,45,0,1,1,1,0,3,3,1,13,13,"94.4%"
"4","Cameron Dicker","K","LAC","2022",10,10,"ppr",4,3,3,100,47,0,1,0,2,0,1,1,1,12,12,"34.1%"
"5","Ka'imi Fairbairn","K","HOU","2022",10,10,"ppr",5,3,3,100,46,0,0,2,1,0,1,1,1,11,11,"2.0%"
"6","Tristan Vizcaino","K","NE","2022",10,10,"ppr",6,2,2,100,46,0,0,1,1,0,3,3,1,10,10,"0.1%"
"7","Robbie Gould","K","SF","2022",10,10,"ppr",7,3,3,100,26,0,3,0,0,0,1,2,1,10,10,"42.9%"
"8","Chase McLaughlin","K","IND","2022",10,10,"ppr",8,2,3,66.7,48,0,0,0,2,0,1,1,1,9,9,"4.0%"
"9","Greg Joseph","K","MIN","2022",10,10,"ppr",9,2,2,100,33,0,1,1,0,0,3,4,1,9,9,"28.3%"
"10","Jason Sanders","K","MIA","2022",10,10,"ppr",10,2,2,100,39,0,0,2,0,0,3,5,1,9,9,"13.2%"
"11","Matthew Wright","K","FA","2022",10,10,"ppr",11,2,4,50,33,0,0,2,0,0,2,2,1,8,8,"4.7%"
"12","Michael Badgley","K","DET","2022",10,10,"ppr",12,1,1,100,25,0,1,0,0,0,4,4,1,7,7,"27.0%"
"13","Mason Crosby","K","GB","2022",10,10,"ppr",13,1,2,50,28,0,1,0,0,0,4,4,1,7,7,"3.2%"
"14","Graham Gano","K","NYG","2022",10,10,"ppr",14,1,1,100,49,0,0,0,1,0,3,3,1,7,7,"61.0%"
"15","Jason Myers","K","SEA","2022",10,10,"ppr",15,1,1,100,55,0,0,0,0,1,1,1,1,6,6,"55.6%"
"16","Cairo Santos","K","CHI","2022",10,10,"ppr",16,1,1,100,33,0,0,1,0,0,3,4,1,6,6,"13.3%"
"17","Cade York","K","CLE","2022",10,10,"ppr",17,1,1,100,37,0,0,1,0,0,2,2,1,5,5,"8.8%"
"18","Randy Bullock","K","TEN","2022",10,10,"ppr",18,1,1,100,35,0,0,1,0,0,2,2,1,5,5,"1.5%"
"19","Riley Patterson","K","JAC","2022",10,10,"ppr",19,1,3,33.3,35,0,0,1,0,0,2,2,1,5,5,"2.6%"
"20","Matt Gay","K","LAR","2022",10,10,"ppr",20,1,1,100,36,0,0,1,0,0,2,2,1,5,5,"41.5%"
"21","Wil Lutz","K","NO","2022",10,10,"ppr",21,1,1,100,44,0,0,0,1,0,1,1,1,5,5,"8.0%"
"22","Brett Maher","K","DAL","2022",10,10,"ppr",22,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"75.1%"
"23","Brandon McManus","K","DEN","2022",10,10,"ppr",23,1,1,100,39,0,0,1,0,0,1,1,1,4,4,"36.0%"
"24","Harrison Butker","K","KC","2022",10,10,"ppr",24,0,0,0,0,0,0,0,0,0,3,4,1,3,3,"91.8%"
"25","Jake Elliott","K","PHI","2022",10,10,"ppr",25,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"27.9%"
