"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Justin Jefferson","WR","MIN","2022",1,1,"ppr","1","9","11","184","20.4","64","9","2","0","0","0","0","1","39.4","39.4","100.0%"
"2","Cooper Kupp","WR","LAR","2022",1,1,"ppr","2","13","15","128","9.8","28","3","1","0","0","0","0","1","31.8","31.8","82.7%"
"3","Davante Adams","WR","LV","2022",1,1,"ppr","3","10","17","141","14.1","41","5","1","0","0","0","0","1","30.1","30.1","100.0%"
"4","Ja'Marr Chase","WR","CIN","2022",1,1,"ppr","4","10","16","129","12.9","24","2","1","0","0","0","0","1","28.9","28.9","99.9%"
"5","Michael Pittman Jr.","WR","IND","2022",1,1,"ppr","5","9","13","121","13.4","28","2","1","0","0","0","0","1","27.1","27.1","97.0%"
"6","Stefon Diggs","WR","BUF","2022",1,1,"ppr","6","8","9","122","15.3","53","5","1","0","0","0","0","1","26.2","26.2","100.0%"
"7","A.J. Brown","WR","PHI","2022",1,1,"ppr","7","10","13","155","15.5","54","4","0","0","0","0","0","1","25.5","25.5","99.9%"
"8","Michael Thomas","WR","NO","2022",1,1,"ppr","8","5","8","57","11.4","21","2","2","0","0","0","0","1","22.7","22.7","26.7%"
"9","Devin Duvernay","WR","BAL","2022",1,1,"ppr","9","4","4","54","13.5","25","1","2","0","0","0","0","1","21.4","21.4","36.9%"
"10","Robbie Anderson","WR","ARI","2022",1,1,"ppr","10","5","8","102","20.4","75","4","1","0","0","0","0","1","21.2","21.2","6.7%"
"11","Amon-Ra St. Brown","WR","DET","2022",1,1,"ppr","11","8","12","64","8.0","29","1","1","0","0","0","0","1","20.4","20.4","99.2%"
"12","Jerry Jeudy","WR","DEN","2022",1,1,"ppr","12","4","7","102","25.5","67","4","1","0","0","0","0","1","20.2","20.2","89.9%"
"13","Curtis Samuel","WR","WAS","2022",1,1,"ppr","13","8","11","55","6.9","13","0","1","4","17","0","1","1","19.2","19.2","61.9%"
"14","Gabe Davis","WR","BUF","2022",1,1,"ppr","14","4","5","88","22.0","47","4","1","0","0","0","0","1","18.8","18.8","94.3%"
"15","Jarvis Landry","WR","NO","2022",1,1,"ppr","15","7","9","114","16.3","40","5","0","0","0","0","0","1","18.4","18.4","21.3%"
"16","Mike Evans","WR","TB","2022",1,1,"ppr","16","5","7","71","14.2","20","1","1","0","0","0","0","1","18.1","18.1","98.6%"
"17","Jahan Dotson","WR","WAS","2022",1,1,"ppr","17","3","5","40","13.3","24","1","2","1","-10","0","0","1","18.0","18.0","21.2%"
"18","Tyreek Hill","WR","MIA","2022",1,1,"ppr","18","8","12","94","11.8","26","2","0","1","6","0","0","1","18.0","18.0","100.0%"
"19","Christian Kirk","WR","JAC","2022",1,1,"ppr","19","6","12","117","19.5","49","4","0","0","0","0","0","1","17.7","17.7","94.9%"
"20","Jaylen Waddle","WR","MIA","2022",1,1,"ppr","20","4","5","69","17.3","42","3","1","1","8","0","0","1","17.7","17.7","99.3%"
"21","DeAndre Carter","WR","LAC","2022",1,1,"ppr","21","3","4","64","21.3","30","3","1","0","0","0","0","1","15.4","15.4","14.3%"
"22","DJ Chark Jr.","WR","DET","2022",1,1,"ppr","22","4","8","52","13.0","22","1","1","0","0","0","0","1","15.2","15.2","40.6%"
"23","Brandin Cooks","WR","HOU","2022",1,1,"ppr","23","7","12","82","11.7","42","3","0","0","0","0","0","1","15.2","15.2","64.4%"
"24","Sterling Shepard","WR","NYG","2022",1,1,"ppr","24","2","4","71","35.5","65","4","1","0","0","0","0","1","15.1","15.1","1.3%"
"25","Marquise Brown","WR","ARI","2022",1,1,"ppr","25","4","6","43","10.8","26","1","1","0","0","0","0","1","14.3","14.3","88.1%"
"26","Rashod Bateman","WR","BAL","2022",1,1,"ppr","26","2","5","59","29.5","55","4","1","0","0","0","0","1","13.9","13.9","23.4%"
"27","Terry McLaurin","WR","WAS","2022",1,1,"ppr","27","2","4","58","29.0","49","3","1","0","0","0","0","1","13.8","13.8","98.1%"
"28","Corey Davis","WR","NYJ","2022",1,1,"ppr","28","6","10","77","12.8","17","0","0","0","0","0","0","1","13.7","13.7","17.1%"
"29","Greg Dortch","WR","ARI","2022",1,1,"ppr","29","7","9","63","9.0","24","1","0","0","0","0","0","1","13.3","13.3","3.3%"
"30","Tyler Boyd","WR","CIN","2022",1,1,"ppr","30","4","7","33","8.3","22","1","1","0","0","0","0","1","13.3","13.3","74.0%"
"31","Deebo Samuel","WR","SF","2022",1,1,"ppr","31","2","7","14","7.0","8","0","0","8","52","1","1","1","12.6","12.6","95.6%"
"32","Diontae Johnson","WR","PIT","2022",1,1,"ppr","32","7","12","55","7.9","25","1","0","0","0","0","0","1","12.5","12.5","85.3%"
"33","Zay Jones","WR","JAC","2022",1,1,"ppr","33","6","9","65","10.8","18","0","0","0","0","0","0","1","12.5","12.5","61.7%"
"34","Drake London","WR","ATL","2022",1,1,"ppr","34","5","7","74","14.8","31","2","0","0","0","0","0","1","12.4","12.4","66.2%"
"35","Dante Pettis","WR","CHI","2022",1,1,"ppr","35","1","1","51","51.0","51","4","1","0","0","0","0","1","12.1","12.1","0.1%"
"36","Donovan Peoples-Jones","WR","CLE","2022",1,1,"ppr","36","6","11","60","10.0","15","0","0","0","0","0","0","1","12.0","12.0","57.2%"
"37","JuJu Smith-Schuster","WR","KC","2022",1,1,"ppr","37","6","8","79","13.2","20","1","0","0","0","0","1","1","11.9","11.9","93.5%"
"38","Noah Brown","WR","DAL","2022",1,1,"ppr","38","5","9","68","13.6","22","1","0","0","0","0","0","1","11.8","11.8","1.8%"
"39","Julio Jones","WR","TB","2022",1,1,"ppr","39","3","5","69","23.0","48","3","0","2","17","0","0","1","11.6","11.6","18.9%"
"40","Courtland Sutton","WR","DEN","2022",1,1,"ppr","40","4","7","72","18.0","30","2","0","0","0","0","0","1","11.2","11.2","80.1%"
"41","Richie James Jr.","WR","NYG","2022",1,1,"ppr","41","5","6","59","11.8","16","0","0","1","2","0","0","1","11.1","11.1","7.1%"
"42","Keenan Allen","WR","LAC","2022",1,1,"ppr","42","4","4","66","16.5","42","3","0","0","0","0","0","1","10.6","10.6","98.1%"
"43","Mecole Hardman","WR","KC","2022",1,1,"ppr","43","3","6","16","5.3","8","0","1","0","0","0","0","1","10.6","10.6","28.0%"
"44","Kyle Philips","WR","TEN","2022",1,1,"ppr","44","6","9","66","11.0","21","2","0","0","0","0","1","1","10.6","10.6","0.2%"
"45","Jauan Jennings","WR","SF","2022",1,1,"ppr","45","4","6","62","15.5","44","3","0","0","0","0","0","1","10.2","10.2","1.4%"
"46","Jakobi Meyers","WR","NE","2022",1,1,"ppr","46","4","6","55","13.8","27","1","0","1","7","0","0","1","10.2","10.2","69.3%"
"47","Isaiah McKenzie","WR","BUF","2022",1,1,"ppr","47","2","3","19","9.5","12","0","1","0","0","0","0","1","9.9","9.9","32.2%"
"48","Elijah Moore","WR","NYJ","2022",1,1,"ppr","48","5","7","49","9.8","24","1","0","0","0","0","0","1","9.9","9.9","40.6%"
"49","Chase Claypool","WR","CHI","2022",1,1,"ppr","49","4","6","18","4.5","6","0","0","6","36","0","0","1","9.4","9.4","47.7%"
"50","Garrett Wilson","WR","NYJ","2022",1,1,"ppr","50","4","8","52","13.0","19","0","0","0","0","0","0","1","9.2","9.2","90.6%"
"51","Chris Olave","WR","NO","2022",1,1,"ppr","51","3","3","41","13.7","20","1","0","0","0","0","0","1","9.1","9.1","93.4%"
"52","Equanimeous St. Brown","WR","CHI","2022",1,1,"ppr","52","1","3","18","18.0","18","0","1","0","0","0","0","1","8.8","8.8","0.3%"
"53","Romeo Doubs","WR","GB","2022",1,1,"ppr","53","4","5","37","9.3","23","1","0","1","11","0","0","1","8.8","8.8","15.1%"
"54","Braxton Berrios","WR","NYJ","2022",1,1,"ppr","54","5","6","37","7.4","13","0","0","0","0","0","0","1","8.7","8.7","1.0%"
"55","DK Metcalf","WR","SEA","2022",1,1,"ppr","55","7","7","36","5.1","15","0","0","0","0","0","1","1","8.6","8.6","97.8%"
"56","Treylon Burks","WR","TEN","2022",1,1,"ppr","56","3","5","55","18.3","27","2","0","0","0","0","0","1","8.5","8.5","48.1%"
"57","Marquez Valdes-Scantling","WR","KC","2022",1,1,"ppr","57","4","4","44","11.0","17","0","0","1","-3","0","0","1","8.1","8.1","45.8%"
"58","DJ Moore","WR","CAR","2022",1,1,"ppr","58","3","6","43","14.3","26","1","0","1","7","0","0","1","8.0","8.0","91.8%"
"59","Marvin Jones Jr.","WR","JAC","2022",1,1,"ppr","59","4","6","38","9.5","12","0","0","0","0","0","0","1","7.8","7.8","13.1%"
"60","Ashton Dulin","WR","IND","2022",1,1,"ppr","60","3","6","46","15.3","23","1","0","0","0","0","0","1","7.6","7.6","0.1%"
"61","Olamide Zaccheaus","WR","ATL","2022",1,1,"ppr","61","4","4","49","12.3","22","1","0","0","0","0","1","1","6.9","6.9","0.8%"
"62","KhaDarel Hodge","WR","ATL","2022",1,1,"ppr","62","3","3","38","12.7","18","0","0","0","0","0","0","1","6.8","6.8","0.0%"
"63","Parris Campbell","WR","IND","2022",1,1,"ppr","63","3","4","37","12.3","20","1","0","0","0","0","0","1","6.7","6.7","36.4%"
"64","Brandon Aiyuk","WR","SF","2022",1,1,"ppr","64","2","3","40","20.0","31","2","0","1","7","0","0","1","6.7","6.7","91.7%"
"65","Adam Thielen","WR","MIN","2022",1,1,"ppr","65","3","4","36","12.0","22","1","0","0","0","0","0","1","6.6","6.6","90.7%"
"66","Chris Godwin","WR","TB","2022",1,1,"ppr","66","3","3","35","11.7","24","1","0","0","0","0","0","1","6.5","6.5","96.0%"
"67","Ben Skowronek","WR","LAR","2022",1,1,"ppr","67","4","6","25","6.3","12","0","0","0","0","0","0","1","6.5","6.5","4.9%"
"68","Chris Moore","WR","HOU","2022",1,1,"ppr","68","3","3","31","10.3","11","0","0","0","0","0","0","1","6.1","6.1","14.6%"
"69","Christian Watson","WR","GB","2022",1,1,"ppr","69","2","4","34","17.0","25","1","0","1","7","0","0","1","6.1","6.1","87.6%"
"70","Tyler Lockett","WR","SEA","2022",1,1,"ppr","70","3","4","28","9.3","17","0","0","0","0","0","0","1","5.8","5.8","94.8%"
"71","Jamison Crowder","WR","BUF","2022",1,1,"ppr","71","3","4","28","9.3","11","0","0","0","0","0","0","1","5.8","5.8","1.3%"
"72","Mike Strachan","WR","IND","2022",1,1,"ppr","72","2","2","36","18.0","20","1","0","0","0","0","0","1","5.6","5.6","0.0%"
"73","Kendrick Bourne","WR","NE","2022",1,1,"ppr","73","1","1","41","41.0","41","3","0","0","0","0","0","1","5.1","5.1","1.0%"
"74","Hunter Renfrow","WR","LV","2022",1,1,"ppr","74","3","6","21","7.0","9","0","0","0","0","0","0","1","5.1","5.1","26.2%"
"75","Anthony Schwartz","WR","CLE","2022",1,1,"ppr","75","1","2","19","19.0","19","0","0","2","20","0","0","1","4.9","4.9","0.1%"
"76","CeeDee Lamb","WR","DAL","2022",1,1,"ppr","76","2","11","29","14.5","16","0","0","0","0","0","0","1","4.9","4.9","99.9%"
"77","Sammy Watkins","WR","GB","2022",1,1,"ppr","77","3","3","18","6.0","9","0","0","0","0","0","0","1","4.8","4.8","2.4%"
"78","Cedrick Wilson Jr.","WR","MIA","2022",1,1,"ppr","78","2","2","20","10.0","12","0","0","1","8","0","0","1","4.8","4.8","0.9%"
"79","Tee Higgins","WR","CIN","2022",1,1,"ppr","79","2","2","27","13.5","18","0","0","0","0","0","0","1","4.7","4.7","99.1%"
"80","Amari Cooper","WR","CLE","2022",1,1,"ppr","80","3","6","17","5.7","9","0","0","0","0","0","0","1","4.7","4.7","96.2%"
"81","Nico Collins","WR","HOU","2022",1,1,"ppr","81","2","3","26","13.0","18","0","0","0","0","0","0","1","4.6","4.6","21.5%"
"82","K.J. Osborn","WR","MIN","2022",1,1,"ppr","82","3","4","14","4.7","7","0","0","0","0","0","0","1","4.4","4.4","3.3%"
"83","Marquise Goodwin","WR","SEA","2022",1,1,"ppr","83","2","2","22","11.0","16","0","0","0","0","0","0","1","4.2","4.2","2.0%"
"84","Kenny Golladay","WR","NYG","2022",1,1,"ppr","84","2","2","22","11.0","15","0","0","0","0","0","0","1","4.2","4.2","6.7%"
"85","Skyy Moore","WR","KC","2022",1,1,"ppr","85","1","1","30","30.0","30","2","0","0","0","0","0","1","4.0","4.0","12.0%"
"86","Joshua Palmer","WR","LAC","2022",1,1,"ppr","86","3","4","5","1.7","5","0","0","1","4","0","0","1","3.9","3.9","69.5%"
"87","Demarcus Robinson","WR","BAL","2022",1,1,"ppr","87","2","4","19","9.5","11","0","0","0","0","0","0","1","3.9","3.9","11.1%"
"88","Josh Reynolds","WR","DET","2022",1,1,"ppr","88","1","3","28","28.0","28","1","0","0","0","0","0","1","3.8","3.8","6.3%"
"89","Nelson Agholor","WR","NE","2022",1,1,"ppr","89","3","5","28","9.3","17","0","0","0","0","0","1","1","3.8","3.8","3.8%"
"90","Dennis Houston","WR","DAL","2022",1,1,"ppr","90","2","5","16","8.0","11","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"91","Mike Thomas","WR","FA","2022",1,1,"ppr","91","1","5","5","5.0","5","0","0","0","0","0","0","1","3.5","3.5","0.1%"
"92","Randall Cobb","WR","GB","2022",1,1,"ppr","92","2","3","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","5.6%"
"93","A.J. Green","WR","ARI","2022",1,1,"ppr","93","2","4","13","6.5","8","0","0","0","0","0","0","1","3.3","3.3","1.7%"
"94","Russell Gage","WR","TB","2022",1,1,"ppr","94","2","2","13","6.5","7","0","0","0","0","0","0","1","3.3","3.3","17.4%"
"95","Simi Fehoko","WR","DAL","2022",1,1,"ppr","95","2","3","12","6.0","7","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"96","Byron Pringle","WR","CHI","2022",1,1,"ppr","96","1","2","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","0.2%"
