"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Amari Cooper","WR","CLE","2018",12,12,"ppr","1","8","9","180","22.5","90","7","2","0","0","0","0","1","38.0","38.0","96.2%"
"2","JuJu Smith-Schuster","WR","KC","2018",12,12,"ppr","2","13","17","189","14.5","97","4","1","0","0","0","0","1","37.9","37.9","93.5%"
"3","Adam Thielen","WR","MIN","2018",12,12,"ppr","3","8","9","125","15.6","33","4","1","0","0","0","0","1","26.5","26.5","90.7%"
"4","Julio Jones","WR","TB","2018",12,12,"ppr","4","11","14","147","13.4","21","2","0","1","1","0","1","1","23.8","23.8","18.9%"
"5","Corey Davis","WR","NYJ","2018",12,12,"ppr","5","4","4","96","24.0","48","4","1","1","39","0","0","1","23.5","23.5","17.1%"
"6","Stefon Diggs","WR","BUF","2018",12,12,"ppr","6","8","11","77","9.6","30","3","1","1","12","0","0","1","22.9","22.9","100.0%"
"7","Emmanuel Sanders","WR","FA","2018",12,12,"ppr","7","7","12","86","12.3","38","2","1","0","0","0","0","1","21.6","21.6","0.0%"
"8","Tyler Lockett","WR","SEA","2018",12,12,"ppr","8","5","5","107","21.4","43","4","1","1","-2","0","0","1","21.5","21.5","94.8%"
"9","Tyler Boyd","WR","CIN","2018",12,12,"ppr","9","7","8","85","12.1","28","2","1","0","0","0","0","1","21.5","21.5","74.0%"
"10","Calvin Ridley","WR","JAC","2018",12,12,"ppr","10","8","13","93","11.6","50","5","1","0","0","0","1","1","21.3","21.3","1.6%"
"11","David Moore","WR","FA","2018",12,12,"ppr","11","4","5","103","25.8","54","6","1","0","0","0","0","1","20.3","20.3","0.0%"
"12","Keenan Allen","WR","LAC","2018",12,12,"ppr","12","7","7","72","10.3","20","1","1","0","0","0","0","1","20.2","20.2","98.1%"
"13","Demaryius Thomas","WR","FA","2018",12,12,"ppr","13","4","5","38","9.5","12","0","2","0","0","0","0","1","19.8","19.8","0.1%"
"14","T.Y. Hilton","WR","DAL","2018",12,12,"ppr","14","7","10","125","17.9","36","5","0","0","0","0","0","1","19.5","19.5","3.8%"
"15","Jermaine Kearse","WR","FA","2018",12,12,"ppr","15","6","12","66","11.0","17","0","1","0","0","0","0","1","18.6","18.6","0.0%"
"16","Mike Williams","WR","LAC","2018",12,12,"ppr","16","4","4","25","6.3","10","0","2","0","0","0","0","1","18.5","18.5","95.8%"
"17","Julian Edelman","WR","FA","2018",12,12,"ppr","17","4","5","84","21.0","36","3","1","0","0","0","0","1","18.4","18.4","12.1%"
"18","Davante Adams","WR","LV","2018",12,12,"ppr","18","5","8","69","13.8","36","2","1","0","0","0","0","1","17.9","17.9","100.0%"
"19","DJ Moore","WR","CAR","2018",12,12,"ppr","19","8","9","91","11.4","28","1","0","1","7","0","0","1","17.8","17.8","91.8%"
"20","Dede Westbrook","WR","FA","2018",12,12,"ppr","20","3","4","44","14.7","25","1","1","1","43","0","0","1","17.7","17.7","0.0%"
"21","Dante Pettis","WR","CHI","2018",12,12,"ppr","21","4","7","77","19.3","25","2","1","0","0","0","0","1","17.7","17.7","0.1%"
"22","Mike Evans","WR","TB","2018",12,12,"ppr","22","6","8","116","19.3","42","5","0","0","0","0","0","1","17.6","17.6","98.6%"
"23","Adam Humphries","WR","FA","2018",12,12,"ppr","23","6","6","54","9.0","28","1","1","0","0","0","0","1","17.4","17.4","1.0%"
"24","Robert Foster","WR","IND","2018",12,12,"ppr","24","2","3","94","47.0","75","4","1","0","0","0","0","1","17.4","17.4","0.0%"
"25","Antonio Callaway","WR","DAL","2018",12,12,"ppr","25","4","5","62","15.5","21","1","1","0","0","0","0","1","16.2","16.2","0.0%"
"26","Antonio Brown","WR","FA","2018",12,12,"ppr","26","9","13","67","7.4","14","0","0","0","0","0","0","1","15.7","15.7","0.2%"
"27","Leonte Carroo","WR","FA","2018",12,12,"ppr","27","1","2","74","74.0","74","4","1","0","0","0","0","1","14.4","14.4","0.0%"
"28","Kenny Golladay","WR","NYG","2018",12,12,"ppr","28","5","8","90","18.0","43","4","0","0","0","0","0","1","14.0","14.0","6.7%"
"29","Trey Quinn","WR","FA","2018",12,12,"ppr","29","5","6","26","5.2","10","0","1","0","0","0","0","1","13.6","13.6","0.0%"
"30","Odell Beckham Jr.","WR","FA","2018",12,12,"ppr","30","5","9","85","17.0","39","2","0","0","0","0","0","1","13.5","13.5","19.2%"
"31","Ryan Switzer","WR","FA","2018",12,12,"ppr","31","6","8","67","11.2","24","1","0","1","4","0","0","1","13.1","13.1","0.0%"
"32","Josh Doctson","WR","FA","2018",12,12,"ppr","32","6","10","66","11.0","17","0","0","0","0","0","0","1","12.6","12.6","0.0%"
"33","DeAndre Hopkins","WR","ARI","2018",12,12,"ppr","33","5","6","74","14.8","28","2","0","0","0","0","0","1","12.4","12.4","98.4%"
"34","Curtis Samuel","WR","WAS","2018",12,12,"ppr","34","2","2","17","8.5","10","0","1","1","25","0","0","1","12.2","12.2","61.9%"
"35","John Ross","WR","FA","2018",12,12,"ppr","35","3","7","31","10.3","17","0","1","0","0","0","0","1","12.1","12.1","0.0%"
"36","Josh Gordon","WR","FA","2018",12,12,"ppr","36","5","5","70","14.0","23","1","0","0","0","0","0","1","12.0","12.0","0.1%"
"37","Taylor Gabriel","WR","FA","2018",12,12,"ppr","37","7","8","49","7.0","11","0","0","0","0","0","0","1","11.9","11.9","0.1%"
"38","Mohamed Sanu Sr.","WR","FA","2018",12,12,"ppr","38","4","4","74","18.5","37","2","0","1","3","0","0","1","11.7","11.7","0.0%"
"39","Quincy Enunwa","WR","FA","2018",12,12,"ppr","39","4","4","73","18.3","41","3","0","0","0","0","0","1","11.3","11.3","0.0%"
"40","Michael Crabtree","WR","FA","2018",12,12,"ppr","40","3","6","21","7.0","10","0","1","0","0","0","0","1","11.1","11.1","0.0%"
"41","Larry Fitzgerald","WR","FA","2018",12,12,"ppr","41","2","2","30","15.0","25","1","1","0","0","0","0","1","11.0","11.0","0.1%"
"42","Isaiah McKenzie","WR","BUF","2018",12,12,"ppr","42","2","3","11","5.5","6","0","0","2","8","1","0","1","9.9","9.9","32.2%"
"43","Tommylee Lewis","WR","FA","2018",12,12,"ppr","43","1","1","28","28.0","28","1","1","0","0","0","0","1","9.8","9.8","0.0%"
"44","Bruce Ellington","WR","FA","2018",12,12,"ppr","44","6","7","28","4.7","11","0","0","1","2","0","0","1","9.0","9.0","0.0%"
"45","Doug Baldwin","WR","FA","2018",12,12,"ppr","45","5","7","39","7.8","16","0","0","0","0","0","0","1","8.9","8.9","0.0%"
"46","Equanimeous St. Brown","WR","CHI","2018",12,12,"ppr","46","3","5","53","17.7","23","1","0","1","5","0","0","1","8.8","8.8","0.3%"
"47","Seth Roberts","WR","FA","2018",12,12,"ppr","47","2","3","54","27.0","44","3","0","1","11","0","0","1","8.5","8.5","0.0%"
"48","Austin Carr","WR","FA","2018",12,12,"ppr","48","1","1","12","12.0","12","0","1","0","0","0","0","1","8.2","8.2","0.0%"
"49","Chris Godwin","WR","TB","2018",12,12,"ppr","49","4","4","42","10.5","15","0","0","0","0","0","0","1","8.2","8.2","96.0%"
"50","Christian Kirk","WR","JAC","2018",12,12,"ppr","50","4","6","41","10.3","17","0","0","0","0","0","0","1","8.1","8.1","94.9%"
"51","Chester Rogers","WR","FA","2018",12,12,"ppr","51","3","4","49","16.3","34","2","0","0","0","0","0","1","7.9","7.9","0.0%"
"52","Michael Thomas","WR","NO","2018",12,12,"ppr","52","4","6","38","9.5","13","0","0","0","0","0","0","1","7.8","7.8","26.7%"
"53","Travis Benjamin","WR","FA","2018",12,12,"ppr","53","3","3","47","15.7","27","1","0","0","0","0","0","1","7.7","7.7","0.0%"
"54","Sterling Shepard","WR","NYG","2018",12,12,"ppr","54","4","6","37","9.3","18","0","0","0","0","0","0","1","7.7","7.7","1.3%"
"55","Keith Kirkwood","WR","NO","2018",12,12,"ppr","55","1","3","5","5.0","5","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"56","Anthony Miller","WR","PIT","2018",12,12,"ppr","56","3","4","41","13.7","26","1","0","0","0","0","0","1","7.4","7.4","0.0%"
"57","Golden Tate","WR","FA","2018",12,12,"ppr","57","4","8","30","7.5","12","0","0","0","0","0","0","1","7.0","7.0","0.0%"
"58","Dontrelle Inman","WR","FA","2018",12,12,"ppr","58","3","4","40","13.3","22","1","0","0","0","0","0","1","7.0","7.0","0.0%"
"59","Alshon Jeffery","WR","FA","2018",12,12,"ppr","59","3","3","39","13.0","21","1","0","0","0","0","0","1","6.9","6.9","0.0%"
"60","Chris Hogan","WR","FA","2018",12,12,"ppr","60","2","2","47","23.5","27","2","0","0","0","0","0","1","6.7","6.7","0.0%"
"61","Jarvis Landry","WR","NO","2018",12,12,"ppr","61","3","5","30","10.0","14","0","0","0","0","0","0","1","6.0","6.0","21.3%"
"62","Allen Robinson II","WR","LAR","2018",12,12,"ppr","62","2","4","37","18.5","29","1","0","0","0","0","0","1","5.7","5.7","36.3%"
"63","DeSean Jackson","WR","BAL","2018",12,12,"ppr","63","3","8","19","6.3","14","0","0","1","6","0","0","1","5.5","5.5","0.9%"
"64","Richie James Jr.","WR","NYG","2018",12,12,"ppr","64","2","2","27","13.5","19","0","0","0","0","0","0","1","4.7","4.7","7.1%"
"65","Kendrick Bourne","WR","NE","2018",12,12,"ppr","65","2","3","27","13.5","17","0","0","0","0","0","0","1","4.7","4.7","1.0%"
"66","Marcell Ateman","WR","FA","2018",12,12,"ppr","66","3","10","16","5.3","11","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"67","Jarius Wright","WR","FA","2018",12,12,"ppr","67","2","2","25","12.5","25","1","0","0","0","0","0","1","4.5","4.5","0.0%"
