"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"24","Darren Sproles","RB","FA","2018",14,14,"ppr","24","1","2","2.0","2","0","0","3","3","34","11.3","1","0","1","12.6","12.6","0.1%"
"25","Mark Ingram II","RB","NO","2018",14,14,"ppr","25","13","52","4.0","17","0","1","1","3","1","1.0","0","0","1","12.3","12.3","4.3%"
"26","Zach Zenner","RB","FA","2018",14,14,"ppr","26","12","54","4.5","14","0","1","0","0","0","0","0","0","1","11.4","11.4","0.0%"
"27","Jordan Howard","RB","FA","2018",14,14,"ppr","27","19","101","5.3","21","1","0","1","1","2","2.0","0","0","1","11.3","11.3","0.0%"
"28","Jeff Wilson Jr.","RB","MIA","2018",14,14,"ppr","28","23","90","3.9","11","0","0","1","2","6","6.0","0","0","1","10.6","10.6","76.6%"
"29","Ito Smith","RB","FA","2018",14,14,"ppr","29","11","60","5.5","17","0","0","3","4","14","4.7","0","0","1","10.4","10.4","0.0%"
"30","Dion Lewis","RB","FA","2018",14,14,"ppr","30","10","13","1.3","5","0","0","5","5","39","7.8","0","0","1","10.2","10.2","2.0%"
"31","Theo Riddick","RB","FA","2018",14,14,"ppr","31","6","28","4.7","9","0","0","4","4","30","7.5","0","0","1","9.8","9.8","0.0%"
"32","Jacquizz Rodgers","RB","FA","2018",14,14,"ppr","32","4","16","4.0","9","0","0","4","5","38","9.5","0","0","1","9.4","9.4","0.0%"
"33","Marlon Mack","RB","DEN","2018",14,14,"ppr","33","14","33","2.4","7","0","1","0","1","0","0","0","0","1","9.3","9.3","5.3%"
"34","Doug Martin","RB","FA","2018",14,14,"ppr","34","16","32","2.0","9","0","1","0","0","0","0","0","0","1","9.2","9.2","0.0%"
"35","Todd Gurley II","RB","FA","2018",14,14,"ppr","35","11","28","2.5","12","0","0","3","7","30","10.0","0","0","1","8.8","8.8","0.1%"
"36","Alfred Blue","RB","FA","2018",14,14,"ppr","36","6","21","3.5","11","0","1","0","1","0","0","0","0","1","8.1","8.1","0.0%"
"37","Trenton Cannon","RB","TEN","2018",14,14,"ppr","37","5","3","0.6","4","0","1","1","1","4","4.0","0","0","1","7.7","7.7","0.0%"
"38","Zach Line","RB","FA","2018",14,14,"ppr","38","1","4","4.0","4","0","0","1","1","1","1.0","1","0","1","7.5","7.5","0.0%"
"39","Chris Thompson","RB","FA","2018",14,14,"ppr","39","3","23","7.7","12","0","0","3","5","15","5.0","0","0","1","6.8","6.8","0.0%"
"40","Gus Edwards","RB","BAL","2018",14,14,"ppr","40","16","67","4.2","11","0","0","0","0","0","0","0","0","1","6.7","6.7","39.7%"
"41","Stevan Ridley","RB","FA","2018",14,14,"ppr","41","5","4","0.8","2","0","1","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"42","Rod Smith","RB","FA","2018",14,14,"ppr","42","4","27","6.8","14","0","0","2","2","16","8.0","0","0","1","6.3","6.3","0.0%"
"43","James Develin","RB","FA","2018",14,14,"ppr","43","1","2","2.0","2","0","1","0","0","0","0","0","0","1","6.2","6.2","0.0%"
"44","Leonard Fournette","RB","TB","2018",14,14,"ppr","44","14","36","2.6","7","0","0","2","3","5","2.5","0","0","1","6.1","6.1","96.9%"
"45","Sony Michel","RB","LAC","2018",14,14,"ppr","45","20","57","2.9","9","0","0","0","0","0","0","0","0","1","5.7","5.7","2.2%"
"46","Justin Jackson","RB","DET","2018",14,14,"ppr","46","7","12","1.7","3","0","0","2","2","23","11.5","0","0","1","5.5","5.5","1.1%"
"47","Peyton Barber","RB","FA","2018",14,14,"ppr","47","14","42","3.0","13","0","0","1","2","2","2.0","0","0","1","5.4","5.4","1.0%"
"48","LeGarrette Blount","RB","FA","2018",14,14,"ppr","48","12","33","2.8","14","0","0","2","3","18","9.0","0","1","1","5.1","5.1","0.1%"
"49","Tevin Coleman","RB","SF","2018",14,14,"ppr","49","10","45","4.5","13","0","0","1","1","-4","-4.0","0","0","1","5.1","5.1","0.6%"
"50","James White","RB","FA","2018",14,14,"ppr","50","4","13","3.3","11","0","0","2","4","15","7.5","0","0","1","4.8","4.8","0.1%"
"51","Nyheim Hines","RB","BUF","2018",14,14,"ppr","51","3","1","0.3","2","0","0","3","5","16","5.3","0","0","1","4.7","4.7","29.1%"
"52","Byron Marshall","RB","FA","2018",14,14,"ppr","52","1","4","4.0","4","0","0","3","3","13","4.3","0","0","1","4.7","4.7","0.1%"
"53","Elijhaa Penny","RB","FA","2018",14,14,"ppr","53","5","21","4.2","8","0","0","1","1","16","16.0","0","0","1","4.7","4.7","0.0%"
"54","Rashaad Penny","RB","SEA","2018",14,14,"ppr","54","8","44","5.5","17","0","0","0","0","0","0","0","0","1","4.4","4.4","15.7%"
"55","Chris Ivory","RB","FA","2018",14,14,"ppr","55","12","42","3.5","15","0","0","0","1","0","0","0","0","1","4.2","4.2","0.0%"
"56","Kyle Juszczyk","RB","SF","2018",14,14,"ppr","56","0","0","0","0","0","0","2","3","21","10.5","0","0","1","4.1","4.1","0.4%"
"57","Giovani Bernard","RB","TB","2018",14,14,"ppr","57","3","7","2.3","6","0","0","2","2","13","6.5","0","0","1","4.0","4.0","0.2%"
"58","Dontrell Hilliard","RB","TEN","2018",14,14,"ppr","58","0","0","0","0","0","0","2","2","20","10.0","0","0","1","4.0","4.0","8.0%"
"59","Jalen Richard","RB","FA","2018",14,14,"ppr","59","8","24","3.0","8","0","0","1","1","5","5.0","0","0","1","3.9","3.9","1.0%"
"60","Wayne Gallman Jr.","RB","SEA","2018",14,14,"ppr","60","14","38","2.7","6","0","0","0","2","0","0","0","0","1","3.8","3.8","0.1%"
"61","Mike Davis","RB","FA","2018",14,14,"ppr","61","3","22","7.3","13","0","0","1","1","5","5.0","0","0","1","3.7","3.7","1.0%"
"62","Josh Adams","RB","FA","2018",14,14,"ppr","62","7","36","5.1","24","1","0","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"63","Royce Freeman","RB","HOU","2018",14,14,"ppr","63","6","36","6.0","23","1","0","0","1","0","0","0","0","1","3.6","3.6","0.0%"
"64","Devontae Booker","RB","FA","2018",14,14,"ppr","64","0","0","0","0","0","0","2","2","11","5.5","0","0","1","3.1","3.1","0.0%"
"65","Adrian Peterson","RB","FA","2018",14,14,"ppr","65","10","16","1.6","12","0","0","1","1","3","3.0","0","0","1","2.9","2.9","2.1%"
"66","Marcus Murphy","RB","FA","2018",14,14,"ppr","66","4","10","2.5","6","0","0","1","1","8","8.0","0","0","1","2.8","2.8","0.0%"
"67","T.J. Yeldon","RB","FA","2018",14,14,"ppr","67","1","7","7.0","7","0","0","1","1","10","10.0","0","0","1","2.7","2.7","0.0%"
"68","Justin Davis","RB","FA","2018",14,14,"ppr","68","1","19","19.0","19","0","0","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"69","Darrel Williams","RB","ARI","2018",14,14,"ppr","69","0","0","0","0","0","0","1","1","8","8.0","0","0","1","1.8","1.8","1.5%"
"70","Alfred Morris","RB","FA","2018",14,14,"ppr","70","2","4","2.0","4","0","0","1","1","3","3.0","0","0","1","1.7","1.7","0.0%"
"71","Jamaal Williams","RB","DET","2018",14,14,"ppr","71","4","17","4.3","9","0","0","0","1","0","0","0","0","1","1.7","1.7","91.0%"
"72","Isaiah Crowell","RB","FA","2018",14,14,"ppr","72","2","5","2.5","5","0","0","1","1","2","2.0","0","0","1","1.7","1.7","0.1%"
"73","Rex Burkhead","RB","HOU","2018",14,14,"ppr","73","4","2","0.5","3","0","0","1","2","3","3.0","0","0","1","1.5","1.5","12.7%"
"74","Chase Edmonds","RB","DEN","2018",14,14,"ppr","74","3","14","4.7","8","0","0","0","0","0","0","0","0","1","1.4","1.4","23.9%"
"75","Derek Watt","RB","PIT","2018",14,14,"ppr","75","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.1%"
"76","Ty Montgomery","RB","NE","2018",14,14,"ppr","76","2","1","0.5","1","0","0","1","3","1","1.0","0","0","1","1.2","1.2","0.5%"
"77","Carlos Hyde","RB","FA","2018",14,14,"ppr","77","0","0","0","0","0","0","1","1","-3","-3.0","0","0","1","0.7","0.7","0.0%"
"78","Cameron Artis-Payne","RB","FA","2018",14,14,"ppr","78","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"79","Brian Hill","RB","FA","2018",14,14,"ppr","79","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"80","Latavius Murray","RB","DEN","2018",14,14,"ppr","80","3","4","1.3","2","0","0","0","0","0","0","0","0","1","0.4","0.4","75.6%"
"81","Andy Janovich","RB","FA","2018",14,14,"ppr","81","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"82","Wendell Smallwood","RB","FA","2018",14,14,"ppr","82","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"83","Anthony Sherman","RB","FA","2018",14,14,"ppr","83","1","2","2.0","2","0","0","0","1","0","0","0","0","1","0.2","0.2","0.0%"
"84","Taquan Mizzell","RB","NYG","2018",14,14,"ppr","84","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"85","LeSean McCoy","RB","FA","2018",14,14,"ppr","85","2","1","0.5","1","0","0","0","1","0","0","0","0","1","0.1","0.1","2.0%"
"86","Nick Bellore","RB","SEA","2018",14,14,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"87","Cordarrelle Patterson","RB","ATL","2018",14,14,"ppr","87","0","0","0","0","0","0","2","3","51","25.5","1","0","1","0.0","0.0","85.6%"
"88","Kenjon Barner","RB","FA","2018",14,14,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Jamize Olawale","RB","FA","2018",14,14,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Tommy Bohanon","RB","FA","2018",14,14,"ppr","90","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"91","C.J. Ham","RB","MIN","2018",14,14,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"92","J.D. McKissic","RB","WAS","2018",14,14,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","8.4%"
"93","T.J. Logan","RB","FA","2018",14,14,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Matt Dayes","RB","FA","2018",14,14,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Danny Vitale","RB","FA","2018",14,14,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Dwayne Washington","RB","NO","2018",14,14,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"97","DeAndre Washington","RB","FA","2018",14,14,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.0%"
"98","Jason Cabinda","RB","DET","2018",14,14,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Godwin Igwebuike","RB","SEA","2018",14,14,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Mark Walton","RB","FA","2018",14,14,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"101","John Kelly Jr.","RB","CLE","2018",14,14,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Jordan Wilkins","RB","IND","2018",14,14,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Kalen Ballage","RB","FA","2018",14,14,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Ronald Jones II","RB","KC","2018",14,14,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.5%"
"105","Trey Edmunds","RB","FA","2018",14,14,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Detrez Newsome","RB","FA","2018",14,14,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Buddy Howell","RB","FA","2018",14,14,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Alex Armah Jr.","RB","WAS","2018",14,14,"ppr","108","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Keith Smith","RB","ATL","2018",14,14,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Ryan Hewitt","RB","FA","2018",14,14,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Derrick Coleman","RB","FA","2018",14,14,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"112","Patrick DiMarco","RB","FA","2018",14,14,"ppr","112","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"113","Benny Cunningham Jr.","RB","FA","2018",14,14,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Senorise Perry","RB","FA","2018",14,14,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Michael Burton","RB","KC","2018",14,14,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Roosevelt Nix","RB","FA","2018",14,14,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Javorius Allen","RB","FA","2018",14,14,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"118","Ameer Abdullah","RB","LV","2018",14,14,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.4%"
"119","Corey Clement","RB","ARI","2018",14,14,"ppr","119","1","-4","-4.0","0","0","0","0","0","0","0","0","0","1","-0.4","-0.4","0.0%"
"120","Duke Johnson Jr.","RB","BUF","2018",14,14,"ppr","120","2","-6","-3.0","0","0","0","0","0","0","0","0","0","1","-0.6","-0.6","0.0%"
