"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Robbie Gould","K","SF","2021",1,1,"ppr",1,2,3,66.7,52,0,0,0,1,1,5,5,1,14,14,"42.9%"
"2","Joey Slye","K","WAS","2021",1,1,"ppr",2,3,3,100,40,0,2,0,1,0,4,4,1,14,14,"2.0%"
"3","Chris Boswell","K","PIT","2021",1,1,"ppr",3,3,3,100,45,0,2,0,1,0,2,2,1,12,12,"14.1%"
"4","Matt Gay","K","LAR","2021",1,1,"ppr",4,2,2,100,53,0,1,0,0,1,4,4,1,12,12,"41.5%"
"5","Greg Zuerlein","K","NYJ","2021",1,1,"ppr",5,3,5,60,48,0,1,1,1,0,2,3,1,12,12,"15.9%"
"6","Dustin Hopkins","K","LAC","2021",1,1,"ppr",6,3,4,75,48,0,0,1,2,0,1,1,1,12,12,"2.7%"
"7","Evan McPherson","K","CIN","2021",1,1,"ppr",7,2,2,100,53,0,0,1,0,1,3,3,1,11,11,"86.6%"
"8","Justin Tucker","K","BAL","2021",1,1,"ppr",8,2,2,100,47,0,0,0,2,0,3,3,1,11,11,"99.0%"
"9","Tyler Bass","K","BUF","2021",1,1,"ppr",9,3,3,100,42,0,1,1,1,0,1,1,1,11,11,"94.4%"
"10","Daniel Carlson","K","LV","2021",1,1,"ppr",10,2,2,100,55,0,0,1,0,1,3,3,1,11,11,"96.6%"
"11","Nick Folk","K","NE","2021",1,1,"ppr",11,3,3,100,42,0,1,1,1,0,1,1,1,11,11,"75.5%"
"12","Harrison Butker","K","KC","2021",1,1,"ppr",12,2,2,100,43,0,1,0,1,0,3,3,1,10,10,"91.8%"
"13","Brandon McManus","K","DEN","2021",1,1,"ppr",13,2,2,100,36,0,1,1,0,0,3,3,1,9,9,"36.0%"
"14","Aldrick Rosas","K","FA","2021",1,1,"ppr",14,1,1,100,44,0,0,0,1,0,5,5,1,9,9,"0.0%"
"15","Tristan Vizcaino","K","NE","2021",1,1,"ppr",15,2,2,100,33,0,1,1,0,0,2,2,1,8,8,"0.1%"
"16","Greg Joseph","K","MIN","2021",1,1,"ppr",16,1,1,100,53,0,0,0,0,1,3,3,1,8,8,"28.3%"
"17","Matt Prater","K","ARI","2021",1,1,"ppr",17,1,2,50,34,0,0,1,0,0,5,5,1,8,8,"14.9%"
"18","Jake Elliott","K","PHI","2021",1,1,"ppr",18,1,1,100,43,0,0,0,1,0,3,3,1,7,7,"27.9%"
"19","Ryan Succop","K","TB","2021",1,1,"ppr",19,1,1,100,36,0,0,1,0,0,4,4,1,7,7,"34.3%"
"20","Ryan Santoso","K","FA","2021",1,1,"ppr",20,2,2,100,29,0,2,0,0,0,1,2,1,7,7,"0.0%"
"21","Jason Sanders","K","MIA","2021",1,1,"ppr",21,1,1,100,48,0,0,0,1,0,2,2,1,6,6,"13.2%"
"22","Austin Seibert","K","FA","2021",1,1,"ppr",22,1,2,50,49,0,0,0,1,0,2,2,1,6,6,"0.3%"
"23","Younghoe Koo","K","ATL","2021",1,1,"ppr",23,2,2,100,27,0,2,0,0,0,0,0,1,6,6,"46.2%"
"24","Rodrigo Blankenship","K","FA","2021",1,1,"ppr",24,1,1,100,21,0,1,0,0,0,1,1,1,4,4,"0.7%"
"25","Jason Myers","K","SEA","2021",1,1,"ppr",25,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"55.6%"
"26","Chase McLaughlin","K","IND","2021",1,1,"ppr",26,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"4.0%"
"27","Josh Lambo","K","FA","2021",1,1,"ppr",27,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"0.0%"
"28","Mason Crosby","K","GB","2021",1,1,"ppr",28,1,1,100,39,0,0,1,0,0,0,0,1,3,3,"3.2%"
"29","Cairo Santos","K","CHI","2021",1,1,"ppr",29,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"13.3%"
"30","Michael Badgley","K","DET","2021",1,1,"ppr",30,0,1,0,0,0,0,0,0,0,1,2,1,1,1,"27.0%"
"31","Graham Gano","K","NYG","2021",1,1,"ppr",31,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"61.0%"
"32","Elliott Fry","K","FA","2021",1,1,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"33","Cameron Nizialek","K","FA","2021",1,1,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
"34","Matt Ammendola","K","FA","2021",1,1,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.1%"
"35","Ty Long","K","FA","2021",1,1,"ppr",35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
"36","Michael Palardy","K","NE","2021",1,1,"ppr",36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
