"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Emmanuel Sanders","WR","FA","2016",14,14,"ppr","1","11","14","100","9.1","17","0","1","0","0","0","0","1","27.0","27.0","0.0%"
"2","T.Y. Hilton","WR","DAL","2016",14,14,"ppr","2","9","13","115","12.8","35","1","1","0","0","0","0","1","26.5","26.5","3.8%"
"3","Chris Hogan","WR","FA","2016",14,14,"ppr","3","5","7","129","25.8","79","2","1","2","7","0","0","1","24.6","24.6","0.0%"
"4","Demaryius Thomas","WR","FA","2016",14,14,"ppr","4","10","16","126","12.6","34","1","0","0","0","0","0","1","22.6","22.6","0.1%"
"5","Jordy Nelson","WR","FA","2016",14,14,"ppr","5","6","7","41","6.8","11","0","2","0","0","0","0","1","22.1","22.1","0.1%"
"6","Kenny Stills","WR","FA","2016",14,14,"ppr","6","6","7","97","16.2","29","2","1","0","0","0","0","1","21.7","21.7","0.0%"
"7","Davante Adams","WR","LV","2016",14,14,"ppr","7","4","6","104","26.0","66","2","1","0","0","0","0","1","20.4","20.4","100.0%"
"8","Odell Beckham Jr.","WR","FA","2016",14,14,"ppr","8","4","9","94","23.5","61","1","1","0","0","0","0","1","19.4","19.4","19.2%"
"9","J.J. Nelson","WR","FA","2016",14,14,"ppr","9","1","2","8","8.0","8","0","1","1","56","1","0","1","19.4","19.4","0.0%"
"10","DeSean Jackson","WR","BAL","2016",14,14,"ppr","10","3","4","102","34.0","80","2","1","0","0","0","0","1","19.2","19.2","0.9%"
"11","Cameron Meredith","WR","FA","2016",14,14,"ppr","11","6","8","72","12.0","31","1","1","0","0","0","0","1","19.2","19.2","0.0%"
"12","Dontrelle Inman","WR","FA","2016",14,14,"ppr","12","6","7","71","11.8","20","1","1","0","0","0","0","1","19.1","19.1","0.0%"
