"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","David Johnson","RB","NO","2016",11,11,"ppr","1","22","103","4.7","11","0","1","7","11","57","8.1","1","0","1","35.0","35.0","0.1%"
"2","Le'Veon Bell","RB","FA","2016",11,11,"ppr","2","28","146","5.2","12","0","1","8","9","55","6.9","0","0","1","34.1","34.1","0.1%"
"3","Robert Kelley","RB","FA","2016",11,11,"ppr","3","24","137","5.7","66","1","3","0","2","0","0","0","0","1","31.7","31.7","0.0%"
"4","Rashad Jennings","RB","FA","2016",11,11,"ppr","4","21","85","4.0","21","1","1","5","6","44","8.8","0","0","1","23.9","23.9","0.0%"
"5","Tim Hightower","RB","FA","2016",11,11,"ppr","5","12","69","5.8","27","1","0","8","9","57","7.1","0","0","1","20.6","20.6","0.0%"
"6","Lamar Miller","RB","FA","2016",11,11,"ppr","6","24","104","4.3","33","1","1","2","3","9","4.5","0","0","1","19.3","19.3","0.0%"
"7","James White","RB","FA","2016",11,11,"ppr","7","0","0","0","0","0","0","6","6","63","10.5","1","0","1","18.3","18.3","0.1%"
"8","James Starks","RB","FA","2016",11,11,"ppr","8","9","25","2.8","8","0","0","5","6","46","9.2","1","0","1","18.1","18.1","0.0%"
"9","Jamize Olawale","RB","FA","2016",11,11,"ppr","9","2","-3","-1.5","0","0","0","3","3","90","30.0","1","0","1","17.7","17.7","0.0%"
"10","DeMarco Murray","RB","FA","2016",11,11,"ppr","10","21","70","3.3","8","0","0","3","3","9","3.0","1","0","1","16.9","16.9","0.1%"
"11","Ezekiel Elliott","RB","DAL","2016",11,11,"ppr","11","25","97","3.9","14","0","0","4","5","30","7.5","0","0","1","16.7","16.7","97.0%"
"12","Theo Riddick","RB","FA","2016",11,11,"ppr","12","4","13","3.3","7","0","0","8","10","70","8.8","0","0","1","16.3","16.3","0.0%"
"13","C.J. Prosise","RB","FA","2016",11,11,"ppr","13","4","76","19.0","72","1","1","2","3","5","2.5","0","0","1","16.1","16.1","0.0%"
