"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Amari Cooper","WR","CLE","2018",14,14,"ppr","1","10","13","217","21.7","75","6","3","0","0","0","0","1","49.7","49.7","96.2%"
"2","JuJu Smith-Schuster","WR","KC","2018",14,14,"ppr","2","8","12","130","16.3","43","4","2","0","0","0","0","1","33.0","33.0","93.5%"
"3","Julio Jones","WR","TB","2018",14,14,"ppr","3","8","11","106","13.3","28","1","2","0","0","0","0","1","30.6","30.6","18.9%"
"4","T.Y. Hilton","WR","DAL","2018",14,14,"ppr","4","9","12","199","22.1","60","8","0","0","0","0","0","1","28.9","28.9","3.8%"
"5","Kenny Stills","WR","FA","2018",14,14,"ppr","5","8","9","135","16.9","43","4","1","0","0","0","0","1","27.5","27.5","0.0%"
"6","Jarvis Landry","WR","NO","2018",14,14,"ppr","6","3","4","57","19.0","51","4","1","2","54","1","1","1","24.1","24.1","21.3%"
"7","Julian Edelman","WR","FA","2018",14,14,"ppr","7","9","12","86","9.6","20","1","1","0","0","0","0","1","23.6","23.6","12.1%"
"8","Tyreek Hill","WR","MIA","2018",14,14,"ppr","8","8","14","139","17.4","48","4","0","1","6","0","0","1","22.5","22.5","100.0%"
"9","Dede Westbrook","WR","FA","2018",14,14,"ppr","9","7","10","88","12.6","23","2","1","0","0","0","0","1","21.8","21.8","0.0%"
"10","Davante Adams","WR","LV","2018",14,14,"ppr","10","7","11","81","11.6","22","2","1","0","0","0","0","1","21.1","21.1","100.0%"
"11","Michael Thomas","WR","NO","2018",14,14,"ppr","11","11","13","98","8.9","20","1","0","0","0","0","0","1","20.8","20.8","26.7%"
"12","Keenan Allen","WR","LAC","2018",14,14,"ppr","12","5","8","78","15.6","37","2","1","1","0","0","0","1","18.8","18.8","98.1%"
"13","Zach Pascal","WR","PHI","2018",14,14,"ppr","13","5","6","68","13.6","28","1","1","0","0","0","0","1","17.8","17.8","0.1%"
