"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"76","Matt Corral","QB","CAR","2022",4,4,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"77","Blaine Gabbert","QB","TB","2022",4,4,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Erik Ainge","QB","NYJ","2022",4,4,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Hunter Cantwell","QB","BAL","2022",4,4,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Case Keenum","QB","BUF","2022",4,4,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"81","Ben Chappell","QB","WAS","2022",4,4,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Adam Froman","QB","ATL","2022",4,4,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Nick Foles","QB","IND","2022",4,4,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Brett Ratliff","QB","TEN","2022",4,4,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Brian Brohm","QB","BUF","2022",4,4,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Chase Daniel","QB","LAC","2022",4,4,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"87","Chad Henne","QB","KC","2022",4,4,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"88","Joe Flacco","QB","NYJ","2022",4,4,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"89","Josh Johnson","QB","SF","2022",4,4,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Colt McCoy","QB","ARI","2022",4,4,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"91","Keith Null","QB","CAR","2022",4,4,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Deshaun Watson","QB","CLE","2022",4,4,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.7%"
"93","Nathan Peterman","QB","CHI","2022",4,4,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"94","Joshua Dobbs","QB","DET","2022",4,4,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Davis Webb","QB","NYG","2022",4,4,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","C.J. Beathard","QB","JAC","2022",4,4,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"97","Nick Mullens","QB","MIN","2022",4,4,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","PJ Walker","QB","CAR","2022",4,4,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"99","Brandon Allen","QB","CIN","2022",4,4,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"100","Kevin Hogan","QB","TEN","2022",4,4,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Nate Sudfeld","QB","DET","2022",4,4,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Tim Boyle","QB","CHI","2022",4,4,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Kyle Allen","QB","HOU","2022",4,4,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"104","John Wolford","QB","LAR","2022",4,4,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"105","Danny Etling","QB","GB","2022",4,4,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Sam Darnold","QB","CAR","2022",4,4,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"107","Taysom Hill","QB","NO","2022",4,4,"ppr","107","0","0","0","0","0","0","0","0","5","21","1","0","1","0.0","0.0","45.3%"
"108","Mason Rudolph","QB","PIT","2022",4,4,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"109","Logan Woodside","QB","ATL","2022",4,4,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Mike White","QB","NYJ","2022",4,4,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.9%"
"111","Jeff Driskel","QB","HOU","2022",4,4,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6%"
"112","Garrett Gilbert","QB","NE","2022",4,4,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Ryan Griffin","QB","TB","2022",4,4,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Matt Barkley","QB","BUF","2022",4,4,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Brett Smith","QB","TB","2022",4,4,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Trevor Siemian","QB","CHI","2022",4,4,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","Dak Prescott","QB","DAL","2022",4,4,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.5%"
"118","Jameis Winston","QB","NO","2022",4,4,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"119","Brett Hundley","QB","BAL","2022",4,4,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Sean Mannion","QB","SEA","2022",4,4,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Taylor Heinicke","QB","WAS","2022",4,4,"ppr","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.0%"
