"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Dalvin Cook","RB","MIN","2019",2,2,"ppr","1","20","154","7.7","75","4","1","3","3","37","12.3","0","0","1","28.1","28.1","100.0%"
"2","Aaron Jones","RB","GB","2019",2,2,"ppr","2","23","116","5.0","15","0","1","4","6","34","8.5","0","0","1","25.0","25.0","99.6%"
"3","Raheem Mostert","RB","MIA","2019",2,2,"ppr","3","13","83","6.4","20","1","0","3","4","68","22.7","1","0","1","24.1","24.1","81.2%"
"4","Austin Ekeler","RB","LAC","2019",2,2,"ppr","4","17","66","3.9","12","0","1","6","6","67","11.2","0","1","1","23.3","23.3","100.0%"
"5","Saquon Barkley","RB","NYG","2019",2,2,"ppr","5","18","107","5.9","27","1","1","3","7","28","9.3","0","0","1","22.5","22.5","100.0%"
"6","Le'Veon Bell","RB","FA","2019",2,2,"ppr","6","21","68","3.2","8","0","0","10","10","61","6.1","0","1","1","20.9","20.9","0.1%"
"7","Ezekiel Elliott","RB","DAL","2019",2,2,"ppr","7","23","111","4.8","27","1","1","2","2","9","4.5","0","0","1","20.0","20.0","97.0%"
"8","Nick Chubb","RB","CLE","2019",2,2,"ppr","8","18","62","3.4","19","0","1","4","4","36","9.0","0","0","1","19.8","19.8","99.9%"
"9","Derrick Henry","RB","TEN","2019",2,2,"ppr","9","15","82","5.5","18","0","1","2","3","12","6.0","0","0","1","17.4","17.4","100.0%"
"10","Kerryon Johnson","RB","FA","2019",2,2,"ppr","10","12","41","3.4","9","0","0","2","3","47","23.5","1","0","1","16.8","16.8","0.0%"
"11","Frank Gore","RB","FA","2019",2,2,"ppr","11","19","68","3.6","9","0","1","2","2","15","7.5","0","0","1","16.3","16.3","12.1%"
"12","Peyton Barber","RB","FA","2019",2,2,"ppr","12","23","82","3.6","16","0","1","1","1","7","7.0","0","0","1","15.9","15.9","1.0%"
"13","Todd Gurley II","RB","FA","2019",2,2,"ppr","13","16","63","3.9","20","1","1","3","4","4","1.3","0","0","1","15.7","15.7","0.1%"
"14","Jeff Wilson Jr.","RB","MIA","2019",2,2,"ppr","14","10","34","3.4","14","0","2","0","0","0","0","0","0","1","15.4","15.4","76.6%"
"15","Royce Freeman","RB","HOU","2019",2,2,"ppr","15","11","54","4.9","14","0","0","5","7","48","9.6","0","0","1","15.2","15.2","0.0%"
"16","Matt Breida","RB","NYG","2019",2,2,"ppr","16","12","121","10.1","34","2","0","1","1","11","11.0","0","0","1","14.2","14.2","4.5%"
"17","David Montgomery","RB","CHI","2019",2,2,"ppr","17","18","62","3.4","12","0","1","1","3","6","6.0","0","0","1","13.8","13.8","95.6%"
"18","Rashaad Penny","RB","SEA","2019",2,2,"ppr","18","10","62","6.2","37","2","1","1","1","3","3.0","0","0","1","13.5","13.5","15.7%"
"19","James Conner","RB","ARI","2019",2,2,"ppr","19","11","33","3.0","14","0","1","3","4","12","4.0","0","0","1","13.5","13.5","97.8%"
"20","Jamaal Williams","RB","DET","2019",2,2,"ppr","20","9","28","3.1","10","0","0","3","4","13","4.3","1","0","1","13.1","13.1","91.0%"
"21","Leonard Fournette","RB","TB","2019",2,2,"ppr","21","15","47","3.1","14","0","0","4","6","40","10.0","0","0","1","12.7","12.7","96.9%"
"22","Sony Michel","RB","LAC","2019",2,2,"ppr","22","21","83","4.0","12","0","1","0","0","0","0","0","1","1","12.3","12.3","2.2%"
"23","James White","RB","FA","2019",2,2,"ppr","23","3","10","3.3","5","0","0","3","4","19","6.3","1","0","1","11.9","11.9","0.1%"
"24","Devin Singletary","RB","BUF","2019",2,2,"ppr","24","6","57","9.5","20","1","1","0","0","0","0","0","0","1","11.7","11.7","91.7%"
"25","Adrian Peterson","RB","FA","2019",2,2,"ppr","25","10","25","2.5","10","0","1","2","2","7","3.5","0","0","1","11.2","11.2","2.1%"
"26","Phillip Lindsay","RB","FA","2019",2,2,"ppr","26","13","36","2.8","9","0","0","4","7","30","7.5","0","0","1","10.6","10.6","0.4%"
"27","Chris Thompson","RB","FA","2019",2,2,"ppr","27","2","3","1.5","2","0","0","5","8","48","9.6","0","0","1","10.1","10.1","0.0%"
"28","Josh Jacobs","RB","LV","2019",2,2,"ppr","28","12","99","8.3","51","4","0","0","0","0","0","0","0","1","9.9","9.9","99.3%"
"29","Kenyan Drake","RB","BAL","2019",2,2,"ppr","29","6","19","3.2","9","0","0","5","6","29","5.8","0","0","1","9.8","9.8","26.8%"
"30","Chris Carson","RB","FA","2019",2,2,"ppr","30","15","60","4.0","21","1","0","3","3","27","9.0","0","1","1","9.7","9.7","0.3%"
"31","Mark Ingram II","RB","NO","2019",2,2,"ppr","31","13","47","3.6","16","0","0","2","2","30","15.0","0","0","1","9.7","9.7","4.3%"
"32","Jordan Wilkins","RB","IND","2019",2,2,"ppr","32","5","82","16.4","55","4","0","1","1","4","4.0","0","0","1","9.6","9.6","0.0%"
"33","Devonta Freeman","RB","FA","2019",2,2,"ppr","33","11","22","2.0","9","0","0","3","4","42","14.0","0","0","1","9.4","9.4","0.0%"
"34","Carlos Hyde","RB","FA","2019",2,2,"ppr","34","20","90","4.5","14","0","0","0","0","0","0","0","0","1","9.0","9.0","0.0%"
"35","Rex Burkhead","RB","HOU","2019",2,2,"ppr","35","5","21","4.2","12","0","0","2","2","47","23.5","0","0","1","8.8","8.8","12.7%"
"36","Damien Williams","RB","FA","2019",2,2,"ppr","36","9","8","0.9","5","0","0","3","5","48","16.0","0","0","1","8.6","8.6","1.1%"
"37","David Johnson","RB","NO","2019",2,2,"ppr","37","7","14","2.0","4","0","1","1","1","0","0.0","0","0","1","8.4","8.4","0.1%"
"38","Marlon Mack","RB","DEN","2019",2,2,"ppr","38","20","51","2.6","10","0","0","2","3","12","6.0","0","0","1","8.3","8.3","5.3%"
"39","D'Ernest Johnson","RB","CLE","2019",2,2,"ppr","39","3","8","2.7","6","0","0","3","4","42","14.0","0","0","1","8.0","8.0","0.7%"
"40","Justin Jackson","RB","DET","2019",2,2,"ppr","40","7","59","8.4","40","3","0","1","1","5","5.0","0","0","1","7.4","7.4","1.1%"
"41","Christian McCaffrey","RB","SF","2019",2,2,"ppr","41","16","37","2.3","10","0","0","2","6","16","8.0","0","0","1","7.3","7.3","100.0%"
"42","Alvin Kamara","RB","NO","2019",2,2,"ppr","42","13","45","3.5","12","0","0","1","3","15","15.0","0","0","1","7.0","7.0","99.3%"
"43","Ty Montgomery","RB","NE","2019",2,2,"ppr","43","3","25","8.3","15","0","0","3","3","15","5.0","0","0","1","7.0","7.0","0.5%"
"44","Miles Sanders","RB","PHI","2019",2,2,"ppr","44","10","28","2.8","5","0","0","3","4","9","3.0","0","0","1","6.7","6.7","96.5%"
"45","Ito Smith","RB","FA","2019",2,2,"ppr","45","4","32","8.0","28","1","0","2","3","13","6.5","0","0","1","6.5","6.5","0.0%"
"46","Malcolm Brown","RB","LAR","2019",2,2,"ppr","46","6","37","6.2","13","0","0","1","1","10","10.0","0","0","1","5.7","5.7","0.1%"
"47","Joe Mixon","RB","CIN","2019",2,2,"ppr","47","11","17","1.5","9","0","0","3","5","10","3.3","0","0","1","5.7","5.7","99.9%"
"48","Ty Johnson","RB","NYJ","2019",2,2,"ppr","48","5","30","6.0","17","0","0","2","2","6","3.0","0","0","1","5.6","5.6","3.4%"
"49","DeAndre Washington","RB","FA","2019",2,2,"ppr","49","3","9","3.0","4","0","0","2","2","26","13.0","0","0","1","5.5","5.5","11.0%"
"50","LeSean McCoy","RB","FA","2019",2,2,"ppr","50","11","23","2.1","6","0","0","3","3","0","0.0","0","0","1","5.3","5.3","2.0%"
"51","C.J. Prosise","RB","FA","2019",2,2,"ppr","51","2","7","3.5","5","0","0","3","3","13","4.3","0","0","1","5.0","5.0","0.0%"
"52","Tarik Cohen","RB","FA","2019",2,2,"ppr","52","4","18","4.5","9","0","0","2","5","7","3.5","0","0","1","4.5","4.5","0.0%"
"53","Jaylen Samuels","RB","FA","2019",2,2,"ppr","53","3","18","6.0","7","0","0","1","1","13","13.0","0","0","1","4.1","4.1","0.0%"
"54","Chase Edmonds","RB","DEN","2019",2,2,"ppr","54","1","2","2.0","2","0","0","2","2","15","7.5","0","0","1","3.7","3.7","23.9%"
"55","Mark Walton","RB","FA","2019",2,2,"ppr","55","3","15","5.0","6","0","0","1","2","12","12.0","0","0","1","3.7","3.7","2.0%"
"56","Jordan Howard","RB","FA","2019",2,2,"ppr","56","8","18","2.3","5","0","0","1","1","8","8.0","0","0","1","3.6","3.6","0.0%"
"57","Tony Pollard","RB","DAL","2019",2,2,"ppr","57","4","22","5.5","10","0","0","1","1","3","3.0","0","0","1","3.5","3.5","96.8%"
"58","Wendell Smallwood","RB","FA","2019",2,2,"ppr","58","1","4","4.0","4","0","0","2","2","9","4.5","0","0","1","3.3","3.3","0.0%"
"59","Latavius Murray","RB","DEN","2019",2,2,"ppr","59","5","7","1.4","4","0","0","1","1","16","16.0","0","0","1","3.3","3.3","75.6%"
"60","Duke Johnson Jr.","RB","BUF","2019",2,2,"ppr","60","6","31","5.2","19","0","0","0","1","0","0","0","0","1","3.1","3.1","0.0%"
"61","Darren Sproles","RB","FA","2019",2,2,"ppr","61","0","0","0","0","0","0","2","3","5","2.5","0","0","1","2.5","2.5","0.1%"
"62","Jalen Richard","RB","FA","2019",2,2,"ppr","62","2","3","1.5","3","0","0","2","3","2","1.0","0","0","1","2.5","2.5","1.0%"
"63","Alexander Mattison","RB","MIN","2019",2,2,"ppr","63","4","25","6.3","14","0","0","0","0","0","0","0","0","1","2.5","2.5","27.5%"
"64","Justice Hill","RB","BAL","2019",2,2,"ppr","64","1","4","4.0","4","0","0","1","2","10","10.0","0","0","1","2.4","2.4","0.8%"
"65","Dion Lewis","RB","FA","2019",2,2,"ppr","65","3","9","3.0","4","0","0","1","1","5","5.0","0","0","1","2.4","2.4","2.0%"
"66","Nyheim Hines","RB","BUF","2019",2,2,"ppr","66","2","9","4.5","5","0","0","1","2","5","5.0","0","0","1","2.4","2.4","29.1%"
"67","Giovani Bernard","RB","TB","2019",2,2,"ppr","67","6","6","1.0","5","0","0","1","3","7","7.0","0","0","1","2.3","2.3","0.2%"
"68","Benny Snell Jr.","RB","PIT","2019",2,2,"ppr","68","1","23","23.0","23","1","0","0","0","0","0","0","0","1","2.3","2.3","1.4%"
"69","Kalen Ballage","RB","FA","2019",2,2,"ppr","69","4","6","1.5","3","0","0","1","5","6","6.0","0","0","1","2.2","2.2","0.0%"
"70","Kyle Juszczyk","RB","SF","2019",2,2,"ppr","70","1","6","6.0","6","0","0","1","2","5","5.0","0","0","1","2.1","2.1","0.4%"
"71","Dare Ogunbowale","RB","HOU","2019",2,2,"ppr","71","0","0","0","0","0","0","1","1","9","9.0","0","0","1","1.9","1.9","3.7%"
"72","Patrick DiMarco","RB","FA","2019",2,2,"ppr","72","1","1","1.0","1","0","0","1","1","3","3.0","0","0","1","1.4","1.4","0.0%"
"73","Derek Watt","RB","PIT","2019",2,2,"ppr","73","0","0","0","0","0","0","1","2","3","3.0","0","0","1","1.3","1.3","0.1%"
"74","Patrick Ricard","RB","BAL","2019",2,2,"ppr","74","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.1%"
"75","Gus Edwards","RB","BAL","2019",2,2,"ppr","75","3","11","3.7","4","0","0","0","0","0","0","0","0","1","1.1","1.1","39.7%"
"76","Ronald Jones II","RB","KC","2019",2,2,"ppr","76","4","9","2.3","12","0","0","0","0","0","0","0","0","1","0.9","0.9","2.5%"
"77","C.J. Anderson","RB","FA","2019",2,2,"ppr","77","5","8","1.6","7","0","0","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"78","James Develin","RB","FA","2019",2,2,"ppr","78","2","3","1.5","2","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"79","J.D. McKissic","RB","WAS","2019",2,2,"ppr","79","2","2","1.0","4","0","0","0","0","0","0","0","0","1","0.2","0.2","8.4%"
"80","Ameer Abdullah","RB","LV","2019",2,2,"ppr","80","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","3.4%"
"81","Darwin Thompson","RB","SEA","2019",2,2,"ppr","81","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"82","Mike Davis","RB","FA","2019",2,2,"ppr","82","3","1","0.3","2","0","0","0","0","0","0","0","0","1","0.1","0.1","1.0%"
