"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Travis Kelce","TE","KC","2020",5,5,"ppr","1","8","12","108","13.5","32","3","1","0","0","0","0","1","24.8","24.8","100.0%"
"2","Jonnu Smith","TE","NE","2020",5,5,"ppr","2","5","7","40","8.0","14","0","2","0","0","0","0","1","21.0","21.0","1.1%"
"3","Mark Andrews","TE","BAL","2020",5,5,"ppr","3","6","9","56","9.3","14","0","1","0","0","0","0","1","17.6","17.6","99.9%"
"4","Darren Waller","TE","LV","2020",5,5,"ppr","4","5","7","48","9.6","23","1","1","0","0","0","0","1","15.8","15.8","74.7%"
"5","Mike Gesicki","TE","MIA","2020",5,5,"ppr","5","5","6","91","18.2","70","4","0","0","0","0","0","1","14.1","14.1","37.4%"
"6","Darren Fells","TE","FA","2020",5,5,"ppr","6","2","2","57","28.5","44","3","1","0","0","0","0","1","13.7","13.7","0.0%"
"7","Jared Cook","TE","FA","2020",5,5,"ppr","7","2","3","52","26.0","41","3","1","0","0","0","0","1","13.2","13.2","0.0%"
"8","Gerald Everett","TE","LAC","2020",5,5,"ppr","8","4","4","90","22.5","40","4","0","0","0","0","0","1","13.0","13.0","84.7%"
"9","Hunter Henry","TE","NE","2020",5,5,"ppr","9","4","8","23","5.8","8","0","1","0","0","0","0","1","12.3","12.3","38.7%"
"10","Jimmy Graham","TE","FA","2020",5,5,"ppr","10","3","5","33","11.0","13","0","1","0","0","0","0","1","12.3","12.3","0.0%"
"11","Austin Hooper","TE","TEN","2020",5,5,"ppr","11","5","10","57","11.4","18","0","0","0","0","0","0","1","10.7","10.7","13.8%"
"12","Irv Smith Jr.","TE","MIN","2020",5,5,"ppr","12","4","5","64","16.0","25","2","0","0","0","0","0","1","10.4","10.4","13.5%"
"13","Evan Engram","TE","JAC","2020",5,5,"ppr","13","1","2","16","16.0","16","0","0","2","9","1","0","1","9.5","9.5","68.5%"
"14","Cameron Brate","TE","TB","2020",5,5,"ppr","14","5","6","44","8.8","20","1","0","0","0","0","0","1","9.4","9.4","1.6%"
"15","Will Dissly","TE","SEA","2020",5,5,"ppr","15","1","1","19","19.0","19","0","1","0","0","0","0","1","8.9","8.9","3.3%"
"16","George Kittle","TE","SF","2020",5,5,"ppr","16","4","8","44","11.0","12","0","0","0","0","0","0","1","8.4","8.4","98.9%"
"17","Trey Burton","TE","FA","2020",5,5,"ppr","17","5","6","33","6.6","10","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"18","Rob Gronkowski","TE","FA","2020",5,5,"ppr","18","3","6","52","17.3","23","1","0","0","0","0","0","1","8.2","8.2","1.0%"
"19","Adam Shaheen","TE","MIA","2020",5,5,"ppr","19","1","1","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"20","Eric Ebron","TE","FA","2020",5,5,"ppr","20","5","6","43","8.6","17","0","0","0","0","0","1","1","7.3","7.3","0.0%"
"21","Darrell Daniels","TE","FA","2020",5,5,"ppr","21","2","2","37","18.5","31","2","0","0","0","0","0","1","5.7","5.7","0.0%"
"22","James O'Shaughnessy","TE","MIN","2020",5,5,"ppr","22","3","3","20","6.7","8","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"23","Anthony Firkser","TE","ATL","2020",5,5,"ppr","23","3","5","19","6.3","12","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"24","Tyler Eifert","TE","FA","2020",5,5,"ppr","24","3","7","16","5.3","13","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"25","Chris Herndon IV","TE","FA","2020",5,5,"ppr","25","2","3","24","12.0","15","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"26","Drew Sample","TE","CIN","2020",5,5,"ppr","26","2","2","22","11.0","14","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"27","Tyler Higbee","TE","LAR","2020",5,5,"ppr","27","2","2","12","6.0","9","0","0","0","0","0","0","1","3.2","3.2","71.9%"
"28","Greg Olsen","TE","FA","2020",5,5,"ppr","28","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","7.0%"
"29","Hayden Hurst","TE","CIN","2020",5,5,"ppr","29","2","6","8","4.0","9","0","0","0","0","0","0","1","2.8","2.8","38.8%"
"30","Richard Rodgers","TE","LAC","2020",5,5,"ppr","30","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"31","Jason Witten","TE","FA","2020",5,5,"ppr","31","2","2","6","3.0","4","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"32","Dawson Knox","TE","BUF","2020",5,5,"ppr","32","1","3","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","74.4%"
