"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Leonard Fournette","RB","TB","2019",12,12,"ppr","1","24","97","4.0","16","0","2","9","12","62","6.9","0","0","1","36.9","36.9","96.9%"
"2","Christian McCaffrey","RB","SF","2019",12,12,"ppr","2","22","64","2.9","9","0","1","9","9","69","7.7","1","0","1","34.3","34.3","100.0%"
"3","Derrick Henry","RB","TEN","2019",12,12,"ppr","3","19","159","8.4","74","4","2","1","1","16","16.0","0","1","1","28.5","28.5","100.0%"
"4","Nick Chubb","RB","CLE","2019",12,12,"ppr","4","21","106","5.0","17","0","1","3","3","58","19.3","0","0","1","25.4","25.4","99.9%"
"5","Mark Ingram II","RB","NO","2019",12,12,"ppr","5","15","111","7.4","25","1","1","1","1","7","7.0","1","0","1","24.8","24.8","4.3%"
"6","Jonathan Williams","RB","WAS","2019",12,12,"ppr","6","26","104","4.0","13","0","1","3","3","17","5.7","0","0","1","21.1","21.1","0.0%"
"7","Alvin Kamara","RB","NO","2019",12,12,"ppr","7","11","54","4.9","30","2","0","9","9","48","5.3","0","0","1","19.2","19.2","99.3%"
"8","Rashaad Penny","RB","SEA","2019",12,12,"ppr","8","14","129","9.2","58","6","1","0","1","0","0","0","0","1","18.9","18.9","15.7%"
"9","Ezekiel Elliott","RB","DAL","2019",12,12,"ppr","9","21","86","4.1","12","0","0","4","4","40","10.0","0","0","1","16.6","16.6","97.0%"
"10","Le'Veon Bell","RB","FA","2019",12,12,"ppr","10","12","49","4.1","12","0","0","5","5","59","11.8","0","0","1","15.8","15.8","0.1%"
"11","Ronald Jones II","RB","KC","2019",12,12,"ppr","11","12","51","4.3","25","1","1","3","3","16","5.3","0","0","1","15.7","15.7","2.5%"
"12","Jamaal Williams","RB","DET","2019",12,12,"ppr","12","11","45","4.1","12","0","0","7","8","35","5.0","0","0","1","15.0","15.0","91.0%"
"13","Raheem Mostert","RB","MIA","2019",12,12,"ppr","13","6","45","7.5","15","0","1","1","3","22","22.0","0","0","1","13.7","13.7","81.2%"
"14","Tevin Coleman","RB","SF","2019",12,12,"ppr","14","11","39","3.5","11","0","1","2","4","10","5.0","0","0","1","12.9","12.9","0.6%"
"15","Kareem Hunt","RB","CLE","2019",12,12,"ppr","15","8","37","4.6","9","0","1","2","3","9","4.5","0","0","1","12.6","12.6","76.3%"
"16","Devin Singletary","RB","BUF","2019",12,12,"ppr","16","21","106","5.0","11","0","0","1","2","8","8.0","0","0","1","12.4","12.4","91.7%"
"17","Tarik Cohen","RB","FA","2019",12,12,"ppr","17","6","25","4.2","13","0","0","7","9","29","4.1","0","0","1","12.4","12.4","0.0%"
"18","Latavius Murray","RB","DEN","2019",12,12,"ppr","18","7","64","9.1","26","1","1","0","0","0","0","0","0","1","12.4","12.4","75.6%"
"19","Miles Sanders","RB","PHI","2019",12,12,"ppr","19","12","63","5.3","14","0","0","3","5","23","7.7","0","0","1","11.6","11.6","96.5%"
"20","Benny Snell Jr.","RB","PIT","2019",12,12,"ppr","20","21","98","4.7","21","1","0","1","1","5","5.0","0","0","1","11.3","11.3","1.4%"
"21","Jalen Richard","RB","FA","2019",12,12,"ppr","21","2","4","2.0","5","0","0","6","7","47","7.8","0","0","1","11.1","11.1","1.0%"
"22","Chris Carson","RB","FA","2019",12,12,"ppr","22","8","26","3.3","6","0","0","4","4","31","7.8","0","0","1","9.7","9.7","0.3%"
"23","Qadree Ollison","RB","DAL","2019",12,12,"ppr","23","8","20","2.5","6","0","1","1","1","7","7.0","0","0","1","9.7","9.7","0.0%"
