"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Davante Adams","WR","LV","2021",5,5,"ppr","1","11","16","206","18.7","59","9","1","0","0","0","0","1","37.6","37.6","100.0%"
"2","Mike Williams","WR","LAC","2021",5,5,"ppr","2","8","16","165","20.6","72","7","2","0","0","0","0","1","36.5","36.5","95.8%"
"3","Marquise Brown","WR","ARI","2021",5,5,"ppr","3","9","10","125","13.9","43","4","2","0","0","0","0","1","33.5","33.5","88.1%"
"4","Antonio Brown","WR","FA","2021",5,5,"ppr","4","7","8","124","17.7","62","5","2","0","0","0","0","1","31.4","31.4","0.2%"
"5","Kadarius Toney","WR","KC","2021",5,5,"ppr","5","10","13","189","18.9","38","6","0","1","7","0","0","1","29.6","29.6","37.2%"
"6","Mike Evans","WR","TB","2021",5,5,"ppr","6","6","8","113","18.8","34","4","2","0","0","0","0","1","29.3","29.3","98.6%"
"7","Ja'Marr Chase","WR","CIN","2021",5,5,"ppr","7","6","10","159","26.5","70","6","1","0","0","0","0","1","27.9","27.9","99.9%"
"8","Robert Woods","WR","TEN","2021",5,5,"ppr","8","12","14","150","12.5","25","4","0","0","0","0","0","1","27.0","27.0","44.0%"
"9","DK Metcalf","WR","SEA","2021",5,5,"ppr","9","5","5","98","19.6","25","2","2","0","0","0","0","1","26.8","26.8","97.8%"
"10","Courtland Sutton","WR","DEN","2021",5,5,"ppr","10","7","11","120","17.1","39","3","1","0","0","0","0","1","25.0","25.0","80.1%"
"11","Marquez Callaway","WR","NO","2021",5,5,"ppr","11","4","8","85","21.3","49","3","2","0","0","0","0","1","24.5","24.5","0.5%"
"12","Chase Claypool","WR","CHI","2021",5,5,"ppr","12","5","6","130","26.0","59","5","1","0","0","0","0","1","24.0","24.0","47.7%"
"13","Chris Moore","WR","HOU","2021",5,5,"ppr","13","5","5","109","21.8","67","5","1","0","0","0","0","1","21.9","21.9","14.6%"
"14","Michael Pittman Jr.","WR","IND","2021",5,5,"ppr","14","6","7","89","14.8","42","4","1","0","0","0","0","1","20.9","20.9","97.0%"
"15","DeAndre Hopkins","WR","ARI","2021",5,5,"ppr","15","6","9","87","14.5","30","3","1","0","0","0","0","1","20.7","20.7","98.4%"
"16","Emmanuel Sanders","WR","FA","2021",5,5,"ppr","16","3","5","54","18.0","35","2","2","0","0","0","0","1","20.4","20.4","0.0%"
"17","Justin Jefferson","WR","MIN","2021",5,5,"ppr","17","7","8","124","17.7","37","3","0","0","0","0","0","1","19.4","19.4","100.0%"
"18","CeeDee Lamb","WR","DAL","2021",5,5,"ppr","18","4","6","84","21.0","49","3","1","1","4","0","0","1","18.8","18.8","99.9%"
"19","Mecole Hardman","WR","KC","2021",5,5,"ppr","19","9","12","76","8.4","26","1","0","0","0","0","0","1","16.6","16.6","28.0%"
"20","Cooper Kupp","WR","LAR","2021",5,5,"ppr","20","7","10","92","13.1","33","3","0","0","0","0","0","1","16.2","16.2","82.7%"
"21","Deebo Samuel","WR","SF","2021",5,5,"ppr","21","3","9","58","19.3","26","2","0","1","13","1","0","1","16.1","16.1","95.6%"
"22","Tim Patrick","WR","DEN","2021",5,5,"ppr","22","7","9","89","12.7","23","1","0","0","0","0","0","1","15.9","15.9","0.7%"
"23","Chris Conley","WR","TEN","2021",5,5,"ppr","23","3","4","84","28.0","40","5","1","0","0","0","1","1","15.4","15.4","0.1%"
"24","Diontae Johnson","WR","PIT","2021",5,5,"ppr","24","2","2","72","36.0","50","5","1","0","0","0","0","1","15.2","15.2","85.3%"
"25","Amari Cooper","WR","CLE","2021",5,5,"ppr","25","3","6","60","20.0","24","2","1","0","0","0","0","1","15.0","15.0","96.2%"
"26","Tyreek Hill","WR","MIA","2021",5,5,"ppr","26","7","13","63","9.0","17","0","0","1","15","0","0","1","14.8","14.8","100.0%"
"27","DeVonta Smith","WR","PHI","2021",5,5,"ppr","27","7","9","77","11.0","17","0","0","0","0","0","1","1","14.7","14.7","93.5%"
"28","Rondale Moore","WR","ARI","2021",5,5,"ppr","28","5","6","59","11.8","33","2","0","3","38","0","0","1","14.7","14.7","37.5%"
"29","Deonte Harty","WR","NO","2021",5,5,"ppr","29","1","1","72","72.0","72","4","1","0","0","0","0","1","14.2","14.2","0.0%"
"30","Chris Godwin","WR","TB","2021",5,5,"ppr","30","7","11","70","10.0","18","0","0","0","0","0","0","1","14.0","14.0","96.0%"
"31","Keenan Allen","WR","LAC","2021",5,5,"ppr","31","6","9","75","12.5","37","3","0","0","0","0","0","1","13.5","13.5","98.1%"
"32","Amon-Ra St. Brown","WR","DET","2021",5,5,"ppr","32","7","8","65","9.3","18","0","0","0","0","0","0","1","13.5","13.5","99.2%"
"33","Donovan Peoples-Jones","WR","CLE","2021",5,5,"ppr","33","5","6","70","14.0","42","3","0","0","0","0","0","1","12.0","12.0","57.2%"
"34","Rashard Higgins","WR","CAR","2021",5,5,"ppr","34","3","5","29","9.7","16","0","1","0","0","0","0","1","11.9","11.9","0.1%"
"35","Hunter Renfrow","WR","LV","2021",5,5,"ppr","35","6","8","56","9.3","17","0","0","0","0","0","0","1","11.6","11.6","26.2%"
"36","DeAndre Carter","WR","LAC","2021",5,5,"ppr","36","4","8","62","15.5","26","1","0","1","11","0","0","1","11.3","11.3","14.3%"
"37","Jamal Agnew","WR","JAC","2021",5,5,"ppr","37","6","7","41","6.8","8","0","0","1","8","0","0","1","10.9","10.9","0.4%"
"38","Tyler Lockett","WR","SEA","2021",5,5,"ppr","38","5","10","57","11.4","25","1","0","0","0","0","0","1","10.7","10.7","94.8%"
"39","Kendall Hinton","WR","DEN","2021",5,5,"ppr","39","2","3","25","12.5","23","1","1","0","0","0","0","1","10.5","10.5","4.6%"
"40","Tavon Austin","WR","FA","2021",5,5,"ppr","40","5","5","54","10.8","22","1","0","0","0","0","0","1","10.4","10.4","0.0%"
"41","Adam Humphries","WR","FA","2021",5,5,"ppr","41","3","5","73","24.3","27","3","0","0","0","0","0","1","10.3","10.3","1.0%"
"42","Tee Higgins","WR","CIN","2021",5,5,"ppr","42","5","7","32","6.4","10","0","0","0","0","0","0","1","10.2","10.2","99.1%"
"43","Christian Kirk","WR","JAC","2021",5,5,"ppr","43","5","5","39","7.8","9","0","0","1","11","0","0","1","10.0","10.0","94.9%"
"44","Preston Williams","WR","CAR","2021",5,5,"ppr","44","3","5","60","20.0","34","3","0","1","7","0","0","1","9.7","9.7","0.0%"
"45","Jakobi Meyers","WR","NE","2021",5,5,"ppr","45","4","5","56","14.0","24","1","0","0","0","0","0","1","9.6","9.6","69.3%"
"46","Parris Campbell","WR","IND","2021",5,5,"ppr","46","4","6","56","14.0","23","1","0","0","0","0","0","1","9.6","9.6","36.4%"
"47","Tajae Sharpe","WR","FA","2021",5,5,"ppr","47","4","5","53","13.3","17","0","0","0","0","0","0","1","9.3","9.3","0.0%"
"48","Stefon Diggs","WR","BUF","2021",5,5,"ppr","48","2","5","69","34.5","61","4","0","0","0","0","0","1","8.9","8.9","100.0%"
"49","DJ Moore","WR","CAR","2021",5,5,"ppr","49","5","7","42","8.4","14","0","0","1","-4","0","0","1","8.8","8.8","91.8%"
"50","Terry McLaurin","WR","WAS","2021",5,5,"ppr","50","4","11","46","11.5","18","0","0","0","0","0","0","1","8.6","8.6","98.1%"
"51","Devin Duvernay","WR","BAL","2021",5,5,"ppr","51","4","4","45","11.3","17","0","0","0","0","0","0","1","8.5","8.5","36.9%"
"52","Corey Davis","WR","NYJ","2021",5,5,"ppr","52","4","7","45","11.3","20","1","0","0","0","0","0","1","8.5","8.5","17.1%"
"53","Jamison Crowder","WR","BUF","2021",5,5,"ppr","53","4","6","24","6.0","13","0","0","0","0","0","0","1","8.4","8.4","1.3%"
"54","Marcus Johnson","WR","NYG","2021",5,5,"ppr","54","3","5","52","17.3","22","2","0","0","0","0","0","1","8.2","8.2","0.0%"
"55","Henry Ruggs III","WR","FA","2021",5,5,"ppr","55","3","3","51","17.0","29","1","0","0","0","0","0","1","8.1","8.1","10.9%"
"56","DeSean Jackson","WR","BAL","2021",5,5,"ppr","56","1","3","68","68.0","68","4","0","0","0","0","0","1","7.8","7.8","0.9%"
"57","Quez Watkins","WR","PHI","2021",5,5,"ppr","57","3","3","48","16.0","53","4","0","0","0","0","0","1","7.8","7.8","1.3%"
"58","Zach Pascal","WR","PHI","2021",5,5,"ppr","58","3","5","48","16.0","31","2","0","0","0","0","0","1","7.8","7.8","0.1%"
"59","Allen Robinson II","WR","LAR","2021",5,5,"ppr","59","4","5","32","8.0","12","0","0","0","0","0","0","1","7.2","7.2","36.3%"
"60","Tyler Johnson","WR","TB","2021",5,5,"ppr","60","3","3","42","14.0","19","0","0","0","0","0","0","1","7.2","7.2","0.0%"
"61","Byron Pringle","WR","CHI","2021",5,5,"ppr","61","2","2","11","5.5","6","0","1","0","0","0","1","1","7.1","7.1","0.2%"
"62","Kendrick Bourne","WR","NE","2021",5,5,"ppr","62","3","3","26","8.7","15","0","0","1","12","0","0","1","6.8","6.8","1.0%"
"63","Laviska Shenault Jr.","WR","CAR","2021",5,5,"ppr","63","1","3","58","58.0","58","4","0","0","0","0","0","1","6.8","6.8","0.8%"
"64","A.J. Brown","WR","PHI","2021",5,5,"ppr","64","3","6","38","12.7","22","1","0","0","0","0","0","1","6.8","6.8","99.9%"
"65","Quintez Cephus","WR","DET","2021",5,5,"ppr","65","3","3","38","12.7","21","1","0","0","0","0","0","1","6.8","6.8","0.1%"
"66","Noah Brown","WR","DAL","2021",5,5,"ppr","66","3","4","36","12.0","22","1","0","0","0","0","0","1","6.6","6.6","1.8%"
"67","Darnell Mooney","WR","CHI","2021",5,5,"ppr","67","3","5","35","11.7","15","0","0","0","0","0","0","1","6.5","6.5","36.9%"
"68","Tyler Boyd","WR","CIN","2021",5,5,"ppr","68","4","5","24","6.0","9","0","0","0","0","0","0","1","6.4","6.4","74.0%"
"69","Nelson Agholor","WR","NE","2021",5,5,"ppr","69","3","4","32","10.7","20","1","0","0","0","0","0","1","6.2","6.2","3.8%"
"70","Cedrick Wilson Jr.","WR","MIA","2021",5,5,"ppr","70","1","1","35","35.0","35","2","0","1","6","0","0","1","6.0","6.0","0.9%"
"71","Adam Thielen","WR","MIN","2021",5,5,"ppr","71","2","3","40","20.0","21","1","0","0","0","0","0","1","6.0","6.0","90.7%"
"72","Keelan Cole Sr.","WR","LV","2021",5,5,"ppr","72","2","3","38","19.0","23","1","0","0","0","0","0","1","5.8","5.8","0.1%"
"73","Jalen Guyton","WR","LAC","2021",5,5,"ppr","73","2","3","35","17.5","14","0","0","0","0","0","0","1","5.5","5.5","0.1%"
"74","Sammy Watkins","WR","GB","2021",5,5,"ppr","74","2","3","35","17.5","28","1","0","0","0","0","0","1","5.5","5.5","2.4%"
"75","Jalen Reagor","WR","MIN","2021",5,5,"ppr","75","3","5","24","8.0","15","0","0","0","0","0","0","1","5.4","5.4","0.1%"
"76","Brandin Cooks","WR","HOU","2021",5,5,"ppr","76","3","5","23","7.7","14","0","0","0","0","0","0","1","5.3","5.3","64.4%"
"77","Denzel Mims","WR","NYJ","2021",5,5,"ppr","77","2","3","33","16.5","27","1","0","0","0","0","0","1","5.3","5.3","0.1%"
"78","Jaylen Waddle","WR","MIA","2021",5,5,"ppr","78","2","6","31","15.5","21","1","0","1","2","0","0","1","5.3","5.3","99.3%"
"79","Brandon Aiyuk","WR","SF","2021",5,5,"ppr","79","2","4","32","16.0","26","1","0","0","0","0","0","1","5.2","5.2","91.7%"
"80","Robbie Anderson","WR","ARI","2021",5,5,"ppr","80","2","7","30","15.0","25","1","0","0","0","0","0","1","5.0","5.0","6.7%"
"81","Randall Cobb","WR","GB","2021",5,5,"ppr","81","2","3","30","15.0","15","0","0","0","0","0","0","1","5.0","5.0","5.6%"
"82","Dede Westbrook","WR","FA","2021",5,5,"ppr","82","3","4","18","6.0","6","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"83","KhaDarel Hodge","WR","ATL","2021",5,5,"ppr","83","1","5","17","17.0","17","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"84","Chester Rogers","WR","FA","2021",5,5,"ppr","84","1","1","26","26.0","26","1","0","1","9","0","0","1","4.5","4.5","0.0%"
"85","K.J. Osborn","WR","MIN","2021",5,5,"ppr","85","3","4","14","4.7","8","0","0","0","0","0","0","1","4.4","4.4","3.3%"
"86","Bryan Edwards","WR","KC","2021",5,5,"ppr","86","2","6","22","11.0","12","0","0","0","0","0","0","1","4.2","4.2","0.2%"
"87","Odell Beckham Jr.","WR","FA","2021",5,5,"ppr","87","2","3","20","10.0","13","0","0","0","0","0","0","1","4.0","4.0","19.2%"
"88","Olamide Zaccheaus","WR","ATL","2021",5,5,"ppr","88","2","4","20","10.0","15","0","0","0","0","0","0","1","4.0","4.0","0.8%"
"89","Mohamed Sanu Sr.","WR","FA","2021",5,5,"ppr","89","2","3","19","9.5","13","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"90","Penny Hart","WR","SEA","2021",5,5,"ppr","90","2","2","19","9.5","14","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"91","Kenny Stills","WR","FA","2021",5,5,"ppr","91","2","5","17","8.5","11","0","0","1","1","0","0","1","3.8","3.8","0.0%"
"92","James Proche II","WR","BAL","2021",5,5,"ppr","92","2","2","15","7.5","11","0","0","0","0","0","0","1","3.5","3.5","0.1%"
"93","Marvin Jones Jr.","WR","JAC","2021",5,5,"ppr","93","1","6","25","25.0","25","1","0","0","0","0","0","1","3.5","3.5","13.1%"
"94","Terrace Marshall Jr.","WR","CAR","2021",5,5,"ppr","94","2","3","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","7.1%"
"95","Ashton Dulin","WR","IND","2021",5,5,"ppr","95","2","2","13","6.5","15","0","0","0","0","0","0","1","3.3","3.3","0.1%"
"96","Joshua Palmer","WR","LAC","2021",5,5,"ppr","96","2","3","12","6.0","7","0","0","0","0","0","0","1","3.2","3.2","69.5%"
"97","Christian Blake","WR","FA","2021",5,5,"ppr","97","2","4","12","6.0","6","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"98","C.J. Board","WR","TEN","2021",5,5,"ppr","98","2","3","7","3.5","5","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"99","Gabe Davis","WR","BUF","2021",5,5,"ppr","99","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","94.3%"
