"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Russell Wilson","QB","DEN","2020",1,1,"ppr","1","31","35","88.6","322","9.2","4","0","3","3","29","0","0","1","31.8","31.8","43.7%"
"2","Aaron Rodgers","QB","GB","2020",1,1,"ppr","2","32","44","72.7","364","8.3","4","0","0","1","2","0","0","1","30.8","30.8","75.1%"
"3","Josh Allen","QB","BUF","2020",1,1,"ppr","3","33","46","71.7","312","6.8","2","0","3","14","57","1","2","1","28.2","28.2","100.0%"
"4","Lamar Jackson","QB","BAL","2020",1,1,"ppr","4","20","25","80.0","275","11.0","3","0","2","7","45","0","0","1","27.5","27.5","96.8%"
"5","Kyler Murray","QB","ARI","2020",1,1,"ppr","5","26","40","65.0","230","5.8","1","1","2","13","91","1","0","1","27.3","27.3","62.1%"
"6","Cam Newton","QB","FA","2020",1,1,"ppr","6","15","19","78.9","155","8.2","0","0","2","15","75","2","0","1","25.7","25.7","9.1%"
"7","Matt Ryan","QB","IND","2020",1,1,"ppr","7","37","54","68.5","450","8.3","2","1","2","1","-1","0","0","1","24.9","24.9","10.6%"
"8","Mitch Trubisky","QB","PIT","2020",1,1,"ppr","8","20","36","55.6","242","6.7","3","0","1","3","26","0","0","1","24.3","24.3","0.8%"
"9","Kirk Cousins","QB","MIN","2020",1,1,"ppr","9","19","25","76.0","259","10.4","2","1","2","4","34","0","0","1","22.8","22.8","87.8%"
"10","Tom Brady","QB","TB","2020",1,1,"ppr","10","23","36","63.9","239","6.6","2","2","3","3","9","1","0","1","22.5","22.5","86.0%"
"11","Ben Roethlisberger","QB","FA","2020",1,1,"ppr","11","21","32","65.6","229","7.2","3","0","2","3","9","0","0","1","22.1","22.1","13.6%"
"12","Deshaun Watson","QB","CLE","2020",1,1,"ppr","12","20","32","62.5","253","7.9","1","1","4","6","27","1","0","1","21.8","21.8","75.7%"
"13","Gardner Minshew II","QB","PHI","2020",1,1,"ppr","13","19","20","95.0","173","8.7","3","0","4","5","19","0","0","1","20.8","20.8","0.2%"
"14","Patrick Mahomes II","QB","KC","2020",1,1,"ppr","14","24","32","75.0","211","6.6","3","0","1","0","0","0","0","1","20.4","20.4","100.0%"
"15","Teddy Bridgewater","QB","MIA","2020",1,1,"ppr","15","22","34","64.7","269","7.9","1","0","1","4","26","0","0","1","19.4","19.4","0.6%"
"16","Ryan Tannehill","QB","TEN","2020",1,1,"ppr","16","29","43","67.4","249","5.8","2","0","1","3","14","0","0","1","19.4","19.4","28.5%"
"17","Daniel Jones","QB","NYG","2020",1,1,"ppr","17","26","41","63.4","279","6.8","2","2","3","4","22","0","0","1","19.4","19.4","58.2%"
"18","Jimmy Garoppolo","QB","SF","2020",1,1,"ppr","18","19","33","57.6","259","7.8","2","0","3","1","9","0","0","1","19.3","19.3","16.2%"
"19","Dak Prescott","QB","DAL","2020",1,1,"ppr","19","25","39","64.1","266","6.8","1","0","3","3","30","0","0","1","17.6","17.6","93.5%"
"20","Joe Burrow","QB","CIN","2020",1,1,"ppr","20","23","36","63.9","193","5.4","0","1","3","8","46","1","0","1","17.3","17.3","99.4%"
"21","Matthew Stafford","QB","LAR","2020",1,1,"ppr","21","24","42","57.1","297","7.1","1","1","1","5","23","0","0","1","17.2","17.2","29.7%"
"22","Philip Rivers","QB","FA","2020",1,1,"ppr","22","36","46","78.3","363","7.9","1","2","0","1","3","0","0","1","16.8","16.8","20.6%"
