"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"19","Case Keenum","QB","BUF","2018",16,16,"ppr","19","23","37","62.2","202","5.5","2","2","1","3","19","0","0","1","14.0","14.0","0.4%"
"20","Taylor Heinicke","QB","WAS","2018",16,16,"ppr","20","33","53","62.3","274","5.2","1","3","2","3","33","0","0","1","12.3","12.3","14.0%"
"21","Mitch Trubisky","QB","PIT","2018",16,16,"ppr","21","25","29","86.2","246","8.5","1","0","3","5","3","0","1","1","12.1","12.1","0.8%"
"22","Josh Allen","QB","BUF","2018",16,16,"ppr","22","20","41","48.8","217","5.3","1","2","0","5","30","0","0","1","11.7","11.7","100.0%"
"23","Ryan Tannehill","QB","TEN","2018",16,16,"ppr","23","15","22","68.2","146","6.6","1","1","3","3","22","0","0","1","10.0","10.0","28.5%"
"24","Josh Rosen","QB","FA","2018",16,16,"ppr","24","12","23","52.2","87","3.8","0","0","4","4","49","0","0","1","8.4","8.4","0.0%"
"25","Josh Johnson","QB","SF","2018",16,16,"ppr","25","13","23","56.5","153","6.7","1","2","2","4","22","0","0","1","8.3","8.3","0.0%"
"26","Blaine Gabbert","QB","TB","2018",16,16,"ppr","26","7","11","63.6","101","9.2","1","0","1","0","0","0","0","1","8.0","8.0","0.0%"
"27","Nick Mullens","QB","MIN","2018",16,16,"ppr","27","22","38","57.9","241","6.3","0","1","1","0","0","0","0","1","7.6","7.6","0.0%"
"28","Derek Carr","QB","LV","2018",16,16,"ppr","28","19","26","73.1","167","6.4","0","0","1","4","-3","0","0","1","6.4","6.4","64.3%"
"29","Marcus Mariota","QB","ATL","2018",16,16,"ppr","29","10","13","76.9","110","8.5","0","0","2","1","7","0","0","1","5.1","5.1","19.4%"
"30","Tom Brady","QB","TB","2018",16,16,"ppr","30","13","24","54.2","126","5.3","1","2","1","0","0","0","0","1","5.0","5.0","86.0%"
"31","Matthew Stafford","QB","LAR","2018",16,16,"ppr","31","18","32","56.3","116","3.6","0","0","2","0","0","0","0","1","4.6","4.6","29.7%"
"32","Blake Bortles","QB","FA","2018",16,16,"ppr","32","5","6","83.3","39","6.5","0","0","1","4","25","0","0","1","4.1","4.1","0.0%"
"33","Philip Rivers","QB","FA","2018",16,16,"ppr","33","23","37","62.2","181","4.9","0","2","4","1","1","0","0","1","3.3","3.3","20.6%"
"34","Matt Cassel","QB","FA","2018",16,16,"ppr","34","5","11","45.5","45","4.1","0","0","1","1","14","0","0","1","3.2","3.2","0.0%"
"35","Mike Glennon","QB","FA","2018",16,16,"ppr","35","5","7","71.4","63","9.0","0","0","0","0","0","0","0","1","2.5","2.5","1.0%"
"36","Cody Kessler","QB","FA","2018",16,16,"ppr","36","12","17","70.6","106","6.2","0","0","5","1","2","0","1","1","2.4","2.4","0.1%"
"37","Kyle Allen","QB","HOU","2018",16,16,"ppr","37","4","4","100.0","38","9.5","0","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"38","Joe Webb III","QB","FA","2018",16,16,"ppr","38","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"39","Nate Sudfeld","QB","DET","2018",16,16,"ppr","39","0","1","0.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"40","Sean Mannion","QB","SEA","2018",16,16,"ppr","40","0","0","0","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.0%"
"41","Brian Hoyer","QB","NE","2018",16,16,"ppr","41","0","1","0.0","0","0.0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.1%"
"42","Taysom Hill","QB","NO","2018",16,16,"ppr","42","0","1","0.0","0","0.0","0","1","0","0","0","0","0","1","-2.0","-2.0","45.3%"
