"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Travis Kelce","TE","KC","2018",2,2,"ppr","1","7","10","109","15.6","31","3","2","0","0","0","0","1","29.9","29.9","100.0%"
"2","Jesse James","TE","CLE","2018",2,2,"ppr","2","5","5","138","27.6","46","7","1","0","0","0","0","1","24.8","24.8","0.0%"
"3","Zach Ertz","TE","ARI","2018",2,2,"ppr","3","11","13","94","8.5","34","2","0","0","0","0","0","1","20.4","20.4","32.6%"
"4","Evan Engram","TE","JAC","2018",2,2,"ppr","4","7","7","67","9.6","18","0","1","0","0","0","0","1","19.7","19.7","68.5%"
"5","O.J. Howard","TE","HOU","2018",2,2,"ppr","5","3","4","96","32.0","75","5","1","0","0","0","0","1","18.6","18.6","0.3%"
"6","Austin Hooper","TE","TEN","2018",2,2,"ppr","6","5","5","59","11.8","30","2","1","0","0","0","0","1","16.9","16.9","13.8%"
"7","Jimmy Graham","TE","FA","2018",2,2,"ppr","7","6","8","95","15.8","34","3","0","0","0","0","0","1","15.5","15.5","0.0%"
"8","Kyle Rudolph","TE","TB","2018",2,2,"ppr","8","7","8","72","10.3","23","1","0","0","0","0","0","1","14.2","14.2","0.6%"
"9","Will Dissly","TE","SEA","2018",2,2,"ppr","9","3","5","42","14.0","34","2","1","0","0","0","0","1","13.2","13.2","3.3%"
"10","Trey Burton","TE","FA","2018",2,2,"ppr","10","4","4","20","5.0","9","0","1","1","2","0","0","1","12.2","12.2","0.0%"
"11","Eric Ebron","TE","FA","2018",2,2,"ppr","11","3","4","26","8.7","13","0","1","0","0","0","0","1","11.6","11.6","0.0%"
"12","Austin Seferian-Jenkins","TE","FA","2018",2,2,"ppr","12","3","4","23","7.7","11","0","1","0","0","0","0","1","11.3","11.3","0.0%"
"13","Mark Andrews","TE","BAL","2018",2,2,"ppr","13","3","4","17","5.7","11","0","1","0","0","0","0","1","10.7","10.7","99.9%"
"14","Garrett Celek","TE","FA","2018",2,2,"ppr","14","2","2","22","11.0","11","0","1","0","0","0","0","1","10.2","10.2","0.0%"
"15","Joshua Perkins","TE","FA","2018",2,2,"ppr","15","4","6","57","14.3","30","2","0","0","0","0","0","1","9.7","9.7","0.0%"
"16","Jordan Reed","TE","FA","2018",2,2,"ppr","16","6","8","55","9.2","19","0","0","0","0","0","1","1","9.5","9.5","19.0%"
"17","A.J. Derby","TE","FA","2018",2,2,"ppr","17","1","2","19","19.0","19","0","1","0","0","0","0","1","8.9","8.9","0.0%"
"18","Jared Cook","TE","FA","2018",2,2,"ppr","18","4","4","49","12.3","20","2","0","0","0","0","0","1","8.9","8.9","0.0%"
"19","Jake Butt","TE","FA","2018",2,2,"ppr","19","4","5","48","12.0","22","1","0","0","0","0","0","1","8.8","8.8","0.1%"
"20","Virgil Green","TE","FA","2018",2,2,"ppr","20","3","3","55","18.3","25","2","0","0","0","0","0","1","8.5","8.5","0.0%"
"21","Michael Roberts","TE","FA","2018",2,2,"ppr","21","1","1","15","15.0","15","0","1","0","0","0","0","1","8.5","8.5","0.0%"
