"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Nick Folk","K","NE","2022",8,8,"ppr",1,5,5,100,52,0,0,1,3,1,1,1,1,21,21,"75.5%"
"2","Younghoe Koo","K","ATL","2022",8,8,"ppr",2,3,3,100,41,0,0,2,1,0,4,4,1,14,14,"46.2%"
"3","Jason Myers","K","SEA","2022",8,8,"ppr",3,2,2,100,51,0,0,1,0,1,3,3,1,11,11,"55.6%"
"4","Chase McLaughlin","K","IND","2022",8,8,"ppr",4,3,3,100,46,0,1,1,1,0,1,1,1,11,11,"4.0%"
"5","Michael Badgley","K","DET","2022",8,8,"ppr",5,2,2,100,42,0,1,0,1,0,3,3,1,10,10,"27.0%"
"6","Ryan Succop","K","TB","2022",8,8,"ppr",6,3,3,100,31,0,1,2,0,0,1,1,1,10,10,"34.3%"
"7","Tyler Bass","K","BUF","2022",8,8,"ppr",7,2,2,100,42,0,0,1,1,0,3,3,1,10,10,"94.4%"
"8","Matt Prater","K","ARI","2022",8,8,"ppr",8,2,2,100,44,0,0,1,1,0,2,2,1,9,9,"14.9%"
"9","Eddy Pineiro","K","CAR","2022",8,8,"ppr",9,2,3,66.7,42,0,0,1,1,0,2,3,1,9,9,"2.2%"
"10","Justin Tucker","K","BAL","2022",8,8,"ppr",10,2,3,66.7,30,0,1,1,0,0,3,3,1,9,9,"99.0%"
"11","Jason Sanders","K","MIA","2022",8,8,"ppr",11,1,1,100,45,0,0,0,1,0,4,4,1,8,8,"13.2%"
"12","Cade York","K","CLE","2022",8,8,"ppr",12,1,2,50,55,0,0,0,0,1,3,3,1,8,8,"8.8%"
"13","Graham Gano","K","NYG","2022",8,8,"ppr",13,2,2,100,45,0,0,1,1,0,1,1,1,8,8,"61.0%"
"14","Robbie Gould","K","SF","2022",8,8,"ppr",14,1,1,100,29,0,1,0,0,0,4,4,1,7,7,"42.9%"
"15","Brett Maher","K","DAL","2022",8,8,"ppr",15,0,0,0,0,0,0,0,0,0,7,7,1,7,7,"75.1%"
"16","Nick Sciba","K","FA","2022",8,8,"ppr",16,2,2,100,38,0,1,1,0,0,1,1,1,7,7,"0.0%"
"17","Wil Lutz","K","NO","2022",8,8,"ppr",17,1,2,50,37,0,0,1,0,0,3,3,1,6,6,"8.0%"
"18","Joey Slye","K","WAS","2022",8,8,"ppr",18,1,1,100,28,0,1,0,0,0,2,2,1,5,5,"2.0%"
"19","Ka'imi Fairbairn","K","HOU","2022",8,8,"ppr",19,1,1,100,43,0,0,0,1,0,1,1,1,5,5,"2.0%"
"20","Greg Zuerlein","K","NYJ","2022",8,8,"ppr",20,1,2,50,28,0,1,0,0,0,2,2,1,5,5,"15.9%"
"21","Riley Patterson","K","JAC","2022",8,8,"ppr",21,1,1,100,37,0,0,1,0,0,2,2,1,5,5,"2.6%"
"22","Randy Bullock","K","TEN","2022",8,8,"ppr",22,1,2,50,29,0,1,0,0,0,2,2,1,5,5,"1.5%"
"23","Mason Crosby","K","GB","2022",8,8,"ppr",23,1,2,50,38,0,0,1,0,0,2,2,1,5,5,"3.2%"
"24","Jake Elliott","K","PHI","2022",8,8,"ppr",24,0,0,0,0,0,0,0,0,0,5,5,1,5,5,"27.9%"
"25","Cairo Santos","K","CHI","2022",8,8,"ppr",25,1,1,100,36,0,0,1,0,0,2,2,1,5,5,"13.3%"
"26","Greg Joseph","K","MIN","2022",8,8,"ppr",26,0,1,0,0,0,0,0,0,0,4,5,1,4,4,"28.3%"
"27","Brandon McManus","K","DEN","2022",8,8,"ppr",27,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"36.0%"
"28","Matt Gay","K","LAR","2022",8,8,"ppr",28,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"41.5%"
"29","Evan McPherson","K","CIN","2022",8,8,"ppr",29,0,1,0,0,0,0,0,0,0,1,2,1,1,1,"86.6%"
"30","Harrison Butker","K","KC","2022",8,8,"ppr",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"91.8%"
"31","Tristan Vizcaino","K","NE","2022",8,8,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"32","Rodrigo Blankenship","K","FA","2022",8,8,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
"33","Zane Gonzalez","K","CAR","2022",8,8,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"34","Sam Ficken","K","DET","2022",8,8,"ppr",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"35","Daniel Carlson","K","LV","2022",8,8,"ppr",35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"96.6%"
"36","Taylor Bertolet","K","LAC","2022",8,8,"ppr",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.7%"
"37","Ramiz Ahmed","K","GB","2022",8,8,"ppr",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"38","Quinn Nordin","K","NE","2022",8,8,"ppr",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"39","Cameron Dicker","K","LAC","2022",8,8,"ppr",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34.1%"
"40","James McCourt","K","JAC","2022",8,8,"ppr",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.1%"
"41","Caleb Shudak","K","TEN","2022",8,8,"ppr",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"42","Steven Weatherford","K","NYJ","2022",8,8,"ppr",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"43","Parker Douglass","K","NYJ","2022",8,8,"ppr",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"44","Piotr Czech","K","PIT","2022",8,8,"ppr",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"45","Ricky Schmit","K","SF","2022",8,8,"ppr",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"46","Zac Derr","K","ATL","2022",8,8,"ppr",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"47","Andrew Wellock","K","CAR","2022",8,8,"ppr",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"48","Carlos Martinez","K","DAL","2022",8,8,"ppr",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
"49","Garrett Rivas","K","TB","2022",8,8,"ppr",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0%"
