"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Davante Adams","WR","LV","2022",11,11,"ppr","1","7","13","141","20.1","35","6","2","0","0","0","0","1","33.1","33.1","100.0%"
"2","Amari Cooper","WR","CLE","2022",11,11,"ppr","2","8","12","113","14.1","25","2","2","0","0","0","0","1","31.3","31.3","96.2%"
"3","Joshua Palmer","WR","LAC","2022",11,11,"ppr","3","8","10","106","13.3","50","4","2","0","0","0","0","1","30.6","30.6","69.5%"
"4","Tee Higgins","WR","CIN","2022",11,11,"ppr","4","9","13","148","16.4","33","3","0","0","0","0","0","1","23.8","23.8","99.1%"
"5","Deebo Samuel","WR","SF","2022",11,11,"ppr","5","7","9","57","8.1","19","0","0","3","37","1","0","1","22.4","22.4","95.6%"
"6","Demarcus Robinson","WR","BAL","2022",11,11,"ppr","6","9","9","128","14.2","31","4","0","0","0","0","0","1","21.8","21.8","11.1%"
"7","Chris Olave","WR","NO","2022",11,11,"ppr","7","5","6","102","20.4","53","4","1","0","0","0","0","1","21.2","21.2","93.4%"
"8","Christian Watson","WR","GB","2022",11,11,"ppr","8","4","6","48","12.0","18","0","2","1","3","0","0","1","21.1","21.1","87.6%"
"9","Wan'Dale Robinson","WR","NYG","2022",11,11,"ppr","9","9","13","100","11.1","19","0","0","1","4","0","0","1","19.4","19.4","5.9%"
"10","Greg Dortch","WR","ARI","2022",11,11,"ppr","10","9","10","103","11.4","47","3","0","0","0","0","0","1","19.3","19.3","3.3%"
"11","George Pickens","WR","PIT","2022",11,11,"ppr","11","4","6","83","20.8","33","4","1","0","0","0","0","1","18.3","18.3","67.3%"
"12","DeAndre Hopkins","WR","ARI","2022",11,11,"ppr","12","9","12","91","10.1","17","0","0","0","0","0","0","1","18.1","18.1","98.4%"
"13","Treylon Burks","WR","TEN","2022",11,11,"ppr","13","7","8","111","15.9","51","7","0","0","0","0","0","1","18.1","18.1","48.1%"
"14","Donovan Peoples-Jones","WR","CLE","2022",11,11,"ppr","14","5","6","61","12.2","27","2","1","0","0","0","0","1","17.1","17.1","57.2%"
"15","Brandon Aiyuk","WR","SF","2022",11,11,"ppr","15","2","4","20","10.0","13","0","2","0","0","0","0","1","16.0","16.0","91.7%"
"16","Amon-Ra St. Brown","WR","DET","2022",11,11,"ppr","16","7","8","76","10.9","32","2","0","1","4","0","0","1","15.0","15.0","99.2%"
"17","Stefon Diggs","WR","BUF","2022",11,11,"ppr","17","4","5","48","12.0","21","1","1","0","0","0","0","1","14.8","14.8","100.0%"
"18","Allen Robinson II","WR","LAR","2022",11,11,"ppr","18","4","5","47","11.8","17","0","1","0","0","0","0","1","14.7","14.7","36.3%"
"19","Richie James Jr.","WR","NYG","2022",11,11,"ppr","19","3","3","48","16.0","20","1","1","0","0","0","0","1","13.8","13.8","7.1%"
"20","DeVonta Smith","WR","PHI","2022",11,11,"ppr","20","6","9","78","13.0","24","1","0","0","0","0","0","1","13.8","13.8","93.5%"
