"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Gabe Davis","WR","BUF","2022",5,5,"ppr","1","3","6","171","57.0","98","8","2","0","0","0","0","1","32.1","32.1","94.3%"
"2","Justin Jefferson","WR","MIN","2022",5,5,"ppr","2","12","13","154","12.8","31","2","0","0","0","0","0","1","30.3","30.3","100.0%"
"3","Davante Adams","WR","LV","2022",5,5,"ppr","3","3","7","124","41.3","58","7","2","0","0","0","0","1","27.4","27.4","100.0%"
"4","Tyler Lockett","WR","SEA","2022",5,5,"ppr","4","5","6","104","20.8","40","5","2","0","0","0","0","1","27.4","27.4","94.8%"
"5","Cooper Kupp","WR","LAR","2022",5,5,"ppr","5","7","10","125","17.9","75","4","1","1","4","0","0","1","25.9","25.9","82.7%"
"6","Dyami Brown","WR","WAS","2022",5,5,"ppr","6","2","4","105","52.5","75","6","2","0","0","0","0","1","24.5","24.5","0.1%"
"7","Stefon Diggs","WR","BUF","2022",5,5,"ppr","7","8","11","102","12.8","41","3","1","0","0","0","0","1","24.2","24.2","100.0%"
"8","Jakobi Meyers","WR","NE","2022",5,5,"ppr","8","7","8","111","15.9","24","2","1","0","0","0","0","1","24.1","24.1","69.3%"
"9","Mike Williams","WR","LAC","2022",5,5,"ppr","9","10","13","134","13.4","38","3","0","0","0","0","0","1","23.4","23.4","95.8%"
"10","Marquise Brown","WR","ARI","2022",5,5,"ppr","10","8","10","78","9.8","25","1","1","0","0","0","0","1","21.8","21.8","88.1%"
"11","Amari Cooper","WR","CLE","2022",5,5,"ppr","11","7","12","76","10.9","20","1","1","0","0","0","0","1","20.6","20.6","96.2%"
"12","DeVonta Smith","WR","PHI","2022",5,5,"ppr","12","10","11","87","8.7","22","2","0","0","0","0","0","1","18.7","18.7","93.5%"
"13","DK Metcalf","WR","SEA","2022",5,5,"ppr","13","5","8","88","17.6","50","4","1","0","0","0","1","1","17.8","17.8","97.8%"
"14","Marvin Jones Jr.","WR","JAC","2022",5,5,"ppr","14","7","11","104","14.9","37","3","0","0","0","0","0","1","17.4","17.4","13.1%"
"15","Randall Cobb","WR","GB","2022",5,5,"ppr","15","7","13","99","14.1","35","3","0","0","0","0","0","1","16.9","16.9","5.6%"
"16","Khalil Shakir","WR","BUF","2022",5,5,"ppr","16","3","5","75","25.0","31","4","1","0","0","0","0","1","16.5","16.5","0.3%"
"17","Alec Pierce","WR","IND","2022",5,5,"ppr","17","8","9","81","10.1","17","0","0","0","0","0","0","1","16.1","16.1","12.0%"
"18","Chris Olave","WR","NO","2022",5,5,"ppr","18","4","6","54","13.5","18","0","1","0","0","0","0","1","15.4","15.4","93.4%"
"19","Josh Reynolds","WR","DET","2022",5,5,"ppr","19","6","10","92","15.3","31","3","0","0","0","0","0","1","15.2","15.2","6.3%"
"20","Marquez Valdes-Scantling","WR","KC","2022",5,5,"ppr","20","6","8","90","15.0","23","1","0","0","0","0","0","1","15.0","15.0","45.8%"
"21","George Pickens","WR","PIT","2022",5,5,"ppr","21","6","8","83","13.8","29","1","0","0","0","0","0","1","14.3","14.3","67.3%"
"22","Darius Slayton","WR","NYG","2022",5,5,"ppr","22","6","7","79","13.2","26","1","0","0","0","0","0","1","13.9","13.9","52.9%"
"23","Allen Lazard","WR","GB","2022",5,5,"ppr","23","4","8","35","8.8","17","0","1","0","0","0","0","1","13.5","13.5","84.7%"
"24","Rondale Moore","WR","ARI","2022",5,5,"ppr","24","7","8","68","9.7","28","1","0","2","-7","0","0","1","13.1","13.1","37.5%"
"25","Tyreek Hill","WR","MIA","2022",5,5,"ppr","25","7","7","47","6.7","13","0","0","2","13","0","0","1","13.0","13.0","100.0%"
"26","Devin Duvernay","WR","BAL","2022",5,5,"ppr","26","5","7","54","10.8","21","1","0","3","24","0","0","1","12.8","12.8","36.9%"
"27","Terry McLaurin","WR","WAS","2022",5,5,"ppr","27","5","6","76","15.2","34","3","0","0","0","0","0","1","12.6","12.6","98.1%"
"28","Courtland Sutton","WR","DEN","2022",5,5,"ppr","28","5","11","74","14.8","51","4","0","0","0","0","0","1","12.4","12.4","80.1%"
"29","Chris Godwin","WR","TB","2022",5,5,"ppr","29","6","6","61","10.2","20","1","0","1","2","0","0","1","12.3","12.3","96.0%"
"30","Curtis Samuel","WR","WAS","2022",5,5,"ppr","30","6","8","62","10.3","32","2","0","0","0","0","0","1","12.2","12.2","61.9%"
"31","Mike Evans","WR","TB","2022",5,5,"ppr","31","4","8","81","20.3","40","4","0","0","0","0","0","1","12.1","12.1","98.6%"
"32","Mecole Hardman","WR","KC","2022",5,5,"ppr","32","4","5","73","18.3","36","3","0","1","7","0","0","1","12.0","12.0","28.0%"
"33","Ja'Marr Chase","WR","CIN","2022",5,5,"ppr","33","7","12","50","7.1","13","0","0","1","0","0","0","1","12.0","12.0","99.9%"
"34","Olamide Zaccheaus","WR","ATL","2022",5,5,"ppr","34","2","4","39","19.5","20","1","1","0","0","0","0","1","11.9","11.9","0.8%"
"35","Deebo Samuel","WR","SF","2022",5,5,"ppr","35","2","9","20","10.0","16","0","1","2","12","0","0","1","11.2","11.2","95.6%"
"36","Diontae Johnson","WR","PIT","2022",5,5,"ppr","36","5","13","60","12.0","23","1","0","0","0","0","0","1","11.0","11.0","85.3%"
"37","Michael Pittman Jr.","WR","IND","2022",5,5,"ppr","37","5","8","59","11.8","19","0","0","0","0","0","0","1","10.9","10.9","97.0%"
"38","Shi Smith","WR","CAR","2022",5,5,"ppr","38","4","5","69","17.3","31","3","0","0","0","0","0","1","10.9","10.9","0.1%"
"39","DJ Moore","WR","CAR","2022",5,5,"ppr","39","4","8","59","14.8","27","1","0","1","8","0","0","1","10.7","10.7","91.8%"
"40","Nico Collins","WR","HOU","2022",5,5,"ppr","40","4","6","65","16.3","23","2","0","0","0","0","0","1","10.5","10.5","21.5%"
"41","CeeDee Lamb","WR","DAL","2022",5,5,"ppr","41","5","8","53","10.6","16","0","0","0","0","0","0","1","10.3","10.3","99.9%"
"42","Ben Skowronek","WR","LAR","2022",5,5,"ppr","42","6","8","41","6.8","12","0","0","0","0","0","0","1","10.1","10.1","4.9%"
"43","Chase Claypool","WR","CHI","2022",5,5,"ppr","43","5","9","50","10.0","20","1","0","0","0","0","0","1","10.0","10.0","47.7%"
"44","Kalif Raymond","WR","DET","2022",5,5,"ppr","44","5","7","45","9.0","20","1","0","0","0","0","0","1","9.5","9.5","2.8%"
"45","Nick Westbrook-Ikhine","WR","TEN","2022",5,5,"ppr","45","2","3","72","36.0","61","4","0","0","0","0","0","1","9.2","9.2","2.7%"
"46","K.J. Osborn","WR","MIN","2022",5,5,"ppr","46","5","5","41","8.2","10","0","0","0","0","0","0","1","9.1","9.1","3.3%"
"47","Donovan Peoples-Jones","WR","CLE","2022",5,5,"ppr","47","4","7","50","12.5","19","0","0","0","0","0","0","1","9.0","9.0","57.2%"
"48","Brandon Aiyuk","WR","SF","2022",5,5,"ppr","48","3","4","58","19.3","24","1","0","0","0","0","0","1","8.8","8.8","91.7%"
"49","Michael Gallup","WR","DAL","2022",5,5,"ppr","49","4","5","44","11.0","27","1","0","0","0","0","0","1","8.4","8.4","65.8%"
"50","Braxton Berrios","WR","NYJ","2022",5,5,"ppr","50","1","1","-1","-1.0","0","0","0","1","15","1","0","1","8.4","8.4","1.0%"
"51","KhaDarel Hodge","WR","ATL","2022",5,5,"ppr","51","3","5","33","11.0","13","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"52","Jerry Jeudy","WR","DEN","2022",5,5,"ppr","52","3","8","53","17.7","37","2","0","0","0","0","0","1","8.3","8.3","89.9%"
"53","Isaiah Hodgins","WR","NYG","2022",5,5,"ppr","53","4","6","41","10.3","26","1","0","0","0","0","0","1","8.1","8.1","1.4%"
"54","Velus Jones Jr.","WR","CHI","2022",5,5,"ppr","54","1","1","9","9.0","9","0","1","0","0","0","0","1","7.9","7.9","0.5%"
"55","Robert Woods","WR","TEN","2022",5,5,"ppr","55","4","8","37","9.3","13","0","0","0","0","0","0","1","7.7","7.7","44.0%"
"56","Drake London","WR","ATL","2022",5,5,"ppr","56","4","7","35","8.8","15","0","0","0","0","0","0","1","7.5","7.5","66.2%"
"57","Scotty Miller","WR","TB","2022",5,5,"ppr","57","4","7","35","8.8","12","0","0","0","0","0","0","1","7.5","7.5","0.1%"
"58","Darnell Mooney","WR","CHI","2022",5,5,"ppr","58","2","5","52","26.0","39","2","0","0","0","0","0","1","7.2","7.2","36.9%"
"59","Jalen Reagor","WR","MIN","2022",5,5,"ppr","59","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.1%"
"60","Terrace Marshall Jr.","WR","CAR","2022",5,5,"ppr","60","4","4","30","7.5","12","0","0","0","0","0","0","1","7.0","7.0","7.1%"
"61","Adam Thielen","WR","MIN","2022",5,5,"ppr","61","4","7","27","6.8","13","0","0","0","0","0","0","1","6.7","6.7","90.7%"
"62","Hunter Renfrow","WR","LV","2022",5,5,"ppr","62","4","4","25","6.3","9","0","0","0","0","0","0","1","6.5","6.5","26.2%"
"63","Marcus Johnson","WR","NYG","2022",5,5,"ppr","63","3","3","35","11.7","16","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"64","Jauan Jennings","WR","SF","2022",5,5,"ppr","64","2","2","45","22.5","32","2","0","0","0","0","0","1","6.5","6.5","1.4%"
"65","Tutu Atwell","WR","LAR","2022",5,5,"ppr","65","1","2","54","54.0","54","4","0","0","0","0","0","1","6.4","6.4","1.9%"
"66","JuJu Smith-Schuster","WR","KC","2022",5,5,"ppr","66","3","8","33","11.0","13","0","0","0","0","0","0","1","6.3","6.3","93.5%"
"67","Tyler Boyd","WR","CIN","2022",5,5,"ppr","67","3","4","32","10.7","18","0","0","0","0","0","0","1","6.2","6.2","74.0%"
"68","A.J. Brown","WR","PHI","2022",5,5,"ppr","68","3","7","32","10.7","15","0","0","0","0","0","0","1","6.2","6.2","99.9%"
"69","Russell Gage","WR","TB","2022",5,5,"ppr","69","2","6","20","10.0","14","0","0","0","0","0","0","1","6.0","6.0","17.4%"
"70","Brandin Cooks","WR","HOU","2022",5,5,"ppr","70","4","6","20","5.0","7","0","0","0","0","0","0","1","6.0","6.0","64.4%"
"71","Romeo Doubs","WR","GB","2022",5,5,"ppr","71","3","5","29","9.7","22","1","0","0","0","0","0","1","5.9","5.9","15.1%"
"72","Corey Davis","WR","NYJ","2022",5,5,"ppr","72","2","4","38","19.0","21","1","0","0","0","0","0","1","5.8","5.8","17.1%"
"73","Amon-Ra St. Brown","WR","DET","2022",5,5,"ppr","73","4","6","18","4.5","11","0","0","0","0","0","0","1","5.8","5.8","99.2%"
"74","Garrett Wilson","WR","NYJ","2022",5,5,"ppr","74","3","4","27","9.0","13","0","0","0","0","0","0","1","5.7","5.7","90.6%"
"75","Joshua Palmer","WR","LAC","2022",5,5,"ppr","75","3","6","24","8.0","9","0","0","0","0","0","0","1","5.4","5.4","69.5%"
"76","Jaylen Waddle","WR","MIA","2022",5,5,"ppr","76","3","4","23","7.7","11","0","0","0","0","0","0","1","5.3","5.3","99.3%"
"77","A.J. Green","WR","ARI","2022",5,5,"ppr","77","3","5","20","6.7","9","0","0","0","0","0","0","1","5.0","5.0","1.7%"
"78","Quez Watkins","WR","PHI","2022",5,5,"ppr","78","3","4","19","6.3","7","0","0","0","0","0","0","1","4.9","4.9","1.3%"
"79","Equanimeous St. Brown","WR","CHI","2022",5,5,"ppr","79","2","2","24","12.0","18","0","0","0","0","0","0","1","4.4","4.4","0.3%"
"80","Mike Thomas","WR","FA","2022",5,5,"ppr","80","1","3","33","33.0","33","2","0","0","0","0","0","1","4.3","4.3","0.1%"
"81","Zay Jones","WR","JAC","2022",5,5,"ppr","81","3","8","12","4.0","7","0","0","0","0","0","0","1","4.2","4.2","61.7%"
"82","Parris Campbell","WR","IND","2022",5,5,"ppr","82","2","3","22","11.0","12","0","0","0","0","0","0","1","4.2","4.2","36.4%"
"83","Robbie Anderson","WR","ARI","2022",5,5,"ppr","83","1","5","32","32.0","32","2","0","0","0","0","0","1","4.2","4.2","6.7%"
"84","Allen Robinson II","WR","LAR","2022",5,5,"ppr","84","3","5","12","4.0","6","0","0","0","0","0","0","1","4.2","4.2","36.3%"
"85","Cedrick Wilson Jr.","WR","MIA","2022",5,5,"ppr","85","2","4","20","10.0","11","0","0","0","0","0","0","1","4.0","4.0","0.9%"
"86","Richie James Jr.","WR","NYG","2022",5,5,"ppr","86","2","2","16","8.0","15","0","0","0","0","0","0","1","3.6","3.6","7.1%"
"87","Skyy Moore","WR","KC","2022",5,5,"ppr","87","2","3","15","7.5","8","0","0","0","0","0","0","1","3.5","3.5","12.0%"
"88","David Sills V","WR","NYG","2022",5,5,"ppr","88","2","2","12","6.0","7","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"89","DeAndre Carter","WR","LAC","2022",5,5,"ppr","89","2","2","9","4.5","7","0","0","0","0","0","0","1","2.9","2.9","14.3%"
"90","Ashton Dulin","WR","IND","2022",5,5,"ppr","90","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.1%"
"91","Tyquan Thornton","WR","NE","2022",5,5,"ppr","91","2","3","7","3.5","5","0","0","0","0","0","0","1","2.7","2.7","0.9%"
"92","Marquez Callaway","WR","NO","2022",5,5,"ppr","92","2","3","5","2.5","4","0","0","0","0","0","0","1","2.5","2.5","0.5%"
