"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","David Johnson","RB","NO","2016",12,12,"ppr","1","13","58","4.5","16","0","0","8","11","103","12.9","1","0","1","30.1","30.1","0.1%"
"2","Mark Ingram II","RB","NO","2016",12,12,"ppr","2","14","146","10.4","61","1","1","1","2","21","21.0","1","0","1","29.7","29.7","4.3%"
"3","LeSean McCoy","RB","FA","2016",12,12,"ppr","3","19","103","5.4","75","1","2","2","2","31","15.5","0","0","1","29.4","29.4","2.0%"
"4","Ezekiel Elliott","RB","DAL","2016",12,12,"ppr","4","20","97","4.9","21","2","2","2","2","23","11.5","0","0","1","26.0","26.0","97.0%"
"5","Le'Veon Bell","RB","FA","2016",12,12,"ppr","5","23","120","5.2","12","0","1","4","5","22","5.5","0","0","1","24.2","24.2","0.1%"
"6","Devonta Freeman","RB","FA","2016",12,12,"ppr","6","16","60","3.8","16","0","2","2","3","17","8.5","0","0","1","21.7","21.7","0.0%"
"7","Jonathan Stewart","RB","FA","2016",12,12,"ppr","7","17","96","5.6","47","1","2","0","1","0","0","0","0","1","21.6","21.6","0.0%"
"8","Carlos Hyde","RB","FA","2016",12,12,"ppr","8","13","65","5.0","24","1","0","5","6","30","6.0","1","0","1","20.5","20.5","0.0%"
"9","Tim Hightower","RB","FA","2016",12,12,"ppr","9","15","51","3.4","30","1","0","2","2","54","27.0","1","0","1","18.5","18.5","0.0%"
"10","Latavius Murray","RB","DEN","2016",12,12,"ppr","10","19","45","2.4","7","0","1","3","4","43","14.3","0","0","1","17.8","17.8","75.6%"
"11","Jordan Howard","RB","FA","2016",12,12,"ppr","11","18","84","4.7","22","1","0","3","5","43","14.3","0","0","1","15.7","15.7","0.0%"
"12","Jeremy Hill","RB","FA","2016",12,12,"ppr","12","12","21","1.8","7","0","0","6","6","61","10.2","0","0","1","14.2","14.2","0.0%"
"13","DeMarco Murray","RB","FA","2016",12,12,"ppr","13","17","43","2.5","10","0","0","5","5","41","8.2","0","0","1","13.4","13.4","0.1%"
"14","Isaiah Crowell","RB","FA","2016",12,12,"ppr","14","16","44","2.8","9","0","0","6","7","47","7.8","0","1","1","13.1","13.1","0.1%"
"15","Matt Asiata","RB","FA","2016",12,12,"ppr","15","5","27","5.4","15","0","1","3","3","14","4.7","0","0","1","13.1","13.1","0.0%"
