"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Stefon Diggs","WR","BUF","2022",2,2,"ppr","1","12","15","148","12.3","46","3","3","0","0","0","0","1","44.8","44.8","100.0%"
"2","Tyreek Hill","WR","MIA","2022",2,2,"ppr","2","11","13","190","17.3","60","8","2","0","0","0","0","1","42.0","42.0","100.0%"
"3","Jaylen Waddle","WR","MIA","2022",2,2,"ppr","3","11","19","171","15.5","59","6","2","0","0","0","0","1","40.1","40.1","99.3%"
"4","Amon-Ra St. Brown","WR","DET","2022",2,2,"ppr","4","9","12","116","12.9","49","3","2","2","68","0","0","1","39.4","39.4","99.2%"
"5","Cooper Kupp","WR","LAR","2022",2,2,"ppr","5","11","14","108","9.8","20","1","2","0","0","0","1","1","31.8","31.8","82.7%"
"6","Garrett Wilson","WR","NYJ","2022",2,2,"ppr","6","8","14","102","12.8","31","2","2","1","-2","0","0","1","30.0","30.0","90.6%"
"7","Christian Kirk","WR","JAC","2022",2,2,"ppr","7","6","6","78","13.0","26","2","2","0","0","0","0","1","25.8","25.8","94.9%"
"8","Mike Williams","WR","LAC","2022",2,2,"ppr","8","8","10","113","14.1","39","2","1","0","0","0","0","1","25.3","25.3","95.8%"
"9","Amari Cooper","WR","CLE","2022",2,2,"ppr","9","9","10","101","11.2","20","1","1","0","0","0","0","1","25.1","25.1","96.2%"
"10","Drake London","WR","ATL","2022",2,2,"ppr","10","8","12","86","10.8","22","1","1","0","0","0","0","1","24.6","24.6","66.2%"
"11","Nelson Agholor","WR","NE","2022",2,2,"ppr","11","6","6","110","18.3","44","4","1","0","0","0","0","1","23.0","23.0","3.8%"
"12","Curtis Samuel","WR","WAS","2022",2,2,"ppr","12","7","9","78","11.1","27","1","1","1","21","0","0","1","22.9","22.9","61.9%"
"13","Rashod Bateman","WR","BAL","2022",2,2,"ppr","13","4","7","108","27.0","75","4","1","0","0","0","0","1","20.8","20.8","23.4%"
"14","Noah Brown","WR","DAL","2022",2,2,"ppr","14","5","5","91","18.2","28","2","1","0","0","0","0","1","20.1","20.1","1.8%"
"15","Tyler Lockett","WR","SEA","2022",2,2,"ppr","15","9","11","107","11.9","27","1","0","0","0","0","0","1","19.7","19.7","94.8%"
"16","Courtland Sutton","WR","DEN","2022",2,2,"ppr","16","7","11","122","17.4","35","5","0","1","5","0","0","1","19.7","19.7","80.1%"
"17","Tee Higgins","WR","CIN","2022",2,2,"ppr","17","6","10","71","11.8","19","0","1","0","0","0","0","1","19.1","19.1","99.1%"
"18","Michael Thomas","WR","NO","2022",2,2,"ppr","18","6","9","65","10.8","13","0","1","0","0","0","0","1","18.5","18.5","26.7%"
"19","Jakobi Meyers","WR","NE","2022",2,2,"ppr","19","9","13","95","10.6","24","1","0","0","0","0","0","1","18.5","18.5","69.3%"
"20","Jahan Dotson","WR","WAS","2022",2,2,"ppr","20","4","5","59","14.8","40","3","1","0","0","0","0","1","17.9","17.9","21.2%"
"21","Corey Davis","WR","NYJ","2022",2,2,"ppr","21","2","4","83","41.5","66","4","1","0","0","0","0","1","16.3","16.3","17.1%"
"22","Greg Dortch","WR","ARI","2022",2,2,"ppr","22","4","4","55","13.8","29","1","1","0","0","0","0","1","15.5","15.5","3.3%"
"23","Allen Robinson II","WR","LAR","2022",2,2,"ppr","23","4","5","53","13.3","29","1","1","0","0","0","0","1","15.3","15.3","36.3%"
"24","CeeDee Lamb","WR","DAL","2022",2,2,"ppr","24","7","11","75","10.7","24","1","0","1","6","0","0","1","15.1","15.1","99.9%"
"25","DeVonta Smith","WR","PHI","2022",2,2,"ppr","25","7","7","80","11.4","19","0","0","0","0","0","0","1","15.0","15.0","93.5%"
"26","Quez Watkins","WR","PHI","2022",2,2,"ppr","26","2","2","69","34.5","53","4","1","0","0","0","0","1","14.9","14.9","1.3%"
"27","Deebo Samuel","WR","SF","2022",2,2,"ppr","27","5","6","44","8.8","15","0","0","4","53","0","0","1","14.7","14.7","95.6%"
"28","Diontae Johnson","WR","PIT","2022",2,2,"ppr","28","6","10","57","9.5","17","0","0","0","0","0","0","1","13.7","13.7","85.3%"
"29","Breshad Perriman","WR","TB","2022",2,2,"ppr","29","3","5","45","15.0","28","1","1","0","0","0","0","1","13.5","13.5","0.2%"
"30","DJ Moore","WR","CAR","2022",2,2,"ppr","30","3","6","43","14.3","29","1","1","0","0","0","0","1","13.3","13.3","91.8%"
"31","Ashton Dulin","WR","IND","2022",2,2,"ppr","31","5","7","79","15.8","39","2","0","1","3","0","0","1","13.2","13.2","0.1%"
"32","Justin Watson","WR","KC","2022",2,2,"ppr","32","2","2","50","25.0","41","3","1","0","0","0","0","1","13.0","13.0","0.9%"
"33","Joshua Palmer","WR","LAC","2022",2,2,"ppr","33","4","8","30","7.5","10","0","1","0","0","0","0","1","13.0","13.0","69.5%"
"34","Marquise Brown","WR","ARI","2022",2,2,"ppr","34","6","11","68","11.3","24","1","0","0","0","0","0","1","12.8","12.8","88.1%"
"35","Josh Reynolds","WR","DET","2022",2,2,"ppr","35","3","3","38","12.7","23","1","1","0","0","0","0","1","12.8","12.8","6.3%"
"36","Sammy Watkins","WR","GB","2022",2,2,"ppr","36","3","4","93","31.0","55","5","0","0","0","0","0","1","12.3","12.3","2.4%"
"37","Devin Duvernay","WR","BAL","2022",2,2,"ppr","37","2","2","42","21.0","26","1","0","0","0","0","0","1","12.2","12.2","36.9%"
"38","Terry McLaurin","WR","WAS","2022",2,2,"ppr","38","4","8","75","18.8","35","2","0","1","7","0","0","1","12.2","12.2","98.1%"
"39","A.J. Brown","WR","PHI","2022",2,2,"ppr","39","5","8","69","13.8","23","1","0","0","0","0","0","1","11.9","11.9","99.9%"
"40","Mack Hollins","WR","LV","2022",2,2,"ppr","40","5","8","66","13.2","23","2","0","0","0","0","0","1","11.6","11.6","24.5%"
"41","Brandon Aiyuk","WR","SF","2022",2,2,"ppr","41","5","8","63","12.6","25","1","0","0","0","0","0","1","11.3","11.3","91.7%"
"42","Chris Olave","WR","NO","2022",2,2,"ppr","42","5","13","80","16.0","51","4","0","0","0","0","1","1","11.0","11.0","93.4%"
"43","Hunter Renfrow","WR","LV","2022",2,2,"ppr","43","7","10","59","8.4","20","1","0","0","0","0","1","1","10.9","10.9","26.2%"
"44","Justin Jefferson","WR","MIN","2022",2,2,"ppr","44","6","12","48","8.0","11","0","0","0","0","0","0","1","10.8","10.8","100.0%"
"45","Ja'Marr Chase","WR","CIN","2022",2,2,"ppr","45","5","9","54","10.8","17","0","0","1","4","0","0","1","10.8","10.8","99.9%"
"46","Olamide Zaccheaus","WR","ATL","2022",2,2,"ppr","46","2","2","21","10.5","11","0","1","0","0","0","0","1","10.1","10.1","0.8%"
"47","Richie James Jr.","WR","NYG","2022",2,2,"ppr","47","5","6","51","10.2","15","0","0","0","0","0","0","1","10.1","10.1","7.1%"
