"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","O.J. Howard","TE","HOU","2017",7,7,"ppr","1","6","6","98","16.3","33","2","2","0","0","0","0","1","27.8","27.8","0.3%"
"2","Jordan Reed","TE","FA","2017",7,7,"ppr","2","8","10","64","8.0","20","1","2","0","0","0","0","1","26.4","26.4","19.0%"
"3","Zach Ertz","TE","ARI","2017",7,7,"ppr","3","5","5","89","17.8","46","2","1","0","0","0","0","1","19.9","19.9","32.6%"
"4","Evan Engram","TE","JAC","2017",7,7,"ppr","4","6","12","60","10.0","25","1","1","0","0","0","0","1","18.0","18.0","68.5%"
"5","Jared Cook","TE","FA","2017",7,7,"ppr","5","6","7","107","17.8","28","2","0","0","0","0","0","1","16.7","16.7","0.0%"
"6","Jason Witten","TE","FA","2017",7,7,"ppr","6","4","4","54","13.5","18","0","1","0","0","0","0","1","15.4","15.4","0.0%"
"7","Jimmy Graham","TE","FA","2017",7,7,"ppr","7","3","6","51","17.0","29","2","1","0","0","0","0","1","14.1","14.1","0.0%"
"8","Travis Kelce","TE","KC","2017",7,7,"ppr","8","4","5","33","8.3","10","0","1","0","0","0","0","1","13.3","13.3","100.0%"
"9","Tyler Kroft","TE","SF","2017",7,7,"ppr","9","4","4","23","5.8","10","0","1","0","0","0","0","1","12.3","12.3","0.0%"
"10","Cameron Brate","TE","TB","2017",7,7,"ppr","10","6","9","60","10.0","14","0","0","0","0","0","0","1","12.0","12.0","1.6%"
"11","Anthony Fasano","TE","FA","2017",7,7,"ppr","11","3","4","25","8.3","22","1","1","0","0","0","0","1","11.5","11.5","0.1%"
"12","Delanie Walker","TE","FA","2017",7,7,"ppr","12","7","10","63","9.0","16","0","0","0","0","0","1","1","11.3","11.3","0.1%"
"13","Hunter Henry","TE","NE","2017",7,7,"ppr","13","4","5","73","18.3","34","1","0","0","0","0","0","1","11.3","11.3","38.7%"
"14","Austin Seferian-Jenkins","TE","FA","2017",7,7,"ppr","14","3","5","21","7.0","10","0","1","0","0","0","0","1","11.1","11.1","0.0%"
"15","Marcedes Lewis","TE","GB","2017",7,7,"ppr","15","2","3","29","14.5","24","1","1","0","0","0","0","1","10.9","10.9","0.1%"
"16","Vernon Davis","TE","FA","2017",7,7,"ppr","16","4","4","67","16.8","31","2","0","0","0","0","0","1","10.7","10.7","1.6%"
"17","A.J. Derby","TE","FA","2017",7,7,"ppr","17","6","7","66","11.0","23","1","0","0","0","0","1","1","10.6","10.6","0.0%"
"18","Jack Doyle","TE","FA","2017",7,7,"ppr","18","6","7","44","7.3","12","0","0","0","0","0","0","1","10.4","10.4","2.0%"
"19","Kyle Rudolph","TE","TB","2017",7,7,"ppr","19","5","7","43","8.6","19","0","0","0","0","0","0","1","9.3","9.3","0.6%"
"20","Logan Thomas","TE","WAS","2017",7,7,"ppr","20","1","1","22","22.0","22","1","1","0","0","0","0","1","9.2","9.2","6.9%"
"21","Julius Thomas","TE","FA","2017",7,7,"ppr","21","3","4","58","19.3","25","2","0","0","0","0","0","1","8.8","8.8","0.0%"
"22","Benjamin Watson","TE","FA","2017",7,7,"ppr","22","5","5","38","7.6","20","1","0","0","0","0","0","1","8.8","8.8","2.8%"
"23","Rob Gronkowski","TE","FA","2017",7,7,"ppr","23","3","7","51","17.0","27","1","0","0","0","0","0","1","8.1","8.1","1.0%"
"24","David Njoku","TE","CLE","2017",7,7,"ppr","24","2","5","58","29.0","31","2","0","0","0","0","0","1","7.8","7.8","87.0%"
"25","Nick O'Leary","TE","FA","2017",7,7,"ppr","25","2","2","58","29.0","32","2","0","0","0","0","0","1","7.8","7.8","0.0%"
"26","Vance McDonald","TE","FA","2017",7,7,"ppr","26","2","3","37","18.5","28","1","0","0","0","0","0","1","5.7","5.7","0.0%"
"27","Zach Miller","TE","FA","2017",7,7,"ppr","27","2","3","29","14.5","24","1","0","0","0","0","0","1","4.9","4.9","0.0%"
"28","Ed Dickson","TE","FA","2017",7,7,"ppr","28","3","5","18","6.0","11","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"29","Seth DeValve","TE","FA","2017",7,7,"ppr","29","2","4","27","13.5","17","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"30","Tyler Higbee","TE","LAR","2017",7,7,"ppr","30","3","3","13","4.3","5","0","0","0","0","0","0","1","4.3","4.3","71.9%"
"31","Coby Fleener","TE","FA","2017",7,7,"ppr","31","2","3","22","11.0","17","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"32","Jonnu Smith","TE","NE","2017",7,7,"ppr","32","2","4","22","11.0","14","0","0","0","0","0","0","1","4.2","4.2","1.1%"
"33","Niles Paul","TE","FA","2017",7,7,"ppr","33","1","1","32","32.0","32","1","0","0","0","0","0","1","4.2","4.2","0.0%"
"34","Martellus Bennett","TE","FA","2017",7,7,"ppr","34","2","3","17","8.5","12","0","0","0","0","0","0","1","3.7","3.7","23.0%"
"35","Demetrius Harris","TE","FA","2017",7,7,"ppr","35","2","3","16","8.0","12","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"36","Eric Tomlinson","TE","DEN","2017",7,7,"ppr","36","1","1","26","26.0","26","1","0","0","0","0","0","1","3.6","3.6","0.0%"
"37","Nick Boyle","TE","BAL","2017",7,7,"ppr","37","2","3","12","6.0","8","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"38","Jermaine Gresham","TE","FA","2017",7,7,"ppr","38","1","3","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"39","George Kittle","TE","SF","2017",7,7,"ppr","39","1","2","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","98.9%"
"40","Luke Willson","TE","FA","2017",7,7,"ppr","40","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"41","Nick Vannett","TE","NYG","2017",7,7,"ppr","41","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"42","Xavier Grimble","TE","FA","2017",7,7,"ppr","42","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"43","Chris Manhertz","TE","JAC","2017",7,7,"ppr","43","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"44","Garrett Celek","TE","FA","2017",7,7,"ppr","44","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"45","Virgil Green","TE","FA","2017",7,7,"ppr","45","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"46","C.J. Uzomah","TE","NYJ","2017",7,7,"ppr","46","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.3%"
"47","Trey Burton","TE","FA","2017",7,7,"ppr","47","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"48","Geoff Swaim","TE","TEN","2017",7,7,"ppr","48","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"49","Ben Koyack","TE","FA","2017",7,7,"ppr","49","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"50","Darrell Daniels","TE","FA","2017",7,7,"ppr","50","1","3","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"51","Austin Hooper","TE","TEN","2017",7,7,"ppr","51","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","13.8%"
"52","Brandon Williams","TE","FA","2017",7,7,"ppr","52","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"53","Cole Hikutini","TE","FA","2017",7,7,"ppr","53","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"54","Antonio Gates","TE","FA","2017",7,7,"ppr","54","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.2%"
"55","Brent Celek","TE","FA","2017",7,7,"ppr","55","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"56","Ross Travis","TE","FA","2017",7,7,"ppr","56","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"57","Dwayne Allen","TE","FA","2017",7,7,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Rhett Ellison","TE","FA","2017",7,7,"ppr","58","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","James Hanna","TE","FA","2017",7,7,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Luke Stocker","TE","FA","2017",7,7,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Logan Paulsen","TE","FA","2017",7,7,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Lance Kendricks","TE","FA","2017",7,7,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Lee Smith","TE","FA","2017",7,7,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Derek Carrier","TE","FA","2017",7,7,"ppr","64","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Kelvin Benjamin","TE","FA","2017",7,7,"ppr","65","3","6","65","21.7","37","1","0","0","0","0","0","1","0.0","0.0","0.1%"
"66","Jordan Matthews","TE","SF","2017",7,7,"ppr","66","2","3","10","5.0","8","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Troy Niklas","TE","FA","2017",7,7,"ppr","67","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
