"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Wil Lutz","K","NO","2016",6,6,"ppr",1,2,3,66.7,52,0,0,1,0,1,5,5,1,13,13,"8.0%"
"2","Josh Lambo","K","FA","2016",6,6,"ppr",2,4,4,100,37,0,1,3,0,0,1,1,1,13,13,"0.0%"
"3","Dan Bailey","K","FA","2016",6,6,"ppr",3,3,3,100,44,0,1,1,1,0,3,3,1,13,13,"0.0%"
"4","Adam Vinatieri","K","FA","2016",6,6,"ppr",4,3,3,100,41,0,0,2,1,0,2,2,1,12,12,"0.2%"
"5","Andrew Franks","K","FA","2016",6,6,"ppr",5,3,5,60,30,0,1,2,0,0,3,3,1,12,12,"0.0%"
"6","Phil Dawson","K","FA","2016",6,6,"ppr",6,3,3,100,48,0,0,1,2,0,1,1,1,12,12,"0.1%"
"7","Justin Tucker","K","BAL","2016",6,6,"ppr",7,3,3,100,39,0,1,2,0,0,2,2,1,11,11,"99.0%"
"8","Dustin Hopkins","K","LAC","2016",6,6,"ppr",8,2,2,100,50,0,0,1,0,1,3,3,1,11,11,"2.7%"
"9","Mason Crosby","K","GB","2016",6,6,"ppr",9,3,3,100,43,0,0,2,1,0,1,1,1,11,11,"3.2%"
"10","Connor Barth","K","FA","2016",6,6,"ppr",10,3,3,100,36,0,1,2,0,0,1,1,1,10,10,"0.0%"
"11","Dan Carpenter","K","FA","2016",6,6,"ppr",11,1,1,100,40,0,0,0,1,0,6,6,1,10,10,"0.2%"
"12","Stephen Gostkowski","K","FA","2016",6,6,"ppr",12,2,2,100,46,0,0,1,1,0,3,4,1,10,10,"0.0%"
"13","Stephen Hauschka","K","FA","2016",6,6,"ppr",13,2,3,66.7,44,0,0,0,2,0,2,3,1,10,10,"0.0%"
"14","Josh Brown","K","FA","2016",6,6,"ppr",14,2,2,100,31,0,1,1,0,0,3,3,1,9,9,"0.0%"
"15","Cairo Santos","K","CHI","2016",6,6,"ppr",15,2,3,66.7,44,0,1,0,1,0,2,3,1,9,9,"13.3%"
"16","Cody Parkey","K","FA","2016",6,6,"ppr",16,2,2,100,45,0,0,1,1,0,2,2,1,9,9,"0.0%"
"17","Caleb Sturgis","K","FA","2016",6,6,"ppr",17,2,2,100,38,0,1,1,0,0,2,2,1,8,8,"0.0%"
"18","Nick Novak","K","FA","2016",6,6,"ppr",18,2,2,100,33,0,1,1,0,0,2,3,1,8,8,"0.1%"
"19","Brandon McManus","K","DEN","2016",6,6,"ppr",19,2,3,66.7,46,0,1,0,1,0,1,1,1,8,8,"36.0%"
"20","Matt Prater","K","ARI","2016",6,6,"ppr",20,1,1,100,34,0,0,1,0,0,4,4,1,7,7,"14.9%"
"21","Graham Gano","K","NYG","2016",6,6,"ppr",21,1,1,100,42,0,0,0,1,0,3,4,1,7,7,"61.0%"
"22","Matt Bryant","K","FA","2016",6,6,"ppr",22,1,1,100,33,0,0,1,0,0,3,3,1,6,6,"1.1%"
"23","Sebastian Janikowski","K","FA","2016",6,6,"ppr",23,1,2,50,46,0,0,0,1,0,1,1,1,5,5,"20.0%"
"24","Mike Nugent","K","FA","2016",6,6,"ppr",24,1,1,100,25,0,1,0,0,0,2,2,1,5,5,"1.0%"
"25","Jason Myers","K","SEA","2016",6,6,"ppr",25,1,1,100,30,0,0,1,0,0,2,2,1,5,5,"55.6%"
"26","Chandler Catanzaro","K","FA","2016",6,6,"ppr",26,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"0.0%"
"27","Ryan Succop","K","TB","2016",6,6,"ppr",27,0,1,0,0,0,0,0,0,0,4,4,1,4,4,"34.3%"
"28","Greg Zuerlein","K","NYJ","2016",6,6,"ppr",28,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"15.9%"
"29","Nick Folk","K","NE","2016",6,6,"ppr",29,1,1,100,39,0,0,1,0,0,0,0,1,3,3,"75.5%"
"30","Chris Boswell","K","PIT","2016",6,6,"ppr",30,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"14.1%"
"31","Jonathan Brown","K","FA","2016",6,6,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.0%"
