"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Dallas Goedert","TE","PHI","2020",12,12,"ppr","1","7","10","75","10.7","27","1","1","0","0","0","0","1","20.5","20.5","88.2%"
"2","Robert Tonyan","TE","GB","2020",12,12,"ppr","2","5","5","67","13.4","39","2","1","0","0","0","0","1","17.7","17.7","25.9%"
"3","Evan Engram","TE","JAC","2020",12,12,"ppr","3","6","9","129","21.5","53","7","0","0","0","0","1","1","16.9","16.9","68.5%"
"4","Rob Gronkowski","TE","FA","2020",12,12,"ppr","4","6","7","106","17.7","48","4","0","0","0","0","0","1","16.6","16.6","1.0%"
"5","Travis Kelce","TE","KC","2020",12,12,"ppr","5","8","8","82","10.3","20","1","0","0","0","0","0","1","16.2","16.2","100.0%"
"6","Richard Rodgers","TE","LAC","2020",12,12,"ppr","6","3","6","53","17.7","33","2","1","0","0","0","0","1","14.3","14.3","0.0%"
"7","T.J. Hockenson","TE","MIN","2020",12,12,"ppr","7","5","8","89","17.8","51","4","0","0","0","0","0","1","13.9","13.9","98.5%"
"8","Kyle Rudolph","TE","TB","2020",12,12,"ppr","8","7","8","68","9.7","25","1","0","0","0","0","0","1","13.8","13.8","0.6%"
"9","Hunter Henry","TE","NE","2020",12,12,"ppr","9","7","10","67","9.6","15","0","0","0","0","0","0","1","13.7","13.7","38.7%"
"10","Logan Thomas","TE","WAS","2020",12,12,"ppr","10","4","4","20","5.0","6","0","1","1","3","0","0","1","13.4","13.4","6.9%"
"11","Trey Burton","TE","FA","2020",12,12,"ppr","11","3","6","42","14.0","19","0","1","0","0","0","0","1","13.2","13.2","0.0%"
"12","Eric Ebron","TE","FA","2020",12,12,"ppr","12","7","11","54","7.7","27","1","0","0","0","0","0","1","12.4","12.4","0.0%"
"13","Mike Gesicki","TE","MIA","2020",12,12,"ppr","13","2","5","35","17.5","22","1","1","0","0","0","0","1","11.5","11.5","37.4%"
"14","Tyler Eifert","TE","FA","2020",12,12,"ppr","14","3","4","16","5.3","8","0","1","0","0","0","0","1","10.6","10.6","0.0%"
"15","Marcedes Lewis","TE","GB","2020",12,12,"ppr","15","2","4","16","8.0","11","0","1","0","0","0","0","1","9.6","9.6","0.1%"
"16","Austin Hooper","TE","TEN","2020",12,12,"ppr","16","2","2","13","6.5","9","0","1","0","0","0","0","1","9.3","9.3","13.8%"
