"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Lamar Jackson","QB","BAL","2019",10,10,"ppr","1","15","17","88.2","223","13.1","3","0","0","7","65","1","0","1","33.4","33.4","96.8%"
"2","Daniel Jones","QB","NYG","2019",10,10,"ppr","2","26","40","65.0","308","7.7","4","0","6","3","20","0","1","1","30.3","30.3","58.2%"
"3","Patrick Mahomes II","QB","KC","2019",10,10,"ppr","3","36","50","72.0","446","8.9","3","0","2","0","0","0","0","1","29.8","29.8","100.0%"
"4","Kyler Murray","QB","ARI","2019",10,10,"ppr","4","27","44","61.4","324","7.4","3","1","2","3","38","0","0","1","27.8","27.8","62.1%"
"5","Dak Prescott","QB","DAL","2019",10,10,"ppr","5","28","46","60.9","397","8.6","3","1","1","0","0","0","0","1","26.9","26.9","93.5%"
"6","Josh Allen","QB","BUF","2019",10,10,"ppr","6","22","41","53.7","266","6.5","0","0","1","6","28","2","0","1","25.4","25.4","100.0%"
"7","Sam Darnold","QB","CAR","2019",10,10,"ppr","7","19","30","63.3","230","7.7","1","0","2","3","25","1","0","1","21.7","21.7","3.9%"
"8","Jameis Winston","QB","NO","2019",10,10,"ppr","8","30","48","62.5","358","7.5","1","2","4","3","40","0","0","1","20.3","20.3","5.6%"
"9","Mitch Trubisky","QB","PIT","2019",10,10,"ppr","9","16","23","69.6","173","7.5","3","0","5","3","8","0","0","1","19.7","19.7","0.8%"
"10","Kirk Cousins","QB","MIN","2019",10,10,"ppr","10","23","32","71.9","220","6.9","2","0","1","1","5","0","0","1","19.3","19.3","87.8%"
"11","Jeff Driskel","QB","HOU","2019",10,10,"ppr","11","27","46","58.7","269","5.8","1","1","2","5","37","0","0","1","19.1","19.1","11.6%"
"12","Ryan Tannehill","QB","TEN","2019",10,10,"ppr","12","13","19","68.4","181","9.5","2","0","4","3","37","0","1","1","18.9","18.9","28.5%"
"13","Baker Mayfield","QB","LAR","2019",10,10,"ppr","13","26","38","68.4","238","6.3","2","0","2","2","1","0","0","1","17.6","17.6","6.6%"
"14","Russell Wilson","QB","DEN","2019",10,10,"ppr","14","24","34","70.6","232","6.8","1","1","5","6","53","0","0","1","17.6","17.6","43.7%"
"15","Matt Ryan","QB","IND","2019",10,10,"ppr","15","20","35","57.1","182","5.2","2","1","1","2","13","0","0","1","15.6","15.6","10.6%"
"16","Kyle Allen","QB","HOU","2019",10,10,"ppr","16","28","43","65.1","307","7.1","1","1","3","3","12","0","1","1","14.5","14.5","0.7%"
"17","Ryan Fitzpatrick","QB","FA","2019",10,10,"ppr","17","21","33","63.6","169","5.1","0","1","3","4","23","1","0","1","14.1","14.1","0.0%"
"18","Mason Rudolph","QB","PIT","2019",10,10,"ppr","18","22","38","57.9","242","6.4","1","0","3","2","-1","0","0","1","13.6","13.6","0.1%"
"19","Philip Rivers","QB","FA","2019",10,10,"ppr","19","17","31","54.8","207","6.7","2","3","5","0","0","0","0","1","13.3","13.3","20.6%"
"20","Derek Carr","QB","LV","2019",10,10,"ppr","20","21","31","67.7","218","7.0","1","0","3","1","4","0","0","1","13.1","13.1","64.3%"
"21","Drew Brees","QB","FA","2019",10,10,"ppr","21","32","45","71.1","287","6.4","0","0","6","0","0","0","0","1","11.5","11.5","35.7%"
"22","Jimmy Garoppolo","QB","SF","2019",10,10,"ppr","22","24","46","52.2","248","5.4","1","1","5","2","1","0","2","1","11.0","11.0","16.2%"
"23","Aaron Rodgers","QB","GB","2019",10,10,"ppr","23","17","29","58.6","233","8.0","0","0","2","1","7","0","0","1","10.0","10.0","75.1%"
"24","Ryan Finley","QB","FA","2019",10,10,"ppr","24","16","30","53.3","167","5.6","1","1","2","5","22","0","1","1","9.9","9.9","0.0%"
"25","Brian Hoyer","QB","NE","2019",10,10,"ppr","25","18","39","46.2","204","5.2","1","3","1","2","0","0","0","1","9.2","9.2","0.1%"
"26","Jared Goff","QB","DET","2019",10,10,"ppr","26","22","41","53.7","243","5.9","0","2","4","1","0","0","1","1","5.7","5.7","60.4%"
"27","Taysom Hill","QB","NO","2019",10,10,"ppr","27","1","1","100.0","17","17.0","0","0","0","1","11","0","0","1","3.1","3.1","45.3%"
"28","Robert Griffin III","QB","FA","2019",10,10,"ppr","28","3","5","60.0","20","4.0","0","1","1","0","9","0","0","1","0.7","0.7","1.0%"
"29","Blake Bortles","QB","FA","2019",10,10,"ppr","29","0","0","0","0","0","0","0","0","1","1","0","0","1","0.1","0.1","0.0%"
"30","Josh Rosen","QB","FA","2019",10,10,"ppr","30","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
