"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Dalvin Cook","RB","MIN","2020",9,9,"ppr","1","22","206","9.4","70","4","2","2","2","46","23.0","0","0","1","39.2","39.2","100.0%"
"2","Christian McCaffrey","RB","SF","2020",9,9,"ppr","2","18","69","3.8","13","0","1","10","10","82","8.2","1","0","1","37.1","37.1","100.0%"
"3","J.D. McKissic","RB","WAS","2020",9,9,"ppr","3","3","17","5.7","10","0","0","9","14","65","7.2","0","0","1","17.2","17.2","8.4%"
"4","Kalen Ballage","RB","FA","2020",9,9,"ppr","4","15","69","4.6","14","0","1","2","3","15","7.5","0","0","1","16.4","16.4","0.0%"
"5","James Robinson","RB","NYJ","2020",9,9,"ppr","5","25","99","4.0","12","0","1","0","2","0","0","0","0","1","15.9","15.9","39.4%"
"6","Alvin Kamara","RB","NO","2020",9,9,"ppr","6","9","40","4.4","17","0","1","5","6","9","1.8","0","0","1","15.9","15.9","99.3%"
"7","Jerick McKinnon","RB","KC","2020",9,9,"ppr","7","12","52","4.3","11","0","1","3","4","16","5.3","0","0","1","15.8","15.8","68.7%"
"8","Rex Burkhead","RB","HOU","2020",9,9,"ppr","8","12","56","4.7","10","0","1","3","3","11","3.7","0","0","1","15.7","15.7","12.7%"
"9","Duke Johnson Jr.","RB","BUF","2020",9,9,"ppr","9","16","41","2.6","8","0","1","4","4","32","8.0","0","1","1","15.3","15.3","0.0%"
"10","Wayne Gallman Jr.","RB","SEA","2020",9,9,"ppr","10","14","68","4.9","12","0","1","1","2","9","9.0","0","0","1","14.7","14.7","0.1%"
"11","Josh Jacobs","RB","LV","2020",9,9,"ppr","11","14","65","4.6","14","0","1","1","1","3","3.0","0","0","1","13.8","13.8","99.3%"
