"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"28","Ben Roethlisberger","QB","FA","2021",16,16,"ppr","28","23","35","65.7","159","4.5","1","1","2","0","0","0","1","1","7.4","7.4","13.6%"
"29","Mac Jones","QB","NE","2021",16,16,"ppr","29","14","32","43.8","145","4.5","0","2","1","6","33","0","0","1","7.1","7.1","14.1%"
"30","Drew Lock","QB","SEA","2021",16,16,"ppr","30","15","22","68.2","153","7.0","0","0","2","2","10","0","0","1","7.1","7.1","0.2%"
"31","Cooper Rush","QB","DAL","2021",16,16,"ppr","31","2","3","66.7","70","23.3","1","0","0","2","0","0","0","1","6.8","6.8","0.5%"
"32","Kyle Allen","QB","HOU","2021",16,16,"ppr","32","8","10","80.0","67","6.7","1","0","1","0","0","0","0","1","6.7","6.7","0.7%"
"33","Taylor Heinicke","QB","WAS","2021",16,16,"ppr","33","7","22","31.8","121","5.5","1","2","4","1","-1","0","0","1","6.7","6.7","14.0%"
"34","Cam Newton","QB","FA","2021",16,16,"ppr","34","7","13","53.8","61","4.7","0","1","3","5","42","0","0","1","5.6","5.6","9.1%"
"35","Ian Book","QB","PHI","2021",16,16,"ppr","35","12","20","60.0","135","6.8","0","2","8","3","6","0","0","1","4.0","4.0","0.0%"
"36","Mason Rudolph","QB","PIT","2021",16,16,"ppr","36","5","8","62.5","35","4.4","0","0","0","1","17","0","0","1","3.1","3.1","0.1%"
"37","Jake Fromm","QB","WAS","2021",16,16,"ppr","37","6","17","35.3","25","1.5","0","1","2","3","12","0","0","1","1.2","1.2","1.0%"
"38","Blaine Gabbert","QB","TB","2021",16,16,"ppr","38","0","1","0.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"39","Chad Henne","QB","KC","2021",16,16,"ppr","39","0","0","0","0","0","0","0","0","2","0","0","0","1","0.0","0.0","0.1%"
"40","Jacoby Brissett","QB","CLE","2021",16,16,"ppr","40","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","4.8%"
