"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Deshaun Watson","QB","CLE","2019",13,13,"ppr","1","18","25","72.0","234","9.4","3","0","3","4","-1","0","0","1","28.9","28.9","75.7%"
"2","Aaron Rodgers","QB","GB","2019",13,13,"ppr","2","21","33","63.6","243","7.4","4","0","0","3","24","0","0","1","28.1","28.1","75.1%"
"3","Ryan Fitzpatrick","QB","FA","2019",13,13,"ppr","3","27","39","69.2","365","9.4","3","1","3","3","2","0","0","1","27.8","27.8","0.0%"
"4","Carson Wentz","QB","WAS","2019",13,13,"ppr","4","28","46","60.9","310","6.7","3","1","2","0","0","0","0","1","25.4","25.4","6.5%"
"5","Tom Brady","QB","TB","2019",13,13,"ppr","5","24","47","51.1","326","6.9","3","1","3","1","13","0","0","1","25.3","25.3","86.0%"
"6","Jared Goff","QB","DET","2019",13,13,"ppr","6","32","43","74.4","424","9.9","2","0","1","0","0","0","0","1","25.0","25.0","60.4%"
"7","Mitch Trubisky","QB","PIT","2019",13,13,"ppr","7","29","38","76.3","338","8.9","3","1","1","4","4","0","0","1","24.9","24.9","0.8%"
"8","Kyle Allen","QB","HOU","2019",13,13,"ppr","8","27","46","58.7","278","6.0","2","1","7","4","22","1","1","1","24.3","24.3","0.7%"
"9","Dak Prescott","QB","DAL","2019",13,13,"ppr","9","32","49","65.3","355","7.2","2","1","4","4","25","0","1","1","23.7","23.7","93.5%"
"10","Josh Allen","QB","BUF","2019",13,13,"ppr","10","19","24","79.2","231","9.6","1","0","4","10","43","1","0","1","23.5","23.5","100.0%"
"11","Lamar Jackson","QB","BAL","2019",13,13,"ppr","11","14","23","60.9","105","4.6","1","0","1","16","101","1","1","1","22.3","22.3","96.8%"
"12","Patrick Mahomes II","QB","KC","2019",13,13,"ppr","12","15","29","51.7","175","6.0","1","0","1","3","25","1","0","1","19.5","19.5","100.0%"
"13","Matt Ryan","QB","IND","2019",13,13,"ppr","13","35","50","70.0","312","6.2","2","2","9","3","21","0","1","1","18.6","18.6","10.6%"
"14","Taysom Hill","QB","NO","2019",13,13,"ppr","14","0","1","0.0","0","0.0","0","0","0","2","33","1","0","1","18.5","18.5","45.3%"
"15","David Blough","QB","ARI","2019",13,13,"ppr","15","22","38","57.9","280","7.4","2","1","2","1","1","0","0","1","18.3","18.3","0.0%"
"16","Kirk Cousins","QB","MIN","2019",13,13,"ppr","16","22","38","57.9","276","7.3","2","1","0","0","0","0","0","1","18.0","18.0","87.8%"
"17","Russell Wilson","QB","DEN","2019",13,13,"ppr","17","21","31","67.7","240","7.7","2","1","2","4","13","0","0","1","17.9","17.9","43.7%"
"18","Philip Rivers","QB","FA","2019",13,13,"ppr","18","20","29","69.0","265","9.1","2","1","3","0","0","0","0","1","17.6","17.6","20.6%"
"19","Jacoby Brissett","QB","CLE","2019",13,13,"ppr","19","25","40","62.5","319","8.0","1","2","3","1","-1","0","0","1","14.7","14.7","4.8%"
"20","Kyler Murray","QB","ARI","2019",13,13,"ppr","20","19","34","55.9","163","4.8","0","1","6","4","28","1","0","1","14.3","14.3","62.1%"
"21","Drew Lock","QB","SEA","2019",13,13,"ppr","21","18","28","64.3","134","4.8","2","1","0","3","15","0","0","1","13.9","13.9","0.2%"
"22","Ryan Tannehill","QB","TEN","2019",13,13,"ppr","22","17","22","77.3","182","8.3","2","0","6","4","5","0","1","1","13.8","13.8","28.5%"
"23","Andy Dalton","QB","NO","2019",13,13,"ppr","23","22","37","59.5","243","6.6","1","0","1","5","-4","0","0","1","13.3","13.3","12.2%"
"24","Gardner Minshew II","QB","PHI","2019",13,13,"ppr","24","16","27","59.3","147","5.4","1","1","2","2","8","0","0","1","11.7","11.7","0.2%"
"25","Devlin Hodges","QB","FA","2019",13,13,"ppr","25","14","21","66.7","212","10.1","1","1","1","5","2","0","0","1","11.7","11.7","0.0%"
"26","Derek Carr","QB","LV","2019",13,13,"ppr","26","20","30","66.7","222","7.4","1","2","2","3","7","0","0","1","11.6","11.6","64.3%"
"27","Drew Brees","QB","FA","2019",13,13,"ppr","27","18","30","60.0","184","6.1","1","0","0","1","-1","0","0","1","11.3","11.3","35.7%"
"28","Daniel Jones","QB","NYG","2019",13,13,"ppr","28","20","37","54.1","240","6.5","1","3","0","5","6","0","0","1","11.2","11.2","58.2%"
"29","Jameis Winston","QB","NO","2019",13,13,"ppr","29","21","33","63.6","268","8.1","0","0","4","6","20","0","1","1","10.7","10.7","5.6%"
"30","Sam Darnold","QB","CAR","2019",13,13,"ppr","30","28","48","58.3","239","5.0","0","0","4","2","9","0","0","1","10.5","10.5","3.9%"
"31","Jimmy Garoppolo","QB","SF","2019",13,13,"ppr","31","15","21","71.4","165","7.9","1","0","2","3","5","0","1","1","9.1","9.1","16.2%"
"32","Baker Mayfield","QB","LAR","2019",13,13,"ppr","32","18","32","56.3","196","6.1","1","1","5","1","2","0","1","1","9.0","9.0","6.6%"
"33","Dwayne Haskins","QB","FA","2019",13,13,"ppr","33","13","25","52.0","147","5.9","0","0","5","4","6","0","0","1","6.5","6.5","0.1%"
"34","Tyrod Taylor","QB","NYG","2019",13,13,"ppr","34","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"35","Chase Daniel","QB","LAC","2019",13,13,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"36","Garrett Gilbert","QB","NE","2019",13,13,"ppr","36","0","2","0.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"37","Matt Moore","QB","FA","2019",13,13,"ppr","37","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
"38","Tim Boyle","QB","CHI","2019",13,13,"ppr","38","0","0","0","0","0","0","0","0","2","-4","0","0","1","-0.4","-0.4","0.0%"
"39","Blake Bortles","QB","FA","2019",13,13,"ppr","39","1","2","50.0","3","1.5","0","0","0","1","-10","0","0","1","-0.9","-0.9","0.0%"
"40","Nick Foles","QB","IND","2019",13,13,"ppr","40","7","14","50.0","93","6.6","0","1","3","1","3","0","2","1","-1.0","-1.0","0.0%"
