"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","David Johnson","RB","NO","2018",10,10,"ppr","1","21","98","4.7","11","0","1","7","9","85","12.1","1","0","1","37.3","37.3","0.1%"
"2","Christian McCaffrey","RB","SF","2018",10,10,"ppr","2","14","77","5.5","21","1","1","5","5","61","12.2","2","0","1","36.8","36.8","100.0%"
"3","Ezekiel Elliott","RB","DAL","2018",10,10,"ppr","3","19","151","7.9","35","4","1","6","7","36","6.0","1","0","1","36.7","36.7","97.0%"
"4","Nick Chubb","RB","CLE","2018",10,10,"ppr","4","20","176","8.8","92","5","1","3","3","33","11.0","1","0","1","35.9","35.9","99.9%"
"5","Aaron Jones","RB","GB","2018",10,10,"ppr","5","15","145","9.7","67","4","2","3","5","27","9.0","0","0","1","32.2","32.2","99.6%"
"6","Matt Breida","RB","NYG","2018",10,10,"ppr","6","17","101","5.9","23","2","1","3","4","31","10.3","1","0","1","28.2","28.2","4.5%"
"7","Leonard Fournette","RB","TB","2018",10,10,"ppr","7","24","53","2.2","11","0","1","5","5","56","11.2","1","0","1","27.9","27.9","96.9%"
"8","Melvin Gordon III","RB","KC","2018",10,10,"ppr","8","18","93","5.2","15","0","0","5","6","72","14.4","1","0","1","27.5","27.5","29.3%"
"9","Alvin Kamara","RB","NO","2018",10,10,"ppr","9","12","56","4.7","14","0","2","4","5","46","11.5","0","0","1","26.2","26.2","99.3%"
"10","Mark Ingram II","RB","NO","2018",10,10,"ppr","10","13","104","8.0","33","2","0","3","3","58","19.3","1","0","1","25.2","25.2","4.3%"
"11","Todd Gurley II","RB","FA","2018",10,10,"ppr","11","16","120","7.5","17","0","1","3","4","40","13.3","0","0","1","25.0","25.0","0.1%"
"12","Kerryon Johnson","RB","FA","2018",10,10,"ppr","12","14","51","3.6","10","0","1","6","6","38","6.3","1","1","1","24.9","24.9","0.0%"
"13","LeSean McCoy","RB","FA","2018",10,10,"ppr","13","26","113","4.3","28","2","2","1","1","5","5.0","0","0","1","24.8","24.8","2.0%"
"14","Mike Davis","RB","FA","2018",10,10,"ppr","14","11","58","5.3","12","0","0","4","6","22","5.5","1","0","1","18.0","18.0","1.0%"
"15","Derrick Henry","RB","TEN","2018",10,10,"ppr","15","11","58","5.3","14","0","2","0","0","0","0","0","0","1","17.8","17.8","100.0%"
"16","Rashaad Penny","RB","SEA","2018",10,10,"ppr","16","12","108","9.0","38","3","1","0","0","0","0","0","0","1","16.8","16.8","15.7%"
"17","Tarik Cohen","RB","FA","2018",10,10,"ppr","17","7","15","2.1","5","0","1","6","7","29","4.8","0","0","1","16.4","16.4","0.0%"
"18","Jacquizz Rodgers","RB","FA","2018",10,10,"ppr","18","1","0","0.0","0","0","0","8","8","102","12.8","0","1","1","16.2","16.2","0.0%"
"19","Duke Johnson Jr.","RB","BUF","2018",10,10,"ppr","19","3","15","5.0","9","0","0","4","4","31","7.8","1","0","1","14.6","14.6","0.0%"
"20","James Conner","RB","ARI","2018",10,10,"ppr","20","13","65","5.0","15","0","1","1","1","8","8.0","0","0","1","14.3","14.3","97.8%"
