"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Tom Brady","QB","TB","2020",10,10,"ppr","1","28","39","71.8","341","8.7","3","0","1","2","2","1","0","1","31.8","31.8","86.0%"
"2","Kyler Murray","QB","ARI","2020",10,10,"ppr","2","22","32","68.8","245","7.7","1","1","3","11","61","2","0","1","30.9","30.9","62.1%"
"3","Josh Allen","QB","BUF","2020",10,10,"ppr","3","32","49","65.3","284","5.8","2","2","0","7","38","0","0","1","29.4","29.4","100.0%"
"4","Ben Roethlisberger","QB","FA","2020",10,10,"ppr","4","27","46","58.7","333","7.2","4","0","0","1","0","0","0","1","29.3","29.3","13.6%"
"5","Aaron Rodgers","QB","GB","2020",10,10,"ppr","5","24","34","70.6","325","9.6","2","1","1","3","4","1","0","1","26.4","26.4","75.1%"
"6","Matthew Stafford","QB","LAR","2020",10,10,"ppr","6","24","33","72.7","276","8.4","3","0","1","0","0","0","0","1","23.0","23.0","29.7%"
"7","Lamar Jackson","QB","BAL","2020",10,10,"ppr","7","24","34","70.6","249","7.3","2","1","2","11","55","0","0","1","22.5","22.5","96.8%"
"8","Daniel Jones","QB","NYG","2020",10,10,"ppr","8","21","28","75.0","244","8.7","0","0","3","9","64","1","0","1","22.2","22.2","58.2%"
"9","Justin Herbert","QB","LAC","2020",10,10,"ppr","9","20","32","62.5","187","5.8","2","1","2","4","10","1","0","1","21.5","21.5","98.8%"
"10","Teddy Bridgewater","QB","MIA","2020",10,10,"ppr","10","18","24","75.0","136","5.7","2","1","1","3","16","1","0","1","20.0","20.0","0.6%"
"11","Kirk Cousins","QB","MIN","2020",10,10,"ppr","11","25","36","69.4","292","8.1","2","1","1","1","-1","0","0","1","18.6","18.6","87.8%"
"12","Cam Newton","QB","FA","2020",10,10,"ppr","12","13","17","76.5","118","6.9","1","0","1","11","21","1","0","1","16.8","16.8","9.1%"
"13","Philip Rivers","QB","FA","2020",10,10,"ppr","13","29","39","74.4","308","7.9","1","0","1","0","0","0","0","1","16.3","16.3","20.6%"
"14","Alex Smith","QB","FA","2020",10,10,"ppr","14","38","55","69.1","390","7.1","0","0","2","2","4","0","0","1","16.0","16.0","5.0%"
"15","Tua Tagovailoa","QB","MIA","2020",10,10,"ppr","15","15","25","60.0","169","6.8","2","0","0","6","-1","0","0","1","14.7","14.7","94.7%"
"16","Deshaun Watson","QB","CLE","2020",10,10,"ppr","16","20","30","66.7","163","5.4","1","0","2","8","36","0","0","1","14.1","14.1","75.7%"
"17","Joe Burrow","QB","CIN","2020",10,10,"ppr","17","21","40","52.5","213","5.3","1","0","4","0","0","0","0","1","12.5","12.5","99.4%"
"18","Nick Mullens","QB","MIN","2020",10,10,"ppr","18","24","38","63.2","247","6.5","1","2","2","1","3","0","0","1","12.2","12.2","0.0%"
"19","Russell Wilson","QB","DEN","2020",10,10,"ppr","19","22","37","59.5","248","6.7","0","2","6","8","60","0","1","1","11.9","11.9","43.7%"
"20","Drew Lock","QB","SEA","2020",10,10,"ppr","20","23","47","48.9","257","5.5","1","4","2","2","7","0","0","1","11.0","11.0","0.2%"
"21","Ryan Tannehill","QB","TEN","2020",10,10,"ppr","21","15","27","55.6","147","5.4","1","0","1","2","9","0","0","1","10.8","10.8","28.5%"
"22","Jared Goff","QB","DET","2020",10,10,"ppr","22","27","37","73.0","302","8.2","0","0","3","5","4","0","1","1","10.5","10.5","60.4%"
"23","Jake Luton","QB","NO","2020",10,10,"ppr","23","18","35","51.4","169","4.8","1","1","3","0","0","0","0","1","9.8","9.8","0.0%"
"24","Carson Wentz","QB","WAS","2020",10,10,"ppr","24","21","37","56.8","208","5.6","0","0","3","2","4","0","0","1","8.7","8.7","6.5%"
"25","Derek Carr","QB","LV","2020",10,10,"ppr","25","16","25","64.0","154","6.2","0","0","0","4","10","0","0","1","7.2","7.2","64.3%"
"26","Drew Brees","QB","FA","2020",10,10,"ppr","26","8","13","61.5","76","5.8","1","0","0","1","-1","0","0","1","6.9","6.9","35.7%"
"27","Jacoby Brissett","QB","CLE","2020",10,10,"ppr","27","0","0","0","0","0","0","0","0","1","2","1","0","1","6.2","6.2","4.8%"
"28","Baker Mayfield","QB","LAR","2020",10,10,"ppr","28","12","20","60.0","132","6.6","0","0","1","3","1","0","0","1","5.4","5.4","6.6%"
"29","Nick Foles","QB","IND","2020",10,10,"ppr","29","15","26","57.7","106","4.1","0","1","2","1","2","0","0","1","3.4","3.4","0.0%"
"30","Taysom Hill","QB","NO","2020",10,10,"ppr","30","0","0","0","0","0","0","0","1","8","45","0","1","1","2.5","2.5","45.3%"
"31","Jameis Winston","QB","NO","2020",10,10,"ppr","31","6","10","60.0","63","6.3","0","0","2","4","-2","0","0","1","2.3","2.3","5.6%"
