"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Derrick Henry","RB","TEN","2020",6,6,"ppr","1","22","212","9.6","94","6","2","2","5","52","26.0","0","0","1","40.4","40.4","100.0%"
"2","Kenyan Drake","RB","BAL","2020",6,6,"ppr","2","20","164","8.2","69","6","2","0","2","0","0","0","0","1","28.4","28.4","26.8%"
"3","D'Andre Swift","RB","DET","2020",6,6,"ppr","3","14","116","8.3","54","4","2","3","4","7","2.3","0","0","1","27.3","27.3","97.8%"
"4","Ronald Jones II","RB","KC","2020",6,6,"ppr","4","23","113","4.9","25","1","2","2","2","8","4.0","0","0","1","26.1","26.1","2.5%"
"5","Clyde Edwards-Helaire","RB","KC","2020",6,6,"ppr","5","26","161","6.2","31","2","0","4","4","8","2.0","0","0","1","20.9","20.9","40.4%"
"6","James Conner","RB","ARI","2020",6,6,"ppr","6","20","101","5.1","14","0","1","1","1","1","1.0","0","0","1","17.2","17.2","97.8%"
"7","Myles Gaskin","RB","MIA","2020",6,6,"ppr","7","18","91","5.1","15","0","0","4","4","35","8.8","0","0","1","16.6","16.6","0.3%"
"8","Jonathan Taylor","RB","IND","2020",6,6,"ppr","8","12","60","5.0","21","1","0","4","4","55","13.8","0","0","1","15.5","15.5","100.0%"
"9","James White","RB","FA","2020",6,6,"ppr","9","4","8","2.0","3","0","0","8","9","65","8.1","0","0","1","15.3","15.3","0.1%"
"10","James Robinson","RB","NYJ","2020",6,6,"ppr","10","12","29","2.4","8","0","0","4","4","24","6.0","1","0","1","15.3","15.3","39.4%"
"11","Joe Mixon","RB","CIN","2020",6,6,"ppr","11","18","54","3.0","9","0","1","2","3","15","7.5","0","0","1","14.9","14.9","99.9%"
"12","J.D. McKissic","RB","WAS","2020",6,6,"ppr","12","8","41","5.1","14","0","0","6","6","43","7.2","0","0","1","14.4","14.4","8.4%"
"13","David Johnson","RB","NO","2020",6,6,"ppr","13","19","57","3.0","11","0","1","1","2","12","12.0","0","0","1","13.9","13.9","0.1%"
"14","David Montgomery","RB","CHI","2020",6,6,"ppr","14","19","58","3.1","12","0","0","4","5","39","9.8","0","0","1","13.7","13.7","95.6%"
"15","Aaron Jones","RB","GB","2020",6,6,"ppr","15","10","15","1.5","7","0","1","3","5","26","8.7","0","0","1","13.1","13.1","99.6%"
"16","Adrian Peterson","RB","FA","2020",6,6,"ppr","16","15","40","2.7","8","0","1","1","1","18","18.0","0","0","1","12.8","12.8","2.1%"
"17","Miles Sanders","RB","PHI","2020",6,6,"ppr","17","9","118","13.1","74","5","0","1","2","-6","-6.0","0","0","1","12.2","12.2","96.5%"
"18","Ezekiel Elliott","RB","DAL","2020",6,6,"ppr","18","12","49","4.1","11","0","0","8","10","31","3.9","0","2","1","12.0","12.0","97.0%"
"19","Giovani Bernard","RB","TB","2020",6,6,"ppr","19","8","15","1.9","9","0","1","3","3","13","4.3","0","0","1","11.8","11.8","0.2%"
"20","Mike Davis","RB","FA","2020",6,6,"ppr","20","18","52","2.9","12","0","1","2","3","3","1.5","0","1","1","11.5","11.5","1.0%"
"21","Darrel Williams","RB","ARI","2020",6,6,"ppr","21","6","26","4.3","13","0","1","1","1","15","15.0","0","0","1","11.1","11.1","1.5%"
"22","Frank Gore","RB","FA","2020",6,6,"ppr","22","11","46","4.2","14","0","0","4","4","24","6.0","0","0","1","11.0","11.0","12.1%"
"23","Phillip Lindsay","RB","FA","2020",6,6,"ppr","23","23","101","4.4","20","1","0","0","0","0","0","0","0","1","10.1","10.1","0.4%"
"24","Todd Gurley II","RB","FA","2020",6,6,"ppr","24","20","47","2.4","9","0","0","3","4","20","6.7","0","0","1","9.7","9.7","0.1%"
"25","Raheem Mostert","RB","MIA","2020",6,6,"ppr","25","17","65","3.8","15","0","0","2","2","11","5.5","0","0","1","9.6","9.6","81.2%"
"26","Antonio Gibson","RB","WAS","2020",6,6,"ppr","26","9","30","3.3","8","0","0","4","5","25","6.3","0","0","1","9.5","9.5","85.6%"
