"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Christian McCaffrey","RB","SF","2018",12,12,"ppr","1","17","125","7.4","59","4","1","11","11","112","10.2","1","0","1","46.7","46.7","100.0%"
"2","Saquon Barkley","RB","NYG","2018",12,12,"ppr","2","13","101","7.8","51","5","1","7","8","41","5.9","1","0","1","33.2","33.2","100.0%"
"3","Nick Chubb","RB","CLE","2018",12,12,"ppr","3","28","84","3.0","27","1","1","3","3","44","14.7","1","0","1","27.8","27.8","99.9%"
"4","Kenyan Drake","RB","BAL","2018",12,12,"ppr","4","8","32","4.0","14","0","1","5","6","64","12.8","1","0","1","26.6","26.6","26.8%"
"5","Austin Ekeler","RB","LAC","2018",12,12,"ppr","5","5","35","7.0","13","0","1","10","11","68","6.8","0","0","1","26.3","26.3","100.0%"
"6","Leonard Fournette","RB","TB","2018",12,12,"ppr","6","18","95","5.3","16","0","2","3","3","13","4.3","0","0","1","25.8","25.8","96.9%"
"7","Ezekiel Elliott","RB","DAL","2018",12,12,"ppr","7","26","121","4.7","16","0","1","5","6","22","4.4","0","0","1","25.3","25.3","97.0%"
"8","Lamar Miller","RB","FA","2018",12,12,"ppr","8","12","162","13.5","97","5","1","1","1","5","5.0","0","0","1","23.7","23.7","0.0%"
"9","LeGarrette Blount","RB","FA","2018",12,12,"ppr","9","19","88","4.6","27","1","2","1","1","15","15.0","0","0","1","23.3","23.3","0.1%"
"10","Joe Mixon","RB","CIN","2018",12,12,"ppr","10","14","89","6.4","32","2","0","7","7","66","9.4","0","0","1","22.5","22.5","99.9%"
"11","Sony Michel","RB","LAC","2018",12,12,"ppr","11","21","133","6.3","33","4","1","2","2","12","6.0","0","0","1","22.5","22.5","2.2%"
"12","Melvin Gordon III","RB","KC","2018",12,12,"ppr","12","10","61","6.1","28","1","2","2","2","5","2.5","0","0","1","20.6","20.6","29.3%"
"13","Tarik Cohen","RB","FA","2018",12,12,"ppr","13","3","14","4.7","10","0","0","7","8","45","6.4","1","0","1","18.9","18.9","0.0%"
"14","Aaron Jones","RB","GB","2018",12,12,"ppr","14","17","72","4.2","11","0","1","3","5","21","7.0","0","0","1","18.3","18.3","99.6%"
"15","Phillip Lindsay","RB","FA","2018",12,12,"ppr","15","14","110","7.9","32","2","1","0","0","0","0","0","0","1","17.0","17.0","0.4%"
"16","Matt Breida","RB","NYG","2018",12,12,"ppr","16","14","106","7.6","33","3","0","3","4","34","11.3","0","0","1","17.0","17.0","4.5%"
"17","Dalvin Cook","RB","MIN","2018",12,12,"ppr","17","10","29","2.9","9","0","0","3","3","47","15.7","1","0","1","16.6","16.6","100.0%"
"18","Josh Adams","RB","FA","2018",12,12,"ppr","18","22","84","3.8","19","0","1","0","1","0","0","0","0","1","16.4","16.4","0.0%"
"19","Doug Martin","RB","FA","2018",12,12,"ppr","19","11","51","4.6","14","0","1","3","4","21","7.0","0","0","1","16.2","16.2","0.0%"
"20","Peyton Barber","RB","FA","2018",12,12,"ppr","20","18","47","2.6","14","0","1","2","2","16","8.0","0","0","1","14.3","14.3","1.0%"
