"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"63","Jarrett Guarantano","QB","DEN","2022",12,12,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Chris Oladokun","QB","KC","2022",12,12,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Davis Cheek","QB","CAR","2022",12,12,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Stone Smartt","QB","LAC","2022",12,12,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Chase Garbers","QB","LV","2022",12,12,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Zach Wilson","QB","NYJ","2022",12,12,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7%"
"69","Davis Mills","QB","HOU","2022",12,12,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4%"
"70","Matt Corral","QB","CAR","2022",12,12,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"71","Carson Strong","QB","ARI","2022",12,12,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Sam Howell","QB","WAS","2022",12,12,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"73","Drew Lock","QB","SEA","2022",12,12,"ppr","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"74","Blaine Gabbert","QB","TB","2022",12,12,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Erik Ainge","QB","NYJ","2022",12,12,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Hunter Cantwell","QB","BAL","2022",12,12,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Tyrod Taylor","QB","NYG","2022",12,12,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"78","Case Keenum","QB","BUF","2022",12,12,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"79","Ben Chappell","QB","WAS","2022",12,12,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Adam Froman","QB","ATL","2022",12,12,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Nick Foles","QB","IND","2022",12,12,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","John Wolford","QB","LAR","2022",12,12,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"83","Chase Daniel","QB","LAC","2022",12,12,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"84","Joe Flacco","QB","NYJ","2022",12,12,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"85","Brett Ratliff","QB","TEN","2022",12,12,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Brian Brohm","QB","BUF","2022",12,12,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Brian Hoyer","QB","NE","2022",12,12,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"88","Chad Henne","QB","KC","2022",12,12,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"89","Colt McCoy","QB","ARI","2022",12,12,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"90","Matthew Stafford","QB","LAR","2022",12,12,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.7%"
"91","Josh Johnson","QB","SF","2022",12,12,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Keith Null","QB","CAR","2022",12,12,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Davis Webb","QB","NYG","2022",12,12,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Mitch Trubisky","QB","PIT","2022",12,12,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"95","Deshaun Watson","QB","CLE","2022",12,12,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.7%"
"96","Nathan Peterman","QB","CHI","2022",12,12,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"97","Joshua Dobbs","QB","DET","2022",12,12,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","C.J. Beathard","QB","JAC","2022",12,12,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"99","Cooper Rush","QB","DAL","2022",12,12,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"100","Nick Mullens","QB","MIN","2022",12,12,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","PJ Walker","QB","CAR","2022",12,12,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"102","Nate Sudfeld","QB","DET","2022",12,12,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Brandon Allen","QB","CIN","2022",12,12,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"104","Kevin Hogan","QB","TEN","2022",12,12,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Danny Etling","QB","GB","2022",12,12,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Tim Boyle","QB","CHI","2022",12,12,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Taysom Hill","QB","NO","2022",12,12,"ppr","107","0","1","0.0","0","0.0","0","0","0","6","13","0","0","1","0.0","0.0","45.3%"
"108","Mason Rudolph","QB","PIT","2022",12,12,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"109","Baker Mayfield","QB","LAR","2022",12,12,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6%"
"110","Logan Woodside","QB","ATL","2022",12,12,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Jeff Driskel","QB","HOU","2022",12,12,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6%"
"112","Garrett Gilbert","QB","NE","2022",12,12,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Brett Smith","QB","TB","2022",12,12,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Matt Barkley","QB","BUF","2022",12,12,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Ryan Griffin","QB","TB","2022",12,12,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Teddy Bridgewater","QB","MIA","2022",12,12,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"117","Carson Wentz","QB","WAS","2022",12,12,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5%"
"118","Jameis Winston","QB","NO","2022",12,12,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"119","Brett Hundley","QB","BAL","2022",12,12,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Sean Mannion","QB","SEA","2022",12,12,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Skylar Thompson","QB","MIA","2022",12,12,"ppr","121","1","5","20.0","6","1.2","0","0","1","6","5","0","1","1","-1.3","-1.3","0.1%"
