"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Travis Kelce","TE","KC","2020",9,9,"ppr","1","10","12","159","15.9","44","5","0","0","0","0","0","1","25.9","25.9","100.0%"
"2","Jimmy Graham","TE","FA","2020",9,9,"ppr","2","6","6","55","9.2","24","1","1","0","0","0","0","1","17.5","17.5","0.0%"
"3","Evan Engram","TE","JAC","2020",9,9,"ppr","3","5","10","48","9.6","16","0","1","0","0","0","0","1","15.8","15.8","68.5%"
"4","Irv Smith Jr.","TE","MIN","2020",9,9,"ppr","4","2","4","10","5.0","9","0","2","0","0","0","0","1","15.0","15.0","13.5%"
"5","T.J. Hockenson","TE","MIN","2020",9,9,"ppr","5","5","8","39","7.8","11","0","1","0","0","0","0","1","14.9","14.9","98.5%"
"6","Hayden Hurst","TE","CIN","2020",9,9,"ppr","6","7","8","62","8.9","24","1","0","0","0","0","0","1","13.2","13.2","38.8%"
"7","Darren Waller","TE","LV","2020",9,9,"ppr","7","5","10","22","4.4","8","0","1","0","0","0","0","1","13.2","13.2","74.7%"
"8","Adam Trautman","TE","NO","2020",9,9,"ppr","8","3","3","39","13.0","29","1","1","0","0","0","0","1","12.9","12.9","0.7%"
"9","Eric Ebron","TE","FA","2020",9,9,"ppr","9","3","6","22","7.3","9","0","1","0","0","0","0","1","11.2","11.2","0.0%"
"10","Jonnu Smith","TE","NE","2020",9,9,"ppr","10","2","2","32","16.0","30","2","1","0","0","0","0","1","11.2","11.2","1.1%"
"11","Jacob Hollister","TE","FA","2020",9,9,"ppr","11","5","7","60","12.0","19","0","0","0","0","0","0","1","11.0","11.0","0.0%"
"12","Josh Hill","TE","FA","2020",9,9,"ppr","12","2","2","14","7.0","11","0","1","0","0","0","0","1","9.4","9.4","0.0%"
"13","Darrell Daniels","TE","FA","2020",9,9,"ppr","13","1","1","21","21.0","21","1","1","0","0","0","0","1","9.1","9.1","0.0%"
"14","Tyler Eifert","TE","FA","2020",9,9,"ppr","14","4","5","48","12.0","17","0","0","0","0","0","0","1","8.8","8.8","0.0%"
"15","Dalton Schultz","TE","DAL","2020",9,9,"ppr","15","4","7","48","12.0","16","0","0","0","0","0","0","1","8.8","8.8","96.1%"
"16","Nick Boyle","TE","BAL","2020",9,9,"ppr","16","4","4","46","11.5","21","1","0","0","0","0","0","1","8.6","8.6","0.0%"
"17","Ross Dwelley","TE","SF","2020",9,9,"ppr","17","3","3","52","17.3","36","2","0","0","0","0","0","1","8.2","8.2","0.0%"
"18","Noah Fant","TE","SEA","2020",9,9,"ppr","18","3","3","45","15.0","32","2","0","0","0","0","0","1","7.5","7.5","30.3%"
"19","Maxx Williams","TE","ARI","2020",9,9,"ppr","19","1","1","4","4.0","4","0","1","0","0","0","0","1","7.4","7.4","0.0%"
"20","Mo Alie-Cox","TE","IND","2020",9,9,"ppr","20","3","3","43","14.3","21","1","0","0","0","0","0","1","7.3","7.3","2.0%"
"21","Hunter Henry","TE","NE","2020",9,9,"ppr","21","4","7","33","8.3","11","0","0","0","0","0","0","1","7.3","7.3","38.7%"
"22","Mike Gesicki","TE","MIA","2020",9,9,"ppr","22","3","4","42","14.0","19","0","0","0","0","0","0","1","7.2","7.2","37.4%"
"23","Tyler Kroft","TE","SF","2020",9,9,"ppr","23","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"24","Marcedes Lewis","TE","GB","2020",9,9,"ppr","24","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.1%"
"25","Kyle Rudolph","TE","TB","2020",9,9,"ppr","25","3","4","40","13.3","22","1","0","0","0","0","0","1","7.0","7.0","0.6%"
"26","Logan Thomas","TE","WAS","2020",9,9,"ppr","26","3","6","28","9.3","14","0","0","0","0","0","0","1","5.8","5.8","6.9%"
