"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","David Johnson","RB","NO","2016",5,5,"ppr","1","27","157","5.8","23","1","2","3","6","28","9.3","0","0","1","33.5","33.5","0.1%"
"2","Ezekiel Elliott","RB","DAL","2016",5,5,"ppr","2","15","134","8.9","60","1","2","3","4","37","12.3","0","0","1","32.1","32.1","97.0%"
"3","Tevin Coleman","RB","SF","2016",5,5,"ppr","3","6","31","5.2","16","0","0","4","6","132","33.0","1","0","1","26.3","26.3","0.6%"
"4","Theo Riddick","RB","FA","2016",5,5,"ppr","4","11","49","4.5","17","0","0","6","6","33","5.5","2","0","1","26.2","26.2","0.0%"
"5","Jordan Howard","RB","FA","2016",5,5,"ppr","5","16","118","7.4","57","1","0","3","3","45","15.0","1","0","1","25.3","25.3","0.0%"
"6","Le'Veon Bell","RB","FA","2016",5,5,"ppr","6","20","66","3.3","10","0","0","9","11","88","9.8","0","0","1","24.4","24.4","0.1%"
"7","Carlos Hyde","RB","FA","2016",5,5,"ppr","7","22","78","3.5","10","0","1","6","6","36","6.0","0","0","1","23.4","23.4","0.0%"
"8","Devonta Freeman","RB","FA","2016",5,5,"ppr","8","23","88","3.8","15","0","1","3","5","35","11.7","0","0","1","21.3","21.3","0.0%"
"9","Cameron Artis-Payne","RB","FA","2016",5,5,"ppr","9","18","85","4.7","14","0","2","0","0","0","0","0","0","1","20.5","20.5","0.0%"
"10","Matt Asiata","RB","FA","2016",5,5,"ppr","10","14","55","3.9","8","0","1","3","3","46","15.3","0","0","1","19.1","19.1","0.0%"
"11","DeMarco Murray","RB","FA","2016",5,5,"ppr","11","27","121","4.5","14","0","0","5","6","16","3.2","0","0","1","18.7","18.7","0.1%"
"12","Jacquizz Rodgers","RB","FA","2016",5,5,"ppr","12","30","101","3.4","13","0","0","5","6","28","5.6","0","0","1","17.9","17.9","0.0%"
"13","Todd Gurley II","RB","FA","2016",5,5,"ppr","13","23","72","3.1","16","0","1","3","5","36","12.0","0","1","1","17.8","17.8","0.1%"
"14","LeSean McCoy","RB","FA","2016",5,5,"ppr","14","18","150","8.3","53","2","0","2","2","8","4.0","0","0","1","17.8","17.8","2.0%"
"15","Ryan Mathews","RB","FA","2016",5,5,"ppr","15","11","42","3.8","10","0","0","5","5","33","6.6","1","1","1","16.5","16.5","0.0%"
"16","Jalen Richard","RB","FA","2016",5,5,"ppr","16","8","31","3.9","7","0","0","6","7","66","11.0","0","0","1","15.7","15.7","1.0%"
"17","Giovani Bernard","RB","TB","2016",5,5,"ppr","17","9","50","5.6","14","0","0","6","6","46","7.7","0","0","1","15.6","15.6","0.2%"
"18","Melvin Gordon III","RB","KC","2016",5,5,"ppr","18","16","69","4.3","24","1","0","1","1","18","18.0","1","1","1","13.7","13.7","29.3%"
"19","Bobby Rainey","RB","FA","2016",5,5,"ppr","19","5","22","4.4","14","0","0","6","6","52","8.7","0","0","1","13.4","13.4","0.0%"
"20","James White","RB","FA","2016",5,5,"ppr","20","5","26","5.2","8","0","0","4","6","63","15.8","0","0","1","12.9","12.9","0.1%"
"21","Bilal Powell","RB","FA","2016",5,5,"ppr","21","4","10","2.5","7","0","0","6","8","41","6.8","0","0","1","11.1","11.1","0.0%"
"22","Terrance West","RB","FA","2016",5,5,"ppr","22","11","95","8.6","35","2","0","2","3","-6","-3.0","0","0","1","10.9","10.9","0.0%"
"23","Darren Sproles","RB","FA","2016",5,5,"ppr","23","5","45","9.0","15","0","0","4","4","23","5.8","0","0","1","10.8","10.8","0.1%"
"24","DeAndre Washington","RB","FA","2016",5,5,"ppr","24","9","23","2.6","8","0","0","5","6","29","5.8","0","0","1","10.2","10.2","11.0%"
"25","Jay Ajayi","RB","FA","2016",5,5,"ppr","25","13","42","3.2","9","0","1","0","1","0","0","0","0","1","10.2","10.2","7.0%"
"26","Devontae Booker","RB","FA","2016",5,5,"ppr","26","6","23","3.8","8","0","0","4","6","36","9.0","0","0","1","9.9","9.9","0.0%"
"27","LeGarrette Blount","RB","FA","2016",5,5,"ppr","27","18","37","2.1","13","0","1","0","0","0","0","0","0","1","9.7","9.7","0.1%"
"28","Eddie Lacy","RB","FA","2016",5,5,"ppr","28","11","81","7.4","31","1","0","1","1","3","3.0","0","0","1","9.4","9.4","0.3%"
"29","Jamize Olawale","RB","FA","2016",5,5,"ppr","29","6","22","3.7","17","0","1","1","1","2","2.0","0","0","1","9.4","9.4","0.0%"
"30","C.J. Anderson","RB","FA","2016",5,5,"ppr","30","11","41","3.7","10","0","0","3","4","21","7.0","0","0","1","9.2","9.2","1.0%"
"31","Damien Williams","RB","FA","2016",5,5,"ppr","31","1","3","3.0","3","0","0","2","2","67","33.5","0","0","1","9.0","9.0","1.1%"
"32","Frank Gore","RB","FA","2016",5,5,"ppr","32","14","75","5.4","16","0","0","1","2","4","4.0","0","0","1","8.9","8.9","12.1%"
"33","Chris Thompson","RB","FA","2016",5,5,"ppr","33","2","12","6.0","9","0","0","4","4","33","8.3","0","0","1","8.5","8.5","0.0%"
"34","James Starks","RB","FA","2016",5,5,"ppr","34","12","33","2.8","10","0","0","3","6","19","6.3","0","0","1","8.2","8.2","0.0%"
"35","Matt Forte","RB","FA","2016",5,5,"ppr","35","12","53","4.4","28","1","0","2","2","7","3.5","0","0","1","8.0","8.0","19.1%"
