"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","New York Giants","DST","NYG","2016",12,12,"ppr",1,7,0,3,3,1,0,0,1,23,23,"6.2%"
"2","Tampa Bay Buccaneers","DST","TB","2016",12,12,"ppr",2,6,2,1,2,0,0,0,1,19,19,"81.2%"
"3","Los Angeles Chargers","DST","LAC","2016",12,12,"ppr",3,1,3,1,1,0,0,0,1,13,13,"30.2%"
"4","Las Vegas Raiders","DST","LV","2016",12,12,"ppr",4,2,1,1,1,1,0,0,1,12,12,"14.2%"
"5","Pittsburgh Steelers","DST","PIT","2016",12,12,"ppr",5,3,2,0,1,0,0,0,1,11,11,"53.2%"
"6","Green Bay Packers","DST","GB","2016",12,12,"ppr",6,4,1,0,0,0,0,0,1,10,10,"80.7%"
"7","Kansas City Chiefs","DST","KC","2016",12,12,"ppr",7,5,0,1,1,0,1,1,1,9,9,"47.9%"
"8","Baltimore Ravens","DST","BAL","2016",12,12,"ppr",8,3,0,2,3,0,0,0,1,8,8,"89.6%"
"9","Seattle Seahawks","DST","SEA","2016",12,12,"ppr",9,0,1,1,1,0,1,0,1,7,7,"20.5%"
"10","Cincinnati Bengals","DST","CIN","2016",12,12,"ppr",10,2,1,0,0,0,1,0,1,7,7,"31.6%"
"11","New Orleans Saints","DST","NO","2016",12,12,"ppr",11,3,1,1,1,0,0,0,1,7,7,"65.3%"
"12","New England Patriots","DST","NE","2016",12,12,"ppr",12,1,0,2,2,0,0,0,1,7,7,"54.0%"
"13","Miami Dolphins","DST","MIA","2016",12,12,"ppr",13,2,1,1,1,0,0,0,1,6,6,"25.9%"
"14","Detroit Lions","DST","DET","2016",12,12,"ppr",14,0,1,0,0,0,0,0,1,6,6,"2.5%"
"15","Atlanta Falcons","DST","ATL","2016",12,12,"ppr",15,2,1,0,0,0,0,0,1,5,5,"1.7%"
"16","Denver Broncos","DST","DEN","2016",12,12,"ppr",16,6,0,0,0,0,0,0,1,5,5,"38.8%"
"17","Jacksonville Jaguars","DST","JAC","2016",12,12,"ppr",17,5,0,0,0,0,0,0,1,4,4,"3.8%"
"18","Tennessee Titans","DST","TEN","2016",12,12,"ppr",18,0,2,0,0,0,0,0,1,4,4,"26.3%"
"19","Carolina Panthers","DST","CAR","2016",12,12,"ppr",19,1,1,1,1,0,0,0,1,4,4,"14.1%"
"20","Minnesota Vikings","DST","MIN","2016",12,12,"ppr",20,2,0,0,0,0,0,0,1,3,3,"23.7%"
"21","Cleveland Browns","DST","CLE","2016",12,12,"ppr",21,1,0,1,0,0,0,0,1,3,3,"37.2%"
"22","Houston Texans","DST","HOU","2016",12,12,"ppr",22,1,1,0,0,0,0,0,1,3,3,"0.8%"
"23","Buffalo Bills","DST","BUF","2016",12,12,"ppr",23,2,0,0,0,0,0,0,1,2,2,"99.0%"
"24","San Francisco 49ers","DST","SF","2016",12,12,"ppr",24,2,0,0,0,0,0,0,1,1,1,"95.5%"
"25","Arizona Cardinals","DST","ARI","2016",12,12,"ppr",25,3,1,0,0,0,0,0,1,1,1,"12.3%"
"26","Philadelphia Eagles","DST","PHI","2016",12,12,"ppr",26,0,0,0,0,0,0,0,1,0,0,"58.2%"
"27","New York Jets","DST","NYJ","2016",12,12,"ppr",27,0,0,0,0,0,0,0,1,0,0,"21.1%"
"28","Los Angeles Rams","DST","LAR","2016",12,12,"ppr",28,2,0,1,1,0,0,0,1,0,0,"34.3%"
"29","Dallas Cowboys","DST","DAL","2016",12,12,"ppr",29,0,0,0,0,0,0,0,1,0,0,"90.0%"
"30","Chicago Bears","DST","CHI","2016",12,12,"ppr",30,0,0,0,1,0,0,0,1,0,0,"2.2%"
"31","Washington Commanders","DST","WAS","2016",12,12,"ppr",31,1,0,0,0,0,0,0,1,0,0,"54.8%"
"32","Indianapolis Colts","DST","IND","2016",12,12,"ppr",32,0,0,0,0,0,0,0,1,-1,-1,"52.4%"
