"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Aaron Rodgers","QB","GB","2016",16,16,"ppr","1","28","38","73.7","347","9.1","4","0","4","2","13","1","0","1","37.2","37.2","75.1%"
"2","Russell Wilson","QB","DEN","2016",16,16,"ppr","2","29","45","64.4","350","7.8","4","0","6","10","36","0","1","1","33.6","33.6","43.7%"
"3","Tyrod Taylor","QB","NYG","2016",16,16,"ppr","3","26","39","66.7","329","8.4","3","0","2","12","60","0","0","1","31.2","31.2","0.1%"
"4","Kirk Cousins","QB","MIN","2016",16,16,"ppr","4","18","29","62.1","270","9.3","1","0","0","5","30","2","0","1","29.8","29.8","87.8%"
"5","Blake Bortles","QB","FA","2016",16,16,"ppr","5","26","38","68.4","325","8.6","1","0","2","3","7","0","0","1","26.7","26.7","0.0%"
"6","Colin Kaepernick","QB","FA","2016",16,16,"ppr","6","28","37","75.7","266","7.2","2","1","4","6","15","1","0","1","26.1","26.1","0.1%"
"7","Sam Bradford","QB","FA","2016",16,16,"ppr","7","34","50","68.0","382","7.6","3","0","4","2","5","0","1","1","25.8","25.8","0.0%"
"8","Andrew Luck","QB","FA","2016",16,16,"ppr","8","19","29","65.5","288","9.9","2","2","0","4","12","1","0","1","24.7","24.7","2.2%"
"9","Dak Prescott","QB","DAL","2016",16,16,"ppr","9","15","20","75.0","212","10.6","3","0","1","4","35","0","0","1","24.0","24.0","93.5%"
"10","Alex Smith","QB","FA","2016",16,16,"ppr","10","25","36","69.4","244","6.8","1","1","0","4","46","1","0","1","22.4","22.4","5.0%"
"11","Derek Carr","QB","LV","2016",16,16,"ppr","11","21","31","67.7","232","7.5","3","0","1","1","8","0","0","1","22.1","22.1","64.3%"
"12","Tom Brady","QB","TB","2016",16,16,"ppr","12","17","27","63.0","214","7.9","3","0","1","0","0","0","0","1","20.6","20.6","86.0%"
"13","Matt Ryan","QB","IND","2016",16,16,"ppr","13","27","33","81.8","277","8.4","2","0","4","2","9","0","0","1","20.0","20.0","10.6%"
"14","Ben Roethlisberger","QB","FA","2016",16,16,"ppr","14","24","33","72.7","279","8.5","3","2","0","1","-1","0","0","1","19.1","19.1","13.6%"
"15","Philip Rivers","QB","FA","2016",16,16,"ppr","15","23","46","50.0","322","7.0","2","1","0","1","0","0","0","1","18.9","18.9","20.6%"
"16","Jameis Winston","QB","NO","2016",16,16,"ppr","16","23","35","65.7","277","7.9","2","2","2","3","14","0","0","1","16.5","16.5","5.6%"
