"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Zach Ertz","TE","ARI","2021",11,11,"ppr","1","8","9","88","11.0","25","2","2","0","0","0","0","1","28.8","28.8","32.6%"
"2","Travis Kelce","TE","KC","2021",11,11,"ppr","2","5","8","74","14.8","24","2","0","1","4","1","0","1","18.8","18.8","100.0%"
"3","Darren Waller","TE","LV","2021",11,11,"ppr","3","7","8","116","16.6","31","5","0","0","0","0","0","1","18.6","18.6","74.7%"
"4","Adam Trautman","TE","NO","2021",11,11,"ppr","4","5","8","58","11.6","19","0","1","0","0","0","0","1","16.8","16.8","0.7%"
"5","Mark Andrews","TE","BAL","2021",11,11,"ppr","5","8","10","73","9.1","16","0","0","0","0","0","0","1","15.3","15.3","99.9%"
"6","Dawson Knox","TE","BUF","2021",11,11,"ppr","6","6","10","80","13.3","31","2","0","0","0","0","0","1","14.0","14.0","74.4%"
"7","George Kittle","TE","SF","2021",11,11,"ppr","7","4","4","34","8.5","13","0","1","0","0","0","0","1","13.4","13.4","98.9%"
"8","Rob Gronkowski","TE","FA","2021",11,11,"ppr","8","6","8","71","11.8","35","2","0","0","0","0","0","1","13.1","13.1","1.0%"
"9","Josiah Deguara","TE","GB","2021",11,11,"ppr","9","2","2","37","18.5","25","1","1","0","0","0","0","1","11.7","11.7","0.1%"
"10","Eric Ebron","TE","FA","2021",11,11,"ppr","10","3","3","24","8.0","18","0","1","0","0","0","0","1","11.4","11.4","0.0%"
"11","Dalton Schultz","TE","DAL","2021",11,11,"ppr","11","6","8","53","8.8","19","0","0","0","0","0","0","1","11.3","11.3","96.1%"
"12","Dallas Goedert","TE","PHI","2021",11,11,"ppr","12","5","8","62","12.4","16","0","0","0","0","0","0","1","11.2","11.2","88.2%"
"13","T.J. Hockenson","TE","MIN","2021",11,11,"ppr","13","6","8","51","8.5","24","1","0","0","0","0","0","1","11.1","11.1","98.5%"
"14","Pat Freiermuth","TE","PIT","2021",11,11,"ppr","14","4","7","11","2.8","5","0","1","0","0","0","0","1","11.1","11.1","93.9%"
"15","Mike Gesicki","TE","MIA","2021",11,11,"ppr","15","5","6","50","10.0","26","1","0","0","0","0","0","1","10.0","10.0","37.4%"
"16","Austin Hooper","TE","TEN","2021",11,11,"ppr","16","4","7","53","13.3","20","2","0","0","0","0","0","1","9.3","9.3","13.8%"
"17","Foster Moreau","TE","LV","2021",11,11,"ppr","17","1","2","19","19.0","19","0","1","0","0","0","0","1","8.9","8.9","29.1%"
"18","Donald Parham Jr.","TE","LAC","2021",11,11,"ppr","18","4","5","38","9.5","12","0","0","0","0","0","0","1","7.8","7.8","0.1%"
"19","Durham Smythe","TE","MIA","2021",11,11,"ppr","19","4","5","37","9.3","18","0","0","0","0","0","0","1","7.7","7.7","0.1%"
"20","Anthony Firkser","TE","ATL","2021",11,11,"ppr","20","5","7","26","5.2","7","0","0","0","0","0","0","1","7.6","7.6","0.0%"
"21","Ryan Griffin","TE","CHI","2021",11,11,"ppr","21","3","4","39","13.0","29","1","0","0","0","0","0","1","6.9","6.9","0.0%"
"22","Gerald Everett","TE","LAC","2021",11,11,"ppr","22","3","4","37","12.3","16","0","0","0","0","0","0","1","6.7","6.7","84.7%"
"23","Tyler Conklin","TE","NYJ","2021",11,11,"ppr","23","3","3","35","11.7","15","0","0","0","0","0","0","1","6.5","6.5","35.3%"
"24","Jack Doyle","TE","FA","2021",11,11,"ppr","24","3","5","30","10.0","18","0","0","0","0","0","0","1","6.0","6.0","2.0%"
"25","Kyle Pitts","TE","ATL","2021",11,11,"ppr","25","3","5","29","9.7","16","0","0","0","0","0","0","1","5.9","5.9","41.3%"
