"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","DeAndre Hopkins","WR","ARI","2018",15,15,"ppr","1","10","11","170","17.0","45","5","2","0","0","0","0","1","39.0","39.0","98.4%"
"2","Mike Williams","WR","LAC","2018",15,15,"ppr","2","7","9","76","10.9","38","2","2","1","19","1","0","1","36.5","36.5","95.8%"
"3","Alshon Jeffery","WR","FA","2018",15,15,"ppr","3","8","8","160","20.0","50","7","0","0","0","0","0","1","24.0","24.0","0.0%"
"4","Doug Baldwin","WR","FA","2018",15,15,"ppr","4","4","6","77","19.3","35","3","2","0","0","0","0","1","23.7","23.7","0.0%"
"5","Robbie Anderson","WR","ARI","2018",15,15,"ppr","5","7","11","96","13.7","26","2","1","0","0","0","0","1","22.6","22.6","6.7%"
"6","Davante Adams","WR","LV","2018",15,15,"ppr","6","8","13","119","14.9","28","3","0","0","0","0","0","1","21.9","21.9","100.0%"
"7","Kenny Golladay","WR","NYG","2018",15,15,"ppr","7","7","8","146","20.9","40","8","0","0","0","0","0","1","21.6","21.6","6.7%"
"8","Robert Foster","WR","IND","2018",15,15,"ppr","8","4","5","108","27.0","42","6","1","0","0","0","0","1","20.8","20.8","0.0%"
"9","Julio Jones","WR","TB","2018",15,15,"ppr","9","6","8","82","13.7","22","2","1","0","0","0","0","1","20.2","20.2","18.9%"
"10","Robert Woods","WR","TEN","2018",15,15,"ppr","10","7","9","74","10.6","20","1","0","1","19","0","0","1","16.3","16.3","44.0%"
"11","Mike Evans","WR","TB","2018",15,15,"ppr","11","4","9","121","30.3","64","6","0","0","0","0","0","1","16.1","16.1","98.6%"
"12","Julian Edelman","WR","FA","2018",15,15,"ppr","12","7","11","90","12.9","34","3","0","0","0","0","0","1","16.0","16.0","12.1%"
"13","Stefon Diggs","WR","BUF","2018",15,15,"ppr","13","4","7","49","12.3","17","0","1","1","9","0","0","1","15.8","15.8","100.0%"
"14","Larry Fitzgerald","WR","FA","2018",15,15,"ppr","14","7","8","82","11.7","26","1","0","0","0","0","0","1","15.2","15.2","0.1%"
