"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Tyler Eifert","TE","FA","2016",14,14,"ppr","1","5","6","48","9.6","14","0","2","0","0","0","0","1","21.8","21.8","0.0%"
"2","Zach Ertz","TE","ARI","2016",14,14,"ppr","2","10","13","112","11.2","29","1","0","0","0","0","0","1","21.2","21.2","32.6%"
"3","Martellus Bennett","TE","FA","2016",14,14,"ppr","3","4","4","70","17.5","27","1","1","0","0","0","0","1","17.0","17.0","23.0%"
"4","Kyle Rudolph","TE","TB","2016",14,14,"ppr","4","4","8","60","15.0","44","1","1","0","0","0","0","1","16.0","16.0","0.6%"
"5","Travis Kelce","TE","KC","2016",14,14,"ppr","5","5","8","101","20.2","34","2","0","0","0","0","0","1","15.1","15.1","100.0%"
"6","Charles Clay","TE","FA","2016",14,14,"ppr","6","3","6","52","17.3","40","1","1","0","0","0","0","1","14.2","14.2","0.0%"
"7","Trey Burton","TE","FA","2016",14,14,"ppr","7","7","10","65","9.3","16","0","0","0","0","0","0","1","13.5","13.5","0.0%"
"8","Greg Olsen","TE","FA","2016",14,14,"ppr","8","4","7","87","21.8","36","2","0","0","0","0","0","1","12.7","12.7","7.0%"
"9","Antonio Gates","TE","FA","2016",14,14,"ppr","9","5","9","61","12.2","27","1","0","0","0","0","0","1","11.1","11.1","0.2%"
"10","Jack Doyle","TE","FA","2016",14,14,"ppr","10","5","6","55","11.0","15","0","0","0","0","0","0","1","10.5","10.5","2.0%"
"11","Daniel Brown","TE","FA","2016",14,14,"ppr","11","6","6","42","7.0","11","0","0","0","0","0","0","1","10.2","10.2","0.0%"
"12","Jermaine Gresham","TE","FA","2016",14,14,"ppr","12","5","7","45","9.0","14","0","0","0","0","0","0","1","9.5","9.5","0.0%"
"13","Hunter Henry","TE","NE","2016",14,14,"ppr","13","2","5","13","6.5","9","0","1","0","0","0","0","1","9.3","9.3","38.7%"
"14","Dion Sims","TE","FA","2016",14,14,"ppr","14","2","2","9","4.5","7","0","1","0","0","0","0","1","8.9","8.9","0.0%"
"15","Cameron Brate","TE","TB","2016",14,14,"ppr","15","4","5","47","11.8","18","0","0","0","0","0","0","1","8.7","8.7","1.6%"
"16","A.J. Derby","TE","FA","2016",14,14,"ppr","16","5","5","57","11.4","17","0","0","0","0","0","1","1","8.7","8.7","0.0%"
"17","Darren Waller","TE","LV","2016",14,14,"ppr","17","1","3","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","74.7%"
"18","Eric Ebron","TE","FA","2016",14,14,"ppr","18","4","5","32","8.0","14","0","0","0","0","0","0","1","7.2","7.2","0.0%"
"19","Jason Witten","TE","FA","2016",14,14,"ppr","19","4","7","26","6.5","13","0","0","0","0","0","0","1","6.6","6.6","0.0%"
"20","Austin Seferian-Jenkins","TE","FA","2016",14,14,"ppr","20","3","3","35","11.7","14","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"21","C.J. Fiedorowicz","TE","FA","2016",14,14,"ppr","21","3","7","32","10.7","20","1","0","0","0","0","0","1","6.2","6.2","0.0%"
"22","Delanie Walker","TE","FA","2016",14,14,"ppr","22","2","7","30","15.0","23","1","0","1","8","0","0","1","5.8","5.8","0.1%"
"23","Dennis Pitta","TE","FA","2016",14,14,"ppr","23","4","5","18","4.5","10","0","0","0","0","0","0","1","5.8","5.8","0.0%"
"24","Gary Barnidge","TE","FA","2016",14,14,"ppr","24","3","5","27","9.0","13","0","0","0","0","0","0","1","5.7","5.7","0.1%"
"25","Neal Sterling","TE","FA","2016",14,14,"ppr","25","3","5","27","9.0","13","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"26","Mychal Rivera","TE","FA","2016",14,14,"ppr","26","3","5","26","8.7","14","0","0","0","0","0","0","1","5.6","5.6","0.2%"
"27","Ladarius Green","TE","FA","2016",14,14,"ppr","27","2","6","25","12.5","18","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"28","Nick Boyle","TE","BAL","2016",14,14,"ppr","28","3","3","15","5.0","7","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"29","Ryan Griffin","TE","CHI","2016",14,14,"ppr","29","2","2","23","11.5","12","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"30","Clive Walford","TE","FA","2016",14,14,"ppr","30","2","3","21","10.5","18","0","0","0","0","0","0","1","4.1","4.1","0.0%"
"31","Blake Bell","TE","KC","2016",14,14,"ppr","31","1","2","30","30.0","30","1","0","0","0","0","0","1","4.0","4.0","0.0%"
"32","Ben Koyack","TE","FA","2016",14,14,"ppr","32","2","2","19","9.5","15","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"33","Will Tye","TE","FA","2016",14,14,"ppr","33","2","2","19","9.5","12","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"34","Brandon Bostick","TE","FA","2016",14,14,"ppr","34","2","2","17","8.5","14","0","0","0","0","0","0","1","3.7","3.7","0.2%"
"35","Jerell Adams","TE","FA","2016",14,14,"ppr","35","2","2","11","5.5","6","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"36","Levine Toilolo","TE","FA","2016",14,14,"ppr","36","1","1","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"37","Brent Celek","TE","FA","2016",14,14,"ppr","37","2","3","7","3.5","9","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"38","Anthony Fasano","TE","FA","2016",14,14,"ppr","38","1","2","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.1%"
"39","Jimmy Graham","TE","FA","2016",14,14,"ppr","39","1","4","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"40","Jared Cook","TE","FA","2016",14,14,"ppr","40","1","2","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"41","David Johnson","TE","FA","2016",14,14,"ppr","41","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"42","Lance Kendricks","TE","FA","2016",14,14,"ppr","42","1","3","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"43","Darren Fells","TE","FA","2016",14,14,"ppr","43","1","3","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"44","Nick O'Leary","TE","FA","2016",14,14,"ppr","44","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"45","Seth DeValve","TE","FA","2016",14,14,"ppr","45","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"46","Luke Willson","TE","FA","2016",14,14,"ppr","46","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"47","Jordan Reed","TE","FA","2016",14,14,"ppr","47","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","19.0%"
"48","Brandon Myers","TE","FA","2016",14,14,"ppr","48","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"49","Tyler Higbee","TE","LAR","2016",14,14,"ppr","49","1","4","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","71.9%"
"50","Richard Rodgers","TE","LAC","2016",14,14,"ppr","50","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"51","John Phillips","TE","FA","2016",14,14,"ppr","51","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"52","Randall Telfer","TE","FA","2016",14,14,"ppr","52","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"53","Coby Fleener","TE","FA","2016",14,14,"ppr","53","1","3","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"54","Austin Hooper","TE","TEN","2016",14,14,"ppr","54","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","13.8%"
"55","Jesse James","TE","CLE","2016",14,14,"ppr","55","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"56","Garrett Celek","TE","FA","2016",14,14,"ppr","56","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"57","Vernon Davis","TE","FA","2016",14,14,"ppr","57","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","1.6%"
"58","Rhett Ellison","TE","FA","2016",14,14,"ppr","58","1","2","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"59","Dwayne Allen","TE","FA","2016",14,14,"ppr","59","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Derek Carrier","TE","FA","2016",14,14,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Logan Paulsen","TE","FA","2016",14,14,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Virgil Green","TE","FA","2016",14,14,"ppr","62","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Dominique Jones","TE","FA","2016",14,14,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Kelvin Benjamin","TE","FA","2016",14,14,"ppr","64","1","4","11","11.0","11","0","0","0","0","0","0","1","0.0","0.0","0.1%"
