"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Christian McCaffrey","RB","SF","2019",11,11,"ppr","1","14","70","5.0","18","0","0","11","15","121","11.0","0","0","1","30.1","30.1","100.0%"
"2","Mark Ingram II","RB","NO","2019",11,11,"ppr","2","13","48","3.7","11","0","0","3","4","37","12.3","2","0","1","23.5","23.5","4.3%"
"3","Alvin Kamara","RB","NO","2019",11,11,"ppr","3","13","75","5.8","14","0","0","10","10","47","4.7","0","0","1","22.2","22.2","99.3%"
"4","Austin Ekeler","RB","LAC","2019",11,11,"ppr","4","5","24","4.8","18","0","0","8","12","108","13.5","0","0","1","21.2","21.2","100.0%"
"5","Todd Gurley II","RB","FA","2019",11,11,"ppr","5","25","97","3.9","13","0","1","3","3","36","12.0","0","1","1","20.3","20.3","0.1%"
"6","Ezekiel Elliott","RB","DAL","2019",11,11,"ppr","6","16","45","2.8","8","0","1","2","3","28","14.0","1","1","1","19.3","19.3","97.0%"
"7","Tarik Cohen","RB","FA","2019",11,11,"ppr","7","9","39","4.3","12","0","0","5","6","35","7.0","1","0","1","18.4","18.4","0.0%"
"8","Tony Pollard","RB","DAL","2019",11,11,"ppr","8","2","12","6.0","7","0","0","4","4","44","11.0","1","0","1","17.6","17.6","96.8%"
"9","Joe Mixon","RB","CIN","2019",11,11,"ppr","9","15","86","5.7","30","2","1","1","3","17","17.0","0","0","1","17.3","17.3","99.9%"
"10","Le'Veon Bell","RB","FA","2019",11,11,"ppr","10","18","59","3.3","9","0","1","2","2","33","16.5","0","0","1","17.2","17.2","0.1%"
"11","Gus Edwards","RB","BAL","2019",11,11,"ppr","11","8","112","14.0","63","5","1","0","0","0","0","0","0","1","17.2","17.2","39.7%"
"12","Marlon Mack","RB","DEN","2019",11,11,"ppr","12","14","109","7.8","20","1","1","0","0","0","0","0","0","1","16.9","16.9","5.3%"
"13","Dalvin Cook","RB","MIN","2019",11,11,"ppr","13","11","26","2.4","5","0","1","5","6","31","6.2","0","0","1","16.7","16.7","100.0%"
"14","LeSean McCoy","RB","FA","2019",11,11,"ppr","14","7","29","4.1","8","0","1","4","6","28","7.0","0","0","1","15.7","15.7","2.0%"
"15","Jonathan Williams","RB","WAS","2019",11,11,"ppr","15","13","116","8.9","48","3","0","1","1","31","31.0","0","0","1","15.7","15.7","0.0%"
"16","Jaylen Samuels","RB","FA","2019",11,11,"ppr","16","5","26","5.2","11","0","0","5","6","19","3.8","1","0","1","15.5","15.5","0.0%"
"17","Kenyan Drake","RB","BAL","2019",11,11,"ppr","17","16","67","4.2","12","0","0","6","7","13","2.2","0","0","1","14.0","14.0","26.8%"
"18","Derrius Guice","RB","FA","2019",11,11,"ppr","18","7","24","3.4","9","0","0","1","2","45","45.0","1","0","1","13.9","13.9","1.1%"
"19","Josh Jacobs","RB","LV","2019",11,11,"ppr","19","23","112","4.9","21","2","0","3","3","12","4.0","0","1","1","13.4","13.4","99.3%"
