"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Wil Lutz","K","NO","2016",8,8,"ppr",1,4,4,100,53,0,2,0,1,1,1,1,1,16,16,"8.0%"
"2","Graham Gano","K","NYG","2016",8,8,"ppr",2,3,3,100,52,0,1,0,1,1,3,3,1,15,15,"61.0%"
"3","Stephen Gostkowski","K","FA","2016",8,8,"ppr",3,2,2,100,51,0,0,1,0,1,5,5,1,13,13,"0.0%"
"4","Cairo Santos","K","CHI","2016",8,8,"ppr",4,3,4,75,44,0,1,1,1,0,3,3,1,13,13,"13.3%"
"5","Caleb Sturgis","K","FA","2016",8,8,"ppr",5,3,3,100,55,0,0,2,0,1,2,2,1,13,13,"0.0%"
"6","Ryan Succop","K","TB","2016",8,8,"ppr",6,3,3,100,33,0,1,2,0,0,3,4,1,12,12,"34.3%"
"7","Dan Bailey","K","FA","2016",8,8,"ppr",7,3,3,100,49,0,1,1,1,0,2,2,1,12,12,"0.0%"
"8","Dustin Hopkins","K","LAC","2016",8,8,"ppr",8,2,4,50,40,0,1,0,1,0,3,3,1,10,10,"2.7%"
"9","Matt Bryant","K","FA","2016",8,8,"ppr",9,2,2,100,40,0,0,1,1,0,3,3,1,10,10,"1.1%"
"10","Brandon McManus","K","DEN","2016",8,8,"ppr",10,2,2,100,28,0,2,0,0,0,3,3,1,9,9,"36.0%"
"11","Stephen Hauschka","K","FA","2016",8,8,"ppr",11,2,2,100,44,0,1,0,1,0,2,2,1,9,9,"0.0%"
"12","Cody Parkey","K","FA","2016",8,8,"ppr",12,2,2,100,41,0,1,0,1,0,2,2,1,9,9,"0.0%"
"13","Connor Barth","K","FA","2016",8,8,"ppr",13,2,2,100,30,0,1,1,0,0,2,2,1,8,8,"0.0%"
"14","Nick Novak","K","FA","2016",8,8,"ppr",14,2,2,100,36,0,0,2,0,0,2,2,1,8,8,"0.1%"
"15","Matt Prater","K","ARI","2016",8,8,"ppr",15,2,3,66.7,47,0,0,1,1,0,1,1,1,8,8,"14.9%"
"16","Nick Folk","K","NE","2016",8,8,"ppr",16,1,1,100,24,0,1,0,0,0,4,4,1,7,7,"75.5%"
"17","Mason Crosby","K","GB","2016",8,8,"ppr",17,1,1,100,29,0,1,0,0,0,3,3,1,6,6,"3.2%"
"18","Sebastian Janikowski","K","FA","2016",8,8,"ppr",18,1,3,33.3,31,0,0,1,0,0,3,3,1,6,6,"20.0%"
"19","Dan Carpenter","K","FA","2016",8,8,"ppr",19,1,2,50,23,0,1,0,0,0,2,2,1,5,5,"0.2%"
"20","Roberto Aguayo","K","FA","2016",8,8,"ppr",20,1,1,100,41,0,0,0,1,0,1,2,1,5,5,"0.1%"
"21","Blair Walsh","K","FA","2016",8,8,"ppr",21,1,1,100,30,0,0,1,0,0,1,1,1,4,4,"0.1%"
"22","Mike Nugent","K","FA","2016",8,8,"ppr",22,0,1,0,0,0,0,0,0,0,3,4,1,3,3,"1.0%"
"23","Chandler Catanzaro","K","FA","2016",8,8,"ppr",23,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"0.0%"
"24","Adam Vinatieri","K","FA","2016",8,8,"ppr",24,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"0.2%"
"25","Jason Myers","K","SEA","2016",8,8,"ppr",25,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"55.6%"
"26","Josh Lambo","K","FA","2016",8,8,"ppr",26,0,1,0,0,0,0,0,0,0,1,2,1,1,1,"0.0%"
