"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Antonio Brown","WR","FA","2016",10,10,"ppr","1","14","18","154","11.0","44","2","1","1","-10","0","0","1","34.4","34.4","0.2%"
"2","Jordy Nelson","WR","FA","2016",10,10,"ppr","2","12","18","126","10.5","20","1","1","0","0","0","0","1","30.6","30.6","0.1%"
"3","Doug Baldwin","WR","FA","2016",10,10,"ppr","3","6","8","59","9.8","18","0","3","0","0","0","0","1","29.9","29.9","0.0%"
"4","Stefon Diggs","WR","BUF","2016",10,10,"ppr","4","13","15","164","12.6","36","3","0","0","0","0","0","1","29.4","29.4","100.0%"
"5","Allen Robinson II","WR","LAR","2016",10,10,"ppr","5","9","13","107","11.9","19","0","1","0","0","0","0","1","27.7","27.7","36.3%"
"6","Odell Beckham Jr.","WR","FA","2016",10,10,"ppr","6","10","11","97","9.7","21","1","1","0","0","0","0","1","25.7","25.7","19.2%"
"7","Larry Fitzgerald","WR","FA","2016",10,10,"ppr","7","12","18","132","11.0","32","1","0","0","0","0","0","1","25.2","25.2","0.1%"
"8","Dez Bryant","WR","FA","2016",10,10,"ppr","8","6","9","116","19.3","50","1","1","0","0","0","0","1","23.6","23.6","2.6%"
"9","Tyrell Williams","WR","FA","2016",10,10,"ppr","9","5","11","125","25.0","51","3","1","0","0","0","0","1","23.5","23.5","0.0%"
"10","Julio Jones","WR","TB","2016",10,10,"ppr","10","10","16","135","13.5","29","3","0","0","0","0","0","1","23.5","23.5","18.9%"
"11","Demaryius Thomas","WR","FA","2016",10,10,"ppr","11","8","11","87","10.9","18","0","1","0","0","0","0","1","22.7","22.7","0.1%"
"12","Willie Snead IV","WR","SF","2016",10,10,"ppr","12","5","7","47","9.4","24","1","2","0","0","0","0","1","21.7","21.7","0.0%"
"13","Davante Adams","WR","LV","2016",10,10,"ppr","13","6","9","156","26.0","46","3","0","0","0","0","0","1","21.6","21.6","100.0%"
"14","Tyreek Hill","WR","MIA","2016",10,10,"ppr","14","10","13","89","8.9","27","1","0","1","12","0","0","1","20.1","20.1","100.0%"
"15","A.J. Green","WR","ARI","2016",10,10,"ppr","15","7","11","68","9.7","21","1","1","0","0","0","0","1","19.8","19.8","1.7%"
"16","Brandin Cooks","WR","HOU","2016",10,10,"ppr","16","3","5","98","32.7","37","3","1","0","0","0","0","1","18.8","18.8","64.4%"
"17","Jeremy Kerley","WR","FA","2016",10,10,"ppr","17","7","7","71","10.1","24","1","1","0","0","0","1","1","18.1","18.1","0.0%"
"18","Kenny Britt","WR","FA","2016",10,10,"ppr","18","7","10","109","15.6","46","2","0","0","0","0","0","1","17.9","17.9","0.0%"
"19","Steve Smith","WR","FA","2016",10,10,"ppr","19","5","7","60","12.0","17","0","1","0","0","0","0","1","17.0","17.0","0.0%"
"20","Tajae Sharpe","WR","FA","2016",10,10,"ppr","20","3","4","68","22.7","33","2","1","0","0","0","0","1","15.8","15.8","0.0%"
"21","Breshad Perriman","WR","TB","2016",10,10,"ppr","21","3","4","64","21.3","27","2","1","0","0","0","0","1","15.4","15.4","0.2%"
"22","Rishard Matthews","WR","FA","2016",10,10,"ppr","22","3","5","63","21.0","32","2","1","0","0","0","0","1","15.3","15.3","0.0%"
"23","DeVante Parker","WR","NE","2016",10,10,"ppr","23","5","8","103","20.6","56","1","0","0","0","0","0","1","15.3","15.3","13.6%"
"24","Sterling Shepard","WR","NYG","2016",10,10,"ppr","24","5","7","42","8.4","13","0","1","0","0","0","0","1","15.2","15.2","1.3%"
"25","Michael Floyd","WR","FA","2016",10,10,"ppr","25","5","6","101","20.2","35","2","0","0","0","0","0","1","15.1","15.1","0.0%"
"26","Julian Edelman","WR","FA","2016",10,10,"ppr","26","7","9","99","14.1","33","2","0","0","0","0","1","1","14.9","14.9","12.1%"
"27","Devin Funchess","WR","FA","2016",10,10,"ppr","27","3","4","56","18.7","38","1","1","0","0","0","0","1","14.6","14.6","0.0%"
"28","Taylor Gabriel","WR","FA","2016",10,10,"ppr","28","1","5","76","76.0","76","1","1","0","0","0","0","1","14.6","14.6","0.1%"
"29","Jamison Crowder","WR","BUF","2016",10,10,"ppr","29","4","6","37","9.3","14","0","1","1","7","0","0","1","14.4","14.4","1.3%"
"30","Eli Rogers","WR","FA","2016",10,10,"ppr","30","4","5","42","10.5","22","1","1","0","0","0","0","1","14.2","14.2","0.0%"
"31","Pierre Garcon","WR","FA","2016",10,10,"ppr","31","6","10","81","13.5","17","0","0","0","0","0","0","1","14.1","14.1","0.0%"
"32","Kelvin Benjamin","WR","FA","2016",10,10,"ppr","32","7","12","84","12.0","18","0","0","0","0","0","1","1","13.4","13.4","0.1%"
"33","Jordan Matthews","WR","SF","2016",10,10,"ppr","33","6","10","73","12.2","20","2","0","0","0","0","0","1","13.3","13.3","0.0%"
"34","Kenny Stills","WR","FA","2016",10,10,"ppr","34","2","3","47","23.5","39","1","1","0","0","0","0","1","12.7","12.7","0.0%"
"35","Adam Thielen","WR","MIN","2016",10,10,"ppr","35","3","4","21","7.0","11","0","1","1","11","0","0","1","12.2","12.2","90.7%"
"36","Cameron Meredith","WR","FA","2016",10,10,"ppr","36","1","2","50","50.0","50","1","1","0","0","0","0","1","12.0","12.0","0.0%"
"37","Freddie Martino","WR","FA","2016",10,10,"ppr","37","1","1","43","43.0","43","1","1","0","0","0","0","1","11.3","11.3","0.1%"
"38","Jarvis Landry","WR","NO","2016",10,10,"ppr","38","6","6","53","8.8","25","1","0","0","0","0","0","1","11.3","11.3","21.3%"
"39","Jordan Taylor","WR","FA","2016",10,10,"ppr","39","2","2","32","16.0","18","0","1","0","0","0","0","1","11.2","11.2","0.0%"
"40","Mike Evans","WR","TB","2016",10,10,"ppr","40","4","5","66","16.5","39","1","0","0","0","0","0","1","10.6","10.6","98.6%"
"41","Emmanuel Sanders","WR","FA","2016",10,10,"ppr","41","5","9","54","10.8","14","0","0","0","0","0","0","1","10.4","10.4","0.0%"
"42","Tyler Lockett","WR","SEA","2016",10,10,"ppr","42","3","6","72","24.0","36","2","0","0","0","0","0","1","10.2","10.2","94.8%"
"43","Mike Wallace","WR","FA","2016",10,10,"ppr","43","4","5","59","14.8","23","2","0","0","0","0","0","1","9.9","9.9","0.0%"
"44","Robbie Anderson","WR","ARI","2016",10,10,"ppr","44","3","6","69","23.0","52","1","0","0","0","0","0","1","9.9","9.9","6.7%"
"45","DeAndre Hopkins","WR","ARI","2016",10,10,"ppr","45","5","13","48","9.6","16","0","0","0","0","0","0","1","9.8","9.8","98.4%"
"46","Adam Humphries","WR","FA","2016",10,10,"ppr","46","5","8","46","9.2","14","0","0","1","2","0","0","1","9.8","9.8","1.0%"
"47","Terrelle Pryor Sr.","WR","FA","2016",10,10,"ppr","47","5","9","48","9.6","18","0","0","0","0","0","0","1","9.8","9.8","0.0%"
"48","Marqise Lee","WR","FA","2016",10,10,"ppr","48","4","6","50","12.5","18","0","0","1","6","0","0","1","9.6","9.6","0.0%"
"49","Ted Ginn Jr.","WR","FA","2016",10,10,"ppr","49","5","8","44","8.8","14","0","0","1","1","0","0","1","9.5","9.5","0.0%"
"50","Dontrelle Inman","WR","FA","2016",10,10,"ppr","50","5","9","43","8.6","14","0","0","0","0","0","0","1","9.3","9.3","0.0%"
"51","Kendall Wright","WR","FA","2016",10,10,"ppr","51","2","3","8","4.0","6","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"52","Alshon Jeffery","WR","FA","2016",10,10,"ppr","52","4","9","47","11.8","16","0","0","0","0","0","0","1","8.7","8.7","0.0%"
"53","Cole Beasley","WR","BUF","2016",10,10,"ppr","53","5","9","33","6.6","10","0","0","0","0","0","0","1","8.3","8.3","1.5%"
"54","Quinton Patton","WR","FA","2016",10,10,"ppr","54","3","9","52","17.3","45","1","0","0","0","0","0","1","8.2","8.2","0.2%"
"55","Paul Richardson Jr.","WR","FA","2016",10,10,"ppr","55","2","3","52","26.0","39","1","0","0","0","0","0","1","7.2","7.2","0.0%"
"56","Randall Cobb","WR","GB","2016",10,10,"ppr","56","4","8","31","7.8","11","0","0","0","0","0","0","1","7.1","7.1","5.6%"
"57","Albert Wilson","WR","LV","2016",10,10,"ppr","57","4","7","25","6.3","10","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"58","John Brown","WR","BUF","2016",10,10,"ppr","58","2","4","30","15.0","21","1","0","1","10","0","0","1","6.0","6.0","0.1%"
"59","Cecil Shorts","WR","FA","2016",10,10,"ppr","59","2","5","38","19.0","22","1","0","0","0","0","0","1","5.8","5.8","0.0%"
"60","Maurice Harris","WR","FA","2016",10,10,"ppr","60","3","3","28","9.3","15","0","0","0","0","0","0","1","5.8","5.8","0.0%"
"61","Brandon Marshall","WR","FA","2016",10,10,"ppr","61","4","6","15","3.8","6","0","0","0","0","0","0","1","5.5","5.5","2.6%"
"62","Tavon Austin","WR","FA","2016",10,10,"ppr","62","2","7","19","9.5","20","1","0","2","10","0","0","1","4.9","4.9","0.0%"
"63","Cobi Hamilton","WR","FA","2016",10,10,"ppr","63","1","1","39","39.0","39","1","0","0","0","0","0","1","4.9","4.9","0.0%"
"64","Jordan Norwood","WR","FA","2016",10,10,"ppr","64","3","3","18","6.0","9","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"65","Corey Coleman","WR","FA","2016",10,10,"ppr","65","3","5","17","5.7","13","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"66","Torrey Smith","WR","FA","2016",10,10,"ppr","66","2","4","26","13.0","21","1","0","0","0","0","0","1","4.6","4.6","0.0%"
"67","Jermaine Kearse","WR","FA","2016",10,10,"ppr","67","2","7","26","13.0","20","1","0","0","0","0","0","1","4.6","4.6","0.0%"
"68","Michael Thomas","WR","NO","2016",10,10,"ppr","68","4","6","40","10.0","16","0","0","0","0","0","2","1","4.0","4.0","26.7%"
