"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Devonta Freeman","RB","FA","2016",3,3,"ppr","1","14","152","10.9","48","3","0","5","5","55","11.0","1","0","1","31.7","31.7","0.0%"
"2","Tevin Coleman","RB","SF","2016",3,3,"ppr","2","12","42","3.5","9","0","3","3","3","47","15.7","0","0","1","29.9","29.9","0.6%"
"3","LeSean McCoy","RB","FA","2016",3,3,"ppr","3","17","110","6.5","24","1","2","3","4","6","2.0","0","0","1","26.6","26.6","2.0%"
"4","DeMarco Murray","RB","FA","2016",3,3,"ppr","4","16","114","7.1","36","1","1","5","5","41","8.2","0","0","1","26.5","26.5","0.1%"
"5","David Johnson","RB","NO","2016",3,3,"ppr","5","19","83","4.4","22","1","2","3","6","28","9.3","0","0","1","26.1","26.1","0.1%"
"6","Carlos Hyde","RB","FA","2016",3,3,"ppr","6","21","103","4.9","34","1","2","1","1","2","2.0","0","0","1","25.5","25.5","0.0%"
"7","Christine Michael","RB","FA","2016",3,3,"ppr","7","20","106","5.3","41","1","2","2","3","5","2.5","0","0","1","25.1","25.1","0.0%"
"8","Darren Sproles","RB","FA","2016",3,3,"ppr","8","2","-1","-0.5","0","0","0","6","6","128","21.3","1","0","1","24.7","24.7","0.1%"
"9","Charles Sims","RB","FA","2016",3,3,"ppr","9","13","55","4.2","23","1","1","6","8","69","11.5","0","0","1","24.4","24.4","0.0%"
"10","Mark Ingram II","RB","NO","2016",3,3,"ppr","10","15","77","5.1","17","0","0","4","6","30","7.5","1","0","1","22.7","22.7","4.3%"
"11","LeGarrette Blount","RB","FA","2016",3,3,"ppr","11","24","105","4.4","41","1","2","0","0","0","0","0","0","1","22.5","22.5","0.1%"
"12","Jeremy Hill","RB","FA","2016",3,3,"ppr","12","17","97","5.7","50","1","2","0","0","0","0","0","0","1","21.7","21.7","0.0%"
"13","Todd Gurley II","RB","FA","2016",3,3,"ppr","13","27","85","3.1","16","0","2","1","2","-5","-5.0","0","0","1","21.0","21.0","0.1%"
"14","Ezekiel Elliott","RB","DAL","2016",3,3,"ppr","14","30","140","4.7","21","1","0","2","2","20","10.0","0","0","1","18.0","18.0","97.0%"
"15","Melvin Gordon III","RB","KC","2016",3,3,"ppr","15","16","35","2.2","7","0","1","4","7","43","10.8","0","0","1","17.8","17.8","29.3%"
"16","Shane Vereen","RB","FA","2016",3,3,"ppr","16","11","67","6.1","25","1","1","2","5","28","14.0","0","1","1","15.5","15.5","0.0%"
"17","Frank Gore","RB","FA","2016",3,3,"ppr","17","21","82","3.9","19","0","1","1","3","1","1.0","0","0","1","15.3","15.3","12.1%"
"18","Lamar Miller","RB","FA","2016",3,3,"ppr","18","21","80","3.8","15","0","0","4","5","27","6.8","0","0","1","14.7","14.7","0.0%"
"19","Wendell Smallwood","RB","FA","2016",3,3,"ppr","19","17","79","4.6","14","0","1","0","0","0","0","0","0","1","13.9","13.9","0.0%"
"20","Orleans Darkwa","RB","FA","2016",3,3,"ppr","20","10","53","5.3","15","0","1","1","1","9","9.0","0","0","1","13.2","13.2","0.0%"
"21","Jordan Howard","RB","FA","2016",3,3,"ppr","21","9","45","5.0","36","1","0","4","6","47","11.8","0","0","1","13.2","13.2","0.0%"
"22","Duke Johnson Jr.","RB","BUF","2016",3,3,"ppr","22","10","69","6.9","17","0","0","5","7","12","2.4","0","0","1","13.1","13.1","0.0%"
"23","Theo Riddick","RB","FA","2016",3,3,"ppr","23","10","9","0.9","8","0","0","7","9","39","5.6","0","0","1","11.8","11.8","0.0%"
"24","Eddie Lacy","RB","FA","2016",3,3,"ppr","24","17","103","6.1","25","1","0","1","2","2","2.0","0","0","1","11.5","11.5","0.3%"
"25","Damien Williams","RB","FA","2016",3,3,"ppr","25","1","15","15.0","15","0","0","3","3","10","3.3","1","0","1","11.5","11.5","1.1%"
"26","Bilal Powell","RB","FA","2016",3,3,"ppr","26","4","30","7.5","13","0","0","6","6","41","6.8","0","1","1","11.1","11.1","0.0%"
"27","Latavius Murray","RB","DEN","2016",3,3,"ppr","27","10","37","3.7","22","1","1","1","1","1","1.0","0","0","1","10.8","10.8","75.6%"
