"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Younghoe Koo","K","ATL","2020",2,2,"ppr",1,4,4,100,42,0,1,1,2,0,3,3,1,17,17,"46.2%"
"2","Justin Tucker","K","BAL","2020",2,2,"ppr",2,4,4,100,47,0,1,2,1,0,3,3,1,16,16,"99.0%"
"3","Rodrigo Blankenship","K","FA","2020",2,2,"ppr",3,4,4,100,44,0,1,2,1,0,2,2,1,15,15,"0.7%"
"4","Harrison Butker","K","KC","2020",2,2,"ppr",4,3,3,100,58,0,0,1,0,2,0,1,1,13,13,"91.8%"
"5","Randy Bullock","K","TEN","2020",2,2,"ppr",5,3,3,100,43,0,1,1,1,0,3,3,1,13,13,"1.5%"
"6","Zane Gonzalez","K","CAR","2020",2,2,"ppr",6,3,3,100,49,0,1,1,1,0,3,3,1,13,13,"0.1%"
"7","Stephen Gostkowski","K","FA","2020",2,2,"ppr",7,2,2,100,51,0,0,0,1,1,3,4,1,12,12,"0.0%"
"8","Ka'imi Fairbairn","K","HOU","2020",2,2,"ppr",8,3,3,100,45,0,0,1,2,0,1,1,1,12,12,"2.0%"
"9","Daniel Carlson","K","LV","2020",2,2,"ppr",9,2,2,100,54,0,1,0,0,1,4,4,1,12,12,"96.6%"
"10","Jason Sanders","K","MIA","2020",2,2,"ppr",10,2,2,100,52,0,0,0,1,1,2,2,1,11,11,"13.2%"
"11","Greg Zuerlein","K","NYJ","2020",2,2,"ppr",11,2,2,100,46,0,0,1,1,0,4,4,1,11,11,"15.9%"
"12","Mason Crosby","K","GB","2020",2,2,"ppr",12,2,2,100,43,0,0,1,1,0,4,4,1,11,11,"3.2%"
"13","Michael Badgley","K","DET","2020",2,2,"ppr",13,2,2,100,41,0,1,0,1,0,2,2,1,9,9,"27.0%"
"14","Sam Ficken","K","DET","2020",2,2,"ppr",14,2,2,100,41,0,1,0,1,0,1,1,1,8,8,"0.0%"
"15","Brandon McManus","K","DEN","2020",2,2,"ppr",15,2,3,66.7,49,0,1,0,1,0,1,1,1,8,8,"36.0%"
"16","Robbie Gould","K","SF","2020",2,2,"ppr",16,1,1,100,46,0,0,0,1,0,4,4,1,8,8,"42.9%"
"17","Graham Gano","K","NYG","2020",2,2,"ppr",17,2,3,66.7,39,0,0,2,0,0,1,1,1,7,7,"61.0%"
"18","Ryan Succop","K","TB","2020",2,2,"ppr",18,1,1,100,33,0,0,1,0,0,4,4,1,7,7,"34.3%"
"19","Tyler Bass","K","BUF","2020",2,2,"ppr",19,1,1,100,39,0,0,1,0,0,4,4,1,7,7,"94.4%"
"20","Sam Sloman","K","FA","2020",2,2,"ppr",20,1,1,100,30,0,0,1,0,0,4,5,1,7,7,"0.0%"
"21","Jake Elliott","K","PHI","2020",2,2,"ppr",21,2,2,100,38,0,0,2,0,0,1,1,1,7,7,"27.9%"
"22","Wil Lutz","K","NO","2020",2,2,"ppr",22,1,1,100,31,0,0,1,0,0,3,3,1,6,6,"8.0%"
"23","Nick Folk","K","NE","2020",2,2,"ppr",23,1,2,50,25,0,1,0,0,0,3,3,1,6,6,"75.5%"
"24","Josh Lambo","K","FA","2020",2,2,"ppr",24,1,1,100,35,0,0,1,0,0,3,4,1,6,6,"0.0%"
"25","Chris Boswell","K","PIT","2020",2,2,"ppr",25,1,1,100,21,0,1,0,0,0,3,3,1,6,6,"14.1%"
"26","Joey Slye","K","WAS","2020",2,2,"ppr",26,1,1,100,23,0,1,0,0,0,2,2,1,5,5,"2.0%"
"27","Jason Myers","K","SEA","2020",2,2,"ppr",27,0,0,0,0,0,0,0,0,0,5,5,1,5,5,"55.6%"
"28","Cody Parkey","K","FA","2020",2,2,"ppr",28,0,0,0,0,0,0,0,0,0,5,5,1,5,5,"0.0%"
"29","Cairo Santos","K","CHI","2020",2,2,"ppr",29,1,2,50,34,0,0,1,0,0,2,2,1,5,5,"13.3%"
"30","Dan Bailey","K","FA","2020",2,2,"ppr",30,1,1,100,21,0,1,0,0,0,0,0,1,3,3,"0.0%"
"31","Matt Prater","K","ARI","2020",2,2,"ppr",31,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"14.9%"
"32","Dustin Hopkins","K","LAC","2020",2,2,"ppr",32,1,1,100,24,0,1,0,0,0,0,0,1,3,3,"2.7%"
"33","Ty Long","K","FA","2020",2,2,"ppr",33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
