"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"13","Marlon Mack","RB","DEN","2019",16,16,"ppr","13","16","95","5.9","30","2","1","2","2","6","3.0","0","0","1","18.1","18.1","5.3%"
"14","Rex Burkhead","RB","HOU","2019",16,16,"ppr","14","5","20","4.0","6","0","1","4","4","77","19.3","0","1","1","17.7","17.7","12.7%"
"15","Mark Ingram II","RB","NO","2019",16,16,"ppr","15","8","55","6.9","27","1","0","2","2","36","18.0","1","0","1","17.1","17.1","4.3%"
"16","Todd Gurley II","RB","FA","2019",16,16,"ppr","16","15","48","3.2","8","0","2","0","2","0","0","0","0","1","16.8","16.8","0.1%"
"17","Ezekiel Elliott","RB","DAL","2019",16,16,"ppr","17","13","47","3.6","10","0","0","7","7","37","5.3","0","0","1","15.4","15.4","97.0%"
"18","Jordan Wilkins","RB","IND","2019",16,16,"ppr","18","9","84","9.3","38","2","1","0","0","0","0","0","0","1","14.4","14.4","0.0%"
"19","Justice Hill","RB","BAL","2019",16,16,"ppr","19","3","19","6.3","18","0","1","3","4","32","10.7","0","0","1","14.1","14.1","0.8%"
"20","Nyheim Hines","RB","BUF","2019",16,16,"ppr","20","1","4","4.0","4","0","0","1","1","2","2.0","0","0","1","13.6","13.6","29.1%"
"21","Adrian Peterson","RB","FA","2019",16,16,"ppr","21","15","36","2.4","17","0","1","2","2","19","9.5","0","0","1","13.5","13.5","2.1%"
"22","Leonard Fournette","RB","TB","2019",16,16,"ppr","22","15","71","4.7","23","1","0","3","6","34","11.3","0","0","1","13.5","13.5","96.9%"
"23","Le'Veon Bell","RB","FA","2019",16,16,"ppr","23","25","72","2.9","11","0","0","4","4","21","5.3","0","0","1","13.3","13.3","0.1%"
"24","Myles Gaskin","RB","MIA","2019",16,16,"ppr","24","16","55","3.4","15","0","1","1","3","3","3.0","0","0","1","12.8","12.8","0.3%"
"25","Austin Ekeler","RB","LAC","2019",16,16,"ppr","25","4","11","2.8","5","0","0","5","6","58","11.6","0","0","1","11.9","11.9","100.0%"
"26","Ameer Abdullah","RB","LV","2019",16,16,"ppr","26","4","27","6.8","14","0","0","6","7","31","5.2","0","0","1","11.8","11.8","3.4%"
"27","Royce Freeman","RB","HOU","2019",16,16,"ppr","27","9","28","3.1","9","0","1","2","2","9","4.5","0","0","1","11.7","11.7","0.0%"
"28","Raheem Mostert","RB","MIA","2019",16,16,"ppr","28","11","53","4.8","16","0","1","0","1","0","0","0","0","1","11.3","11.3","81.2%"
"29","Sony Michel","RB","LAC","2019",16,16,"ppr","29","21","96","4.6","25","1","0","1","2","5","5.0","0","0","1","11.1","11.1","2.2%"
"30","Carlos Hyde","RB","FA","2019",16,16,"ppr","30","17","27","1.6","6","0","1","1","1","10","10.0","0","0","1","10.7","10.7","0.0%"
"31","Travis Homer","RB","SEA","2019",16,16,"ppr","31","5","16","3.2","17","0","0","6","8","26","4.3","0","0","1","10.2","10.2","22.6%"
"32","Dion Lewis","RB","FA","2019",16,16,"ppr","32","15","69","4.6","17","0","0","1","2","19","19.0","0","0","1","9.8","9.8","2.0%"
"33","Joe Mixon","RB","CIN","2019",16,16,"ppr","33","21","50","2.4","9","0","0","2","2","23","11.5","0","0","1","9.3","9.3","99.9%"
"34","Chris Thompson","RB","FA","2019",16,16,"ppr","34","8","34","4.3","11","0","0","4","4","18","4.5","0","0","1","9.2","9.2","0.0%"
"35","Gus Edwards","RB","BAL","2019",16,16,"ppr","35","12","66","5.5","10","0","0","1","1","7","7.0","0","0","1","8.3","8.3","39.7%"
"36","Kareem Hunt","RB","CLE","2019",16,16,"ppr","36","2","8","4.0","6","0","0","4","4","33","8.3","0","0","1","8.1","8.1","76.3%"
"37","Boston Scott","RB","PHI","2019",16,16,"ppr","37","3","12","4.0","5","0","0","6","6","7","1.2","0","0","1","7.9","7.9","1.3%"
"38","Jaylen Samuels","RB","FA","2019",16,16,"ppr","38","3","7","2.3","6","0","0","4","6","32","8.0","0","0","1","7.9","7.9","0.0%"
"39","Jamaal Williams","RB","DET","2019",16,16,"ppr","39","6","33","5.5","8","0","0","2","2","19","9.5","0","0","1","7.2","7.2","91.0%"
"40","Chris Carson","RB","FA","2019",16,16,"ppr","40","8","40","5.0","16","0","0","1","1","20","20.0","0","0","1","7.0","7.0","0.3%"
"41","David Montgomery","RB","CHI","2019",16,16,"ppr","41","13","57","4.4","16","0","0","1","1","2","2.0","0","0","1","6.9","6.9","95.6%"
"42","James White","RB","FA","2019",16,16,"ppr","42","3","5","1.7","4","0","0","4","5","24","6.0","0","0","1","6.9","6.9","0.1%"
"43","Jalen Richard","RB","FA","2019",16,16,"ppr","43","5","11","2.2","5","0","0","4","4","18","4.5","0","0","1","6.9","6.9","1.0%"
"44","Brian Hill","RB","FA","2019",16,16,"ppr","44","7","66","9.4","18","0","0","0","0","0","0","0","0","1","6.6","6.6","0.0%"
"45","Dare Ogunbowale","RB","HOU","2019",16,16,"ppr","45","0","0","0","0","0","0","3","5","34","11.3","0","0","1","6.4","6.4","3.7%"
"46","Qadree Ollison","RB","DAL","2019",16,16,"ppr","46","1","3","3.0","3","0","1","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"47","Tarik Cohen","RB","FA","2019",16,16,"ppr","47","2","8","4.0","6","0","0","3","4","25","8.3","0","0","1","6.3","6.3","0.0%"
"48","Devin Singletary","RB","BUF","2019",16,16,"ppr","48","15","46","3.1","12","0","0","1","1","2","2.0","0","0","1","5.8","5.8","91.7%"
"49","Spencer Ware","RB","FA","2019",16,16,"ppr","49","5","14","2.8","5","0","0","2","3","22","11.0","0","0","1","5.6","5.6","0.0%"
"50","Kerryon Johnson","RB","FA","2019",16,16,"ppr","50","10","42","4.2","8","0","0","1","1","1","1.0","0","0","1","5.3","5.3","0.0%"
"51","Latavius Murray","RB","DEN","2019",16,16,"ppr","51","7","14","2.0","5","0","0","2","3","11","5.5","0","0","1","4.5","4.5","75.6%"
"52","Nick Chubb","RB","CLE","2019",16,16,"ppr","52","15","45","3.0","12","0","0","0","1","0","0","0","0","1","4.5","4.5","99.9%"
"53","Mike Boone","RB","DEN","2019",16,16,"ppr","53","11","28","2.5","7","0","0","1","1","5","5.0","0","0","1","4.3","4.3","5.3%"
"54","Giovani Bernard","RB","TB","2019",16,16,"ppr","54","2","3","1.5","3","0","0","2","3","12","6.0","0","0","1","3.5","3.5","0.2%"
"55","Bo Scarbrough","RB","FA","2019",16,16,"ppr","55","8","34","4.3","18","0","0","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"56","Kyle Juszczyk","RB","SF","2019",16,16,"ppr","56","0","0","0","0","0","0","1","2","23","23.0","0","0","1","3.3","3.3","0.4%"
"57","Tevin Coleman","RB","SF","2019",16,16,"ppr","57","5","33","6.6","12","0","0","0","0","0","0","0","0","1","3.3","3.3","0.6%"
"58","James Conner","RB","ARI","2019",16,16,"ppr","58","6","32","5.3","15","0","0","0","0","0","0","0","0","1","3.2","3.2","97.8%"
"59","C.J. Ham","RB","MIN","2019",16,16,"ppr","59","0","0","0","0","0","0","2","4","12","6.0","0","0","1","3.2","3.2","0.1%"
"60","Patrick Laird","RB","TB","2019",16,16,"ppr","60","8","17","2.1","7","0","0","1","1","1","1.0","0","0","1","2.8","2.8","0.0%"
"61","Dalyn Dawkins","RB","FA","2019",16,16,"ppr","61","9","24","2.7","14","0","0","0","1","0","0","0","0","1","2.4","2.4","0.1%"
"62","Keith Smith","RB","ATL","2019",16,16,"ppr","62","0","0","0","0","0","0","1","1","13","13.0","0","0","1","2.3","2.3","0.0%"
"63","Kerrith Whyte Jr.","RB","FA","2019",16,16,"ppr","63","6","22","3.7","7","0","0","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"64","Ty Johnson","RB","NYJ","2019",16,16,"ppr","64","3","20","6.7","8","0","0","0","0","0","0","0","0","1","2.0","2.0","3.4%"
"65","Ty Montgomery","RB","NE","2019",16,16,"ppr","65","2","7","3.5","7","0","0","1","1","1","1.0","0","0","1","1.8","1.8","0.5%"
"66","Bilal Powell","RB","FA","2019",16,16,"ppr","66","1","3","3.0","3","0","0","1","2","5","5.0","0","0","1","1.8","1.8","0.0%"
"67","David Johnson","RB","NO","2019",16,16,"ppr","67","2","3","1.5","2","0","0","1","1","4","4.0","0","0","1","1.7","1.7","0.1%"
"68","Tyler Ervin","RB","FA","2019",16,16,"ppr","68","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.6","1.6","0.0%"
"69","Dontrell Hilliard","RB","TEN","2019",16,16,"ppr","69","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","8.0%"
"70","Benny Snell Jr.","RB","PIT","2019",16,16,"ppr","70","7","14","2.0","6","0","0","0","0","0","0","0","0","1","1.4","1.4","1.4%"
"71","Darwin Thompson","RB","SEA","2019",16,16,"ppr","71","5","14","2.8","8","0","0","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"72","C.J. Prosise","RB","FA","2019",16,16,"ppr","72","4","14","3.5","9","0","0","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"73","Devontae Booker","RB","FA","2019",16,16,"ppr","73","0","0","0","0","0","0","1","2","2","2.0","0","0","1","1.2","1.2","0.0%"
"74","Reggie Bonnafon","RB","FA","2019",16,16,"ppr","74","2","12","6.0","7","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"75","Darrell Henderson Jr.","RB","FA","2019",16,16,"ppr","75","2","7","3.5","7","0","0","0","0","0","0","0","0","1","0.7","0.7","25.4%"
"76","Duke Johnson Jr.","RB","BUF","2019",16,16,"ppr","76","2","4","2.0","6","0","0","1","4","12","12.0","0","1","1","0.6","0.6","0.0%"
"77","De'Lance Turner","RB","FA","2019",16,16,"ppr","77","4","6","1.5","5","0","0","0","0","0","0","0","0","1","0.6","0.6","0.1%"
"78","Ryquell Armstead","RB","FA","2019",16,16,"ppr","78","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"79","Trayveon Williams","RB","CIN","2019",16,16,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"80","Alec Ingold","RB","MIA","2019",16,16,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"81","Khari Blasingame","RB","CHI","2019",16,16,"ppr","81","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"82","Andrew Beck","RB","DEN","2019",16,16,"ppr","82","1","3","3.0","3","0","0","1","1","1","1.0","0","0","1","0.0","0.0","0.0%"
"83","Cullen Gillaspia","RB","SEA","2019",16,16,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Devine Ozigbo","RB","DEN","2019",16,16,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Ryan Nall","RB","FA","2019",16,16,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","D'Ernest Johnson","RB","CLE","2019",16,16,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"87","Anthony Sherman","RB","FA","2019",16,16,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Taiwan Jones","RB","BUF","2019",16,16,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Nick Bellore","RB","SEA","2019",16,16,"ppr","89","0","0","0","0","0","0","1","1","3","3.0","1","0","1","0.0","0.0","0.1%"
"90","Cordarrelle Patterson","RB","ATL","2019",16,16,"ppr","90","1","16","16.0","16","0","0","1","1","5","5.0","0","0","1","0.0","0.0","85.6%"
"91","Jamize Olawale","RB","FA","2019",16,16,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Brandon Bolden","RB","LV","2019",16,16,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"93","Frank Gore","RB","FA","2019",16,16,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","12.1%"
"94","Kenjon Barner","RB","FA","2019",16,16,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","J.P. Holtz","RB","NO","2019",16,16,"ppr","95","0","0","0","0","0","0","1","1","13","13.0","0","0","1","0.0","0.0","0.0%"
"96","Troymaine Pope","RB","FA","2019",16,16,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Elijhaa Penny","RB","FA","2019",16,16,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","J.D. McKissic","RB","WAS","2019",16,16,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","8.4%"
"99","Danny Vitale","RB","FA","2019",16,16,"ppr","99","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"100","Dwayne Washington","RB","NO","2019",16,16,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"101","Derek Watt","RB","PIT","2019",16,16,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"102","Wendell Smallwood","RB","FA","2019",16,16,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Jonathan Williams","RB","WAS","2019",16,16,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Trey Edmunds","RB","FA","2019",16,16,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Patrick Ricard","RB","BAL","2019",16,16,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"106","Matt Breida","RB","NYG","2019",16,16,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.5%"
"107","Buddy Howell","RB","FA","2019",16,16,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Chase Edmonds","RB","DEN","2019",16,16,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","23.9%"
"109","Jason Cabinda","RB","DET","2019",16,16,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Alex Armah Jr.","RB","WAS","2019",16,16,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Zach Line","RB","FA","2019",16,16,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Patrick DiMarco","RB","FA","2019",16,16,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Rod Smith","RB","FA","2019",16,16,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Javorius Allen","RB","FA","2019",16,16,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"115","Michael Burton","RB","KC","2019",16,16,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Mike Davis","RB","FA","2019",16,16,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"117","Senorise Perry","RB","FA","2019",16,16,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Malcolm Brown","RB","LAR","2019",16,16,"ppr","118","1","-1","-1.0","0","0","0","0","1","0","0","0","0","1","-0.1","-0.1","0.1%"
"119","Peyton Barber","RB","FA","2019",16,16,"ppr","119","5","13","2.6","7","0","0","0","0","0","0","0","1","1","-0.7","-0.7","1.0%"
"120","Tony Pollard","RB","DAL","2019",16,16,"ppr","120","2","0","0.0","1","0","0","0","0","0","0","0","1","1","-2.0","-2.0","96.8%"
