"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Mason Crosby","K","GB","2018",2,2,"ppr",1,5,6,83.3,48,0,0,3,2,0,2,2,1,19,19,"3.2%"
"2","Robbie Gould","K","SF","2018",2,2,"ppr",2,3,3,100,45,0,0,1,2,0,3,3,1,14,14,"42.9%"
"3","Randy Bullock","K","TEN","2018",2,2,"ppr",3,2,2,100,40,0,1,0,1,0,4,4,1,11,11,"1.5%"
"4","Dustin Hopkins","K","LAC","2018",2,2,"ppr",4,3,4,75,49,0,1,0,2,0,0,0,1,11,11,"2.7%"
"5","Matt Prater","K","ARI","2018",2,2,"ppr",5,2,2,100,43,0,1,0,1,0,3,3,1,10,10,"14.9%"
"6","Stephen Hauschka","K","FA","2018",2,2,"ppr",6,2,2,100,43,0,0,0,2,0,2,2,1,10,10,"0.0%"
"7","Jason Myers","K","SEA","2018",2,2,"ppr",7,2,2,100,55,0,0,0,1,1,0,1,1,9,9,"55.6%"
"8","Ryan Succop","K","TB","2018",2,2,"ppr",8,2,2,100,42,0,0,1,1,0,2,2,1,9,9,"34.3%"
"9","Stephen Gostkowski","K","FA","2018",2,2,"ppr",9,2,3,66.7,46,0,1,0,1,0,2,2,1,9,9,"0.0%"
"10","Brandon McManus","K","DEN","2018",2,2,"ppr",10,2,2,100,39,0,0,2,0,0,2,2,1,8,8,"36.0%"
"11","Mike Nugent","K","FA","2018",2,2,"ppr",11,2,2,100,46,0,1,0,1,0,1,2,1,8,8,"1.0%"
"12","Brett Maher","K","DAL","2018",2,2,"ppr",12,2,2,100,37,0,1,1,0,0,2,2,1,8,8,"75.1%"
"13","Matt Bryant","K","FA","2018",2,2,"ppr",13,1,1,100,44,0,0,0,1,0,4,4,1,8,8,"1.1%"
"14","Graham Gano","K","NYG","2018",2,2,"ppr",14,1,1,100,54,0,0,0,0,1,3,3,1,8,8,"61.0%"
"15","Wil Lutz","K","NO","2018",2,2,"ppr",15,2,3,66.7,44,0,0,1,1,0,1,1,1,8,8,"8.0%"
"16","Josh Lambo","K","FA","2018",2,2,"ppr",16,1,1,100,28,0,1,0,0,0,4,4,1,7,7,"0.0%"
"17","Caleb Sturgis","K","FA","2018",2,2,"ppr",17,1,1,100,24,0,1,0,0,0,4,4,1,7,7,"0.0%"
"18","Justin Tucker","K","BAL","2018",2,2,"ppr",18,1,1,100,55,0,0,0,0,1,2,2,1,7,7,"99.0%"
"19","Aldrick Rosas","K","FA","2018",2,2,"ppr",19,2,2,100,38,0,1,1,0,0,1,1,1,7,7,"0.0%"
"20","Sebastian Janikowski","K","FA","2018",2,2,"ppr",20,1,1,100,56,0,0,0,0,1,2,2,1,7,7,"20.0%"
"21","Cody Parkey","K","FA","2018",2,2,"ppr",21,1,1,100,25,0,1,0,0,0,3,3,1,6,6,"0.0%"
"22","Zane Gonzalez","K","CAR","2018",2,2,"ppr",22,2,4,50,39,0,0,2,0,0,0,2,1,6,6,"0.1%"
"23","Harrison Butker","K","KC","2018",2,2,"ppr",23,0,0,0,0,0,0,0,0,0,6,6,1,6,6,"91.8%"
"24","Ka'imi Fairbairn","K","HOU","2018",2,2,"ppr",24,1,2,50,34,0,0,1,0,0,2,2,1,5,5,"2.0%"
"25","Chandler Catanzaro","K","FA","2018",2,2,"ppr",25,0,0,0,0,0,0,0,0,0,3,4,1,3,3,"0.0%"
"26","Jake Elliott","K","PHI","2018",2,2,"ppr",26,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"27.9%"
"27","Daniel Carlson","K","LV","2018",2,2,"ppr",27,0,3,0,0,0,0,0,0,0,3,3,1,3,3,"96.6%"
"28","Chris Boswell","K","PIT","2018",2,2,"ppr",28,0,1,0,0,0,0,0,0,0,3,4,1,3,3,"14.1%"
"29","Adam Vinatieri","K","FA","2018",2,2,"ppr",29,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"0.2%"
"30","Jason Sanders","K","MIA","2018",2,2,"ppr",30,0,0,0,0,0,0,0,0,0,2,3,1,2,2,"13.2%"
"31","Phil Dawson","K","FA","2018",2,2,"ppr",31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.1%"
"32","Michael Palardy","K","NE","2018",2,2,"ppr",32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
