"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","James Conner","RB","ARI","2018",5,5,"ppr","1","21","110","5.2","30","2","2","4","4","75","18.8","0","0","1","34.5","34.5","97.8%"
"2","Todd Gurley II","RB","FA","2018",5,5,"ppr","2","22","77","3.5","16","0","3","4","5","36","9.0","0","0","1","33.3","33.3","0.1%"
"3","Isaiah Crowell","RB","FA","2018",5,5,"ppr","3","15","219","14.6","77","10","1","1","1","12","12.0","0","0","1","30.1","30.1","0.1%"
"4","Saquon Barkley","RB","NYG","2018",5,5,"ppr","4","15","48","3.2","30","3","0","4","4","81","20.3","2","0","1","28.9","28.9","100.0%"
"5","T.J. Yeldon","RB","FA","2018",5,5,"ppr","5","10","53","5.3","17","0","0","8","11","69","8.6","1","0","1","26.2","26.2","0.0%"
"6","Kenyan Drake","RB","BAL","2018",5,5,"ppr","6","6","46","7.7","25","1","0","7","11","69","9.9","1","0","1","24.5","24.5","26.8%"
"7","James White","RB","FA","2018",5,5,"ppr","7","2","0","0.0","0","0","0","10","14","77","7.7","1","0","1","23.7","23.7","0.1%"
"8","Melvin Gordon III","RB","KC","2018",5,5,"ppr","8","19","58","3.1","16","0","1","4","4","62","15.5","0","0","1","22.0","22.0","29.3%"
"9","Mark Ingram II","RB","NO","2018",5,5,"ppr","9","16","53","3.3","9","0","2","2","3","20","10.0","0","0","1","21.3","21.3","4.3%"
"10","David Johnson","RB","NO","2018",5,5,"ppr","10","18","55","3.1","10","0","2","2","3","16","8.0","0","0","1","21.1","21.1","0.1%"
"11","Joe Mixon","RB","CIN","2018",5,5,"ppr","11","22","93","4.2","31","2","0","3","4","22","7.3","1","0","1","20.5","20.5","99.9%"
"12","Christian McCaffrey","RB","SF","2018",5,5,"ppr","12","17","58","3.4","14","0","0","5","6","35","7.0","1","0","1","20.3","20.3","100.0%"
"13","Alfred Blue","RB","FA","2018",5,5,"ppr","13","20","46","2.3","17","0","0","8","8","73","9.1","0","0","1","19.9","19.9","0.0%"
"14","Wendell Smallwood","RB","FA","2018",5,5,"ppr","14","3","27","9.0","13","0","0","3","4","44","14.7","1","0","1","18.1","18.1","0.0%"
"15","Sony Michel","RB","LAC","2018",5,5,"ppr","15","18","98","5.4","34","2","1","1","1","12","12.0","0","0","1","18.0","18.0","2.2%"
"16","Kareem Hunt","RB","CLE","2018",5,5,"ppr","16","22","87","4.0","24","1","1","1","2","7","7.0","0","0","1","16.4","16.4","76.3%"
"17","Nyheim Hines","RB","BUF","2018",5,5,"ppr","17","15","45","3.0","9","0","0","7","9","45","6.4","0","0","1","16.0","16.0","29.1%"
"18","Mike Davis","RB","FA","2018",5,5,"ppr","18","12","68","5.7","37","2","1","2","2","7","3.5","0","0","1","15.5","15.5","1.0%"
"19","Ezekiel Elliott","RB","DAL","2018",5,5,"ppr","19","20","54","2.7","14","0","0","7","7","30","4.3","0","0","1","15.4","15.4","97.0%"
"20","Kyle Juszczyk","RB","SF","2018",5,5,"ppr","20","1","12","12.0","12","0","0","6","7","75","12.5","0","0","1","14.7","14.7","0.4%"
"21","LeGarrette Blount","RB","FA","2018",5,5,"ppr","21","12","22","1.8","6","0","2","0","0","0","0","0","0","1","14.2","14.2","0.1%"
"22","Chris Carson","RB","FA","2018",5,5,"ppr","22","19","116","6.1","21","1","0","1","1","11","11.0","0","0","1","13.7","13.7","0.3%"
"23","Matt Breida","RB","NYG","2018",5,5,"ppr","23","8","56","7.0","17","0","0","1","1","5","5.0","1","0","1","13.1","13.1","4.5%"
"24","Austin Ekeler","RB","LAC","2018",5,5,"ppr","24","6","15","2.5","12","0","0","1","3","44","44.0","1","0","1","12.9","12.9","100.0%"
"25","LeSean McCoy","RB","FA","2018",5,5,"ppr","25","24","85","3.5","16","0","0","2","3","23","11.5","0","0","1","12.8","12.8","2.0%"
"26","Chris Thompson","RB","FA","2018",5,5,"ppr","26","8","17","2.1","11","0","0","6","8","45","7.5","0","0","1","12.2","12.2","0.0%"
"27","Alfred Morris","RB","FA","2018",5,5,"ppr","27","18","61","3.4","13","0","0","3","4","30","10.0","0","0","1","12.1","12.1","0.0%"
"28","Javorius Allen","RB","FA","2018",5,5,"ppr","28","8","34","4.3","17","0","0","6","8","44","7.3","0","1","1","11.8","11.8","0.1%"
"29","Jalen Richard","RB","FA","2018",5,5,"ppr","29","1","4","4.0","4","0","0","6","6","53","8.8","0","0","1","11.7","11.7","1.0%"
"30","Phillip Lindsay","RB","FA","2018",5,5,"ppr","30","12","61","5.1","29","1","0","3","4","20","6.7","0","0","1","11.1","11.1","0.4%"
"31","Devontae Booker","RB","FA","2018",5,5,"ppr","31","0","0","0","0","0","0","5","6","59","11.8","0","0","1","10.9","10.9","0.0%"
"32","Kerryon Johnson","RB","FA","2018",5,5,"ppr","32","12","70","5.8","24","1","0","2","2","15","7.5","0","0","1","10.5","10.5","0.0%"
"33","Carlos Hyde","RB","FA","2018",5,5,"ppr","33","17","63","3.7","17","0","0","2","3","14","7.0","0","0","1","9.7","9.7","0.0%"
"34","Jamaal Williams","RB","DET","2018",5,5,"ppr","34","6","33","5.5","11","0","0","2","4","19","9.5","0","0","1","9.2","9.2","91.0%"
"35","Ito Smith","RB","FA","2018",5,5,"ppr","35","3","5","1.7","4","0","1","1","1","5","5.0","0","0","1","8.0","8.0","0.0%"
"36","Aaron Jones","RB","GB","2018",5,5,"ppr","36","7","40","5.7","18","0","0","2","3","19","9.5","0","0","1","7.9","7.9","99.6%"
"37","Bilal Powell","RB","FA","2018",5,5,"ppr","37","20","99","5.0","38","2","0","0","0","0","0","0","1","1","7.9","7.9","0.0%"
"38","Royce Freeman","RB","HOU","2018",5,5,"ppr","38","5","31","6.2","24","1","0","3","4","16","5.3","0","0","1","7.7","7.7","0.0%"
"39","Latavius Murray","RB","DEN","2018",5,5,"ppr","39","11","42","3.8","12","0","0","2","2","14","7.0","0","0","1","7.6","7.6","75.6%"
"40","Alex Collins","RB","FA","2018",5,5,"ppr","40","12","59","4.9","19","0","0","1","4","7","7.0","0","0","1","7.6","7.6","19.0%"
"41","Alvin Kamara","RB","NO","2018",5,5,"ppr","41","6","24","4.0","9","0","0","3","4","15","5.0","0","0","1","6.9","6.9","99.3%"
"42","Kapri Bibbs","RB","FA","2018",5,5,"ppr","42","4","9","2.3","5","0","1","0","0","0","0","0","0","1","6.9","6.9","0.1%"
"43","Frank Gore","RB","FA","2018",5,5,"ppr","43","12","63","5.3","10","0","0","0","0","0","0","0","0","1","6.3","6.3","12.1%"
"44","Adrian Peterson","RB","FA","2018",5,5,"ppr","44","4","6","1.5","4","0","0","2","3","36","18.0","0","0","1","6.2","6.2","2.1%"
"45","Devonta Freeman","RB","FA","2018",5,5,"ppr","45","8","32","4.0","20","1","0","2","2","9","4.5","0","0","1","6.1","6.1","0.0%"
"46","Marshawn Lynch","RB","FA","2018",5,5,"ppr","46","9","31","3.4","8","0","0","2","2","10","5.0","0","0","1","6.1","6.1","0.3%"
"47","Dion Lewis","RB","FA","2018",5,5,"ppr","47","12","34","2.8","15","0","0","3","4","14","4.7","0","1","1","5.8","5.8","2.0%"
"48","Derrick Henry","RB","TEN","2018",5,5,"ppr","48","11","56","5.1","14","0","0","0","1","0","0","0","0","1","5.6","5.6","100.0%"
"49","Duke Johnson Jr.","RB","BUF","2018",5,5,"ppr","49","5","35","7.0","15","0","0","1","1","7","7.0","0","0","1","5.2","5.2","0.0%"
"50","Tevin Coleman","RB","SF","2018",5,5,"ppr","50","7","15","2.1","8","0","0","2","2","15","7.5","0","0","1","5.0","5.0","0.6%"
"51","Jordan Wilkins","RB","IND","2018",5,5,"ppr","51","6","39","6.5","16","0","0","2","2","9","4.5","0","1","1","4.8","4.8","0.0%"
"52","Ty Montgomery","RB","NE","2018",5,5,"ppr","52","4","15","3.8","10","0","0","1","3","23","23.0","0","0","1","4.8","4.8","0.5%"
"53","Chris Ivory","RB","FA","2018",5,5,"ppr","53","14","43","3.1","9","0","0","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"54","Theo Riddick","RB","FA","2018",5,5,"ppr","54","3","3","1.0","3","0","0","2","3","20","10.0","0","0","1","4.3","4.3","0.0%"
"55","Anthony Sherman","RB","FA","2018",5,5,"ppr","55","0","0","0","0","0","0","1","1","15","15.0","0","0","1","2.5","2.5","0.0%"
"56","Roc Thomas","RB","FA","2018",5,5,"ppr","56","4","8","2.0","6","0","0","1","2","6","6.0","0","0","1","2.4","2.4","0.0%"
"57","Jay Ajayi","RB","FA","2018",5,5,"ppr","57","8","29","3.6","9","0","0","1","1","5","5.0","0","1","1","2.4","2.4","7.0%"
"58","Mark Walton","RB","FA","2018",5,5,"ppr","58","0","0","0","0","0","0","2","3","3","1.5","0","0","1","2.3","2.3","2.0%"
"59","Spencer Ware","RB","FA","2018",5,5,"ppr","59","1","0","0.0","0","0","0","1","1","13","13.0","0","0","1","2.3","2.3","0.0%"
"60","De'Lance Turner","RB","FA","2018",5,5,"ppr","60","0","0","0","0","0","0","1","1","7","7.0","0","0","1","1.7","1.7","0.1%"
"61","C.J. Ham","RB","MIN","2018",5,5,"ppr","61","0","0","0","0","0","0","1","1","7","7.0","0","0","1","1.7","1.7","0.1%"
"62","Rod Smith","RB","FA","2018",5,5,"ppr","62","3","10","3.3","5","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"63","C.J. Anderson","RB","FA","2018",5,5,"ppr","63","4","9","2.3","5","0","0","0","0","0","0","0","0","1","0.9","0.9","1.0%"
"64","Corey Grant","RB","FA","2018",5,5,"ppr","64","1","8","8.0","8","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"65","Stevan Ridley","RB","FA","2018",5,5,"ppr","65","5","8","1.6","4","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"66","Brandon Wilds","RB","FA","2018",5,5,"ppr","66","2","6","3.0","4","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"67","Alex Armah Jr.","RB","WAS","2018",5,5,"ppr","67","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"68","Nick Chubb","RB","CLE","2018",5,5,"ppr","68","3","2","0.7","2","0","0","0","1","0","0","0","0","1","0.2","0.2","99.9%"
"69","Kalen Ballage","RB","FA","2018",5,5,"ppr","69","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"70","Doug Martin","RB","FA","2018",5,5,"ppr","70","2","1","0.5","2","0","0","0","1","0","0","0","0","1","0.1","0.1","0.0%"
"71","Mike Boone","RB","DEN","2018",5,5,"ppr","71","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","5.3%"
"72","Nick Bellore","RB","SEA","2018",5,5,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"73","Taiwan Jones","RB","BUF","2018",5,5,"ppr","73","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"74","Cordarrelle Patterson","RB","ATL","2018",5,5,"ppr","74","0","0","0","0","0","0","2","2","11","5.5","1","0","1","0.0","0.0","85.6%"
"75","Robert Turbin","RB","FA","2018",5,5,"ppr","75","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"76","Jamize Olawale","RB","FA","2018",5,5,"ppr","76","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Brandon Bolden","RB","LV","2018",5,5,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"78","Tommy Bohanon","RB","FA","2018",5,5,"ppr","78","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"79","Wayne Gallman Jr.","RB","SEA","2018",5,5,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"80","Elijhaa Penny","RB","FA","2018",5,5,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Tre Madden","RB","FA","2018",5,5,"ppr","81","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.1%"
"82","Tyler Ervin","RB","FA","2018",5,5,"ppr","82","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"83","Andy Janovich","RB","FA","2018",5,5,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Dwayne Washington","RB","NO","2018",5,5,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"85","Derek Watt","RB","PIT","2018",5,5,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"86","Rashaad Penny","RB","SEA","2018",5,5,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","15.7%"
"87","Justin Jackson","RB","DET","2018",5,5,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"88","Jaylen Samuels","RB","FA","2018",5,5,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Patrick Ricard","RB","BAL","2018",5,5,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"90","Buddy Howell","RB","FA","2018",5,5,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Trenton Cannon","RB","TEN","2018",5,5,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Ricky Ortiz","RB","FA","2018",5,5,"ppr","92","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"93","Justin Davis","RB","FA","2018",5,5,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","David Fluellen","RB","FA","2018",5,5,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Keith Smith","RB","ATL","2018",5,5,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Ryan Hewitt","RB","FA","2018",5,5,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Damien Williams","RB","FA","2018",5,5,"ppr","97","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"98","James Develin","RB","FA","2018",5,5,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Patrick DiMarco","RB","FA","2018",5,5,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Derrick Coleman","RB","FA","2018",5,5,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"101","Zach Line","RB","FA","2018",5,5,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Senorise Perry","RB","FA","2018",5,5,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Malcolm Brown","RB","LAR","2018",5,5,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"104","Thomas Rawls","RB","FA","2018",5,5,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"105","Roosevelt Nix","RB","FA","2018",5,5,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Ameer Abdullah","RB","LV","2018",5,5,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.4%"
"107","Josh Adams","RB","FA","2018",5,5,"ppr","107","1","-1","-1.0","0","0","0","0","0","0","0","0","0","1","-0.1","-0.1","0.0%"
"108","Raheem Mostert","RB","MIA","2018",5,5,"ppr","108","5","11","2.2","12","0","0","1","1","-2","-2.0","0","1","1","-0.1","-0.1","81.2%"
"109","Chase Edmonds","RB","DEN","2018",5,5,"ppr","109","1","-1","-1.0","0","0","0","0","1","0","0","0","0","1","-0.1","-0.1","23.9%"
