"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"1","Tony Pollard","RB","DAL","2022",11,11,"ppr","1","15","80","5.3","20","1","0","6","6","109","18.2","2","0","1","36.9","36.9","96.8%"
"2","Samaje Perine","RB","CIN","2022",11,11,"ppr","2","11","30","2.7","8","0","0","4","4","52","13.0","3","0","1","30.2","30.2","59.4%"
"3","Najee Harris","RB","PIT","2022",11,11,"ppr","3","20","90","4.5","19","0","2","4","6","26","6.5","0","0","1","27.6","27.6","97.4%"
"4","Derrick Henry","RB","TEN","2022",11,11,"ppr","4","28","87","3.1","9","0","1","2","2","45","22.5","0","0","1","25.4","25.4","100.0%"
"5","Jamaal Williams","RB","DET","2022",11,11,"ppr","5","17","64","3.8","15","0","3","0","0","0","0","0","0","1","24.4","24.4","91.0%"
"6","David Montgomery","RB","CHI","2022",11,11,"ppr","6","17","67","3.9","15","0","1","3","4","54","18.0","0","0","1","21.1","21.1","95.6%"
"7","Josh Jacobs","RB","LV","2022",11,11,"ppr","7","24","109","4.5","15","0","0","3","4","51","17.0","0","0","1","19.0","19.0","99.3%"
"8","Austin Ekeler","RB","LAC","2022",11,11,"ppr","8","19","83","4.4","9","0","1","2","2","17","8.5","0","0","1","18.0","18.0","100.0%"
"9","Devin Singletary","RB","BUF","2022",11,11,"ppr","9","18","86","4.8","18","0","1","2","2","11","5.5","0","0","1","17.7","17.7","91.7%"
"10","Ezekiel Elliott","RB","DAL","2022",11,11,"ppr","10","15","42","2.8","8","0","2","1","1","5","5.0","0","0","1","17.7","17.7","97.0%"
"11","Christian McCaffrey","RB","SF","2022",11,11,"ppr","11","7","39","5.6","20","1","0","7","7","67","9.6","0","0","1","17.6","17.6","100.0%"
"12","Latavius Murray","RB","DEN","2022",11,11,"ppr","12","17","49","2.9","12","0","1","4","4","23","5.8","0","0","1","17.2","17.2","75.6%"
"13","Jonathan Taylor","RB","IND","2022",11,11,"ppr","13","22","84","3.8","28","1","1","3","4","10","3.3","0","1","1","16.4","16.4","100.0%"
"14","Rhamondre Stevenson","RB","NE","2022",11,11,"ppr","14","15","26","1.7","5","0","0","6","6","56","9.3","0","0","1","14.2","14.2","97.4%"
"15","Aaron Jones","RB","GB","2022",11,11,"ppr","15","12","40","3.3","14","0","0","6","7","20","3.3","0","0","1","14.0","14.0","99.6%"
"16","James Conner","RB","ARI","2022",11,11,"ppr","16","14","42","3.0","14","0","1","2","5","12","6.0","0","0","1","13.4","13.4","97.8%"
"17","Antonio Gibson","RB","WAS","2022",11,11,"ppr","17","18","72","4.0","18","0","0","3","3","31","10.3","0","0","1","13.3","13.3","85.6%"
"18","Alvin Kamara","RB","NO","2022",11,11,"ppr","18","12","42","3.5","11","0","0","4","5","47","11.8","0","0","1","12.9","12.9","99.3%"
"19","D'Andre Swift","RB","DET","2022",11,11,"ppr","19","5","20","4.0","16","0","1","3","3","12","4.0","0","0","1","12.2","12.2","97.8%"
"20","Melvin Gordon III","RB","KC","2022",11,11,"ppr","20","8","31","3.9","10","0","0","5","5","39","7.8","0","0","1","12.0","12.0","29.3%"
"21","Cordarrelle Patterson","RB","ATL","2022",11,11,"ppr","21","10","52","5.2","17","0","0","2","2","7","3.5","0","1","1","11.9","11.9","85.6%"
"22","Damien Harris","RB","NE","2022",11,11,"ppr","22","8","65","8.1","30","3","0","2","2","28","14.0","0","0","1","11.3","11.3","56.6%"
"23","Isiah Pacheco","RB","KC","2022",11,11,"ppr","23","15","107","7.1","28","1","0","0","0","0","0","0","0","1","10.7","10.7","87.4%"
"24","Matt Breida","RB","NYG","2022",11,11,"ppr","24","3","13","4.3","5","0","1","1","1","16","16.0","0","0","1","9.9","9.9","4.5%"
"25","Nick Chubb","RB","CLE","2022",11,11,"ppr","25","14","19","1.4","12","0","0","3","3","48","16.0","0","0","1","9.7","9.7","99.9%"
"26","Joe Mixon","RB","CIN","2022",11,11,"ppr","26","7","20","2.9","7","0","0","3","3","42","14.0","0","0","1","9.2","9.2","99.9%"
"27","Dontrell Hilliard","RB","TEN","2022",11,11,"ppr","27","1","4","4.0","4","0","0","1","1","14","14.0","1","0","1","8.8","8.8","8.0%"
"28","Justin Jackson","RB","DET","2022",11,11,"ppr","28","9","66","7.3","27","1","0","1","1","11","11.0","0","0","1","8.7","8.7","1.1%"
"29","James Cook","RB","BUF","2022",11,11,"ppr","29","11","86","7.8","29","1","0","0","1","0","0","0","0","1","8.6","8.6","50.2%"
"30","Tyler Allgeier","RB","ATL","2022",11,11,"ppr","30","8","55","6.9","26","1","0","1","1","9","9.0","0","0","1","7.4","7.4","35.3%"
"31","Kareem Hunt","RB","CLE","2022",11,11,"ppr","31","5","32","6.4","11","0","0","2","2","22","11.0","0","0","1","7.4","7.4","76.3%"
"32","Kenyan Drake","RB","BAL","2022",11,11,"ppr","32","10","46","4.6","29","1","0","2","4","7","3.5","0","0","1","7.3","7.3","26.8%"
"33","Dalvin Cook","RB","MIN","2022",11,11,"ppr","33","11","72","6.5","17","0","0","0","1","0","0","0","0","1","7.2","7.2","100.0%"
"34","Justice Hill","RB","BAL","2022",11,11,"ppr","34","7","30","4.3","11","0","0","3","3","8","2.7","0","0","1","6.8","6.8","0.8%"
"35","Cam Akers","RB","LAR","2022",11,11,"ppr","35","14","61","4.4","13","0","0","0","0","0","0","0","0","1","6.1","6.1","67.5%"
"36","Elijah Mitchell","RB","SF","2022",11,11,"ppr","36","9","59","6.6","19","0","0","0","0","0","0","0","0","1","5.9","5.9","30.1%"
"37","Miles Sanders","RB","PHI","2022",11,11,"ppr","37","13","47","3.6","10","0","0","1","1","1","1.0","0","0","1","5.8","5.8","96.5%"
"38","Brian Robinson Jr.","RB","WAS","2022",11,11,"ppr","38","15","57","3.8","14","0","0","0","0","0","0","0","0","1","5.7","5.7","75.3%"
