"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Travis Kelce","TE","KC","2016",16,16,"ppr","1","11","12","160","14.5","80","1","1","0","0","0","0","1","33.0","33.0","100.0%"
"2","Charles Clay","TE","FA","2016",16,16,"ppr","2","8","10","85","10.6","18","0","2","0","0","0","0","1","28.5","28.5","0.0%"
"3","Antonio Gates","TE","FA","2016",16,16,"ppr","3","8","13","94","11.8","25","2","1","0","0","0","0","1","23.4","23.4","0.2%"
"4","Eric Ebron","TE","FA","2016",16,16,"ppr","4","8","12","93","11.6","21","1","0","0","0","0","0","1","17.3","17.3","0.0%"
"5","Demetrius Harris","TE","FA","2016",16,16,"ppr","5","6","9","37","6.2","11","0","1","0","0","0","0","1","15.7","15.7","0.0%"
"6","Dennis Pitta","TE","FA","2016",16,16,"ppr","6","8","11","75","9.4","17","0","0","0","0","0","0","1","15.5","15.5","0.0%"
"7","Jimmy Graham","TE","FA","2016",16,16,"ppr","7","2","3","43","21.5","37","1","1","0","0","0","0","1","12.3","12.3","0.0%"
"8","Greg Olsen","TE","FA","2016",16,16,"ppr","8","6","12","59","9.8","17","0","0","0","0","0","0","1","11.9","11.9","7.0%"
"9","Joshua Perkins","TE","FA","2016",16,16,"ppr","9","2","3","34","17.0","26","1","1","0","0","0","0","1","11.4","11.4","0.0%"
"10","Kyle Rudolph","TE","TB","2016",16,16,"ppr","10","6","9","53","8.8","21","1","0","0","0","0","0","1","11.3","11.3","0.6%"
"11","Delanie Walker","TE","FA","2016",16,16,"ppr","11","3","8","23","7.7","14","0","1","0","0","0","0","1","11.3","11.3","0.1%"
"12","Jason Witten","TE","FA","2016",16,16,"ppr","12","2","4","33","16.5","23","1","1","0","0","0","0","1","11.3","11.3","0.0%"
"13","Richard Rodgers","TE","LAC","2016",16,16,"ppr","13","2","2","20","10.0","13","0","1","0","0","0","0","1","10.0","10.0","0.0%"
"14","Clive Walford","TE","FA","2016",16,16,"ppr","14","2","2","20","10.0","15","0","1","0","0","0","0","1","10.0","10.0","0.0%"
"15","Martellus Bennett","TE","FA","2016",16,16,"ppr","15","2","2","19","9.5","14","0","1","0","0","0","0","1","9.9","9.9","23.0%"
"16","Jack Doyle","TE","FA","2016",16,16,"ppr","16","5","7","46","9.2","17","0","0","0","0","0","0","1","9.6","9.6","2.0%"
"17","Gary Barnidge","TE","FA","2016",16,16,"ppr","17","5","6","42","8.4","12","0","0","0","0","0","0","1","9.2","9.2","0.1%"
"18","Xavier Grimble","TE","FA","2016",16,16,"ppr","18","1","2","20","20.0","20","1","1","0","0","0","0","1","9.0","9.0","0.0%"
"19","Jesse James","TE","CLE","2016",16,16,"ppr","19","4","5","49","12.3","21","1","0","0","0","0","0","1","8.9","8.9","0.0%"
"20","Matt Lengel","TE","FA","2016",16,16,"ppr","20","1","1","18","18.0","18","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"21","Tyler Higbee","TE","LAR","2016",16,16,"ppr","21","2","2","5","2.5","3","0","1","0","0","0","0","1","8.5","8.5","71.9%"
"22","Cameron Brate","TE","TB","2016",16,16,"ppr","22","1","2","12","12.0","12","0","1","0","0","0","0","1","8.2","8.2","1.6%"
"23","C.J. Fiedorowicz","TE","FA","2016",16,16,"ppr","23","4","7","42","10.5","14","0","0","0","0","0","0","1","8.2","8.2","0.0%"
"24","Garrett Celek","TE","FA","2016",16,16,"ppr","24","4","7","39","9.8","12","0","0","0","0","0","0","1","7.9","7.9","0.0%"
"25","C.J. Uzomah","TE","NYJ","2016",16,16,"ppr","25","5","6","28","5.6","8","0","0","0","0","0","0","1","7.8","7.8","0.3%"
"26","Will Tye","TE","FA","2016",16,16,"ppr","26","5","8","23","4.6","7","0","0","0","0","0","0","1","7.3","7.3","0.0%"
"27","D.J. Tialavea","TE","FA","2016",16,16,"ppr","27","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"28","Jared Cook","TE","FA","2016",16,16,"ppr","28","3","5","37","12.3","30","1","0","0","0","0","0","1","6.7","6.7","0.0%"
"29","Lance Kendricks","TE","FA","2016",16,16,"ppr","29","3","4","36","12.0","24","1","0","0","0","0","0","1","6.6","6.6","0.0%"
"30","Jeff Heuerman","TE","FA","2016",16,16,"ppr","30","3","6","32","10.7","16","0","0","0","0","0","0","1","6.2","6.2","0.0%"
"31","Dwayne Allen","TE","FA","2016",16,16,"ppr","31","3","4","31","10.3","11","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"32","Jermaine Gresham","TE","FA","2016",16,16,"ppr","32","2","4","40","20.0","34","1","0","0","0","0","0","1","6.0","6.0","0.0%"
