"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Tyler Higbee","TE","LAR","2019",17,17,"ppr","1","8","12","84","10.5","22","1","1","0","0","0","0","1","22.4","22.4","71.9%"
"2","Kaden Smith","TE","FA","2019",17,17,"ppr","2","8","11","98","12.3","25","1","0","0","0","0","0","1","17.8","17.8","0.0%"
"3","Dan Arnold","TE","JAC","2019",17,17,"ppr","3","4","6","76","19.0","37","3","1","0","0","0","0","1","17.6","17.6","0.1%"
"4","Darren Waller","TE","LV","2019",17,17,"ppr","4","6","10","107","17.8","75","4","0","0","0","0","0","1","16.7","16.7","74.7%"
"5","George Kittle","TE","SF","2019",17,17,"ppr","5","7","7","86","12.3","26","1","0","1","7","0","0","1","16.3","16.3","98.9%"
"6","Hunter Henry","TE","NE","2019",17,17,"ppr","6","5","6","42","8.4","19","0","1","0","0","0","0","1","15.2","15.2","38.7%"
"7","Joshua Perkins","TE","FA","2019",17,17,"ppr","7","4","6","50","12.5","24","1","1","0","0","0","0","1","15.0","15.0","0.0%"
"8","C.J. Uzomah","TE","NYJ","2019",17,17,"ppr","8","5","6","25","5.0","15","0","1","0","0","0","0","1","13.5","13.5","0.3%"
"9","Mike Gesicki","TE","MIA","2019",17,17,"ppr","9","4","7","34","8.5","14","0","1","0","0","0","0","1","13.4","13.4","37.4%"
"10","Tommy Sweeney","TE","BUF","2019",17,17,"ppr","10","5","5","76","15.2","22","2","0","0","0","0","0","1","12.6","12.6","0.1%"
"11","Jared Cook","TE","FA","2019",17,17,"ppr","11","2","2","44","22.0","23","2","1","0","0","0","0","1","12.4","12.4","0.0%"
"12","Austin Hooper","TE","TEN","2019",17,17,"ppr","12","7","9","45","6.4","12","0","0","0","0","0","0","1","11.5","11.5","13.8%"
"13","Dallas Goedert","TE","PHI","2019",17,17,"ppr","13","4","10","65","16.3","28","1","0","0","0","0","0","1","10.5","10.5","88.2%"
"14","Jordan Akins","TE","HOU","2019",17,17,"ppr","14","5","7","54","10.8","20","1","0","0","0","0","0","1","10.4","10.4","0.8%"
"15","Hale Hentges","TE","FA","2019",17,17,"ppr","15","4","7","62","15.5","24","1","0","0","0","0","0","1","10.2","10.2","0.0%"
"16","MyCole Pruitt","TE","ATL","2019",17,17,"ppr","16","2","2","13","6.5","12","0","1","0","0","0","0","1","9.3","9.3","0.1%"
"17","Jimmy Graham","TE","FA","2019",17,17,"ppr","17","4","7","49","12.3","20","1","0","0","0","0","0","1","8.9","8.9","0.0%"
"18","Andrew Beck","TE","DEN","2019",17,17,"ppr","18","2","2","8","4.0","7","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"19","Cameron Brate","TE","TB","2019",17,17,"ppr","19","1","3","2","2.0","2","0","1","0","0","0","0","1","7.2","7.2","1.6%"
"20","Josh Hill","TE","FA","2019",17,17,"ppr","20","3","5","35","11.7","16","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"21","Jacob Hollister","TE","FA","2019",17,17,"ppr","21","4","8","25","6.3","9","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"22","Jason Witten","TE","FA","2019",17,17,"ppr","22","4","4","24","6.0","9","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"23","Daniel Brown","TE","FA","2019",17,17,"ppr","23","3","4","32","10.7","24","1","0","0","0","0","0","1","6.2","6.2","0.0%"
"24","Hayden Hurst","TE","CIN","2019",17,17,"ppr","24","2","2","35","17.5","20","1","0","0","0","0","0","1","5.5","5.5","38.8%"
"25","Travis Kelce","TE","KC","2019",17,17,"ppr","25","3","5","24","8.0","11","0","0","0","0","0","0","1","5.4","5.4","100.0%"
"26","Tyler Eifert","TE","FA","2019",17,17,"ppr","26","2","2","34","17.0","25","1","0","0","0","0","0","1","5.4","5.4","0.0%"
"27","Jeremy Sprinkle","TE","FA","2019",17,17,"ppr","27","3","6","18","6.0","8","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"28","Vance McDonald","TE","FA","2019",17,17,"ppr","28","2","2","19","9.5","12","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"29","Maxx Williams","TE","ARI","2019",17,17,"ppr","29","1","2","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"30","Greg Olsen","TE","FA","2019",17,17,"ppr","30","2","6","12","6.0","9","0","0","0","0","0","0","1","3.2","3.2","7.0%"
"31","Robert Tonyan","TE","GB","2019",17,17,"ppr","31","2","3","9","4.5","9","0","0","0","0","0","0","1","2.9","2.9","25.9%"
"32","Mo Alie-Cox","TE","IND","2019",17,17,"ppr","32","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","2.0%"
"33","Logan Thomas","TE","WAS","2019",17,17,"ppr","33","1","3","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","6.9%"
"34","Jesse James","TE","CLE","2019",17,17,"ppr","34","2","3","5","2.5","7","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"35","Marcedes Lewis","TE","GB","2019",17,17,"ppr","35","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.1%"
"36","Ian Thomas","TE","CAR","2019",17,17,"ppr","36","1","5","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.1%"
"37","Irv Smith Jr.","TE","MIN","2019",17,17,"ppr","37","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","13.5%"
"38","Luke Stocker","TE","FA","2019",17,17,"ppr","38","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"39","Eric Saubert","TE","DEN","2019",17,17,"ppr","39","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"40","Tyler Conklin","TE","NYJ","2019",17,17,"ppr","40","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","35.3%"
"41","Troy Fumagalli","TE","FA","2019",17,17,"ppr","41","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"42","Durham Smythe","TE","MIA","2019",17,17,"ppr","42","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"43","Jordan Thomas","TE","FA","2019",17,17,"ppr","43","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"44","Jack Doyle","TE","FA","2019",17,17,"ppr","44","1","4","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","2.0%"
"45","Nick Boyle","TE","BAL","2019",17,17,"ppr","45","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"46","Tyler Kroft","TE","SF","2019",17,17,"ppr","46","1","4","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"47","Charles Jones","TE","FA","2019",17,17,"ppr","47","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"48","Tyrone Swoopes","TE","FA","2019",17,17,"ppr","48","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"49","Anthony Firkser","TE","ATL","2019",17,17,"ppr","49","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"50","Seth DeValve","TE","FA","2019",17,17,"ppr","50","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"51","Benjamin Watson","TE","FA","2019",17,17,"ppr","51","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","2.8%"
"52","Derek Carrier","TE","FA","2019",17,17,"ppr","52","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"53","Noah Fant","TE","SEA","2019",17,17,"ppr","53","1","2","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","30.3%"
"54","Johnny Mundt","TE","MIN","2019",17,17,"ppr","54","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"55","Blake Bell","TE","KC","2019",17,17,"ppr","55","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
