"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Wil Lutz","K","NO","2018",10,10,"ppr",1,3,3,100,42,0,1,0,2,0,6,6,1,17,17,"8.0%"
"2","Jason Sanders","K","MIA","2018",10,10,"ppr",2,4,4,100,47,0,1,1,2,0,0,0,1,14,14,"13.2%"
"3","Stephen Hauschka","K","FA","2018",10,10,"ppr",3,2,2,100,54,0,0,1,0,1,5,5,1,13,13,"0.0%"
"4","Robbie Gould","K","SF","2018",10,10,"ppr",4,3,3,100,53,0,0,2,0,1,2,2,1,13,13,"42.9%"
"5","Chris Boswell","K","PIT","2018",10,10,"ppr",5,1,1,100,50,0,0,0,0,1,7,7,1,12,12,"14.1%"
"6","Dustin Hopkins","K","LAC","2018",10,10,"ppr",6,3,3,100,43,0,1,0,2,0,1,1,1,12,12,"2.7%"
"7","Greg Zuerlein","K","NYJ","2018",10,10,"ppr",7,3,3,100,37,0,1,2,0,0,3,3,1,12,12,"15.9%"
"8","Harrison Butker","K","KC","2018",10,10,"ppr",8,2,2,100,46,0,0,0,2,0,2,2,1,10,10,"91.8%"
"9","Jake Elliott","K","PHI","2018",10,10,"ppr",9,2,2,100,56,0,1,0,0,1,2,2,1,10,10,"27.9%"
"10","Josh Lambo","K","FA","2018",10,10,"ppr",10,2,3,66.7,55,0,1,0,0,1,2,3,1,10,10,"0.0%"
"11","Ryan Succop","K","TB","2018",10,10,"ppr",11,2,2,100,33,0,0,2,0,0,4,4,1,10,10,"34.3%"
"12","Michael Badgley","K","DET","2018",10,10,"ppr",12,2,2,100,41,0,1,0,1,0,2,2,1,9,9,"27.0%"
"13","Aldrick Rosas","K","FA","2018",10,10,"ppr",13,2,2,100,31,0,1,1,0,0,3,3,1,9,9,"0.0%"
"14","Brett Maher","K","DAL","2018",10,10,"ppr",14,2,3,66.7,31,0,1,1,0,0,3,3,1,9,9,"75.1%"
"15","Daniel Carlson","K","LV","2018",10,10,"ppr",15,2,2,100,46,0,0,1,1,0,0,0,1,7,7,"96.6%"
"16","Sebastian Janikowski","K","FA","2018",10,10,"ppr",16,1,1,100,33,0,0,1,0,0,4,4,1,7,7,"20.0%"
"17","Mason Crosby","K","GB","2018",10,10,"ppr",17,1,1,100,38,0,0,1,0,0,4,4,1,7,7,"3.2%"
"18","Jason Myers","K","SEA","2018",10,10,"ppr",18,1,1,100,55,0,0,0,0,1,1,1,1,6,6,"55.6%"
"19","Matt Prater","K","ARI","2018",10,10,"ppr",19,1,1,100,52,0,0,0,0,1,1,1,1,6,6,"14.9%"
"20","Stephen Gostkowski","K","FA","2018",10,10,"ppr",20,1,2,50,52,0,0,0,0,1,1,1,1,6,6,"0.0%"
"21","Giorgio Tavecchio","K","FA","2018",10,10,"ppr",21,1,1,100,40,0,0,0,1,0,1,1,1,5,5,"1.0%"
"22","Greg Joseph","K","MIN","2018",10,10,"ppr",22,0,0,0,0,0,0,0,0,0,4,4,1,4,4,"28.3%"
"23","Chandler Catanzaro","K","FA","2018",10,10,"ppr",23,1,3,33.3,33,0,0,1,0,0,0,0,1,3,3,"0.0%"
"24","Adam Vinatieri","K","FA","2018",10,10,"ppr",24,0,1,0,0,0,0,0,0,0,3,3,1,3,3,"0.2%"
"25","Graham Gano","K","NYG","2018",10,10,"ppr",25,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"61.0%"
"26","Cody Parkey","K","FA","2018",10,10,"ppr",26,0,2,0,0,0,0,0,0,0,2,4,1,2,2,"0.0%"
"27","Randy Bullock","K","TEN","2018",10,10,"ppr",27,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"1.5%"
"28","Phil Dawson","K","FA","2018",10,10,"ppr",28,0,0,0,0,0,0,0,0,0,2,2,1,2,2,"0.1%"
"29","Michael Palardy","K","NE","2018",10,10,"ppr",29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33.3%"
