"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Jimmy Graham","TE","FA","2020",3,3,"ppr","1","6","10","60","10.0","29","1","2","0","0","0","0","1","24.0","24.0","0.0%"
"2","Tyler Kroft","TE","SF","2020",3,3,"ppr","2","4","5","24","6.0","13","0","2","0","0","0","0","1","18.4","18.4","0.0%"
"3","Eric Ebron","TE","FA","2020",3,3,"ppr","3","5","7","52","10.4","17","0","1","0","0","0","0","1","16.2","16.2","0.0%"
"4","Robert Tonyan","TE","GB","2020",3,3,"ppr","4","5","5","50","10.0","16","0","1","0","0","0","0","1","16.0","16.0","25.9%"
"5","Travis Kelce","TE","KC","2020",3,3,"ppr","5","6","7","87","14.5","29","1","0","0","0","0","0","1","14.7","14.7","100.0%"
"6","Zach Ertz","TE","ARI","2020",3,3,"ppr","6","7","10","70","10.0","30","2","0","0","0","0","0","1","14.0","14.0","32.6%"
"7","Mo Alie-Cox","TE","IND","2020",3,3,"ppr","7","3","3","50","16.7","45","3","1","0","0","0","0","1","14.0","14.0","2.0%"
"8","Jesse James","TE","CLE","2020",3,3,"ppr","8","3","4","28","9.3","15","0","1","0","0","0","0","1","11.8","11.8","0.0%"
"9","Greg Olsen","TE","FA","2020",3,3,"ppr","9","5","6","61","12.2","21","1","0","0","0","0","0","1","11.1","11.1","7.0%"
"10","Jonnu Smith","TE","NE","2020",3,3,"ppr","10","5","8","61","12.2","21","1","0","0","0","0","0","1","11.1","11.1","1.1%"
"11","Rob Gronkowski","TE","FA","2020",3,3,"ppr","11","6","7","48","8.0","10","0","0","0","0","0","0","1","10.8","10.8","1.0%"
"12","Foster Moreau","TE","LV","2020",3,3,"ppr","12","2","2","25","12.5","24","1","1","0","0","0","0","1","10.5","10.5","29.1%"
"13","Hunter Henry","TE","NE","2020",3,3,"ppr","13","5","7","50","10.0","16","0","0","0","0","0","0","1","10.0","10.0","38.7%"
"14","Noah Fant","TE","SEA","2020",3,3,"ppr","14","5","10","46","9.2","18","0","0","0","0","0","0","1","9.6","9.6","30.3%"
"15","T.J. Hockenson","TE","MIN","2020",3,3,"ppr","15","4","7","53","13.3","27","1","0","0","0","0","0","1","9.3","9.3","98.5%"
"16","Kyle Rudolph","TE","TB","2020",3,3,"ppr","16","2","3","11","5.5","8","0","1","0","0","0","0","1","9.1","9.1","0.6%"
"17","Jacob Hollister","TE","FA","2020",3,3,"ppr","17","1","2","1","1.0","1","0","1","0","0","0","0","1","9.1","9.1","0.0%"
"18","Ross Dwelley","TE","SF","2020",3,3,"ppr","18","4","4","49","12.3","20","1","0","0","0","0","0","1","8.9","8.9","0.0%"
"19","Dalton Schultz","TE","DAL","2020",3,3,"ppr","19","4","6","48","12.0","28","1","0","0","0","0","0","1","8.8","8.8","96.1%"
"20","Marcedes Lewis","TE","GB","2020",3,3,"ppr","20","1","2","18","18.0","18","0","1","0","0","0","0","1","8.8","8.8","0.1%"
"21","Mike Gesicki","TE","MIA","2020",3,3,"ppr","21","1","3","15","15.0","15","0","1","0","0","0","0","1","8.5","8.5","37.4%"
"22","Tyler Higbee","TE","LAR","2020",3,3,"ppr","22","2","2","40","20.0","31","2","0","0","0","0","0","1","8.0","8.0","71.9%"
"23","O.J. Howard","TE","HOU","2020",3,3,"ppr","23","3","4","49","16.3","33","2","0","0","0","0","0","1","7.9","7.9","0.3%"
"24","Nick Boyle","TE","BAL","2020",3,3,"ppr","24","1","1","5","5.0","5","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"25","Harrison Bryant","TE","CLE","2020",3,3,"ppr","25","1","2","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","2.2%"
"26","Logan Thomas","TE","WAS","2020",3,3,"ppr","26","4","7","31","7.8","14","0","0","0","0","0","0","1","7.1","7.1","6.9%"
"27","Lee Smith","TE","FA","2020",3,3,"ppr","27","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"28","Hayden Hurst","TE","CIN","2020",3,3,"ppr","28","1","3","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","38.8%"
"29","Jace Sternberger","TE","FA","2020",3,3,"ppr","29","3","3","36","12.0","23","1","0","0","0","0","0","1","6.6","6.6","0.0%"
"30","Vance McDonald","TE","FA","2020",3,3,"ppr","30","3","3","35","11.7","15","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"31","James O'Shaughnessy","TE","MIN","2020",3,3,"ppr","31","3","4","29","9.7","12","0","0","0","0","0","0","1","5.9","5.9","0.0%"
"32","Austin Hooper","TE","TEN","2020",3,3,"ppr","32","3","4","25","8.3","10","0","0","0","0","0","0","1","5.5","5.5","13.8%"
"33","Gerald Everett","TE","LAC","2020",3,3,"ppr","33","2","2","34","17.0","18","0","0","0","0","0","0","1","5.4","5.4","84.7%"
"34","Evan Engram","TE","JAC","2020",3,3,"ppr","34","3","5","22","7.3","9","0","0","0","0","0","0","1","5.2","5.2","68.5%"
"35","Mark Andrews","TE","BAL","2020",3,3,"ppr","35","3","8","22","7.3","13","0","0","0","0","0","0","1","5.2","5.2","99.9%"
"36","Chris Herndon IV","TE","FA","2020",3,3,"ppr","36","3","5","21","7.0","9","0","0","0","0","0","0","1","5.1","5.1","0.0%"
"37","Jordan Akins","TE","HOU","2020",3,3,"ppr","37","2","3","28","14.0","20","1","0","0","0","0","0","1","4.8","4.8","0.8%"
"38","Demetrius Harris","TE","FA","2020",3,3,"ppr","38","3","3","15","5.0","8","0","0","0","0","0","0","1","4.5","4.5","0.0%"
"39","Darrell Daniels","TE","FA","2020",3,3,"ppr","39","2","2","24","12.0","15","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"40","Jordan Reed","TE","FA","2020",3,3,"ppr","40","2","6","23","11.5","12","0","0","0","0","0","0","1","4.3","4.3","19.0%"
"41","Jared Cook","TE","FA","2020",3,3,"ppr","41","2","3","21","10.5","13","0","0","0","0","0","0","1","4.1","4.1","0.0%"
"42","Adam Trautman","TE","NO","2020",3,3,"ppr","42","2","2","17","8.5","10","0","0","0","0","0","0","1","3.7","3.7","0.7%"
"43","MyCole Pruitt","TE","ATL","2020",3,3,"ppr","43","2","2","16","8.0","10","0","0","0","0","0","0","1","3.6","3.6","0.1%"
"44","Richard Rodgers","TE","LAC","2020",3,3,"ppr","44","2","2","15","7.5","12","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"45","Tyler Eifert","TE","FA","2020",3,3,"ppr","45","2","3","11","5.5","6","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"46","Darren Waller","TE","LV","2020",3,3,"ppr","46","2","4","9","4.5","8","0","0","0","0","0","0","1","2.9","2.9","74.7%"
"47","Will Dissly","TE","SEA","2020",3,3,"ppr","47","2","2","5","2.5","6","0","0","0","0","0","0","1","2.5","2.5","3.3%"
"48","Kaden Smith","TE","FA","2020",3,3,"ppr","48","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"49","Dan Arnold","TE","JAC","2020",3,3,"ppr","49","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.1%"
"50","Ian Thomas","TE","CAR","2020",3,3,"ppr","50","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"51","Dallas Goedert","TE","PHI","2020",3,3,"ppr","51","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","88.2%"
"52","Durham Smythe","TE","MIA","2020",3,3,"ppr","52","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.1%"
