"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"13","Drew Brees","QB","FA","2020",9,9,"ppr","13","26","32","81.3","222","6.9","4","0","1","2","-2","0","1","1","22.7","22.7","35.7%"
"14","Jake Luton","QB","NO","2020",9,9,"ppr","14","26","38","68.4","304","8.0","1","1","2","1","13","1","0","1","22.5","22.5","0.0%"
"15","Nick Foles","QB","IND","2020",9,9,"ppr","15","36","52","69.2","335","6.4","2","0","3","2","2","0","0","1","21.6","21.6","0.0%"
"16","Joe Flacco","QB","NYJ","2020",9,9,"ppr","16","18","25","72.0","262","10.5","3","1","1","0","0","0","0","1","21.5","21.5","0.3%"
"17","Tua Tagovailoa","QB","MIA","2020",9,9,"ppr","17","20","28","71.4","248","8.9","2","0","3","7","35","0","0","1","21.4","21.4","94.7%"
"18","Kirk Cousins","QB","MIN","2020",9,9,"ppr","18","13","20","65.0","220","11.0","3","0","1","0","0","0","0","1","20.8","20.8","87.8%"
"19","Lamar Jackson","QB","BAL","2020",9,9,"ppr","19","19","23","82.6","170","7.4","0","0","2","13","58","1","0","1","18.6","18.6","96.8%"
"20","Garrett Gilbert","QB","NE","2020",9,9,"ppr","20","21","38","55.3","243","6.4","1","1","2","3","28","0","0","1","15.5","15.5","0.0%"
"21","Ryan Tannehill","QB","TEN","2020",9,9,"ppr","21","10","21","47.6","158","7.5","2","0","3","3","3","0","0","1","14.6","14.6","28.5%"
"22","Derek Carr","QB","LV","2020",9,9,"ppr","22","13","23","56.5","165","7.2","2","0","1","2","14","0","1","1","14.0","14.0","64.3%"
"23","Alex Smith","QB","FA","2020",9,9,"ppr","23","24","32","75.0","325","10.2","1","3","2","0","0","0","0","1","14.0","14.0","5.0%"
"24","Daniel Jones","QB","NYG","2020",9,9,"ppr","24","23","34","67.6","212","6.2","1","0","5","6","4","0","0","1","12.9","12.9","58.2%"
"25","Nick Mullens","QB","MIN","2020",9,9,"ppr","25","22","35","62.9","291","8.3","1","1","1","1","0","0","1","1","12.6","12.6","0.0%"
"26","Matthew Stafford","QB","LAR","2020",9,9,"ppr","26","23","32","71.9","211","6.6","1","2","2","0","0","0","0","1","10.4","10.4","29.7%"
"27","Taysom Hill","QB","NO","2020",9,9,"ppr","27","2","2","100.0","48","24.0","0","0","0","7","54","0","0","1","10.4","10.4","45.3%"
"28","Philip Rivers","QB","FA","2020",9,9,"ppr","28","25","43","58.1","227","5.3","0","1","0","0","0","0","0","1","8.1","8.1","20.6%"
"29","Chase Daniel","QB","LAC","2020",9,9,"ppr","29","8","13","61.5","94","7.2","1","1","0","1","5","0","0","1","7.3","7.3","0.1%"
"30","Tom Brady","QB","TB","2020",9,9,"ppr","30","22","38","57.9","209","5.5","0","3","3","0","0","0","0","1","5.4","5.4","86.0%"
"31","Kyle Allen","QB","HOU","2020",9,9,"ppr","31","5","7","71.4","62","8.9","0","0","0","0","0","0","0","1","2.5","2.5","0.7%"
"32","John Lovett","QB","MIA","2020",9,9,"ppr","32","0","0","0","0","0","0","0","0","3","6","0","0","1","0.6","0.6","0.0%"
"33","Jameis Winston","QB","NO","2020",9,9,"ppr","33","1","1","100.0","12","12.0","0","0","0","3","-3","0","0","1","0.2","0.2","5.6%"
"34","Mason Rudolph","QB","PIT","2020",9,9,"ppr","34","2","3","66.7","3","1.0","0","0","0","0","0","0","0","1","0.1","0.1","0.1%"
"35","Tyrod Taylor","QB","NYG","2020",9,9,"ppr","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"36","Jacoby Brissett","QB","CLE","2020",9,9,"ppr","36","0","1","0.0","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","4.8%"
"37","Tim Boyle","QB","CHI","2020",9,9,"ppr","37","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
"38","Blaine Gabbert","QB","TB","2020",9,9,"ppr","38","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
