"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Stefon Diggs","WR","BUF","2020",14,14,"ppr","1","10","14","130","13.0","23","2","1","1","1","0","0","1","29.1","29.1","100.0%"
"2","Allen Robinson II","WR","LAR","2020",14,14,"ppr","2","9","13","123","13.7","35","3","1","0","0","0","0","1","27.3","27.3","36.3%"
"3","Calvin Ridley","WR","JAC","2020",14,14,"ppr","3","8","12","124","15.5","39","4","1","0","0","0","0","1","26.4","26.4","1.6%"
"4","Tyreek Hill","WR","MIA","2020",14,14,"ppr","4","3","7","79","26.3","44","4","1","1","32","1","0","1","26.1","26.1","100.0%"
"5","T.Y. Hilton","WR","DAL","2020",14,14,"ppr","5","5","7","86","17.2","41","3","2","0","0","0","0","1","25.6","25.6","3.8%"
"6","Davante Adams","WR","LV","2020",14,14,"ppr","6","7","10","115","16.4","56","5","1","0","0","0","0","1","24.5","24.5","100.0%"
"7","A.J. Brown","WR","PHI","2020",14,14,"ppr","7","7","9","112","16.0","37","2","1","0","0","0","0","1","24.2","24.2","99.9%"
"8","DeAndre Hopkins","WR","ARI","2020",14,14,"ppr","8","9","11","136","15.1","41","4","0","0","0","0","0","1","22.6","22.6","98.4%"
"9","K.J. Hamler","WR","DEN","2020",14,14,"ppr","9","2","3","86","43.0","49","5","2","0","0","0","0","1","22.6","22.6","0.9%"
"10","Brandon Aiyuk","WR","SF","2020",14,14,"ppr","10","10","16","119","11.9","19","0","0","0","0","0","0","1","21.9","21.9","91.7%"
"11","Nelson Agholor","WR","NE","2020",14,14,"ppr","11","5","9","100","20.0","36","4","1","0","0","0","0","1","21.0","21.0","3.8%"
"12","Marquez Valdes-Scantling","WR","KC","2020",14,14,"ppr","12","6","6","85","14.2","21","1","1","0","0","0","0","1","20.5","20.5","45.8%"
"13","Keenan Allen","WR","LAC","2020",14,14,"ppr","13","9","11","52","5.8","10","0","1","0","0","0","0","1","20.2","20.2","98.1%"
"14","Keelan Cole Sr.","WR","LV","2020",14,14,"ppr","14","7","12","67","9.6","22","1","1","0","0","0","0","1","19.7","19.7","0.1%"
"15","Russell Gage","WR","TB","2020",14,14,"ppr","15","5","7","82","16.4","35","3","0","0","0","0","0","1","18.8","18.8","17.4%"
"16","Rashard Higgins","WR","CAR","2020",14,14,"ppr","16","6","10","68","11.3","21","1","1","0","0","0","0","1","18.8","18.8","0.1%"
"17","A.J. Green","WR","ARI","2020",14,14,"ppr","17","6","7","62","10.3","16","0","1","0","0","0","0","1","18.2","18.2","1.7%"
"18","DK Metcalf","WR","SEA","2020",14,14,"ppr","18","6","8","61","10.2","19","0","1","0","0","0","0","1","18.1","18.1","97.8%"
"19","Robbie Anderson","WR","ARI","2020",14,14,"ppr","19","8","12","84","10.5","23","2","0","2","13","0","0","1","17.7","17.7","6.7%"
"20","Tyron Johnson","WR","CIN","2020",14,14,"ppr","20","6","7","55","9.2","25","1","1","0","0","0","0","1","17.5","17.5","0.0%"
"21","JuJu Smith-Schuster","WR","KC","2020",14,14,"ppr","21","6","7","55","9.2","20","1","1","0","0","0","0","1","17.5","17.5","93.5%"
"22","Michael Thomas","WR","NO","2020",14,14,"ppr","22","8","8","84","10.5","22","1","0","0","0","0","0","1","16.4","16.4","26.7%"
"23","Curtis Samuel","WR","WAS","2020",14,14,"ppr","23","7","9","68","9.7","19","0","0","2","22","0","0","1","16.0","16.0","61.9%"
"24","Lynn Bowden Jr.","WR","NE","2020",14,14,"ppr","24","7","9","82","11.7","22","1","0","1","2","0","0","1","15.4","15.4","0.0%"
"25","Amari Cooper","WR","CLE","2020",14,14,"ppr","25","4","5","51","12.8","20","1","1","0","0","0","0","1","15.1","15.1","96.2%"
"26","Cooper Kupp","WR","LAR","2020",14,14,"ppr","26","5","5","33","6.6","20","1","1","0","0","0","0","1","14.3","14.3","82.7%"
