"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Cam Newton","QB","FA","2017",15,15,"ppr","1","20","31","64.5","242","7.8","4","0","1","14","58","0","0","1","31.5","31.5","9.1%"
"2","Eli Manning","QB","FA","2017",15,15,"ppr","2","37","57","64.9","434","7.6","3","1","1","0","0","0","0","1","27.4","27.4","2.3%"
"3","Jameis Winston","QB","NO","2017",15,15,"ppr","3","27","35","77.1","299","8.5","3","0","2","3","18","0","0","1","25.8","25.8","5.6%"
"4","Nick Foles","QB","IND","2017",15,15,"ppr","4","24","38","63.2","237","6.2","4","0","1","2","0","0","0","1","25.5","25.5","0.0%"
"5","Brock Osweiler","QB","FA","2017",15,15,"ppr","5","12","17","70.6","194","11.4","2","0","0","4","15","1","0","1","25.3","25.3","0.0%"
"6","Blake Bortles","QB","FA","2017",15,15,"ppr","6","21","29","72.4","326","11.2","3","0","1","0","0","0","0","1","25.0","25.0","0.0%"
"7","Tyrod Taylor","QB","NYG","2017",15,15,"ppr","7","17","29","58.6","224","7.7","1","0","2","6","42","1","0","1","23.2","23.2","0.1%"
"8","Aaron Rodgers","QB","GB","2017",15,15,"ppr","8","26","45","57.8","290","6.4","3","3","3","6","43","0","0","1","21.9","21.9","75.1%"
"9","Joe Flacco","QB","NYJ","2017",15,15,"ppr","9","26","42","61.9","288","6.9","1","0","1","4","3","1","0","1","21.8","21.8","0.3%"
"10","Jimmy Garoppolo","QB","SF","2017",15,15,"ppr","10","31","43","72.1","381","8.9","1","0","3","0","0","0","0","1","19.6","19.6","16.2%"
"11","Case Keenum","QB","BUF","2017",15,15,"ppr","11","20","23","87.0","236","10.3","2","0","2","1","20","0","0","1","19.4","19.4","0.4%"
"12","Alex Smith","QB","FA","2017",15,15,"ppr","12","23","30","76.7","231","7.7","2","0","1","3","13","0","0","1","18.5","18.5","5.0%"
"13","Ben Roethlisberger","QB","FA","2017",15,15,"ppr","13","22","30","73.3","281","9.4","2","1","2","3","10","0","0","1","18.2","18.2","13.6%"
"14","Marcus Mariota","QB","ATL","2017",15,15,"ppr","14","23","33","69.7","241","7.3","2","0","1","2","4","0","0","1","18.0","18.0","19.4%"
"15","Derek Carr","QB","LV","2017",15,15,"ppr","15","21","38","55.3","171","4.5","2","0","0","4","47","0","1","1","17.5","17.5","64.3%"
"16","Matthew Stafford","QB","LAR","2017",15,15,"ppr","16","25","33","75.8","237","7.2","2","0","4","1","-1","0","0","1","17.4","17.4","29.7%"
"17","Drew Brees","QB","FA","2017",15,15,"ppr","17","26","36","72.2","281","7.8","2","1","0","1","-1","0","0","1","17.1","17.1","35.7%"
"18","Kirk Cousins","QB","MIN","2017",15,15,"ppr","18","18","26","69.2","196","7.5","2","0","1","2","0","0","0","1","15.8","15.8","87.8%"
"19","Tom Brady","QB","TB","2017",15,15,"ppr","19","22","35","62.9","298","8.5","1","1","2","2","-2","0","0","1","15.7","15.7","86.0%"
"20","Matt Ryan","QB","IND","2017",15,15,"ppr","20","17","31","54.8","212","6.8","1","0","1","3","29","0","0","1","15.4","15.4","10.6%"
"21","Jacoby Brissett","QB","CLE","2017",15,15,"ppr","21","17","30","56.7","158","5.3","0","0","1","5","18","1","0","1","14.1","14.1","4.8%"
"22","Dak Prescott","QB","DAL","2017",15,15,"ppr","22","18","27","66.7","212","7.9","0","2","2","6","32","1","0","1","13.7","13.7","93.5%"
"23","Russell Wilson","QB","DEN","2017",15,15,"ppr","23","14","30","46.7","142","4.7","1","0","7","5","39","0","1","1","11.6","11.6","43.7%"
"24","Mitch Trubisky","QB","PIT","2017",15,15,"ppr","24","31","46","67.4","314","6.8","1","3","2","2","3","0","0","1","10.9","10.9","0.8%"
"25","Jared Goff","QB","DET","2017",15,15,"ppr","25","14","21","66.7","120","5.7","2","1","2","0","0","0","0","1","10.8","10.8","60.4%"
"26","Bryce Petty","QB","FA","2017",15,15,"ppr","26","19","39","48.7","179","4.6","1","2","1","2","16","0","0","1","8.8","8.8","0.0%"
"27","Philip Rivers","QB","FA","2017",15,15,"ppr","27","20","36","55.6","227","6.3","1","3","2","0","0","0","0","1","7.1","7.1","20.6%"
"28","T.J. Yates","QB","FA","2017",15,15,"ppr","28","12","31","38.7","128","4.1","1","1","4","0","0","0","0","1","7.1","7.1","0.0%"
"29","Blaine Gabbert","QB","TB","2017",15,15,"ppr","29","16","41","39.0","189","4.6","0","1","5","6","28","0","1","1","6.4","6.4","0.0%"
"30","Jay Cutler","QB","FA","2017",15,15,"ppr","30","28","49","57.1","274","5.6","0","3","3","2","8","0","0","1","5.8","5.8","0.2%"
