"","player","pos","team","season","start_week","end_week","scoring","rank","fg","fga","pct","lg","x1_19","x20_29","x30_39","x40_49","x50","xpt","xpa","g","fpts","fpts_g","rost"
"1","Matt Prater","K","ARI","2021",14,14,"ppr",1,3,3,100,53,0,0,0,1,2,2,2,1,16,16,"14.9%"
"2","Justin Tucker","K","BAL","2021",14,14,"ppr",2,3,3,100,55,0,0,0,1,2,1,1,1,15,15,"99.0%"
"3","Harrison Butker","K","KC","2021",14,14,"ppr",3,2,2,100,54,0,0,1,0,1,6,6,1,14,14,"91.8%"
"4","Cairo Santos","K","CHI","2021",14,14,"ppr",4,3,3,100,44,0,1,0,2,0,3,3,1,14,14,"13.3%"
"5","Matt Gay","K","LAR","2021",14,14,"ppr",5,3,3,100,55,0,0,2,0,1,3,3,1,14,14,"41.5%"
"6","Dustin Hopkins","K","LAC","2021",14,14,"ppr",6,3,3,100,39,0,2,1,0,0,4,4,1,13,13,"2.7%"
"7","Greg Joseph","K","MIN","2021",14,14,"ppr",7,3,4,75,42,0,1,1,1,0,3,4,1,13,13,"28.3%"
"8","Greg Zuerlein","K","NYJ","2021",14,14,"ppr",8,4,4,100,38,0,1,3,0,0,1,1,1,13,13,"15.9%"
"9","Evan McPherson","K","CIN","2021",14,14,"ppr",9,3,4,75,41,0,1,1,1,0,2,2,1,12,12,"86.6%"
"10","Younghoe Koo","K","ATL","2021",14,14,"ppr",10,3,3,100,48,0,0,2,1,0,2,2,1,12,12,"46.2%"
"11","Brett Maher","K","DAL","2021",14,14,"ppr",11,3,3,100,37,0,1,2,0,0,3,3,1,12,12,"75.1%"
"12","Eddy Pineiro","K","CAR","2021",14,14,"ppr",12,3,3,100,46,0,0,2,1,0,0,0,1,10,10,"2.2%"
"13","Brandon McManus","K","DEN","2021",14,14,"ppr",13,1,1,100,52,0,0,0,0,1,5,5,1,10,10,"36.0%"
"14","Ryan Succop","K","TB","2021",14,14,"ppr",14,2,2,100,24,0,2,0,0,0,3,3,1,9,9,"34.3%"
"15","Ka'imi Fairbairn","K","HOU","2021",14,14,"ppr",15,2,2,100,61,0,1,0,0,1,1,1,1,9,9,"2.0%"
"16","Randy Bullock","K","TEN","2021",14,14,"ppr",16,2,3,66.7,44,0,1,0,1,0,2,2,1,9,9,"1.5%"
"17","Tyler Bass","K","BUF","2021",14,14,"ppr",17,2,2,100,25,0,2,0,0,0,3,3,1,9,9,"94.4%"
"18","Mason Crosby","K","GB","2021",14,14,"ppr",18,1,1,100,20,0,1,0,0,0,6,6,1,9,9,"3.2%"
"19","Robbie Gould","K","SF","2021",14,14,"ppr",19,2,3,66.7,33,0,1,1,0,0,2,2,1,8,8,"42.9%"
"20","Chase McLaughlin","K","IND","2021",14,14,"ppr",20,1,2,50,43,0,0,0,1,0,3,3,1,7,7,"4.0%"
"21","Jason Myers","K","SEA","2021",14,14,"ppr",21,2,2,100,38,0,0,2,0,0,1,3,1,7,7,"55.6%"
"22","Riley Patterson","K","JAC","2021",14,14,"ppr",22,1,1,100,36,0,0,1,0,0,1,1,1,4,4,"2.6%"
"23","Zane Gonzalez","K","CAR","2021",14,14,"ppr",23,0,0,0,0,0,0,0,0,0,3,3,1,3,3,"0.1%"
"24","Daniel Carlson","K","LV","2021",14,14,"ppr",24,1,1,100,26,0,1,0,0,0,0,1,1,3,3,"96.6%"
"25","Chris Boswell","K","PIT","2021",14,14,"ppr",25,0,1,0,0,0,0,0,0,0,2,2,1,2,2,"14.1%"
"26","Graham Gano","K","NYG","2021",14,14,"ppr",26,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"61.0%"
"27","Matthew Wright","K","FA","2021",14,14,"ppr",27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"4.7%"
"28","Brian Johnson","K","FA","2021",14,14,"ppr",28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"0.0%"
"29","Ty Long","K","FA","2021",14,14,"ppr",29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0.7%"
