"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Jack Doyle","TE","FA","2016",7,7,"ppr","1","9","10","78","8.7","24","1","1","0","0","0","0","1","22.8","22.8","2.0%"
"2","Delanie Walker","TE","FA","2016",7,7,"ppr","2","7","8","84","12.0","26","1","1","0","0","0","0","1","21.4","21.4","0.1%"
"3","Rob Gronkowski","TE","FA","2016",7,7,"ppr","3","4","4","93","23.3","37","2","1","0","0","0","0","1","19.3","19.3","1.0%"
"4","Vernon Davis","TE","FA","2016",7,7,"ppr","4","6","6","79","13.2","27","2","0","0","0","0","0","1","13.9","13.9","1.6%"
"5","Gary Barnidge","TE","FA","2016",7,7,"ppr","5","6","7","66","11.0","17","0","0","0","0","0","0","1","12.6","12.6","0.1%"
"6","Lance Kendricks","TE","FA","2016",7,7,"ppr","6","7","9","55","7.9","11","0","0","0","0","0","0","1","12.5","12.5","0.0%"
"7","Julius Thomas","TE","FA","2016",7,7,"ppr","7","3","7","20","6.7","9","0","1","0","0","0","0","1","11.0","11.0","0.0%"
"8","Kyle Rudolph","TE","TB","2016",7,7,"ppr","8","5","11","55","11.0","22","1","0","0","0","0","0","1","10.5","10.5","0.6%"
"9","Jimmy Graham","TE","FA","2016",7,7,"ppr","9","5","10","53","10.6","14","0","0","0","0","0","0","1","10.3","10.3","0.0%"
"10","Antonio Gates","TE","FA","2016",7,7,"ppr","10","5","10","38","7.6","13","0","0","0","0","0","0","1","8.8","8.8","0.2%"
"11","Jacob Tamme","TE","FA","2016",7,7,"ppr","11","1","3","17","17.0","17","0","1","0","0","0","0","1","8.7","8.7","0.0%"
"12","C.J. Fiedorowicz","TE","FA","2016",7,7,"ppr","12","5","7","35","7.0","12","0","0","0","0","0","0","1","8.5","8.5","0.0%"
"13","Dennis Pitta","TE","FA","2016",7,7,"ppr","13","4","10","40","10.0","12","0","0","0","0","0","0","1","8.0","8.0","0.0%"
"14","Erik Swoope","TE","FA","2016",7,7,"ppr","14","2","5","51","25.5","34","1","0","0","0","0","0","1","7.1","7.1","0.0%"
"15","Ifeanyi Momah","TE","FA","2016",7,7,"ppr","15","2","2","50","25.0","27","2","0","0","0","0","0","1","7.0","7.0","0.0%"
"16","Coby Fleener","TE","FA","2016",7,7,"ppr","16","2","2","44","22.0","30","1","0","0","0","0","0","1","6.4","6.4","0.0%"
"17","Zach Miller","TE","FA","2016",7,7,"ppr","17","2","5","40","20.0","26","1","0","0","0","0","0","1","6.0","6.0","0.0%"
"18","Cameron Brate","TE","TB","2016",7,7,"ppr","18","3","3","29","9.7","17","0","0","0","0","0","0","1","5.9","5.9","1.6%"
"19","Charles Clay","TE","FA","2016",7,7,"ppr","19","2","5","29","14.5","18","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"20","Travis Kelce","TE","KC","2016",7,7,"ppr","20","2","3","24","12.0","14","0","0","0","0","0","0","1","4.4","4.4","100.0%"
"21","Jesse James","TE","CLE","2016",7,7,"ppr","21","2","2","18","9.0","10","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"22","Clay Harbor","TE","FA","2016",7,7,"ppr","22","2","2","16","8.0","9","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"23","Jermaine Gresham","TE","FA","2016",7,7,"ppr","23","2","4","15","7.5","9","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"24","Vance McDonald","TE","FA","2016",7,7,"ppr","24","1","6","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"25","Xavier Grimble","TE","FA","2016",7,7,"ppr","25","2","5","14","7.0","9","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"26","Will Tye","TE","FA","2016",7,7,"ppr","26","2","3","14","7.0","9","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"27","Ryan Griffin","TE","CHI","2016",7,7,"ppr","27","2","5","13","6.5","9","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"28","Hunter Henry","TE","NE","2016",7,7,"ppr","28","1","3","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","38.7%"
"29","Zach Ertz","TE","ARI","2016",7,7,"ppr","29","1","3","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","32.6%"
"30","Mychal Rivera","TE","FA","2016",7,7,"ppr","30","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.2%"
"31","Niles Paul","TE","FA","2016",7,7,"ppr","31","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"32","Marcedes Lewis","TE","GB","2016",7,7,"ppr","32","1","3","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.1%"
"33","Anthony Fasano","TE","FA","2016",7,7,"ppr","33","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"34","Demetrius Harris","TE","FA","2016",7,7,"ppr","34","1","3","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"35","Tyler Eifert","TE","FA","2016",7,7,"ppr","35","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"36","Brent Celek","TE","FA","2016",7,7,"ppr","36","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"37","Nick O'Leary","TE","FA","2016",7,7,"ppr","37","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"38","Richard Rodgers","TE","LAC","2016",7,7,"ppr","38","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"39","Josh Hill","TE","FA","2016",7,7,"ppr","39","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"40","Jerell Adams","TE","FA","2016",7,7,"ppr","40","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"41","David Johnson","TE","FA","2016",7,7,"ppr","41","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"42","Levine Toilolo","TE","FA","2016",7,7,"ppr","42","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"43","Martellus Bennett","TE","FA","2016",7,7,"ppr","43","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","23.0%"
"44","Clive Walford","TE","FA","2016",7,7,"ppr","44","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"45","Garrett Celek","TE","FA","2016",7,7,"ppr","45","1","3","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"46","Tyler Higbee","TE","LAR","2016",7,7,"ppr","46","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","71.9%"
"47","Tyler Kroft","TE","SF","2016",7,7,"ppr","47","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"48","Rhett Ellison","TE","FA","2016",7,7,"ppr","48","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"49","Virgil Green","TE","FA","2016",7,7,"ppr","49","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"50","Logan Paulsen","TE","FA","2016",7,7,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"51","Luke Stocker","TE","FA","2016",7,7,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"52","Dominique Jones","TE","FA","2016",7,7,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"53","Jordan Matthews","TE","SF","2016",7,7,"ppr","53","3","4","10","3.3","10","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"54","Trey Burton","TE","FA","2016",7,7,"ppr","54","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"55","Crockett Gillmore","TE","FA","2016",7,7,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Cory Harkey","TE","FA","2016",7,7,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
