"","player","pos","team","season","start_week","end_week","scoring","rank","rushing_att","rushing_yds","rushing_y_a","rushing_lg","rushing_20","rushing_td","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_td","fl","g","fpts","fpts_g","rost"
"14","Dalvin Cook","RB","MIN","2022",13,13,"ppr","14","20","86","4.3","21","1","1","2","3","-3","-1.5","0","0","1","16.3","16.3","100.0%"
"15","Isiah Pacheco","RB","KC","2022",13,13,"ppr","15","14","66","4.7","16","0","1","2","2","16","8.0","0","0","1","16.2","16.2","87.4%"
"16","Leonard Fournette","RB","TB","2022",13,13,"ppr","16","10","49","4.9","10","0","0","6","7","32","5.3","0","0","1","14.1","14.1","96.9%"
"17","Jerick McKinnon","RB","KC","2022",13,13,"ppr","17","8","51","6.4","14","0","0","2","2","9","4.5","1","0","1","14.0","14.0","68.7%"
"18","Rhamondre Stevenson","RB","NE","2022",13,13,"ppr","18","10","54","5.4","16","0","0","6","8","24","4.0","0","0","1","13.8","13.8","97.4%"
"19","Jonathan Taylor","RB","IND","2022",13,13,"ppr","19","21","82","3.9","19","0","0","3","4","21","7.0","0","0","1","13.3","13.3","100.0%"
"20","Austin Ekeler","RB","LAC","2022",13,13,"ppr","20","10","35","3.5","8","0","0","5","6","67","13.4","0","1","1","13.2","13.2","100.0%"
"21","Brian Robinson Jr.","RB","WAS","2022",13,13,"ppr","21","21","96","4.6","16","0","0","2","2","15","7.5","0","0","1","13.1","13.1","75.3%"
"22","Dameon Pierce","RB","HOU","2022",13,13,"ppr","22","18","73","4.1","11","0","0","3","3","22","7.3","0","0","1","12.5","12.5","89.0%"
"23","Miles Sanders","RB","PHI","2022",13,13,"ppr","23","10","24","2.4","5","0","1","2","2","14","7.0","0","0","1","11.8","11.8","96.5%"
"24","Devin Singletary","RB","BUF","2022",13,13,"ppr","24","13","51","3.9","11","0","1","0","2","0","0","0","0","1","11.1","11.1","91.7%"
"25","Kyle Juszczyk","RB","SF","2022",13,13,"ppr","25","1","0","0.0","0","0","0","3","3","12","4.0","1","0","1","10.2","10.2","0.4%"
"26","Najee Harris","RB","PIT","2022",13,13,"ppr","26","17","86","5.1","14","0","0","1","1","6","6.0","0","0","1","10.2","10.2","97.4%"
"27","Ty Johnson","RB","NYJ","2022",13,13,"ppr","27","1","3","3.0","3","0","0","6","7","38","6.3","0","0","1","10.1","10.1","3.4%"
"28","Latavius Murray","RB","DEN","2022",13,13,"ppr","28","17","47","2.8","7","0","0","4","4","14","3.5","0","0","1","10.1","10.1","75.6%"
"29","Aaron Jones","RB","GB","2022",13,13,"ppr","29","9","26","2.9","11","0","0","5","5","24","4.8","0","0","1","10.0","10.0","99.6%"
"30","Mark Ingram II","RB","NO","2022",13,13,"ppr","30","7","27","3.9","7","0","0","5","5","22","4.4","0","0","1","9.9","9.9","4.3%"
"31","Alexander Mattison","RB","MIN","2022",13,13,"ppr","31","3","14","4.7","14","0","1","2","2","4","2.0","0","0","1","9.8","9.8","27.5%"
"32","Jamaal Williams","RB","DET","2022",13,13,"ppr","32","11","35","3.2","12","0","1","0","0","0","0","0","0","1","9.5","9.5","91.0%"
"33","Kareem Hunt","RB","CLE","2022",13,13,"ppr","33","9","56","6.2","15","0","0","2","3","18","9.0","0","0","1","9.4","9.4","76.3%"
"34","Malik Davis","RB","DAL","2022",13,13,"ppr","34","3","29","9.7","23","1","1","0","0","0","0","0","0","1","8.9","8.9","0.4%"
"35","Kenneth Gainwell","RB","PHI","2022",13,13,"ppr","35","3","15","5.0","13","0","0","3","4","38","12.7","0","0","1","8.3","8.3","11.7%"
"36","Nick Chubb","RB","CLE","2022",13,13,"ppr","36","17","80","4.7","21","1","0","0","1","0","0","0","0","1","8.0","8.0","99.9%"
"37","Antonio Gibson","RB","WAS","2022",13,13,"ppr","37","9","39","4.3","7","0","0","2","4","20","10.0","0","0","1","7.9","7.9","85.6%"
"38","Chris Evans","RB","CIN","2022",13,13,"ppr","38","0","0","0","0","0","0","1","1","8","8.0","1","0","1","7.8","7.8","0.5%"
"39","Travis Etienne Jr.","RB","JAC","2022",13,13,"ppr","39","13","54","4.2","13","0","0","3","3","12","4.0","0","1","1","7.6","7.6","97.9%"
"40","Kenyan Drake","RB","BAL","2022",13,13,"ppr","40","7","29","4.1","12","0","0","2","3","17","8.5","0","0","1","6.6","6.6","26.8%"
"41","Cordarrelle Patterson","RB","ATL","2022",13,13,"ppr","41","11","60","5.5","22","1","0","0","0","0","0","0","0","1","6.0","6.0","85.6%"
"42","Derrick Henry","RB","TEN","2022",13,13,"ppr","42","11","30","2.7","6","0","0","2","3","8","4.0","0","0","1","5.8","5.8","100.0%"
"43","Alvin Kamara","RB","NO","2022",13,13,"ppr","43","12","26","2.2","5","0","0","2","3","11","5.5","0","0","1","5.7","5.7","99.3%"
"44","Justin Jackson","RB","DET","2022",13,13,"ppr","44","1","4","4.0","4","0","0","3","5","19","6.3","0","0","1","5.3","5.3","1.1%"
"45","Tony Jones Jr.","RB","SEA","2022",13,13,"ppr","45","7","14","2.0","7","0","0","2","4","18","9.0","0","0","1","5.2","5.2","8.3%"
"46","Tyler Allgeier","RB","ATL","2022",13,13,"ppr","46","10","52","5.2","20","1","0","0","0","0","0","0","0","1","5.2","5.2","35.3%"
"47","Jordan Mason","RB","SF","2022",13,13,"ppr","47","8","51","6.4","19","0","0","0","0","0","0","0","0","1","5.1","5.1","8.7%"
"48","Benny Snell Jr.","RB","PIT","2022",13,13,"ppr","48","6","24","4.0","6","0","0","1","1","11","11.0","0","0","1","4.5","4.5","1.4%"
"49","Alec Ingold","RB","MIA","2022",13,13,"ppr","49","0","0","0","0","0","0","3","4","15","5.0","0","0","1","4.5","4.5","0.1%"
"50","Dare Ogunbowale","RB","HOU","2022",13,13,"ppr","50","2","8","4.0","6","0","0","2","3","13","6.5","0","0","1","4.1","4.1","3.7%"
"51","Jaylen Warren","RB","PIT","2022",13,13,"ppr","51","1","5","5.0","5","0","0","2","2","14","7.0","0","0","1","3.9","3.9","10.7%"
"52","DeeJay Dallas","RB","SEA","2022",13,13,"ppr","52","10","37","3.7","7","0","0","0","1","0","0","0","0","1","3.7","3.7","4.5%"
"53","Dontrell Hilliard","RB","TEN","2022",13,13,"ppr","53","1","2","2.0","2","0","0","2","2","14","7.0","0","0","1","3.6","3.6","8.0%"
"54","Mike Boone","RB","DEN","2022",13,13,"ppr","54","6","18","3.0","10","0","0","1","1","8","8.0","0","0","1","3.6","3.6","5.3%"
"55","Kenneth Walker III","RB","SEA","2022",13,13,"ppr","55","3","36","12.0","30","2","0","0","1","0","0","0","0","1","3.6","3.6","96.2%"
"56","Boston Scott","RB","PHI","2022",13,13,"ppr","56","6","16","2.7","5","0","0","1","1","5","5.0","0","0","1","3.1","3.1","1.3%"
"57","Joshua Kelley","RB","LAC","2022",13,13,"ppr","57","7","30","4.3","7","0","0","0","1","0","0","0","0","1","3.0","3.0","4.5%"
"58","Raheem Mostert","RB","MIA","2022",13,13,"ppr","58","7","30","4.3","8","0","0","0","0","0","0","0","0","1","3.0","3.0","81.2%"
"59","Nyheim Hines","RB","BUF","2022",13,13,"ppr","59","2","-3","-1.5","0","0","0","1","2","21","21.0","0","0","1","2.8","2.8","29.1%"
"60","Justice Hill","RB","BAL","2022",13,13,"ppr","60","1","2","2.0","2","0","0","2","2","4","2.0","0","0","1","2.6","2.6","0.8%"
"61","Darrynton Evans","RB","CHI","2022",13,13,"ppr","61","3","21","7.0","21","1","0","0","0","0","0","0","0","1","2.1","2.1","0.3%"
"62","Marlon Mack","RB","DEN","2022",13,13,"ppr","62","2","3","1.5","4","0","0","1","1","6","6.0","0","0","1","1.9","1.9","5.3%"
"63","Zack Moss","RB","IND","2022",13,13,"ppr","63","3","18","6.0","9","0","0","0","0","0","0","0","0","1","1.8","1.8","1.4%"
"64","Caleb Huntley","RB","ATL","2022",13,13,"ppr","64","4","17","4.3","6","0","0","0","0","0","0","0","0","1","1.7","1.7","5.3%"
"65","Derek Watt","RB","PIT","2022",13,13,"ppr","65","1","4","4.0","4","0","0","1","1","3","3.0","0","0","1","1.7","1.7","0.1%"
"66","Matt Breida","RB","NYG","2022",13,13,"ppr","66","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","4.5%"
"67","Julius Chestnut","RB","TEN","2022",13,13,"ppr","67","5","13","2.6","5","0","0","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"68","Gus Edwards","RB","BAL","2022",13,13,"ppr","68","6","12","2.0","4","0","0","0","0","0","0","0","0","1","1.2","1.2","39.7%"
"69","Patrick Ricard","RB","BAL","2022",13,13,"ppr","69","0","0","0","0","0","0","1","1","0","0.0","0","0","1","1.0","1.0","0.1%"
"70","James Robinson","RB","NYJ","2022",13,13,"ppr","70","4","10","2.5","4","0","0","0","0","0","0","0","0","1","1.0","1.0","39.4%"
"71","Kyren Williams","RB","LAR","2022",13,13,"ppr","71","3","9","3.0","4","0","0","0","1","0","0","0","0","1","0.9","0.9","26.0%"
"72","Zamir White","RB","LV","2022",13,13,"ppr","72","2","6","3.0","3","0","0","0","0","0","0","0","0","1","0.6","0.6","2.6%"
"73","Patrick Taylor Jr.","RB","GB","2022",13,13,"ppr","73","1","6","6.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"74","Deon Jackson","RB","IND","2022",13,13,"ppr","74","2","6","3.0","5","0","0","0","1","0","0","0","0","1","0.6","0.6","9.5%"
"75","Snoop Conner","RB","JAC","2022",13,13,"ppr","75","1","6","6.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","0.1%"
"76","Ameer Abdullah","RB","LV","2022",13,13,"ppr","76","1","4","4.0","4","0","0","0","1","0","0","0","0","1","0.4","0.4","3.4%"
"77","Trayveon Williams","RB","CIN","2022",13,13,"ppr","77","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.1%"
"78","Jerome Ford","RB","CLE","2022",13,13,"ppr","78","3","3","1.0","4","0","0","0","0","0","0","0","0","1","0.3","0.3","0.1%"
"79","Jeff Wilson Jr.","RB","MIA","2022",13,13,"ppr","79","1","3","3.0","3","0","0","0","2","0","0","0","0","1","0.3","0.3","76.6%"
"80","Adam Prentice","RB","NO","2022",13,13,"ppr","80","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"81","Jonathan Williams","RB","WAS","2022",13,13,"ppr","81","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"82","Giovanni Ricci","RB","CAR","2022",13,13,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Demetric Felton Jr.","RB","CLE","2022",13,13,"ppr","83","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"84","Mekhi Sargent","RB","JAC","2022",13,13,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Chuba Hubbard","RB","CAR","2022",13,13,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.2%"
"86","Jaret Patterson","RB","WAS","2022",13,13,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Sandro Platzgummer","RB","NYG","2022",13,13,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Reggie Gilliam","RB","BUF","2022",13,13,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"89","Jermar Jefferson","RB","DET","2022",13,13,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Jake Bargas","RB","MIA","2022",13,13,"ppr","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Raheem Blackshear","RB","CAR","2022",13,13,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"92","Jonathan Ward","RB","TEN","2022",13,13,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Elijah Holyfield","RB","CIN","2022",13,13,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Damien Harris","RB","NE","2022",13,13,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.6%"
"95","Patrick Laird","RB","TB","2022",13,13,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Mike Weber","RB","NYG","2022",13,13,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Damarea Crockett","RB","DEN","2022",13,13,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Travis Homer","RB","SEA","2022",13,13,"ppr","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.6%"
"99","Qadree Ollison","RB","DAL","2022",13,13,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Nick Bawden","RB","NYJ","2022",13,13,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Trenton Cannon","RB","TEN","2022",13,13,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Darrel Williams","RB","ARI","2022",13,13,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"103","Darwin Thompson","RB","SEA","2022",13,13,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Salvon Ahmed","RB","MIA","2022",13,13,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"105","Ty Chandler","RB","MIN","2022",13,13,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"106","J.J. Taylor","RB","NE","2022",13,13,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"107","Trey Sermon","RB","PHI","2022",13,13,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"108","Anthony McFarland Jr.","RB","PIT","2022",13,13,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"109","Ke'Shawn Vaughn","RB","TB","2022",13,13,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"110","Jason Huntley","RB","PIT","2022",13,13,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Rico Dowdle","RB","DAL","2022",13,13,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"112","Ty'Son Williams","RB","ARI","2022",13,13,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","JaMycal Hasty","RB","JAC","2022",13,13,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"114","Larry Rountree III","RB","LAC","2022",13,13,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Eno Benjamin","RB","NO","2022",13,13,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.7%"
"116","Khari Blasingame","RB","CHI","2022",13,13,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","John Lovett","RB","MIA","2022",13,13,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Andrew Beck","RB","DEN","2022",13,13,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Cullen Gillaspia","RB","SEA","2022",13,13,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Jakob Johnson","RB","LV","2022",13,13,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Devine Ozigbo","RB","DEN","2022",13,13,"ppr","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","La'Mical Perine","RB","MIA","2022",13,13,"ppr","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Clyde Edwards-Helaire","RB","KC","2022",13,13,"ppr","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.4%"
"124","J.K. Dobbins","RB","BAL","2022",13,13,"ppr","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.2%"
"125","Derrick Gore","RB","NO","2022",13,13,"ppr","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","D'Ernest Johnson","RB","CLE","2022",13,13,"ppr","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"127","Craig Reynolds","RB","DET","2022",13,13,"ppr","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"128","Austin Walter","RB","LV","2022",13,13,"ppr","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Kene Nwangwu","RB","MIN","2022",13,13,"ppr","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"130","Ben Mason","RB","BAL","2022",13,13,"ppr","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Gary Brightwell","RB","NYG","2022",13,13,"ppr","131","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"132","Gerrid Doaks","RB","HOU","2022",13,13,"ppr","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Avery Williams","RB","ATL","2022",13,13,"ppr","133","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"134","Spencer Brown","RB","CAR","2022",13,13,"ppr","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Jake Funk","RB","IND","2022",13,13,"ppr","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Sincere McCormick","RB","LV","2022",13,13,"ppr","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Keaontay Ingram","RB","ARI","2022",13,13,"ppr","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"138","Jerrion Ealy","RB","KC","2022",13,13,"ppr","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Isaiah Spiller","RB","LAC","2022",13,13,"ppr","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"140","B.J. Baylor","RB","ATL","2022",13,13,"ppr","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Brittain Brown","RB","LV","2022",13,13,"ppr","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Connor Heyward","RB","PIT","2022",13,13,"ppr","142","0","0","0","0","0","0","1","1","17","17.0","1","0","1","0.0","0.0","0.1%"
"143","Tyreik McAllister","RB","DEN","2022",13,13,"ppr","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Jake Tonges","RB","CHI","2022",13,13,"ppr","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Troy Hairston II","RB","HOU","2022",13,13,"ppr","145","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"146","Pierre Strong Jr.","RB","NE","2022",13,13,"ppr","146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.3%"
"147","Trestan Ebner","RB","CHI","2022",13,13,"ppr","147","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"148","Ronnie Rivers","RB","LAR","2022",13,13,"ppr","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"149","Zander Horvath","RB","LAC","2022",13,13,"ppr","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","D'Vonte Price","RB","IND","2022",13,13,"ppr","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Tyler Badie","RB","BAL","2022",13,13,"ppr","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Hassan Haskins","RB","TEN","2022",13,13,"ppr","152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"153","Bryant Koback","RB","MIN","2022",13,13,"ppr","153","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Jordan Wilkins","RB","IND","2022",13,13,"ppr","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Elijah Mitchell","RB","SF","2022",13,13,"ppr","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.1%"
"156","Khalil Herbert","RB","CHI","2022",13,13,"ppr","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.3%"
"157","Javian Hawkins","RB","TEN","2022",13,13,"ppr","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Javonte Williams","RB","DEN","2022",13,13,"ppr","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.5%"
"159","Michael Carter","RB","NYJ","2022",13,13,"ppr","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.8%"
"160","Tyrion Davis-Price","RB","SF","2022",13,13,"ppr","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"161","Breece Hall","RB","NYJ","2022",13,13,"ppr","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.7%"
"162","Tyler Goodson","RB","GB","2022",13,13,"ppr","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Jashaun Corbin","RB","NYG","2022",13,13,"ppr","163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Chase Edmonds","RB","DEN","2022",13,13,"ppr","164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.9%"
"165","Chad Spann","RB","HOU","2022",13,13,"ppr","165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Jay Finley","RB","CIN","2022",13,13,"ppr","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Shane Bannon","RB","KC","2022",13,13,"ppr","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Nick Bellore","RB","SEA","2022",13,13,"ppr","168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"169","Taiwan Jones","RB","BUF","2022",13,13,"ppr","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Garrett Mills","RB","NE","2022",13,13,"ppr","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Rex Burkhead","RB","HOU","2022",13,13,"ppr","171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.7%"
"172","Giovani Bernard","RB","TB","2022",13,13,"ppr","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"173","Brandon Bolden","RB","LV","2022",13,13,"ppr","173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"174","Kenny Irons","RB","CIN","2022",13,13,"ppr","174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Anthony Alridge","RB","WAS","2022",13,13,"ppr","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Dantrell Savage","RB","CAR","2022",13,13,"ppr","176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Chad Simpson","RB","WAS","2022",13,13,"ppr","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Samkon Gado","RB","TEN","2022",13,13,"ppr","178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Xavier Omon","RB","SF","2022",13,13,"ppr","179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Madison Hedgecock","RB","NYG","2022",13,13,"ppr","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","J.P. Holtz","RB","NO","2022",13,13,"ppr","181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Dwayne Washington","RB","NO","2022",13,13,"ppr","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"183","Brandin Bryant","RB","BUF","2022",13,13,"ppr","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","J.D. McKissic","RB","WAS","2022",13,13,"ppr","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.4%"
"185","C.J. Ham","RB","MIN","2022",13,13,"ppr","185","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"186","Ronald Jones II","RB","KC","2022",13,13,"ppr","186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"187","Royce Freeman","RB","HOU","2022",13,13,"ppr","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Jason Cabinda","RB","DET","2022",13,13,"ppr","188","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Godwin Igwebuike","RB","SEA","2022",13,13,"ppr","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Sony Michel","RB","LAC","2022",13,13,"ppr","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"191","Rashaad Penny","RB","SEA","2022",13,13,"ppr","191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.7%"
