"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Evan Engram","TE","JAC","2022",18,18,"ppr","1","11","15","162","14.7","25","3","2","0","0","0","0","1","39.2","39.2","68.5%"
"2","David Njoku","TE","CLE","2022",18,18,"ppr","2","7","9","59","8.4","14","0","1","1","-2","0","0","1","18.7","18.7","87.0%"
"3","Chigoziem Okonkwo","TE","TEN","2022",18,18,"ppr","3","6","6","45","7.5","15","0","1","1","0","0","0","1","18.5","18.5","21.0%"
"4","Dalton Schultz","TE","DAL","2022",18,18,"ppr","4","6","10","87","14.5","22","2","0","0","0","0","0","1","14.7","14.7","96.1%"
"5","Dawson Knox","TE","BUF","2022",18,18,"ppr","5","4","7","41","10.3","24","1","1","0","0","0","0","1","14.1","14.1","74.4%"
"6","Pat Freiermuth","TE","PIT","2022",18,18,"ppr","6","3","6","33","11.0","14","0","1","0","0","0","0","1","12.3","12.3","93.9%"
"7","Austin Hooper","TE","TEN","2022",18,18,"ppr","7","5","5","68","13.6","24","1","0","0","0","0","0","1","11.8","11.8","13.8%"
"8","T.J. Hockenson","TE","MIN","2022",18,18,"ppr","8","6","8","77","12.8","21","1","0","0","0","0","1","1","11.7","11.7","98.5%"
"9","Travis Kelce","TE","KC","2022",18,18,"ppr","9","4","9","71","17.8","37","2","0","0","0","0","0","1","11.1","11.1","100.0%"
"10","Hunter Henry","TE","NE","2022",18,18,"ppr","10","3","3","70","23.3","39","4","0","0","0","0","0","1","10.0","10.0","38.7%"
"11","Gerald Everett","TE","LAC","2022",18,18,"ppr","11","5","8","28","5.6","11","0","0","0","0","0","0","1","7.8","7.8","84.7%"
"12","Tyler Conklin","TE","NYJ","2022",18,18,"ppr","12","5","8","28","5.6","7","0","0","0","0","0","0","1","7.8","7.8","35.3%"
"13","Noah Gray","TE","KC","2022",18,18,"ppr","13","3","3","45","15.0","25","1","0","0","0","0","0","1","7.5","7.5","0.3%"
"14","Greg Dulcich","TE","DEN","2022",18,18,"ppr","14","3","8","42","14.0","23","1","0","0","0","0","0","1","7.2","7.2","60.7%"
"15","Cade Otton","TE","TB","2022",18,18,"ppr","15","4","5","28","7.0","11","0","0","0","0","0","0","1","6.8","6.8","7.7%"
"16","George Kittle","TE","SF","2022",18,18,"ppr","16","4","5","28","7.0","15","0","0","0","0","0","0","1","6.8","6.8","98.9%"
"17","Trey McBride","TE","ARI","2022",18,18,"ppr","17","3","6","28","9.3","15","0","0","0","0","0","0","1","5.8","5.8","3.3%"
"18","Daniel Bellinger","TE","NYG","2022",18,18,"ppr","18","3","3","19","6.3","11","0","0","0","0","0","0","1","4.9","4.9","7.4%"
"19","Grant Calcaterra","TE","PHI","2022",18,18,"ppr","19","2","4","24","12.0","13","0","0","0","0","0","0","1","4.4","4.4","0.1%"
"20","Will Dissly","TE","SEA","2022",18,18,"ppr","20","2","3","20","10.0","12","0","0","0","0","0","0","1","4.0","4.0","3.3%"
"21","Jack Stoll","TE","PHI","2022",18,18,"ppr","21","2","2","20","10.0","14","0","0","0","0","0","0","1","4.0","4.0","0.3%"
"22","Shane Zylstra","TE","DET","2022",18,18,"ppr","22","2","2","18","9.0","14","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"23","Mark Andrews","TE","BAL","2022",18,18,"ppr","23","2","6","17","8.5","10","0","0","0","0","0","0","1","3.7","3.7","99.9%"
"24","Cameron Brate","TE","TB","2022",18,18,"ppr","24","2","4","12","6.0","8","0","0","0","0","0","0","1","3.2","3.2","1.6%"
"25","Tyler Higbee","TE","LAR","2022",18,18,"ppr","25","2","3","11","5.5","6","0","0","0","0","0","0","1","3.1","3.1","71.9%"
"26","Chris Manhertz","TE","JAC","2022",18,18,"ppr","26","1","1","21","21.0","21","1","0","0","0","0","0","1","3.1","3.1","0.0%"
"27","Ian Thomas","TE","CAR","2022",18,18,"ppr","27","2","2","11","5.5","8","0","0","0","0","0","0","1","3.1","3.1","0.1%"
"28","Eric Tomlinson","TE","DEN","2022",18,18,"ppr","28","2","3","11","5.5","7","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"29","Stephen Anderson","TE","ARI","2022",18,18,"ppr","29","2","2","7","3.5","6","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"30","Connor Heyward","TE","PIT","2022",18,18,"ppr","30","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"31","Ko Kieft","TE","TB","2022",18,18,"ppr","31","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"32","Mitchell Wilcox","TE","CIN","2022",18,18,"ppr","32","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.2%"
"33","Colby Parkinson","TE","SEA","2022",18,18,"ppr","33","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"34","Nick Vannett","TE","NYG","2022",18,18,"ppr","34","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"35","Harrison Bryant","TE","CLE","2022",18,18,"ppr","35","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","2.2%"
"36","Stone Smartt","TE","LAC","2022",18,18,"ppr","36","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"37","Brycen Hopkins","TE","LAR","2022",18,18,"ppr","37","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"38","C.J. Uzomah","TE","NYJ","2022",18,18,"ppr","38","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.3%"
"39","Tre' McKitty","TE","LAC","2022",18,18,"ppr","39","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"40","Jordan Akins","TE","HOU","2022",18,18,"ppr","40","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.8%"
"41","Dan Arnold","TE","JAC","2022",18,18,"ppr","41","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"42","Eric Saubert","TE","DEN","2022",18,18,"ppr","42","1","2","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"43","Reggie Gilliam","TE","BUF","2022",18,18,"ppr","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"44","Rashod Berry","TE","JAC","2022",18,18,"ppr","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"45","Scotty Washington","TE","NE","2022",18,18,"ppr","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"46","Noah Togiai","TE","PHI","2022",18,18,"ppr","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"47","Adam Trautman","TE","NO","2022",18,18,"ppr","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"48","Devin Asiasi","TE","CIN","2022",18,18,"ppr","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"49","Josiah Deguara","TE","GB","2022",18,18,"ppr","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"50","Chase Allen","TE","CHI","2022",18,18,"ppr","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"51","Luke Farrell","TE","JAC","2022",18,18,"ppr","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"52","Juwan Johnson","TE","NO","2022",18,18,"ppr","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.7%"
"53","Tyler Davis","TE","GB","2022",18,18,"ppr","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"54","Stephen Sullivan","TE","CAR","2022",18,18,"ppr","54","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"55","Charlie Woerner","TE","SF","2022",18,18,"ppr","55","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Ben Ellefson","TE","MIN","2022",18,18,"ppr","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Lawrence Cager","TE","NYG","2022",18,18,"ppr","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"58","Tyler Mabry","TE","SEA","2022",18,18,"ppr","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Sean McKeon","TE","DAL","2022",18,18,"ppr","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Giovanni Ricci","TE","CAR","2022",18,18,"ppr","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Nick Bowers","TE","CIN","2022",18,18,"ppr","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Jake Bargas","TE","MIA","2022",18,18,"ppr","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Feleipe Franks","TE","ATL","2022",18,18,"ppr","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Brevin Jordan","TE","HOU","2022",18,18,"ppr","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"65","Kyle Pitts","TE","ATL","2022",18,18,"ppr","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.3%"
"66","Jared Pinkney","TE","LAR","2022",18,18,"ppr","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Kevin Rader","TE","TEN","2022",18,18,"ppr","67","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"68","Tanner Hudson","TE","CIN","2022",18,18,"ppr","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"69","Ross Dwelley","TE","SF","2022",18,18,"ppr","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Jaeden Graham","TE","PHI","2022",18,18,"ppr","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","David Wells","TE","TB","2022",18,18,"ppr","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Dallas Goedert","TE","PHI","2022",18,18,"ppr","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.2%"
"73","Mike Gesicki","TE","MIA","2022",18,18,"ppr","73","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","37.4%"
"74","Hayden Hurst","TE","CIN","2022",18,18,"ppr","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.8%"
"75","Durham Smythe","TE","MIA","2022",18,18,"ppr","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"76","Noah Fant","TE","SEA","2022",18,18,"ppr","76","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","30.3%"
"77","Jordan Franks","TE","KC","2022",18,18,"ppr","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Albert Okwuegbunam","TE","DEN","2022",18,18,"ppr","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.1%"
"79","Cole Kmet","TE","CHI","2022",18,18,"ppr","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69.3%"
"80","Mitchell Fraboni","TE","DEN","2022",18,18,"ppr","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Matt Sokol","TE","NE","2022",18,18,"ppr","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Jody Fortson","TE","KC","2022",18,18,"ppr","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"83","Matthew Orzech","TE","LAR","2022",18,18,"ppr","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Ian Bunting","TE","DAL","2022",18,18,"ppr","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Parker Hesse","TE","ATL","2022",18,18,"ppr","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Chris Myarick","TE","NYG","2022",18,18,"ppr","86","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Donald Parham Jr.","TE","LAC","2022",18,18,"ppr","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"88","John Lovett","TE","MIA","2022",18,18,"ppr","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Tommy Sweeney","TE","BUF","2022",18,18,"ppr","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"90","Foster Moreau","TE","LV","2022",18,18,"ppr","90","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","29.1%"
"91","Kendall Blanton","TE","KC","2022",18,18,"ppr","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Jesper Horsted","TE","LV","2022",18,18,"ppr","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Josh Oliver","TE","BAL","2022",18,18,"ppr","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"94","Drew Sample","TE","CIN","2022",18,18,"ppr","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Trevon Wesco","TE","CHI","2022",18,18,"ppr","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Tyree Jackson","TE","PHI","2022",18,18,"ppr","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Irv Smith Jr.","TE","MIN","2022",18,18,"ppr","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.5%"
"98","Zach Gentry","TE","PIT","2022",18,18,"ppr","98","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"99","Andrew Beck","TE","DEN","2022",18,18,"ppr","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Jeremy Ruckert","TE","NYJ","2022",18,18,"ppr","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Cole Turner","TE","WAS","2022",18,18,"ppr","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Isaiah Likely","TE","BAL","2022",18,18,"ppr","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.5%"
"103","Jelani Woods","TE","IND","2022",18,18,"ppr","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5%"
"104","Nikola Kalinic","TE","IND","2022",18,18,"ppr","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","John FitzPatrick","TE","ATL","2022",18,18,"ppr","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Jalen Wydermyer","TE","IND","2022",18,18,"ppr","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","James Mitchell","TE","DET","2022",18,18,"ppr","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"108","Sammis Reyes","TE","CHI","2022",18,18,"ppr","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Jacob Harris","TE","LAR","2022",18,18,"ppr","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Nick Guggemos","TE","GB","2022",18,18,"ppr","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Ben Mason","TE","BAL","2022",18,18,"ppr","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Brock Wright","TE","DET","2022",18,18,"ppr","112","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"113","Hunter Kampmoyer","TE","LAC","2022",18,18,"ppr","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Zach Davidson","TE","BUF","2022",18,18,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","John Raine","TE","ATL","2022",18,18,"ppr","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Bernhard Seikovits","TE","ARI","2022",18,18,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Teagan Quitoriano","TE","HOU","2022",18,18,"ppr","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Jake Tonges","TE","CHI","2022",18,18,"ppr","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Roger Carter Jr.","TE","LAR","2022",18,18,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Rodney Williams","TE","PIT","2022",18,18,"ppr","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Dre Miller","TE","NYG","2022",18,18,"ppr","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Zaire Mitchell-Paden","TE","CLE","2022",18,18,"ppr","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Cole Fotheringham","TE","LV","2022",18,18,"ppr","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Tucker Fisk","TE","ATL","2022",18,18,"ppr","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Thomas Odukoya","TE","TEN","2022",18,18,"ppr","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Leroy Watson","TE","SF","2022",18,18,"ppr","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Tanner Conner","TE","MIA","2022",18,18,"ppr","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Gerrit Prince","TE","JAC","2022",18,18,"ppr","128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Nick Muse","TE","MIN","2022",18,18,"ppr","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Lucas Krull","TE","NO","2022",18,18,"ppr","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Armani Rogers","TE","WAS","2022",18,18,"ppr","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Andrew Ogletree","TE","IND","2022",18,18,"ppr","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Seth Green","TE","DAL","2022",18,18,"ppr","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Curtis Hodges","TE","WAS","2022",18,18,"ppr","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Chris Pierce Jr.","TE","ARI","2022",18,18,"ppr","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Miller Forristall","TE","CLE","2022",18,18,"ppr","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","John Bates","TE","WAS","2022",18,18,"ppr","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"138","Kylen Granson","TE","IND","2022",18,18,"ppr","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"139","Quintin Morris","TE","BUF","2022",18,18,"ppr","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"140","Peyton Hendershot","TE","DAL","2022",18,18,"ppr","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"141","Kenny Yeboah","TE","NYJ","2022",18,18,"ppr","141","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Tommy Tremble","TE","CAR","2022",18,18,"ppr","142","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"143","Jake Ferguson","TE","DAL","2022",18,18,"ppr","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"144","Charlie Kolar","TE","BAL","2022",18,18,"ppr","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Hunter Long","TE","MIA","2022",18,18,"ppr","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Taysom Hill","TE","NO","2022",18,18,"ppr","146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.3%"
"147","Colin Thompson","TE","CAR","2022",18,18,"ppr","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Dominique Curry","TE","DET","2022",18,18,"ppr","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","James Dearth","TE","NYJ","2022",18,18,"ppr","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Kyle Rudolph","TE","TB","2022",18,18,"ppr","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"151","Ryan Griffin","TE","CHI","2022",18,18,"ppr","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Logan Thomas","TE","WAS","2022",18,18,"ppr","152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.9%"
"153","Jordan Matthews","TE","SF","2022",18,18,"ppr","153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Drake Dunsmore","TE","TB","2022",18,18,"ppr","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Zach Ertz","TE","ARI","2022",18,18,"ppr","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.6%"
"156","Darnell Dinkins","TE","NO","2022",18,18,"ppr","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Derek Fine","TE","HOU","2022",18,18,"ppr","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","J.P. Foschi","TE","CIN","2022",18,18,"ppr","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Brad Cottam","TE","KC","2022",18,18,"ppr","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Clark Harris","TE","CIN","2022",18,18,"ppr","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Marquez Branson","TE","ATL","2022",18,18,"ppr","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Joey Haynos","TE","MIA","2022",18,18,"ppr","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Justin Snow","TE","IND","2022",18,18,"ppr","163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Keith Zinger","TE","ATL","2022",18,18,"ppr","164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Marcedes Lewis","TE","GB","2022",18,18,"ppr","165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"166","J.P. Holtz","TE","NO","2022",18,18,"ppr","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Zach Wood","TE","NO","2022",18,18,"ppr","167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Beau Brinkley","TE","ATL","2022",18,18,"ppr","168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"169","James Winchester","TE","KC","2022",18,18,"ppr","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Tyler Ott","TE","SEA","2022",18,18,"ppr","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Patrick Scales","TE","CHI","2022",18,18,"ppr","171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Andrew DePaola","TE","MIN","2022",18,18,"ppr","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Jeff Driskel","TE","HOU","2022",18,18,"ppr","173","0","0","0","0","0","0","0","7","36","0","0","1","0.0","0.0","11.6%"
"174","Pharaoh Brown","TE","CLE","2022",18,18,"ppr","174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"175","Anthony Firkser","TE","ATL","2022",18,18,"ppr","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Johnny Mundt","TE","MIN","2022",18,18,"ppr","176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"177","Garrett Griffin","TE","DET","2022",18,18,"ppr","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","O.J. Howard","TE","HOU","2022",18,18,"ppr","178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"179","Adam Shaheen","TE","MIA","2022",18,18,"ppr","179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Jonnu Smith","TE","NE","2022",18,18,"ppr","180","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"181","Robert Tonyan","TE","GB","2022",18,18,"ppr","181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.9%"
"182","Mason Schreck","TE","HOU","2022",18,18,"ppr","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Cethan Carter","TE","MIA","2022",18,18,"ppr","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Mo Alie-Cox","TE","IND","2022",18,18,"ppr","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"185","Richard Rodgers","TE","LAC","2022",18,18,"ppr","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Darren Waller","TE","LV","2022",18,18,"ppr","186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.7%"
"187","James O'Shaughnessy","TE","MIN","2022",18,18,"ppr","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Geoff Swaim","TE","TEN","2022",18,18,"ppr","188","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Maxx Williams","TE","ARI","2022",18,18,"ppr","189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Jesse James","TE","CLE","2022",18,18,"ppr","190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Tyler Kroft","TE","SF","2022",18,18,"ppr","191","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"192","Nick Boyle","TE","BAL","2022",18,18,"ppr","192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","MyCole Pruitt","TE","ATL","2022",18,18,"ppr","193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"194","Blake Bell","TE","KC","2022",18,18,"ppr","194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
