"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Michael Crabtree","WR","FA","2017",2,2,"ppr","1","6","6","80","13.3","26","3","3","0","0","0","0","1","32.0","32.0","0.0%"
"2","Emmanuel Sanders","WR","FA","2017",2,2,"ppr","2","6","8","62","10.3","25","1","2","0","0","0","0","1","24.2","24.2","0.0%"
"3","Davante Adams","WR","LV","2017",2,2,"ppr","3","8","10","99","12.4","33","1","1","0","0","0","0","1","23.9","23.9","100.0%"
"4","J.J. Nelson","WR","FA","2017",2,2,"ppr","4","5","7","120","24.0","45","2","1","0","0","0","0","1","23.0","23.0","0.0%"
"5","Jermaine Kearse","WR","FA","2017",2,2,"ppr","5","4","5","64","16.0","34","1","2","0","0","0","0","1","22.4","22.4","0.0%"
"6","Mike Evans","WR","TB","2017",2,2,"ppr","6","7","9","93","13.3","18","0","1","0","0","0","0","1","22.3","22.3","98.6%"
"7","Alshon Jeffery","WR","FA","2017",2,2,"ppr","7","7","13","92","13.1","18","0","1","0","0","0","0","1","22.2","22.2","0.0%"
"8","Allen Hurns","WR","FA","2017",2,2,"ppr","8","6","7","82","13.7","20","1","1","0","0","0","0","1","20.2","20.2","0.0%"
"9","Jarvis Landry","WR","NO","2017",2,2,"ppr","9","13","15","78","6.0","18","0","0","1","-7","0","0","1","20.1","20.1","21.3%"
"10","Keenan Allen","WR","LAC","2017",2,2,"ppr","10","9","10","100","11.1","24","2","0","0","0","0","0","1","19.0","19.0","98.1%"
"11","Dez Bryant","WR","FA","2017",2,2,"ppr","11","7","16","59","8.4","15","0","1","0","0","0","0","1","18.9","18.9","2.6%"
"12","Chris Hogan","WR","FA","2017",2,2,"ppr","12","5","6","78","15.6","27","2","1","0","0","0","0","1","18.8","18.8","0.0%"
"13","Martavis Bryant","WR","FA","2017",2,2,"ppr","13","3","4","91","30.3","51","2","1","1","7","0","0","1","18.8","18.8","0.0%"
"14","Brandon Coleman","WR","FA","2017",2,2,"ppr","14","4","6","82","20.5","42","2","1","0","0","0","0","1","18.2","18.2","0.0%"
"15","Rashard Higgins","WR","CAR","2017",2,2,"ppr","15","7","11","95","13.6","35","2","0","1","4","0","0","1","16.9","16.9","0.1%"
"16","Julio Jones","WR","TB","2017",2,2,"ppr","16","5","9","108","21.6","34","2","0","0","0","0","0","1","15.8","15.8","18.9%"
"17","Deonte Thompson","WR","FA","2017",2,2,"ppr","17","4","5","57","14.3","20","1","1","0","0","0","0","1","15.7","15.7","0.0%"
"18","Marqise Lee","WR","FA","2017",2,2,"ppr","18","7","12","76","10.9","19","0","0","0","0","0","0","1","14.6","14.6","0.0%"
"19","DeAndre Hopkins","WR","ARI","2017",2,2,"ppr","19","7","13","73","10.4","25","1","0","0","0","0","0","1","14.3","14.3","98.4%"
"20","Kendall Wright","WR","FA","2017",2,2,"ppr","20","7","10","69","9.9","18","0","0","0","0","0","0","1","13.9","13.9","0.0%"
"21","Michael Thomas","WR","NO","2017",2,2,"ppr","21","5","10","89","17.8","33","2","0","0","0","0","0","1","13.9","13.9","26.7%"
"22","Kelvin Benjamin","WR","FA","2017",2,2,"ppr","22","6","8","77","12.8","18","0","0","0","0","0","0","1","13.7","13.7","0.1%"
"23","Mohamed Sanu Sr.","WR","FA","2017",2,2,"ppr","23","5","6","85","17.0","24","3","0","0","0","0","0","1","13.5","13.5","0.0%"
"24","Demaryius Thomas","WR","FA","2017",2,2,"ppr","24","6","8","71","11.8","27","1","0","0","0","0","0","1","13.1","13.1","0.1%"
"25","Jeremy Maclin","WR","FA","2017",2,2,"ppr","25","4","5","31","7.8","19","0","1","0","0","0","0","1","13.1","13.1","0.0%"
"26","Randall Cobb","WR","GB","2017",2,2,"ppr","26","6","9","60","10.0","18","0","0","1","10","0","0","1","13.0","13.0","5.6%"
"27","DeVante Parker","WR","NE","2017",2,2,"ppr","27","4","9","85","21.3","31","2","0","0","0","0","0","1","12.5","12.5","13.6%"
"28","Tyler Lockett","WR","SEA","2017",2,2,"ppr","28","6","9","64","10.7","22","1","0","0","0","0","0","1","12.4","12.4","94.8%"
"29","Kenny Stills","WR","FA","2017",2,2,"ppr","29","2","5","37","18.5","29","1","1","0","0","0","0","1","11.7","11.7","0.0%"
"30","A.J. Green","WR","ARI","2017",2,2,"ppr","30","5","8","67","13.4","50","1","0","0","0","0","0","1","11.7","11.7","1.7%"
"31","Jaron Brown","WR","FA","2017",2,2,"ppr","31","4","11","73","18.3","22","3","0","0","0","0","0","1","11.3","11.3","0.0%"
"32","Antonio Brown","WR","FA","2017",2,2,"ppr","32","5","11","62","12.4","26","1","0","0","0","0","0","1","11.2","11.2","0.2%"
"33","Devin Funchess","WR","FA","2017",2,2,"ppr","33","4","6","68","17.0","24","2","0","0","0","0","0","1","10.8","10.8","0.0%"
"34","JuJu Smith-Schuster","WR","KC","2017",2,2,"ppr","34","3","4","16","5.3","9","0","1","0","0","0","0","1","10.6","10.6","93.5%"
"35","Torrey Smith","WR","FA","2017",2,2,"ppr","35","4","8","66","16.5","24","2","0","0","0","0","0","1","10.6","10.6","0.0%"
"36","Phillip Dorsett II","WR","HOU","2017",2,2,"ppr","36","3","3","68","22.7","38","2","0","1","7","0","0","1","10.5","10.5","0.7%"
"37","Doug Baldwin","WR","FA","2017",2,2,"ppr","37","6","9","44","7.3","18","0","0","0","0","0","0","1","10.4","10.4","0.0%"
"38","Alex Erickson","WR","WAS","2017",2,2,"ppr","38","4","6","62","15.5","37","1","0","1","2","0","0","1","10.4","10.4","0.0%"
"39","Paul Richardson Jr.","WR","FA","2017",2,2,"ppr","39","2","5","19","9.5","10","0","1","0","0","0","0","1","9.9","9.9","0.0%"
"40","Marvin Jones Jr.","WR","JAC","2017",2,2,"ppr","40","1","5","27","27.0","27","1","1","0","0","0","0","1","9.7","9.7","13.1%"
"41","Chris Conley","WR","TEN","2017",2,2,"ppr","41","4","4","55","13.8","35","1","0","0","0","0","0","1","9.5","9.5","0.1%"
"42","Tyrell Williams","WR","FA","2017",2,2,"ppr","42","4","4","54","13.5","23","1","0","0","0","0","0","1","9.4","9.4","0.0%"
"43","Josh Bellamy","WR","FA","2017",2,2,"ppr","43","4","7","51","12.8","17","0","0","0","0","0","0","1","9.1","9.1","0.0%"
"44","T.Y. Hilton","WR","DAL","2017",2,2,"ppr","44","4","6","49","12.3","16","0","0","0","0","0","0","1","8.9","8.9","3.8%"
"45","Tyreek Hill","WR","MIA","2017",2,2,"ppr","45","4","6","43","10.8","18","0","0","1","6","0","0","1","8.9","8.9","100.0%"
"46","Jamison Crowder","WR","BUF","2017",2,2,"ppr","46","4","5","47","11.8","21","1","0","0","0","0","0","1","8.7","8.7","1.3%"
"47","Eli Rogers","WR","FA","2017",2,2,"ppr","47","4","7","43","10.8","16","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"48","Ryan Grant","WR","FA","2017",2,2,"ppr","48","1","2","11","11.0","11","0","1","0","0","0","0","1","8.1","8.1","0.0%"
"49","Nelson Agholor","WR","NE","2017",2,2,"ppr","49","1","3","9","9.0","9","0","1","0","0","0","0","1","7.9","7.9","3.8%"
"50","Odell Beckham Jr.","WR","FA","2017",2,2,"ppr","50","4","5","36","9.0","16","0","0","0","0","0","0","1","7.6","7.6","19.2%"
"51","Adam Thielen","WR","MIN","2017",2,2,"ppr","51","5","6","44","8.8","24","1","0","0","0","0","1","1","7.4","7.4","90.7%"
"52","Rishard Matthews","WR","FA","2017",2,2,"ppr","52","3","5","43","14.3","20","1","0","0","0","0","0","1","7.3","7.3","0.0%"
"53","Amari Cooper","WR","CLE","2017",2,2,"ppr","53","4","5","33","8.3","16","0","0","0","0","0","0","1","7.3","7.3","96.2%"
"54","Cole Beasley","WR","BUF","2017",2,2,"ppr","54","4","8","33","8.3","10","0","0","0","0","0","0","1","7.3","7.3","1.5%"
"55","Brandon LaFell","WR","FA","2017",2,2,"ppr","55","4","7","30","7.5","12","0","0","0","0","0","0","1","7.0","7.0","0.0%"
"56","DeSean Jackson","WR","BAL","2017",2,2,"ppr","56","3","7","39","13.0","21","1","0","0","0","0","0","1","6.9","6.9","0.9%"
"57","Taywan Taylor","WR","FA","2017",2,2,"ppr","57","1","1","42","42.0","42","1","0","2","16","0","0","1","6.8","6.8","0.0%"
"58","Golden Tate","WR","FA","2017",2,2,"ppr","58","4","4","25","6.3","10","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"59","Brandin Cooks","WR","HOU","2017",2,2,"ppr","59","2","4","37","18.5","22","1","0","2","6","0","0","1","6.3","6.3","64.4%"
"60","Laquon Treadwell","WR","SEA","2017",2,2,"ppr","60","3","6","33","11.0","15","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"61","Cooper Kupp","WR","LAR","2017",2,2,"ppr","61","3","6","33","11.0","17","0","0","0","0","0","0","1","6.3","6.3","82.7%"
"62","Eric Decker","WR","FA","2017",2,2,"ppr","62","3","5","32","10.7","16","0","0","0","0","0","0","1","6.2","6.2","0.6%"
"63","Mack Hollins","WR","LV","2017",2,2,"ppr","63","3","3","32","10.7","13","0","0","0","0","0","0","1","6.2","6.2","24.5%"
"64","Kamar Aiken","WR","FA","2017",2,2,"ppr","64","3","9","31","10.3","14","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"65","Jordan Matthews","WR","SF","2017",2,2,"ppr","65","3","3","30","10.0","15","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"66","Terrance Williams","WR","FA","2017",2,2,"ppr","66","4","5","17","4.3","6","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"67","Marquise Goodwin","WR","SEA","2017",2,2,"ppr","67","3","6","26","8.7","12","0","0","0","0","0","0","1","5.6","5.6","2.0%"
"68","Pierre Garcon","WR","FA","2017",2,2,"ppr","68","3","5","26","8.7","11","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"69","Ted Ginn Jr.","WR","FA","2017",2,2,"ppr","69","3","6","24","8.0","12","0","0","0","0","0","0","1","5.4","5.4","0.0%"
"70","Geronimo Allison","WR","FA","2017",2,2,"ppr","70","3","5","24","8.0","13","0","0","0","0","0","0","1","5.4","5.4","0.0%"
"71","Larry Fitzgerald","WR","FA","2017",2,2,"ppr","71","3","6","21","7.0","10","0","0","0","0","0","0","1","5.1","5.1","0.1%"
