"","player","pos","team","season","start_week","end_week","scoring","rank","passing_cmp","passing_att","passing_pct","passing_yds","passing_y_a","passing_td","passing_int","passing_sacks","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","Tua Tagovailoa","QB","MIA","2021",7,7,"ppr","1","32","40","80.0","291","7.3","4","2","1","4","29","0","0","1","28.5","28.5","94.7%"
"2","Joe Burrow","QB","CIN","2021",7,7,"ppr","2","23","38","60.5","416","10.9","3","1","1","1","0","0","0","1","27.6","27.6","99.4%"
"3","Matthew Stafford","QB","LAR","2021",7,7,"ppr","3","28","41","68.3","334","8.1","3","0","1","2","-2","0","0","1","27.2","27.2","29.7%"
"4","Aaron Rodgers","QB","GB","2021",7,7,"ppr","4","27","35","77.1","274","7.8","3","0","3","2","17","0","0","1","24.7","24.7","75.1%"
"5","Tom Brady","QB","TB","2021",7,7,"ppr","5","20","36","55.6","211","5.9","4","0","0","0","0","0","0","1","24.4","24.4","86.0%"
"6","Jalen Hurts","QB","PHI","2021",7,7,"ppr","6","18","34","52.9","236","6.9","2","0","2","13","61","0","1","1","23.5","23.5","99.9%"
"7","Lamar Jackson","QB","BAL","2021",7,7,"ppr","7","15","31","48.4","257","8.3","1","0","5","12","88","0","0","1","23.1","23.1","96.8%"
"8","Kyler Murray","QB","ARI","2021",7,7,"ppr","8","20","28","71.4","261","9.3","3","1","4","6","10","0","0","1","22.4","22.4","62.1%"
"9","Mac Jones","QB","NE","2021",7,7,"ppr","9","24","36","66.7","307","8.5","2","0","1","3","19","0","0","1","22.2","22.2","14.1%"
"10","Taylor Heinicke","QB","WAS","2021",7,7,"ppr","10","25","37","67.6","268","7.2","1","1","4","10","95","0","1","1","21.2","21.2","14.0%"
"11","Ryan Tannehill","QB","TEN","2021",7,7,"ppr","11","21","27","77.8","270","10.0","1","1","1","2","6","1","0","1","20.4","20.4","28.5%"
"12","Carson Wentz","QB","WAS","2021",7,7,"ppr","12","17","26","65.4","150","5.8","2","0","1","4","23","1","1","1","20.3","20.3","6.5%"
"13","Derek Carr","QB","LV","2021",7,7,"ppr","13","31","34","91.2","323","9.5","2","1","0","2","1","0","0","1","20.0","20.0","64.3%"
"14","Matt Ryan","QB","IND","2021",7,7,"ppr","14","25","40","62.5","336","8.4","2","1","1","3","0","0","1","1","18.4","18.4","10.6%"
"15","Daniel Jones","QB","NYG","2021",7,7,"ppr","15","23","33","69.7","203","6.2","1","0","2","8","28","0","0","1","17.5","17.5","58.2%"
"16","Jameis Winston","QB","NO","2021",7,7,"ppr","16","19","35","54.3","222","6.3","1","0","2","8","40","0","0","1","16.9","16.9","5.6%"
"17","Teddy Bridgewater","QB","MIA","2021",7,7,"ppr","17","23","33","69.7","187","5.7","2","1","2","2","3","0","0","1","14.8","14.8","0.6%"
"18","Jared Goff","QB","DET","2021",7,7,"ppr","18","22","36","61.1","268","7.4","1","2","2","1","3","0","0","1","13.0","13.0","60.4%"
"19","Case Keenum","QB","BUF","2021",7,7,"ppr","19","21","33","63.6","199","6.0","1","0","1","4","7","0","0","1","12.7","12.7","0.4%"
"20","Geno Smith","QB","SEA","2021",7,7,"ppr","20","12","22","54.5","167","7.6","1","0","5","3","12","0","0","1","11.9","11.9","87.0%"
"21","Mike White","QB","NYJ","2021",7,7,"ppr","21","20","32","62.5","202","6.3","1","2","1","0","0","0","0","1","10.1","10.1","19.9%"
"22","Patrick Mahomes II","QB","KC","2021",7,7,"ppr","22","20","35","57.1","206","5.9","0","1","4","6","35","0","1","1","8.7","8.7","100.0%"
"23","Jimmy Garoppolo","QB","SF","2021",7,7,"ppr","23","16","27","59.3","181","6.7","1","2","2","2","0","0","1","1","7.2","7.2","16.2%"
"24","Justin Fields","QB","CHI","2021",7,7,"ppr","24","22","32","68.8","184","5.8","0","3","4","8","38","0","2","1","4.2","4.2","95.3%"
"25","Chad Henne","QB","KC","2021",7,7,"ppr","25","11","16","68.8","82","5.1","0","0","0","1","4","0","0","1","3.7","3.7","0.1%"
"26","Sam Darnold","QB","CAR","2021",7,7,"ppr","26","16","25","64.0","112","4.5","0","1","3","0","0","0","0","1","3.5","3.5","3.9%"
"27","Davis Mills","QB","HOU","2021",7,7,"ppr","27","23","32","71.9","135","4.2","0","0","2","0","0","0","1","1","3.4","3.4","3.4%"
"28","Brian Hoyer","QB","NE","2021",7,7,"ppr","28","3","4","75.0","79","19.8","0","0","0","3","-3","0","0","1","2.9","2.9","0.1%"
"29","PJ Walker","QB","CAR","2021",7,7,"ppr","29","3","14","21.4","33","2.4","0","0","3","1","13","0","0","1","2.6","2.6","0.7%"
"30","Zach Wilson","QB","NYJ","2021",7,7,"ppr","30","6","10","60.0","51","5.1","0","0","1","0","0","0","0","1","2.0","2.0","5.7%"
"31","Tyler Huntley","QB","BAL","2021",7,7,"ppr","31","5","11","45.5","39","3.5","0","0","0","0","0","0","0","1","1.6","1.6","22.0%"
"32","Blaine Gabbert","QB","TB","2021",7,7,"ppr","32","2","3","66.7","15","5.0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"33","Marcus Mariota","QB","ATL","2021",7,7,"ppr","33","0","0","0","0","0","0","0","0","1","4","0","0","1","0.4","0.4","19.4%"
"34","Logan Woodside","QB","ATL","2021",7,7,"ppr","34","0","0","0","0","0","0","0","0","1","-1","0","0","1","-0.1","-0.1","0.0%"
"35","Colt McCoy","QB","ARI","2021",7,7,"ppr","35","0","0","0","0","0","0","0","0","2","-1","0","0","1","-0.1","-0.1","2.3%"
