"","player","pos","team","season","start_week","end_week","scoring","rank","receiving_rec","receiving_tgt","receiving_yds","receiving_y_r","receiving_lg","receiving_20","receiving_td","rushing_att","rushing_yds","rushing_td","fl","g","fpts","fpts_g","rost"
"1","JuJu Smith-Schuster","WR","KC","2017",17,17,"ppr","1","9","10","143","15.9","46","3","1","0","0","0","0","1","29.3","29.3","93.5%"
"2","Keenan Allen","WR","LAC","2017",17,17,"ppr","2","9","12","133","14.8","28","3","1","0","0","0","0","1","28.3","28.3","98.1%"
"3","Golden Tate","WR","FA","2017",17,17,"ppr","3","7","7","104","14.9","71","1","1","0","0","0","0","1","25.4","25.4","0.0%"
"4","Doug Baldwin","WR","FA","2017",17,17,"ppr","4","4","5","90","22.5","29","3","2","0","0","0","0","1","25.0","25.0","0.0%"
"5","Albert Wilson","WR","LV","2017",17,17,"ppr","5","10","11","147","14.7","24","1","0","0","0","0","0","1","24.7","24.7","0.0%"
"6","Jarvis Landry","WR","NO","2017",17,17,"ppr","6","9","10","92","10.2","26","2","1","0","0","0","0","1","24.2","24.2","21.3%"
"7","Chris Godwin","WR","TB","2017",17,17,"ppr","7","7","12","111","15.9","39","1","1","0","0","0","0","1","24.1","24.1","96.0%"
"8","Rashard Higgins","WR","CAR","2017",17,17,"ppr","8","3","4","68","22.7","56","1","2","0","0","0","0","1","21.8","21.8","0.1%"
"9","Amari Cooper","WR","CLE","2017",17,17,"ppr","9","3","6","115","38.3","87","1","1","0","0","0","0","1","20.5","20.5","96.2%"
"10","Tyler Boyd","WR","CIN","2017",17,17,"ppr","10","5","7","91","18.2","49","1","1","0","0","0","0","1","20.1","20.1","74.0%"
"11","Travis Benjamin","WR","FA","2017",17,17,"ppr","11","4","5","96","24.0","62","2","1","2","4","0","0","1","20.0","20.0","0.0%"
"12","Brandin Cooks","WR","HOU","2017",17,17,"ppr","12","5","11","79","15.8","37","2","1","3","8","0","0","1","19.7","19.7","64.4%"
"13","Marvin Jones Jr.","WR","JAC","2017",17,17,"ppr","13","4","5","81","20.3","56","1","1","0","0","0","0","1","18.1","18.1","13.1%"
"14","Demaryius Thomas","WR","FA","2017",17,17,"ppr","14","6","8","57","9.5","19","0","1","0","0","0","0","1","17.7","17.7","0.1%"
"15","Stefon Diggs","WR","BUF","2017",17,17,"ppr","15","6","6","65","10.8","26","1","1","1","-8","0","0","1","17.7","17.7","100.0%"
"16","Randall Cobb","WR","GB","2017",17,17,"ppr","16","4","6","45","11.3","17","0","1","1","4","0","0","1","17.3","17.3","5.6%"
"17","Adam Humphries","WR","FA","2017",17,17,"ppr","17","7","11","102","14.6","43","1","0","0","0","0","0","1","17.2","17.2","1.0%"
"18","Kenny Golladay","WR","NYG","2017",17,17,"ppr","18","2","3","80","40.0","54","2","1","0","0","0","0","1","16.0","16.0","6.7%"
"19","Tyrell Williams","WR","FA","2017",17,17,"ppr","19","3","4","67","22.3","56","1","1","0","0","0","0","1","15.7","15.7","0.0%"
"20","Josh Gordon","WR","FA","2017",17,17,"ppr","20","4","7","115","28.8","54","2","0","0","0","0","0","1","15.5","15.5","0.1%"
"21","Michael Thomas","WR","NO","2017",17,17,"ppr","21","6","8","94","15.7","43","1","0","0","0","0","0","1","15.4","15.4","26.7%"
"22","Mike Wallace","WR","FA","2017",17,17,"ppr","22","5","13","40","8.0","12","0","1","0","0","0","0","1","15.0","15.0","0.0%"
"23","Dontrelle Inman","WR","FA","2017",17,17,"ppr","23","5","10","94","18.8","23","3","0","0","0","0","0","1","14.4","14.4","0.0%"
"24","Mohamed Sanu Sr.","WR","FA","2017",17,17,"ppr","24","7","11","71","10.1","18","0","0","1","0","0","0","1","14.1","14.1","0.0%"
"25","Larry Fitzgerald","WR","FA","2017",17,17,"ppr","25","8","13","55","6.9","12","0","0","0","0","0","0","1","13.5","13.5","0.1%"
"26","Julio Jones","WR","TB","2017",17,17,"ppr","26","5","11","80","16.0","27","1","0","0","0","0","0","1","13.0","13.0","18.9%"
"27","Brice Butler","WR","FA","2017",17,17,"ppr","27","2","2","50","25.0","30","2","1","0","0","0","0","1","13.0","13.0","0.0%"
"28","Devin Funchess","WR","FA","2017",17,17,"ppr","28","2","6","48","24.0","44","1","1","0","0","0","0","1","12.8","12.8","0.0%"
"29","Jordan Taylor","WR","FA","2017",17,17,"ppr","29","6","8","65","10.8","30","1","0","0","0","0","0","1","12.5","12.5","0.0%"
"30","Mike Evans","WR","TB","2017",17,17,"ppr","30","5","13","55","11.0","16","0","0","0","0","0","0","1","12.5","12.5","98.6%"
"31","Martavis Bryant","WR","FA","2017",17,17,"ppr","31","6","7","65","10.8","17","0","0","0","0","0","0","1","12.5","12.5","0.0%"
"32","DeVante Parker","WR","NE","2017",17,17,"ppr","32","6","7","64","10.7","24","1","0","0","0","0","0","1","12.4","12.4","13.6%"
"33","Adam Thielen","WR","MIN","2017",17,17,"ppr","33","6","7","61","10.2","16","0","0","0","0","0","0","1","12.1","12.1","90.7%"
"34","Hunter Sharp","WR","FA","2017",17,17,"ppr","34","3","6","29","9.7","16","0","1","0","0","0","0","1","11.9","11.9","0.0%"
"35","Marquise Goodwin","WR","SEA","2017",17,17,"ppr","35","2","4","28","14.0","20","1","1","1","10","0","0","1","11.8","11.8","2.0%"
"36","Jermaine Kearse","WR","FA","2017",17,17,"ppr","36","5","7","59","11.8","22","1","0","0","0","0","0","1","10.9","10.9","0.0%"
"37","Mike Thomas","WR","FA","2017",17,17,"ppr","37","3","4","75","25.0","50","1","0","0","0","0","0","1","10.5","10.5","0.1%"
"38","Seth Roberts","WR","FA","2017",17,17,"ppr","38","5","6","48","9.6","26","1","0","0","0","0","0","1","9.8","9.8","0.0%"
"39","Bennie Fowler III","WR","FA","2017",17,17,"ppr","39","4","6","56","14.0","22","1","0","0","0","0","0","1","9.6","9.6","0.0%"
"40","Jaron Brown","WR","FA","2017",17,17,"ppr","40","1","5","25","25.0","25","1","1","0","0","0","0","1","9.5","9.5","0.0%"
"41","Darrius Heyward-Bey","WR","FA","2017",17,17,"ppr","41","0","0","0","0","0","0","0","1","29","1","0","1","8.9","8.9","0.0%"
"42","Trevor Davis","WR","FA","2017",17,17,"ppr","42","3","3","56","18.7","29","2","0","0","0","0","0","1","8.6","8.6","0.0%"
"43","Chris Thompson","WR","FA","2017",17,17,"ppr","43","3","3","54","18.0","32","1","0","0","0","0","0","1","8.4","8.4","0.0%"
"44","Danny Amendola","WR","FA","2017",17,17,"ppr","44","4","7","43","10.8","16","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"45","Aldrick Robinson","WR","FA","2017",17,17,"ppr","45","1","3","12","12.0","12","0","1","0","0","0","0","1","8.2","8.2","0.0%"
"46","Kendall Wright","WR","FA","2017",17,17,"ppr","46","5","8","29","5.8","10","0","0","0","0","0","0","1","7.9","7.9","0.0%"
"47","Josh Doctson","WR","FA","2017",17,17,"ppr","47","4","10","37","9.3","12","0","0","0","0","0","0","1","7.7","7.7","0.0%"
"48","Chris Moore","WR","HOU","2017",17,17,"ppr","48","1","3","6","6.0","6","0","1","0","0","0","0","1","7.6","7.6","14.6%"
"49","Ryan Switzer","WR","FA","2017",17,17,"ppr","49","4","5","32","8.0","12","0","0","0","0","0","0","1","7.2","7.2","0.0%"
"50","Demarcus Robinson","WR","BAL","2017",17,17,"ppr","50","4","10","31","7.8","12","0","0","0","0","0","0","1","7.1","7.1","11.1%"
"51","Allen Hurns","WR","FA","2017",17,17,"ppr","51","3","5","38","12.7","18","0","0","0","0","0","0","1","6.8","6.8","0.0%"
"52","Tavon Austin","WR","FA","2017",17,17,"ppr","52","3","5","14","4.7","9","0","0","4","24","0","0","1","6.8","6.8","0.0%"
"53","Michael Campanaro","WR","FA","2017",17,17,"ppr","53","3","4","36","12.0","15","0","0","0","0","0","0","1","6.6","6.6","0.0%"
"54","Ted Ginn Jr.","WR","FA","2017",17,17,"ppr","54","3","6","33","11.0","23","1","0","1","2","0","0","1","6.5","6.5","0.0%"
"55","Kenny Stills","WR","FA","2017",17,17,"ppr","55","3","7","34","11.3","16","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"56","Chester Rogers","WR","FA","2017",17,17,"ppr","56","2","4","39","19.5","22","1","0","0","0","0","0","1","5.9","5.9","0.0%"
"57","Brenton Bersin","WR","FA","2017",17,17,"ppr","57","2","4","36","18.0","27","1","0","0","0","0","0","1","5.6","5.6","0.0%"
"58","Phillip Dorsett II","WR","HOU","2017",17,17,"ppr","58","3","5","26","8.7","11","0","0","0","0","0","0","1","5.6","5.6","0.7%"
"59","ArDarius Stewart","WR","FA","2017",17,17,"ppr","59","1","2","46","46.0","46","1","0","0","0","0","0","1","5.6","5.6","0.0%"
"60","Jakeem Grant Sr.","WR","CLE","2017",17,17,"ppr","60","3","5","26","8.7","13","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"61","Mack Hollins","WR","LV","2017",17,17,"ppr","61","3","5","25","8.3","12","0","0","0","0","0","0","1","5.5","5.5","24.5%"
"62","Brandon LaFell","WR","FA","2017",17,17,"ppr","62","2","4","35","17.5","22","1","0","0","0","0","0","1","5.5","5.5","0.0%"
"63","Tyler Lockett","WR","SEA","2017",17,17,"ppr","63","3","4","25","8.3","18","0","0","0","0","0","0","1","5.5","5.5","94.8%"
"64","Dez Bryant","WR","FA","2017",17,17,"ppr","64","3","8","24","8.0","12","0","0","0","0","0","0","1","5.4","5.4","2.6%"
"65","Jamison Crowder","WR","BUF","2017",17,17,"ppr","65","3","7","25","8.3","11","0","0","1","-1","0","0","1","5.4","5.4","1.3%"
"66","Keelan Cole Sr.","WR","LV","2017",17,17,"ppr","66","4","8","33","8.3","15","0","0","0","0","0","1","1","5.3","5.3","0.1%"
"67","Justin Hardy","WR","FA","2017",17,17,"ppr","67","2","3","32","16.0","17","0","0","0","0","0","0","1","5.2","5.2","0.0%"
"68","Pharoh Cooper","WR","ARI","2017",17,17,"ppr","68","2","4","30","15.0","26","1","0","0","0","0","0","1","5.0","5.0","0.0%"
"69","Trent Taylor","WR","CIN","2017",17,17,"ppr","69","2","2","29","14.5","15","0","0","0","0","0","0","1","4.9","4.9","0.1%"
"70","Kendrick Bourne","WR","NE","2017",17,17,"ppr","70","2","5","28","14.0","16","0","0","0","0","0","0","1","4.8","4.8","1.0%"
"71","Eric Decker","WR","FA","2017",17,17,"ppr","71","3","6","18","6.0","8","0","0","0","0","0","0","1","4.8","4.8","0.6%"
"72","Nelson Agholor","WR","NE","2017",17,17,"ppr","72","3","3","11","3.7","7","0","0","1","7","0","0","1","4.8","4.8","3.8%"
"73","Kelvin Benjamin","WR","FA","2017",17,17,"ppr","73","2","3","27","13.5","18","0","0","0","0","0","0","1","4.7","4.7","0.1%"
"74","Josh Bellamy","WR","FA","2017",17,17,"ppr","74","1","5","30","30.0","30","1","0","1","6","0","0","1","4.6","4.6","0.0%"
"75","Laquon Treadwell","WR","SEA","2017",17,17,"ppr","75","3","3","16","5.3","12","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"76","Zay Jones","WR","JAC","2017",17,17,"ppr","76","2","3","25","12.5","18","0","0","0","0","0","0","1","4.5","4.5","61.7%"
"77","T.Y. Hilton","WR","DAL","2017",17,17,"ppr","77","3","6","14","4.7","9","0","0","0","0","0","0","1","4.4","4.4","3.8%"
"78","Deonte Thompson","WR","FA","2017",17,17,"ppr","78","2","3","23","11.5","13","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"79","Ryan Grant","WR","FA","2017",17,17,"ppr","79","2","5","23","11.5","20","1","0","0","0","0","0","1","4.3","4.3","0.0%"
"80","Travis Rudolph","WR","FA","2017",17,17,"ppr","80","1","4","29","29.0","29","1","0","0","0","0","0","1","3.9","3.9","0.0%"
"81","Michael Crabtree","WR","FA","2017",17,17,"ppr","81","2","2","17","8.5","12","0","0","0","0","0","0","1","3.7","3.7","0.0%"
"82","William Fuller V","WR","FA","2017",17,17,"ppr","82","2","2","17","8.5","13","0","0","0","0","0","0","1","3.7","3.7","0.1%"
"83","A.J. Green","WR","ARI","2017",17,17,"ppr","83","2","10","17","8.5","11","0","0","0","0","0","0","1","3.7","3.7","1.7%"
"84","Josh Reynolds","WR","DET","2017",17,17,"ppr","84","2","6","16","8.0","11","0","0","0","0","0","0","1","3.6","3.6","6.3%"
"85","Geronimo Allison","WR","FA","2017",17,17,"ppr","85","2","3","15","7.5","9","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"86","Terrance Williams","WR","FA","2017",17,17,"ppr","86","2","4","5","2.5","3","0","0","1","9","0","0","1","3.4","3.4","0.0%"
"87","Marcus Johnson","WR","NYG","2017",17,17,"ppr","87","3","3","23","7.7","16","0","0","0","0","0","1","1","3.3","3.3","0.0%"
"88","Shelton Gibson","WR","FA","2017",17,17,"ppr","88","2","3","11","5.5","6","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"89","Braxton Miller","WR","FA","2017",17,17,"ppr","89","2","4","9","4.5","5","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"90","J.J. Nelson","WR","FA","2017",17,17,"ppr","90","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"91","Corey Coleman","WR","FA","2017",17,17,"ppr","91","1","6","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"92","Chad Hansen","WR","FA","2017",17,17,"ppr","92","1","4","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"93","Kaelin Clay","WR","FA","2017",17,17,"ppr","93","1","2","15","15.0","15","0","0","1","-2","0","0","1","2.3","2.3","0.0%"
"94","Freddie Martino","WR","FA","2017",17,17,"ppr","94","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"95","Dede Westbrook","WR","FA","2017",17,17,"ppr","95","1","9","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"96","Jehu Chesson","WR","FA","2017",17,17,"ppr","96","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"97","Alshon Jeffery","WR","FA","2017",17,17,"ppr","97","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"98","Cobi Hamilton","WR","FA","2017",17,17,"ppr","98","1","5","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"99","Mike Williams","WR","LAC","2017",17,17,"ppr","99","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","95.8%"
"100","Rishard Matthews","WR","FA","2017",17,17,"ppr","100","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"101","Isaiah McKenzie","WR","BUF","2017",17,17,"ppr","101","1","3","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","32.2%"
"102","Louis Murphy","WR","FA","2017",17,17,"ppr","102","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"103","Amara Darboh","WR","FA","2017",17,17,"ppr","103","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"104","Michael Clark","WR","FA","2017",17,17,"ppr","104","1","5","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"105","Robbie Anderson","WR","ARI","2017",17,17,"ppr","105","1","3","2","2.0","2","0","0","1","1","0","0","1","1.3","1.3","6.7%"
"106","Kamar Aiken","WR","FA","2017",17,17,"ppr","106","1","1","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"107","Eli Rogers","WR","FA","2017",17,17,"ppr","107","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"108","Jeff Janis","WR","FA","2017",17,17,"ppr","108","1","3","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"109","Taywan Taylor","WR","FA","2017",17,17,"ppr","109","0","0","0","0","0","0","0","1","5","0","0","1","0.5","0.5","0.0%"
"110","Bobo Wilson","WR","FA","2017",17,17,"ppr","110","0","0","0","0","0","0","0","2","4","0","0","1","0.4","0.4","0.1%"
"111","Markus Wheaton","WR","FA","2017",17,17,"ppr","111","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Russell Shepard","WR","FA","2017",17,17,"ppr","112","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Brian Quick","WR","FA","2017",17,17,"ppr","113","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Jarius Wright","WR","FA","2017",17,17,"ppr","114","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Michael Floyd","WR","FA","2017",17,17,"ppr","115","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","James Wright","WR","FA","2017",17,17,"ppr","116","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","John Brown","WR","BUF","2017",17,17,"ppr","117","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"118","Brandon Coleman","WR","FA","2017",17,17,"ppr","118","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Justin Hunter","WR","FA","2017",17,17,"ppr","119","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Paul Richardson Jr.","WR","FA","2017",17,17,"ppr","120","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","De'Anthony Thomas","WR","FA","2017",17,17,"ppr","121","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Ryan Davis","WR","FA","2017",17,17,"ppr","122","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
