"","player","pos","team","season","start_week","end_week","scoring","rank","sack","int","fr","ff","def_td","sfty","spc_td","g","fpts","fpts_g","rost"
"1","New Orleans Saints","DST","NO","2018",12,12,"ppr",1,6,1,3,5,0,0,0,1,15,15,"65.3%"
"2","Chicago Bears","DST","CHI","2018",12,12,"ppr",2,2,2,0,0,1,0,0,1,13,13,"2.2%"
"3","Baltimore Ravens","DST","BAL","2018",12,12,"ppr",3,3,0,1,1,1,0,1,1,12,12,"89.6%"
"4","Tampa Bay Buccaneers","DST","TB","2018",12,12,"ppr",4,4,2,0,1,0,0,0,1,12,12,"81.2%"
"5","Denver Broncos","DST","DEN","2018",12,12,"ppr",5,2,2,1,2,0,0,0,1,10,10,"38.8%"
"6","Houston Texans","DST","HOU","2018",12,12,"ppr",6,6,0,1,2,0,0,0,1,9,9,"0.8%"
"7","Dallas Cowboys","DST","DAL","2018",12,12,"ppr",7,3,3,0,2,0,0,0,1,9,9,"90.0%"
"8","New England Patriots","DST","NE","2018",12,12,"ppr",8,2,1,0,0,0,0,0,1,8,8,"54.0%"
"9","Los Angeles Chargers","DST","LAC","2018",12,12,"ppr",9,2,1,0,0,0,0,0,1,8,8,"30.2%"
"10","Miami Dolphins","DST","MIA","2018",12,12,"ppr",10,1,2,1,2,0,0,0,1,7,7,"25.9%"
"11","Detroit Lions","DST","DET","2018",12,12,"ppr",11,4,0,1,1,0,0,0,1,7,7,"2.5%"
"12","Cleveland Browns","DST","CLE","2018",12,12,"ppr",12,1,1,1,0,0,0,0,1,7,7,"37.2%"
"13","Buffalo Bills","DST","BUF","2018",12,12,"ppr",13,3,2,0,0,0,0,0,1,7,7,"99.0%"
"14","Minnesota Vikings","DST","MIN","2018",12,12,"ppr",14,4,0,1,0,0,0,0,1,7,7,"23.7%"
"15","Philadelphia Eagles","DST","PHI","2018",12,12,"ppr",15,2,1,0,1,0,0,0,1,4,4,"58.2%"
"16","Las Vegas Raiders","DST","LV","2018",12,12,"ppr",16,1,2,0,0,0,0,0,1,4,4,"14.2%"
"17","Tennessee Titans","DST","TEN","2018",12,12,"ppr",17,4,0,0,0,0,0,0,1,3,3,"26.3%"
"18","New York Giants","DST","NYG","2018",12,12,"ppr",18,3,0,0,0,0,0,0,1,3,3,"6.2%"
"19","Washington Commanders","DST","WAS","2018",12,12,"ppr",19,4,0,0,1,0,0,0,1,3,3,"54.8%"
"20","Atlanta Falcons","DST","ATL","2018",12,12,"ppr",20,2,1,0,0,0,0,0,1,3,3,"1.7%"
"21","Indianapolis Colts","DST","IND","2018",12,12,"ppr",21,1,0,1,1,0,0,0,1,3,3,"52.4%"
"22","Pittsburgh Steelers","DST","PIT","2018",12,12,"ppr",22,2,0,0,0,0,0,0,1,2,2,"53.2%"
"23","Green Bay Packers","DST","GB","2018",12,12,"ppr",23,2,0,0,0,0,0,0,1,2,2,"80.7%"
"24","Seattle Seahawks","DST","SEA","2018",12,12,"ppr",24,0,1,0,4,0,0,0,1,2,2,"20.5%"
"25","Arizona Cardinals","DST","ARI","2018",12,12,"ppr",25,4,0,1,1,0,0,0,1,2,2,"12.3%"
"26","San Francisco 49ers","DST","SF","2018",12,12,"ppr",26,1,0,0,0,0,0,0,1,1,1,"95.5%"
"27","Carolina Panthers","DST","CAR","2018",12,12,"ppr",27,2,0,0,1,0,0,0,1,1,1,"14.1%"
"28","New York Jets","DST","NYJ","2018",12,12,"ppr",28,0,0,0,0,0,0,0,1,0,0,"21.1%"
"29","Jacksonville Jaguars","DST","JAC","2018",12,12,"ppr",29,0,0,0,1,0,0,0,1,0,0,"3.8%"
"30","Cincinnati Bengals","DST","CIN","2018",12,12,"ppr",30,0,0,0,0,0,0,0,1,-4,-4,"31.6%"
